step,loss,val_loss,lr,norm,dt_ms,tok_per_sec
448,9.025143,-1,0.000596,695.681519,715.545872,11448.602138
449,9.040820,-1,0.000596,617.197205,714.964190,11457.916515
450,8.774375,-1,0.000596,653.060120,717.504338,11417.352574
451,9.042215,-1,0.000596,675.652649,715.841353,11443.876448
452,8.837924,-1,0.000596,747.775330,717.361285,11419.629371
453,8.835871,-1,0.000596,701.276978,716.964684,11425.946330
454,8.758587,-1,0.000596,750.607361,718.159727,11406.933154
455,8.643049,-1,0.000596,1052.129150,714.200114,11470.174590
456,9.518778,-1,0.000596,957.280762,718.363361,11403.699638
457,9.041027,-1,0.000596,688.901306,720.787612,11365.345164
458,9.130397,-1,0.000595,715.649353,718.734771,11397.806716
459,9.158506,-1,0.000595,664.583496,720.414949,11371.224336
460,8.856134,-1,0.000595,596.264526,715.605140,11447.653939
461,9.027461,-1,0.000595,579.481689,717.701175,11414.221246
462,8.942985,-1,0.000595,525.638428,718.068308,11408.385398
463,8.896538,-1,0.000595,502.374359,716.357241,11435.635087
464,9.044348,-1,0.000595,506.008850,718.964898,11394.158495
465,8.969140,-1,0.000595,564.581787,718.074729,11408.283385
466,8.887877,-1,0.000595,524.164490,716.048305,11440.568943
467,8.980696,-1,0.000595,476.107056,715.926554,11442.514535
468,9.069293,-1,0.000595,463.363495,717.847579,11411.893332
469,8.922577,-1,0.000595,483.053070,718.150438,11407.080699
470,8.887635,-1,0.000595,507.172485,720.501775,11369.854016
471,9.072217,-1,0.000595,525.159912,721.863183,11348.410880
472,9.100887,-1,0.000595,496.677490,719.193968,11390.529349
473,8.863538,-1,0.000595,501.046875,717.672625,11414.675319
474,8.883451,-1,0.000594,490.658478,719.087873,11392.209920
475,8.864615,-1,0.000594,439.631622,719.519746,11385.372042
476,8.896845,-1,0.000594,566.108826,715.533447,11448.800939
477,8.993494,-1,0.000594,480.306274,717.025082,11424.983875
478,8.919456,-1,0.000594,531.543152,718.008121,11409.341706
479,8.864241,-1,0.000594,576.846619,717.555484,11416.538766
480,8.858685,-1,0.000594,535.799500,718.808881,11396.631589
481,9.029292,-1,0.000594,598.860962,716.004910,11441.262323
482,8.996225,-1,0.000594,491.965118,717.990683,11409.618807
483,8.967810,-1,0.000594,527.915527,718.436983,11402.531041
484,8.723986,-1,0.000594,463.256714,718.573146,11400.370367
485,8.568031,-1,0.000594,495.570862,716.934431,11426.428479
486,8.748068,-1,0.000594,476.940796,717.657780,11414.911436
487,8.856160,-1,0.000594,564.769531,715.413203,11450.725211
488,8.766791,-1,0.000594,588.390076,715.877762,11443.294421
489,8.647440,-1,0.000593,562.528259,717.966402,11410.004670
490,8.755505,-1,0.000593,663.119080,715.933193,11442.408426
491,8.872512,-1,0.000593,540.789490,715.514479,11449.104442
492,8.738379,-1,0.000593,471.722382,718.353796,11403.851480
493,8.729259,-1,0.000593,479.383575,718.864717,11395.746385
494,8.761175,-1,0.000593,443.610687,716.009185,11441.194012
495,8.830893,-1,0.000593,547.732239,716.315558,11436.300536
496,8.812815,-1,0.000593,507.086121,717.421945,11418.663810
497,8.940617,-1,0.000593,499.829834,717.455015,11418.137484
498,8.968943,-1,0.000593,442.140045,717.134638,11423.238491
499,9.002792,-1,0.000593,420.701935,722.640019,11336.211370
500,8.861476,-1,0.000593,456.900543,719.944166,11378.660161
501,8.860535,-1,0.000593,394.875244,714.842714,11459.863603
502,8.923965,-1,0.000593,390.847229,718.135922,11407.311275
503,8.949031,-1,0.000593,429.485413,718.901986,11395.155612
504,9.411730,-1,0.000592,469.765808,718.401593,11403.092755
505,9.048964,-1,0.000592,435.699768,719.836914,11380.355523
506,8.677242,-1,0.000592,433.694489,719.840447,11380.299668
507,8.816136,-1,0.000592,404.920319,721.506549,11354.020295
508,8.903839,-1,0.000592,383.948456,718.498317,11401.557674
509,8.819746,-1,0.000592,381.156128,720.686949,11366.932635
510,9.013680,-1,0.000592,372.047913,719.188836,11390.610630
511,8.970311,-1,0.000592,390.397919,720.128430,11375.748629
512,8.955132,-1,0.000592,361.790833,722.539587,11337.787088
513,8.714306,-1,0.000592,333.181274,720.050396,11376.981452
514,8.688732,-1,0.000592,443.954926,719.933667,11378.826100
515,8.933598,-1,0.000592,485.096039,718.331084,11404.212044
516,8.900715,-1,0.000592,430.656860,717.444694,11418.301743
517,8.692423,-1,0.000591,422.640839,721.733205,11350.454632
518,8.796599,-1,0.000591,386.245270,720.646045,11367.577824
519,9.046950,-1,0.000591,431.367249,715.820696,11444.206693
520,8.995846,-1,0.000591,390.977112,720.074822,11376.595528
521,8.837729,-1,0.000591,468.801086,719.630168,11383.625040
522,8.884604,-1,0.000591,385.012695,723.977288,11315.272089
523,8.846990,-1,0.000591,357.550385,720.318037,11372.754227
524,8.877447,-1,0.000591,430.600006,718.240569,11405.649240
525,8.892348,-1,0.000591,381.789856,719.964649,11378.336438
526,8.920706,-1,0.000591,426.384186,719.727621,11382.083667
527,8.895967,-1,0.000591,412.683990,718.273620,11405.124415
528,8.894552,-1,0.000591,563.903320,721.247649,11358.095949
529,8.849518,-1,0.000590,446.600769,717.918359,11410.768226
530,8.808661,-1,0.000590,405.652374,719.242185,11389.765744
531,8.880632,-1,0.000590,404.030701,721.453640,11354.852960
532,8.809861,-1,0.000590,393.105591,719.340329,11388.211768
533,8.782349,-1,0.000590,377.392731,720.070506,11376.663718
534,8.632285,-1,0.000590,437.454102,716.554953,11432.479764
535,8.681692,-1,0.000590,419.932373,725.781983,11287.136071
536,8.893338,-1,0.000590,386.935181,720.443578,11370.772466
537,8.919501,-1,0.000590,365.976196,718.521968,11401.182378
538,8.821097,-1,0.000590,367.337219,719.292847,11388.963527
539,8.780005,-1,0.000590,450.040924,719.206520,11390.330555
540,8.849073,-1,0.000590,416.880554,721.421650,11355.356469
541,8.723989,-1,0.000589,461.667084,718.686117,11398.578331
542,8.781300,-1,0.000589,575.099792,718.895344,11395.260893
543,8.951015,-1,0.000589,424.086060,721.855843,11348.526274
544,8.809994,-1,0.000589,510.360077,718.458874,11402.183613
545,8.768406,-1,0.000589,629.749146,718.575190,11400.337938
546,8.770611,-1,0.000589,509.541687,717.444990,11418.297032
547,8.990750,-1,0.000589,473.946472,719.326627,11388.428695
548,8.665854,-1,0.000589,408.438934,719.883455,11379.619775
549,9.037211,-1,0.000589,458.568573,719.573016,11384.529183
550,9.037530,-1,0.000589,547.561768,721.159023,11359.491789
551,8.884897,-1,0.000589,438.729675,717.908286,11410.928331
552,8.728688,-1,0.000588,492.722717,715.732623,11445.614936
553,8.939141,-1,0.000588,565.878540,719.553060,11384.844920
554,8.762648,-1,0.000588,518.937622,718.392567,11403.236025
555,8.701525,-1,0.000588,518.899292,718.523538,11401.157466
556,8.846949,-1,0.000588,588.401855,717.342840,11419.923004
557,8.643453,-1,0.000588,520.933777,715.032634,11456.819746
558,8.978398,-1,0.000588,696.938354,717.546252,11416.685652
559,8.822507,-1,0.000588,540.947205,719.801182,11380.920461
560,8.684419,-1,0.000588,442.846466,720.384747,11371.701072
561,8.807948,-1,0.000588,403.962067,719.243442,11389.745838
562,8.872564,-1,0.000588,417.073242,718.389786,11403.280169
563,8.827436,-1,0.000587,488.452759,718.478937,11401.865216
564,8.816391,-1,0.000587,410.540863,724.823465,11302.062358
565,8.779871,-1,0.000587,397.936188,718.975541,11393.989827
566,8.858651,-1,0.000587,398.881989,719.365316,11387.816201
567,8.671183,-1,0.000587,429.109772,718.364030,11403.689018
568,8.715139,-1,0.000587,394.387451,718.074449,11408.287833
569,8.849607,-1,0.000587,509.059570,719.824150,11380.557321
570,9.279460,-1,0.000587,563.988647,717.977964,11409.820929
571,8.938447,-1,0.000587,552.185242,723.028593,11330.119001
572,8.996359,-1,0.000587,574.187988,721.671328,11351.427834
573,9.000302,-1,0.000586,590.096619,718.212560,11406.094040
574,8.796425,-1,0.000586,547.533875,719.787599,11381.135228
575,8.852086,-1,0.000586,572.869446,717.251210,11421.381917
576,8.905243,-1,0.000586,535.243408,716.232155,11437.632258
577,8.882560,-1,0.000586,544.797302,717.547083,11416.672430
578,8.832358,-1,0.000586,467.093048,718.581894,11400.231579
579,8.737474,-1,0.000586,446.884552,716.015521,11441.092769
580,8.826860,-1,0.000586,434.264679,717.062642,11424.385430
581,8.783998,-1,0.000586,473.442139,718.219810,11405.978902
582,8.880496,-1,0.000586,605.904724,717.251974,11421.369751
583,8.979640,-1,0.000585,689.481689,714.833484,11460.011574
584,8.782660,-1,0.000585,455.659546,716.851531,11427.749884
585,9.012530,-1,0.000585,718.519714,719.555043,11384.813545
586,8.992842,-1,0.000585,596.505981,721.920404,11347.511380
587,8.685046,-1,0.000585,559.454590,722.132297,11344.181716
588,8.898365,-1,0.000585,433.310730,717.685110,11414.476747
589,8.745003,-1,0.000585,448.067627,717.931235,11410.563576
590,8.743145,-1,0.000585,438.377258,719.214522,11390.203826
591,8.693407,-1,0.000585,353.032501,718.882209,11395.469101
592,8.992971,-1,0.000585,423.002869,719.298867,11388.868210
593,8.785885,-1,0.000584,439.890991,717.756222,11413.345853
594,8.827083,-1,0.000584,405.491089,717.172292,11422.638732
595,8.686502,-1,0.000584,455.715546,717.744553,11413.531410
596,8.751232,-1,0.000584,454.883972,716.318297,11436.256807
597,8.856202,-1,0.000584,485.028229,715.121977,11455.388400
598,8.944235,-1,0.000584,585.279663,719.338662,11388.238159
599,8.919658,-1,0.000584,517.175049,718.231916,11405.786651
600,8.849016,-1,0.000584,530.309143,719.107892,11391.892776
601,9.067849,-1,0.000584,494.320831,716.160877,11438.770621
602,8.894182,-1,0.000584,528.517273,716.011458,11441.157692
603,8.863107,-1,0.000583,474.254974,720.194677,11374.702232
604,8.778396,-1,0.000583,523.789185,717.766400,11413.184011
605,8.831929,-1,0.000583,454.339661,715.814060,11444.312787
606,8.913322,-1,0.000583,458.281799,717.564380,11416.397230
607,8.775717,-1,0.000583,774.852478,717.200755,11422.185410
608,8.541149,-1,0.000583,780.886353,715.378540,11451.280045
609,8.456686,-1,0.000583,702.427246,719.537316,11385.094029
610,8.637060,-1,0.000583,475.577759,717.920070,11410.741031
611,9.141325,-1,0.000583,495.644714,722.874161,11332.539523
612,9.207508,-1,0.000582,437.647247,716.577107,11432.126313
613,8.845926,-1,0.000582,588.741577,719.748530,11381.753013
614,8.956089,-1,0.000582,659.827637,719.056758,11392.702883
615,9.041704,-1,0.000582,558.665649,716.933153,11426.448848
616,8.831883,-1,0.000582,418.298279,717.936389,11410.481660
617,8.958041,-1,0.000582,648.791626,719.039808,11392.971444
618,8.849969,-1,0.000582,495.761383,717.635073,11415.272620
619,8.840688,-1,0.000582,506.195282,719.595815,11384.168486
620,8.773862,-1,0.000581,593.671509,717.826674,11412.225676
621,8.911022,-1,0.000581,610.858521,716.540950,11432.703183
622,8.962780,-1,0.000581,521.779175,714.542305,11464.681577
623,8.754790,-1,0.000581,539.975586,718.111523,11407.698857
624,8.888962,-1,0.000581,600.895630,718.368954,11403.610853
625,8.706609,-1,0.000581,518.465881,719.821510,11380.599060
626,8.911819,-1,0.000581,493.114380,716.559472,11432.407665
627,8.809761,-1,0.000581,497.979431,716.720745,11429.835200
628,8.922725,-1,0.000581,497.219543,717.032970,11424.858190
629,8.810724,-1,0.000580,515.357910,717.131533,11423.287951
630,8.851773,-1,0.000580,536.779480,716.291320,11436.687520
631,9.050653,-1,0.000580,524.744324,721.500198,11354.120238
632,8.775677,-1,0.000580,479.182037,714.985838,11457.569597
633,8.342363,-1,0.000580,543.103760,715.505910,11449.241558
634,8.455461,-1,0.000580,584.090576,717.769927,11413.127928
635,8.529926,-1,0.000580,508.583374,718.572696,11400.377506
636,8.839160,-1,0.000580,622.593262,717.333548,11420.070932
637,8.818128,-1,0.000580,572.658936,719.601775,11384.074199
638,8.941122,-1,0.000579,607.451294,715.649651,11446.941934
639,8.770844,-1,0.000579,567.989441,717.496175,11417.482470
640,8.845580,-1,0.000579,563.402344,717.804931,11412.571363
641,8.946270,-1,0.000579,732.673096,716.483768,11433.615618
642,8.955338,-1,0.000579,770.564392,720.180003,11374.933997
643,8.373471,-1,0.000579,1539.608887,718.706175,11398.260214
644,8.670749,-1,0.000579,741.443237,714.931071,11458.447300
645,8.938791,-1,0.000579,573.030273,718.066415,11408.415474
646,8.905030,-1,0.000578,521.659851,718.043117,11408.785637
647,8.867974,-1,0.000578,559.357300,719.232692,11389.916075
648,9.129864,-1,0.000578,565.236450,717.092283,11423.913204
649,8.832006,-1,0.000578,616.408020,716.224166,11437.759837
650,9.026290,-1,0.000578,642.837463,715.323586,11452.159778
651,8.967985,-1,0.000578,619.484497,716.753909,11429.306345
652,8.843578,-1,0.000578,557.525391,719.218108,11390.147035
653,8.892628,-1,0.000578,853.509033,720.496898,11369.930978
654,8.947791,-1,0.000577,593.503479,716.202089,11438.112407
655,8.768741,-1,0.000577,662.924622,718.437984,11402.515154
656,8.863631,-1,0.000577,541.595398,717.790997,11412.792908
657,8.953031,-1,0.000577,586.087341,715.502912,11449.289531
658,8.954856,-1,0.000577,735.586304,718.282543,11404.982733
659,8.857682,-1,0.000577,571.200684,718.456491,11402.221433
660,8.803826,-1,0.000577,611.179138,716.878089,11427.326523
661,8.756559,-1,0.000577,610.141968,717.150636,11422.983664
662,8.924366,-1,0.000576,493.352844,715.763679,11445.118327
663,8.888712,-1,0.000576,482.279541,717.868540,11411.560117
664,8.971614,-1,0.000576,546.538086,718.255616,11405.410299
665,8.949432,-1,0.000576,554.480225,718.081662,11408.173239
666,8.862519,-1,0.000576,473.009064,715.923203,11442.568093
667,8.771829,-1,0.000576,513.323975,716.979269,11425.713900
668,8.879004,-1,0.000576,651.498413,716.215740,11437.894398
669,8.776364,-1,0.000575,453.064880,715.806863,11444.427853
670,8.639186,-1,0.000575,498.022675,718.593815,11400.042457
671,8.661263,-1,0.000575,514.856079,716.676202,11430.545590
672,8.830099,-1,0.000575,550.313354,717.504222,11417.354419
673,8.816457,-1,0.000575,511.123230,715.234462,11453.586810
674,8.835942,-1,0.000575,479.130219,718.172374,11406.732278
675,8.857767,-1,0.000575,494.667480,716.110248,11439.579343
676,8.839761,-1,0.000575,509.667419,716.917049,11426.705518
677,8.817635,-1,0.000574,476.290924,718.672560,11398.793353
678,8.664249,-1,0.000574,455.436951,717.005052,11425.303040
679,8.967283,-1,0.000574,542.297852,717.550558,11416.617141
680,8.645665,-1,0.000574,457.667847,718.796301,11396.831047
681,8.814585,-1,0.000574,419.709808,717.914688,11410.826574
682,8.818793,-1,0.000574,476.022583,716.297970,11436.581343
683,8.687718,-1,0.000574,482.279480,716.332239,11436.034223
684,8.824108,-1,0.000573,451.522064,718.750539,11397.556670
685,8.600258,-1,0.000573,465.924622,716.518388,11433.063181
686,8.847675,-1,0.000573,425.071991,716.429107,11434.487963
687,8.774754,-1,0.000573,443.683380,716.311004,11436.373243
688,8.779988,-1,0.000573,472.485870,720.885107,11363.808075
689,8.901281,-1,0.000573,404.803284,718.689472,11398.525120
690,8.870801,-1,0.000573,372.544952,717.722287,11413.885494
691,8.697032,-1,0.000573,495.890259,720.158600,11375.272058
692,8.969361,-1,0.000572,383.704071,718.995852,11393.667957
693,8.677964,-1,0.000572,386.426971,717.624080,11415.447486
694,8.374946,-1,0.000572,465.637878,715.198867,11454.156848
695,8.631186,-1,0.000572,442.098022,720.886790,11363.781545
696,8.572170,-1,0.000572,438.077271,716.442311,11434.277225
697,9.094193,-1,0.000572,572.068359,715.755587,11445.247720
698,8.886467,-1,0.000572,363.242615,717.861894,11411.665765
699,8.940602,-1,0.000571,357.133209,717.118262,11423.499350
700,8.892207,-1,0.000571,358.387634,718.101763,11407.853903
701,8.748713,-1,0.000571,370.356659,714.572281,11464.200638
702,8.879873,-1,0.000571,405.454529,718.107682,11407.759874
703,9.022322,-1,0.000571,353.009491,714.680850,11462.459082
704,9.054708,-1,0.000571,387.425385,716.635300,11431.197989
705,8.894462,-1,0.000571,392.987030,717.520877,11417.089401
706,8.888747,-1,0.000570,374.632599,716.609099,11431.615942
707,8.849727,-1,0.000570,304.063477,720.191453,11374.753152
708,9.006749,-1,0.000570,355.849243,717.996102,11409.532694
709,8.825457,-1,0.000570,290.264832,716.203114,11438.096037
710,8.840090,-1,0.000570,283.505554,717.993421,11409.575297
711,8.771478,-1,0.000570,296.451447,716.385357,11435.186272
712,8.820309,-1,0.000570,321.661530,718.828364,11396.322697
713,8.934955,-1,0.000569,288.374023,719.465958,11386.223224
714,8.902137,-1,0.000569,316.723267,716.760282,11429.204723
715,8.768636,-1,0.000569,299.450165,719.309020,11388.707457
716,8.820337,-1,0.000569,289.907715,720.272559,11373.472302
717,8.837239,-1,0.000569,320.813354,717.778442,11412.992535
718,8.813734,-1,0.000569,288.602539,716.117224,11439.467905
719,8.714703,-1,0.000569,295.887604,717.595323,11415.904950
720,8.912639,-1,0.000568,318.478546,718.120448,11407.557079
721,8.634948,-1,0.000568,497.602417,718.663323,11398.939862
722,8.858831,-1,0.000568,374.849579,716.963859,11425.959478
723,8.962008,-1,0.000568,302.671356,716.124095,11439.358146
724,8.895814,-1,0.000568,260.253357,718.404840,11403.041216
725,9.017426,-1,0.000568,360.121735,718.872192,11395.627889
726,8.827033,-1,0.000568,266.528809,719.387178,11387.470128
727,8.456584,-1,0.000567,268.586670,719.488545,11385.865775
728,8.584654,-1,0.000567,335.820190,720.182614,11374.892757
729,8.792216,-1,0.000567,296.910370,717.880019,11411.377644
730,8.733791,-1,0.000567,451.004791,717.798250,11412.677587
731,8.916271,-1,0.000567,338.261871,718.739478,11397.732072
732,8.817353,-1,0.000567,290.030396,717.779942,11412.968684
733,8.854629,-1,0.000566,279.087036,717.816480,11412.387746
734,8.775130,-1,0.000566,281.525452,718.717919,11398.073964
735,8.769724,-1,0.000566,300.837952,716.037615,11440.739744
736,9.174718,-1,0.000566,303.774475,715.594081,11447.830855
737,9.379292,-1,0.000566,295.219788,719.069708,11392.497708
738,9.312616,-1,0.000566,274.650604,718.061865,11408.487763
739,8.854498,-1,0.000566,354.635651,718.614212,11399.718880
740,8.943018,-1,0.000565,311.170746,716.753853,11429.307238
741,8.852860,-1,0.000565,345.201843,717.063193,11424.376652
742,8.907798,-1,0.000565,273.666748,718.472850,11401.961814
743,8.971233,-1,0.000565,319.582916,718.326216,11404.289329
744,9.228065,-1,0.000565,303.885712,715.876440,11443.315553
745,9.016028,-1,0.000565,398.428040,719.627161,11383.672607
746,8.836685,-1,0.000564,398.893646,716.022464,11440.981829
747,8.996441,-1,0.000564,268.598755,717.040324,11424.741016
748,8.920815,-1,0.000564,443.373383,719.235795,11389.866935
749,8.898806,-1,0.000564,304.752014,718.617395,11399.668387
750,8.773028,-1,0.000564,330.063507,716.755138,11429.286748
751,8.791509,-1,0.000564,290.105194,718.522414,11401.175301
752,8.836734,-1,0.000564,323.816223,721.957057,11346.935279
753,8.885699,-1,0.000563,288.196899,721.726638,11350.557910
754,8.981987,-1,0.000563,425.237061,718.868903,11395.680027
755,8.750750,-1,0.000563,342.220062,719.311189,11388.673116
756,8.825118,-1,0.000563,308.051788,715.913908,11442.716657
757,9.064317,-1,0.000563,428.214966,715.050463,11456.534082
758,9.102080,-1,0.000563,402.272766,720.452020,11370.639227
759,8.819289,-1,0.000562,300.348450,719.131370,11391.520857
760,8.981708,-1,0.000562,279.855103,716.263313,11437.134712
761,8.870398,-1,0.000562,303.773804,718.512412,11401.334011
762,9.024240,-1,0.000562,504.893890,718.296875,11404.755172
763,8.836495,-1,0.000562,341.369812,717.642395,11415.156152
764,8.939221,-1,0.000562,318.725311,715.738377,11445.522922
765,8.877620,-1,0.000561,287.109375,716.490901,11433.501791
766,8.892385,-1,0.000561,428.944153,723.115524,11328.756925
767,9.123228,-1,0.000561,655.654053,719.601490,11384.078707
768,8.824319,-1,0.000561,348.937866,716.533378,11432.823999
769,8.949648,-1,0.000561,306.529449,716.767219,11429.094109
770,8.885971,-1,0.000561,282.905273,719.669615,11383.001073
771,8.821013,-1,0.000560,325.220154,716.999201,11425.396275
772,8.993423,-1,0.000560,281.092072,717.282101,11420.890036
773,8.828671,-1,0.000560,281.702026,718.423373,11402.747054
774,8.746634,-1,0.000560,246.859970,717.039284,11424.757587
775,8.787612,-1,0.000560,261.087616,717.602635,11415.788628
776,8.590532,-1,0.000560,259.140533,717.642888,11415.148310
777,8.783761,-1,0.000559,238.828796,720.831310,11364.656177
778,8.865170,-1,0.000559,265.033325,718.718110,11398.070935
779,8.705289,-1,0.000559,303.457977,717.628914,11415.370591
780,9.015375,-1,0.000559,281.411804,721.535028,11353.572151
781,8.824848,-1,0.000559,317.501038,717.379281,11419.342901
782,8.766969,-1,0.000559,291.295288,717.439240,11418.388545
783,8.818213,-1,0.000558,296.322815,718.443061,11402.434577
784,8.855696,-1,0.000558,315.315247,718.429774,11402.645459
785,8.891917,-1,0.000558,274.021027,715.328692,11452.078033
786,8.986509,-1,0.000558,267.779449,718.814953,11396.535319
787,9.363782,-1,0.000558,259.333893,718.197605,11406.331549
788,9.383500,-1,0.000558,264.350067,715.866357,11443.476733
789,8.913382,-1,0.000557,241.339813,716.767737,11429.085849
790,9.013212,-1,0.000557,187.739609,716.316966,11436.278057
791,9.216958,-1,0.000557,156.055542,718.251331,11405.478342
792,9.248884,-1,0.000557,142.914658,719.665370,11383.068217
793,8.926411,-1,0.000557,172.341034,716.512988,11433.149346
794,8.934771,-1,0.000557,181.530945,718.289299,11404.875461
795,8.907966,-1,0.000556,198.105820,717.021249,11425.044950
796,8.966737,-1,0.000556,238.738586,716.263423,11437.132955
797,8.647381,-1,0.000556,213.497787,718.733886,11397.820751
798,8.493638,-1,0.000556,211.155670,716.782134,11428.856289
799,8.836823,-1,0.000556,257.124878,717.274666,11421.008420
800,8.577472,-1,0.000556,205.350021,716.230320,11437.661561
801,8.784729,-1,0.000555,261.803772,720.366675,11371.986357
802,8.753204,-1,0.000555,260.878815,716.867777,11427.490903
803,8.840768,-1,0.000555,246.838882,718.905513,11395.099706
804,8.596661,-1,0.000555,191.351654,716.596861,11431.811170
805,8.662654,-1,0.000555,194.146957,721.125826,11360.014722
806,8.918040,-1,0.000555,209.564697,715.984466,11441.589013
807,8.904045,-1,0.000554,238.296906,715.635600,11447.166687
808,8.850224,-1,0.000554,254.172028,719.096559,11392.072313
809,8.583654,-1,0.000554,211.620834,718.728209,11397.910778
810,9.001235,-1,0.000554,270.535248,718.399100,11403.132326
811,8.924017,-1,0.000554,235.049744,716.538411,11432.743694
812,8.961767,-1,0.000553,213.087784,718.658098,11399.022738
813,8.886358,-1,0.000553,244.934525,716.797954,11428.604050
814,8.938329,-1,0.000553,220.280090,716.884293,11427.227629
815,8.786237,-1,0.000553,211.724045,720.862387,11364.166237
816,8.930556,-1,0.000553,211.636658,718.842424,11396.099794
817,8.767319,-1,0.000553,190.408279,716.503128,11433.306681
818,8.788755,-1,0.000552,188.974564,715.176094,11454.521577
819,8.781264,-1,0.000552,218.218994,718.492592,11401.648522
820,8.519625,-1,0.000552,185.209167,715.918419,11442.644556
821,8.389403,-1,0.000552,164.940643,717.325110,11420.205268
822,8.345828,-1,0.000552,164.518875,721.281858,11357.557256
823,8.352543,-1,0.000552,161.628082,716.498866,11433.374690
824,8.800994,-1,0.000551,191.190613,718.099945,11407.882784
825,8.697459,-1,0.000551,214.411606,716.584512,11432.008176
826,8.810517,-1,0.000551,198.200455,718.376972,11403.483574
827,8.804778,-1,0.000551,317.265991,717.154759,11422.917993
828,8.877444,-1,0.000551,220.521667,718.022180,11409.118309
829,8.747218,-1,0.000550,205.098114,716.647551,11431.002574
830,8.611964,-1,0.000550,208.610901,720.468201,11370.383854
831,8.871393,-1,0.000550,217.037918,715.453107,11450.086553
832,8.719172,-1,0.000550,192.699326,715.590011,11447.895966
833,8.733350,-1,0.000550,199.982330,718.493713,11401.630734
834,8.725821,-1,0.000550,204.800491,718.520060,11401.212654
835,8.751835,-1,0.000549,218.929199,716.558445,11432.424050
836,8.769469,-1,0.000549,210.044220,720.551124,11369.075319
837,8.824381,-1,0.000549,192.767990,718.941165,11394.534628
838,8.814466,-1,0.000549,200.611237,715.772231,11444.981581
839,8.838158,-1,0.000549,211.120636,717.825906,11412.237886
840,9.115074,-1,0.000548,203.924271,718.143241,11407.195017
841,8.882555,-1,0.000548,224.786713,717.876590,11411.432152
842,8.833622,-1,0.000548,262.985199,719.015186,11393.361586
843,8.926153,-1,0.000548,229.229477,714.640054,11463.113429
844,8.781278,-1,0.000548,195.295197,719.308331,11388.718366
845,8.919272,-1,0.000548,183.939362,716.498799,11433.375759
846,8.698525,-1,0.000547,198.758759,719.296125,11388.911625
847,8.914889,-1,0.000547,206.132782,718.079952,11408.200406
848,8.752841,-1,0.000547,192.755142,716.772075,11429.016679
849,8.467866,-1,0.000547,209.237228,716.145985,11439.008487
850,8.881575,-1,0.000547,174.550842,717.428166,11418.564796
851,9.055096,-1,0.000546,192.463943,716.675660,11430.554234
852,8.708933,-1,0.000546,174.005264,716.648387,11430.989239
853,8.733804,-1,0.000546,201.390305,714.919769,11458.628444
854,8.825078,-1,0.000546,209.722122,718.937681,11394.589846
855,8.754181,-1,0.000546,196.011536,718.257176,11405.385527
856,8.740655,-1,0.000545,180.363678,716.332826,11436.024851
857,9.006045,-1,0.000545,174.025070,716.023807,11440.960370
858,9.052326,-1,0.000545,174.635834,722.042250,11345.596466
859,8.755657,-1,0.000545,167.847946,716.822209,11428.217342
860,8.702779,-1,0.000545,169.302917,716.826907,11428.142443
861,8.758590,-1,0.000544,131.369080,717.868989,11411.552979
862,8.700044,-1,0.000544,153.270126,719.370443,11387.735039
863,8.739330,-1,0.000544,144.800934,716.463266,11433.942798
864,8.836562,-1,0.000544,123.372971,718.437776,11402.518456
865,8.670292,-1,0.000544,132.853714,716.033121,11440.811549
866,8.776095,-1,0.000544,132.929825,717.815100,11412.409686
867,8.564232,-1,0.000543,130.822586,717.619753,11415.516317
868,8.751862,-1,0.000543,143.010300,715.977964,11441.692918
869,8.631469,-1,0.000543,140.593506,719.594425,11384.190476
870,8.661700,-1,0.000543,170.463013,719.108553,11391.882305
871,8.829903,-1,0.000543,153.121017,716.029170,11440.874678
872,8.613107,-1,0.000542,145.234024,718.485175,11401.766223
873,8.791364,-1,0.000542,132.075272,717.307318,11420.488533
874,8.673967,-1,0.000542,122.809113,716.725174,11429.764570
875,8.724524,-1,0.000542,158.316528,717.885517,11411.290249
876,8.836734,-1,0.000542,157.631104,717.728196,11413.791524
877,8.739283,-1,0.000541,131.326523,716.341346,11435.888834
878,8.865580,-1,0.000541,142.219315,717.802593,11412.608536
879,8.745557,-1,0.000541,149.128448,717.971626,11409.921651
880,8.749997,-1,0.000541,194.266495,716.471085,11433.818017
881,8.933270,-1,0.000541,130.068909,716.854857,11427.696862
882,8.806107,-1,0.000540,245.542435,715.978319,11441.687245
883,8.720537,-1,0.000540,179.939468,718.947354,11394.436539
884,8.582763,-1,0.000540,182.896835,716.435978,11434.378300
885,8.669939,-1,0.000540,127.933571,716.494464,11433.444934
886,8.771440,-1,0.000540,131.930954,721.626386,11352.134787
887,8.796219,-1,0.000539,121.783913,718.378495,11403.459398
888,8.760086,-1,0.000539,121.529343,718.711671,11398.173051
889,8.980068,-1,0.000539,138.293289,715.880223,11443.255082
890,8.883809,-1,0.000539,130.553207,718.794149,11396.865168
891,8.907584,-1,0.000539,142.068695,717.401358,11418.991487
892,8.836150,-1,0.000538,134.370117,714.662966,11462.745923
893,8.703976,-1,0.000538,115.415115,716.899804,11426.980387
894,8.771849,-1,0.000538,117.677429,717.556906,11416.516142
895,8.720148,-1,0.000538,102.306343,718.251867,11405.469831
896,8.753906,-1,0.000538,102.639214,716.913271,11426.765735
897,8.893565,-1,0.000537,97.455215,719.852625,11380.107143
