step,loss,val_loss,lr,norm,dt_ms,tok_sec
7929,7.131691,7.138974,0.000064,0.357522,480.313019,17055.542969
7930,6.989077,7.138974,0.000064,0.285842,480.529877,17047.847656
7931,6.784104,7.138974,0.000064,0.389070,494.179169,16576.984375
7932,7.173909,7.138974,0.000064,0.288362,490.841919,16689.691406
7933,6.851782,7.138974,0.000064,0.439729,486.135468,16851.269531
7934,6.913658,7.138974,0.000064,0.423851,493.114014,16612.791016
7935,6.868484,7.138974,0.000064,0.314446,493.140991,16611.882812
7936,6.994290,7.138974,0.000064,0.331636,486.127777,16851.537109
7937,7.248147,7.138974,0.000064,0.328775,499.761078,16391.832031
7938,7.289627,7.138974,0.000064,0.322535,489.532990,16734.316406
7939,7.347034,7.138974,0.000064,0.448317,482.125427,16991.429688
7940,7.233486,7.138974,0.000064,0.403491,478.855103,17107.470703
7941,7.029758,7.138974,0.000064,0.293954,485.247406,16882.109375
7942,7.066324,7.138974,0.000064,0.308127,488.013397,16786.423828
7943,7.416942,7.138974,0.000064,0.516500,488.148865,16781.765625
7944,6.927337,7.138974,0.000064,0.277125,486.836823,16826.994141
7945,7.039819,7.138974,0.000064,0.261280,500.551300,16365.955078
7946,7.248631,7.138974,0.000064,0.329657,497.252563,16474.525391
7947,6.900661,7.138974,0.000064,0.301964,494.412109,16569.173828
7948,7.213686,7.138974,0.000064,0.434222,482.629486,16973.683594
7949,7.239224,7.138974,0.000064,0.335340,480.822357,17037.476562
7950,7.209262,7.138974,0.000063,0.398961,497.249969,16474.611328
7951,7.095124,7.138974,0.000063,0.322314,489.095062,16749.300781
7952,7.284977,7.138974,0.000063,0.264427,482.675262,16972.074219
7953,7.179613,7.138974,0.000063,0.339949,480.642700,17043.845703
7954,6.971114,7.138974,0.000063,0.246488,496.583466,16496.722656
7955,6.905557,7.138974,0.000063,0.307083,491.495636,16667.492188
7956,6.942638,7.138974,0.000063,0.282057,492.660553,16628.082031
7957,7.066117,7.138974,0.000063,0.271488,490.311523,16707.744141
7958,7.008859,7.138974,0.000063,0.403681,491.439453,16669.398438
7959,6.950370,7.138974,0.000063,0.296108,497.497864,16466.402344
7960,6.966338,7.138974,0.000063,0.329867,491.186279,16677.990234
7961,6.972328,7.138974,0.000063,0.380452,488.440002,16771.763672
7962,6.969668,7.138974,0.000063,0.460877,480.334839,17054.769531
7963,6.958996,7.138974,0.000063,0.297331,483.496521,16943.246094
7964,7.002934,7.138974,0.000063,0.328789,497.499054,16466.363281
7965,7.164153,7.138974,0.000063,0.396994,487.547455,16802.466797
7966,6.911709,7.138974,0.000063,0.300729,494.191986,16576.554688
7967,7.201383,7.138974,0.000063,0.285304,488.035126,16785.677734
7968,7.054287,7.138974,0.000063,0.317624,491.751404,16658.824219
7969,6.830849,7.138974,0.000063,0.393994,492.359314,16638.255859
7970,7.069942,7.138974,0.000063,0.409795,492.150940,16645.300781
7971,7.049582,7.138974,0.000063,0.487557,490.228363,16710.580078
7972,7.237035,7.138974,0.000063,0.274733,485.001007,16890.687500
7973,7.172296,7.138974,0.000063,0.866922,486.316681,16844.990234
7974,7.230259,7.138974,0.000063,0.321142,485.066528,16888.404297
7975,7.142680,7.138974,0.000063,0.359116,484.620941,16903.933594
7976,7.167804,7.138974,0.000063,0.572279,493.440002,16601.816406
7977,7.261649,7.138974,0.000063,0.345527,483.103119,16957.042969
7978,7.221307,7.138974,0.000063,0.294760,485.090637,16887.566406
7979,7.340331,7.138974,0.000063,0.519436,482.331451,16984.171875
7980,7.523768,7.138974,0.000063,0.572837,485.972565,16856.919922
7981,7.395231,7.138974,0.000063,0.343933,494.932983,16551.736328
7982,7.137027,7.138974,0.000063,0.330056,497.301300,16472.910156
7983,7.586539,7.138974,0.000063,0.665487,485.643738,16868.332031
7984,7.831289,7.138974,0.000063,0.612932,488.490173,16770.041016
7985,6.983936,7.138974,0.000063,0.323692,494.176910,16577.058594
7986,7.192412,7.138974,0.000063,0.451809,484.350281,16913.378906
7987,7.207848,7.138974,0.000063,0.312431,481.240662,17022.667969
7988,7.088699,7.138974,0.000063,0.335440,486.109650,16852.166016
7989,7.107655,7.138974,0.000063,0.273555,492.332458,16639.162109
7990,7.031792,7.138974,0.000063,0.369333,495.688690,16526.501953
7991,7.077877,7.138974,0.000063,0.272023,497.559052,16464.376953
7992,7.421726,7.138974,0.000063,0.387358,495.483063,16533.359375
7993,7.025690,7.138974,0.000063,0.304083,485.407104,16876.554688
7994,7.088658,7.138974,0.000063,0.394983,495.043884,16548.027344
7995,7.408352,7.138974,0.000063,0.357542,490.868042,16688.802734
7996,7.202376,7.138974,0.000063,0.386939,495.090179,16546.480469
7997,7.709531,7.138974,0.000063,0.694255,479.875183,17071.105469
7998,7.172869,7.138974,0.000063,0.381524,487.935028,16789.121094
7999,7.063703,7.138974,0.000063,0.343610,489.781586,16725.822266
8000,7.346213,7.163316,0.000063,0.349347,3811.794678,2149.118896
8001,7.091827,7.163316,0.000063,0.285685,492.059387,16648.396484
8002,7.063592,7.163316,0.000063,0.298333,485.794830,16863.085938
8003,7.347393,7.163316,0.000063,0.323969,495.033539,16548.373047
8004,7.198646,7.163316,0.000063,0.353561,492.819122,16622.730469
8005,7.142988,7.163316,0.000063,0.320605,484.431213,16910.554688
8006,7.213868,7.163316,0.000063,0.405296,483.538208,16941.783203
8007,6.874892,7.163316,0.000063,0.421701,479.298828,17091.632812
8008,6.962348,7.163316,0.000063,0.293773,485.390442,16877.134766
8009,7.072497,7.163316,0.000063,0.270918,485.564270,16871.093750
8010,6.903896,7.163316,0.000063,0.331780,482.646698,16973.078125
8011,7.275937,7.163316,0.000063,0.405000,481.352570,17018.710938
8012,7.335114,7.163316,0.000063,0.799023,486.619843,16834.496094
8013,7.124578,7.163316,0.000063,0.627562,485.296661,16880.396484
8014,7.275250,7.163316,0.000063,0.272460,481.774689,17003.798828
8015,7.026615,7.163316,0.000063,0.274443,496.456970,16500.925781
8016,6.990379,7.163316,0.000063,0.290095,484.218597,16917.978516
8017,7.070438,7.163316,0.000063,0.287326,480.362671,17053.781250
8018,6.909114,7.163316,0.000063,0.414624,486.942139,16823.353516
8019,7.178362,7.163316,0.000063,0.304662,480.460785,17050.298828
8020,7.270773,7.163316,0.000063,0.301408,490.979340,16685.019531
8021,7.334167,7.163316,0.000063,0.348678,488.396698,16773.250000
8022,7.152800,7.163316,0.000063,0.333836,489.040985,16751.152344
8023,7.200493,7.163316,0.000063,0.360170,493.514893,16599.296875
8024,7.122533,7.163316,0.000063,0.275057,499.890747,16387.580078
8025,7.476304,7.163316,0.000063,0.639909,484.836731,16896.410156
8026,7.065799,7.163316,0.000063,0.295524,494.543243,16564.779297
8027,6.866527,7.163316,0.000063,0.340612,485.928589,16858.443359
8028,7.149974,7.163316,0.000063,0.308554,479.250366,17093.361328
8029,7.224328,7.163316,0.000063,0.319302,481.804962,17002.730469
8030,7.094613,7.163316,0.000063,0.300289,488.657013,16764.314453
8031,7.067414,7.163316,0.000063,0.354056,485.941315,16858.001953
8032,6.899853,7.163316,0.000063,0.380473,495.444885,16534.634766
8033,7.100886,7.163316,0.000063,0.282517,481.374695,17017.927734
8034,7.419711,7.163316,0.000063,0.440116,485.735535,16865.144531
8035,7.438028,7.163316,0.000063,0.459814,483.764709,16933.851562
8036,7.490957,7.163316,0.000063,0.335839,496.246521,16507.923828
8037,7.823589,7.163316,0.000063,0.739052,492.622650,16629.361328
8038,7.325212,7.163316,0.000063,0.354347,489.297852,16742.359375
8039,7.034328,7.163316,0.000063,0.302155,492.253143,16641.843750
8040,6.894352,7.163316,0.000063,0.332992,484.026367,16924.697266
8041,7.308198,7.163316,0.000063,0.279892,485.559387,16871.263672
8042,7.195922,7.163316,0.000063,0.287970,481.979614,16996.570312
8043,6.975112,7.163316,0.000063,0.334735,489.859772,16723.154297
8044,7.124931,7.163316,0.000063,0.312930,492.344818,16638.744141
8045,7.175083,7.163316,0.000063,0.305304,497.332764,16471.869141
8046,6.920547,7.163316,0.000063,0.454877,491.620789,16663.250000
8047,6.975683,7.163316,0.000063,0.298630,497.620026,16462.359375
8048,7.108046,7.163316,0.000063,0.284855,490.399414,16704.750000
8049,7.415462,7.163316,0.000063,0.475064,497.145538,16478.072266
8050,7.475727,7.163316,0.000063,0.454004,478.690735,17113.345703
8051,7.220890,7.163316,0.000063,0.321502,488.107849,16783.175781
8052,7.096282,7.163316,0.000063,0.298122,479.732483,17076.183594
8053,6.891111,7.163316,0.000063,0.603891,486.087982,16852.916016
8054,6.956281,7.163316,0.000062,0.387069,488.141785,16782.009766
8055,7.305305,7.163316,0.000062,0.345418,483.449921,16944.878906
8056,7.197102,7.163316,0.000062,0.353435,483.272247,16951.107422
8057,7.183610,7.163316,0.000062,0.371989,480.527222,17047.941406
8058,7.314422,7.163316,0.000062,0.676915,494.483826,16566.769531
8059,7.097149,7.163316,0.000062,0.605275,486.891388,16825.107422
8060,6.854537,7.163316,0.000062,0.317497,483.705292,16935.931641
8061,6.962689,7.163316,0.000062,0.260006,481.660797,17007.820312
8062,6.987623,7.163316,0.000062,0.345245,477.855682,17143.251953
8063,7.266920,7.163316,0.000062,0.325813,490.399719,16704.740234
8064,7.383285,7.163316,0.000062,0.377383,493.367554,16604.253906
8065,7.212747,7.163316,0.000062,0.285256,488.650970,16764.521484
8066,7.111618,7.163316,0.000062,0.484213,481.228577,17023.095703
8067,7.299092,7.163316,0.000062,0.741895,498.206268,16442.988281
8068,7.134297,7.163316,0.000062,0.328790,491.422516,16669.972656
8069,6.929081,7.163316,0.000062,0.380142,484.775208,16898.552734
8070,7.113709,7.163316,0.000062,0.309452,487.081818,16818.529297
8071,7.104327,7.163316,0.000062,0.318248,484.476074,16908.988281
8072,7.190904,7.163316,0.000062,0.274105,487.957062,16788.363281
8073,7.872166,7.163316,0.000062,0.701681,480.178772,17060.312500
8074,7.864789,7.163316,0.000062,0.722237,478.625458,17115.679688
8075,7.237941,7.163316,0.000062,0.360546,480.530090,17047.839844
8076,7.034885,7.163316,0.000062,0.337143,492.646820,16628.544922
8077,7.122678,7.163316,0.000062,0.308450,492.220917,16642.933594
8078,7.050843,7.163316,0.000062,0.399225,495.161743,16544.089844
8079,6.782381,7.163316,0.000062,0.371055,488.223022,16779.216797
8080,6.914499,7.163316,0.000062,0.322143,490.736298,16693.283203
8081,6.966074,7.163316,0.000062,0.465725,495.599060,16529.490234
8082,7.492406,7.163316,0.000062,0.780687,486.714844,16831.210938
8083,6.886243,7.163316,0.000062,0.355034,497.326080,16472.089844
8084,7.023969,7.163316,0.000062,0.314319,489.355042,16740.402344
8085,7.002223,7.163316,0.000062,0.347802,493.774933,16590.554688
8086,7.282935,7.163316,0.000062,0.353494,490.174957,16712.400391
8087,7.899815,7.163316,0.000062,0.731015,492.944153,16618.515625
8088,6.952996,7.163316,0.000062,0.360472,486.328735,16844.574219
8089,7.220627,7.163316,0.000062,0.265025,493.902649,16586.263672
8090,7.208085,7.163316,0.000062,0.295529,500.204376,16377.305664
8091,7.182334,7.163316,0.000062,0.446491,489.989716,16718.718750
8092,7.201268,7.163316,0.000062,0.348014,495.206024,16542.609375
8093,6.925354,7.163316,0.000062,0.517034,488.978119,16753.306641
8094,6.748077,7.163316,0.000062,0.601460,492.495880,16633.640625
8095,7.018714,7.163316,0.000062,0.310284,484.763000,16898.980469
8096,7.277448,7.163316,0.000062,0.316661,480.770081,17039.330078
8097,7.276557,7.163316,0.000062,0.344949,477.994629,17138.267578
8098,7.264362,7.163316,0.000062,0.466981,490.335907,16706.914062
8099,7.091657,7.163316,0.000062,0.340650,496.345123,16504.644531
8100,7.084109,7.060745,0.000062,0.349556,3799.015869,2156.347900
8101,7.011547,7.060745,0.000062,0.398018,493.043701,16615.160156
8102,6.989130,7.060745,0.000062,0.272384,478.058472,17135.980469
8103,7.226396,7.060745,0.000062,0.352775,485.357666,16878.275391
8104,6.926044,7.060745,0.000062,0.316371,488.074005,16784.339844
8105,7.070367,7.060745,0.000062,0.266139,485.745880,16864.785156
8106,7.111962,7.060745,0.000062,0.309936,483.127441,16956.187500
8107,7.368822,7.060745,0.000062,0.335092,486.331177,16844.488281
8108,7.029734,7.060745,0.000062,0.456409,485.997284,16856.060547
8109,6.929112,7.060745,0.000062,0.344342,493.987305,16583.421875
8110,7.250875,7.060745,0.000062,0.380049,479.357239,17089.550781
8111,6.976533,7.060745,0.000062,0.328656,482.663422,16972.490234
8112,7.182881,7.060745,0.000062,0.401209,483.489868,16943.478516
8113,7.224626,7.060745,0.000062,0.349753,490.741547,16693.105469
8114,6.968158,7.060745,0.000062,0.409138,496.119843,16512.138672
8115,7.104244,7.060745,0.000062,0.424671,490.936951,16686.458984
8116,7.090682,7.060745,0.000062,0.462953,492.717896,16626.146484
8117,7.501171,7.060745,0.000062,0.554700,487.893402,16790.552734
8118,8.178408,7.060745,0.000062,1.182601,486.328308,16844.587891
8119,7.294198,7.060745,0.000062,0.337360,485.520782,16872.603516
8120,7.063020,7.060745,0.000062,0.303321,482.474121,16979.148438
8121,6.853163,7.060745,0.000062,0.520954,483.520874,16942.392578
8122,6.957684,7.060745,0.000062,0.421913,481.371552,17018.039062
8123,7.037459,7.060745,0.000062,0.317136,482.920654,16963.449219
8124,7.104189,7.060745,0.000062,0.280786,477.012024,17173.570312
8125,7.164093,7.060745,0.000062,0.263774,484.683807,16901.740234
8126,6.757690,7.060745,0.000062,0.383349,487.325409,16810.123047
8127,7.161231,7.060745,0.000062,0.300803,484.877258,16894.998047
8128,7.284300,7.060745,0.000062,0.914395,486.297913,16845.640625
8129,6.487484,7.060745,0.000062,0.602348,476.787903,17181.644531
8130,7.064142,7.060745,0.000062,0.544236,486.407745,16841.835938
8131,7.193867,7.060745,0.000062,0.303500,482.624969,16973.841797
8132,7.060940,7.060745,0.000062,0.345983,485.088013,16887.656250
8133,7.286224,7.060745,0.000062,0.377835,496.226593,16508.587891
8134,6.942443,7.060745,0.000062,0.288112,492.536682,16632.263672
8135,7.187788,7.060745,0.000062,0.317343,486.300415,16845.554688
8136,7.194133,7.060745,0.000062,0.391571,492.780273,16624.042969
8137,7.247402,7.060745,0.000062,0.432021,485.485748,16873.822266
8138,7.104728,7.060745,0.000062,0.308726,484.604736,16904.498047
8139,6.888714,7.060745,0.000062,0.357363,482.398926,16981.794922
8140,7.197293,7.060745,0.000062,0.441550,482.096527,16992.447266
8141,7.180867,7.060745,0.000062,0.278655,486.292755,16845.820312
8142,7.092251,7.060745,0.000062,0.290700,481.704620,17006.271484
8143,6.977021,7.060745,0.000062,0.290692,480.254059,17057.638672
8144,7.050618,7.060745,0.000062,0.382946,483.029388,16959.630859
8145,7.205176,7.060745,0.000062,0.298385,493.773529,16590.601562
8146,7.451736,7.060745,0.000062,1.287599,482.308380,16984.984375
8147,7.092792,7.060745,0.000062,0.279401,486.285828,16846.058594
8148,6.987905,7.060745,0.000062,0.390747,488.019012,16786.230469
8149,7.275761,7.060745,0.000062,0.303089,487.436890,16806.277344
8150,7.490867,7.060745,0.000062,0.359499,482.193939,16989.013672
8151,7.161709,7.060745,0.000062,0.319450,486.450134,16840.369141
8152,7.129972,7.060745,0.000062,0.326214,483.226166,16952.724609
8153,7.118531,7.060745,0.000062,0.313498,484.274292,16916.033203
8154,7.216057,7.060745,0.000062,0.310199,483.574524,16940.511719
8155,6.981224,7.060745,0.000062,0.419407,491.276367,16674.931641
8156,6.853395,7.060745,0.000062,0.504319,488.841309,16757.994141
8157,7.087944,7.060745,0.000061,0.322410,491.063599,16682.156250
8158,7.019499,7.060745,0.000061,0.303900,483.920807,16928.388672
8159,6.912632,7.060745,0.000061,0.309626,483.423950,16945.789062
8160,7.152839,7.060745,0.000061,0.366606,479.933502,17069.031250
8161,7.101292,7.060745,0.000061,0.278203,480.947937,17033.029297
8162,6.848359,7.060745,0.000061,0.370310,480.471954,17049.902344
8163,7.047718,7.060745,0.000061,0.285381,492.208221,16643.363281
8164,7.155469,7.060745,0.000061,0.343857,482.930206,16963.113281
8165,6.950390,7.060745,0.000061,0.315840,483.965820,16926.814453
8166,7.076986,7.060745,0.000061,0.325765,475.420990,17231.044922
8167,7.094784,7.060745,0.000061,0.307604,488.179932,16780.699219
8168,6.995436,7.060745,0.000061,0.298368,486.010254,16855.611328
8169,7.190403,7.060745,0.000061,0.278320,486.199768,16849.041016
8170,6.944005,7.060745,0.000061,0.336824,481.862701,17000.693359
8171,7.182115,7.060745,0.000061,0.265391,481.827393,17001.939453
8172,6.986697,7.060745,0.000061,0.317258,484.553284,16906.292969
8173,6.945076,7.060745,0.000061,0.410994,487.793732,16793.982422
8174,7.114761,7.060745,0.000061,0.307296,487.173767,16815.355469
8175,7.449721,7.060745,0.000061,0.514135,484.880829,16894.873047
8176,6.999841,7.060745,0.000061,0.483874,488.699585,16762.853516
8177,7.095937,7.060745,0.000061,0.367729,487.348755,16809.316406
8178,6.849573,7.060745,0.000061,0.420299,481.582825,17010.574219
8179,6.976413,7.060745,0.000061,0.504586,481.891022,16999.693359
8180,6.851868,7.060745,0.000061,0.456000,486.310364,16845.208984
8181,7.548924,7.060745,0.000061,0.440768,495.153961,16544.349609
8182,7.033844,7.060745,0.000061,0.274754,493.656250,16594.542969
8183,7.028028,7.060745,0.000061,0.314771,496.916107,16485.679688
8184,6.765822,7.060745,0.000061,0.429524,494.465942,16567.369141
8185,7.125594,7.060745,0.000061,0.371003,480.784088,17038.833984
8186,8.271794,7.060745,0.000061,0.754386,484.214996,16918.105469
8187,7.835916,7.060745,0.000061,0.555876,484.997925,16890.792969
8188,7.060683,7.060745,0.000061,0.304440,482.794891,16967.869141
8189,7.082548,7.060745,0.000061,0.370771,484.861023,16895.562500
8190,7.040545,7.060745,0.000061,0.326519,488.171844,16780.976562
8191,7.259639,7.060745,0.000061,0.373868,484.714294,16900.677734
8192,7.026982,7.060745,0.000061,0.338640,486.502594,16838.554688
8193,7.150030,7.060745,0.000061,0.428780,493.498444,16599.849609
8194,7.318478,7.060745,0.000061,0.538355,491.728790,16659.589844
8195,7.087727,7.060745,0.000061,0.350984,493.078522,16613.986328
8196,7.093295,7.060745,0.000061,0.347426,491.966553,16651.539062
8197,7.073411,7.060745,0.000061,0.313803,488.356842,16774.619141
8198,6.937740,7.060745,0.000061,0.331927,480.231049,17058.455078
8199,6.952400,7.060745,0.000061,0.325322,494.357697,16570.996094
8200,7.024179,7.111308,0.000061,0.371310,3800.800537,2155.335449
8201,7.127351,7.111308,0.000061,0.326654,488.257568,16778.029297
8202,7.251930,7.111308,0.000061,0.348174,480.246643,17057.902344
8203,7.209900,7.111308,0.000061,0.345253,494.556244,16564.343750
8204,7.052966,7.111308,0.000061,0.327096,483.886200,16929.599609
8205,7.049290,7.111308,0.000061,0.345514,481.444122,17015.474609
8206,7.127335,7.111308,0.000061,0.330703,488.259064,16777.978516
8207,7.151270,7.111308,0.000061,0.289236,492.446686,16635.302734
8208,7.293123,7.111308,0.000061,0.342970,496.914429,16485.736328
8209,7.261590,7.111308,0.000061,0.360035,491.730103,16659.544922
8210,7.127662,7.111308,0.000061,0.251733,491.606415,16663.736328
8211,7.239013,7.111308,0.000061,0.315506,497.825073,16455.578125
8212,7.134344,7.111308,0.000061,0.264015,496.151611,16511.082031
8213,7.268372,7.111308,0.000061,0.346331,488.579590,16766.970703
8214,7.033327,7.111308,0.000061,0.365755,483.009491,16960.330078
8215,6.887715,7.111308,0.000061,0.391346,483.722748,16935.320312
8216,7.075851,7.111308,0.000061,0.704266,491.375671,16671.562500
8217,7.171284,7.111308,0.000061,0.293741,481.870789,17000.408203
8218,7.140841,7.111308,0.000061,0.318512,478.615479,17116.035156
8219,6.838595,7.111308,0.000061,0.567634,489.098694,16749.175781
8220,6.972371,7.111308,0.000061,0.259317,485.921356,16858.695312
8221,7.051958,7.111308,0.000061,0.550807,490.823486,16690.318359
8222,6.970191,7.111308,0.000061,0.356220,482.821594,16966.929688
8223,7.228470,7.111308,0.000061,0.402701,486.788483,16828.664062
8224,7.049892,7.111308,0.000061,0.299850,482.314728,16984.759766
8225,7.069582,7.111308,0.000061,0.388186,493.603577,16596.314453
8226,6.997204,7.111308,0.000061,0.279656,491.305267,16673.951172
8227,6.982353,7.111308,0.000061,0.354058,485.249603,16882.033203
8228,6.901315,7.111308,0.000061,0.346886,484.811462,16897.291016
8229,7.170455,7.111308,0.000061,0.348335,484.507385,16907.894531
8230,7.253783,7.111308,0.000061,0.358551,490.285431,16708.634766
8231,7.063103,7.111308,0.000061,0.274415,484.019867,16924.925781
8232,7.012796,7.111308,0.000061,0.326917,488.326019,16775.677734
8233,7.395061,7.111308,0.000061,0.565383,491.813354,16656.724609
8234,7.252310,7.111308,0.000061,0.420750,481.597717,17010.046875
8235,7.028885,7.111308,0.000061,0.384242,485.173126,16884.693359
8236,6.920211,7.111308,0.000061,0.286502,479.325989,17090.666016
8237,6.956720,7.111308,0.000061,0.548879,488.882019,16756.599609
8238,7.113601,7.111308,0.000061,0.308162,496.793610,16489.746094
8239,7.000584,7.111308,0.000061,0.276233,489.887390,16722.210938
8240,6.869370,7.111308,0.000061,0.726765,486.380249,16842.789062
8241,6.935999,7.111308,0.000061,0.834776,485.902191,16859.359375
8242,7.060874,7.111308,0.000061,0.348046,480.942871,17033.207031
8243,7.195514,7.111308,0.000061,0.327970,484.221161,16917.888672
8244,7.143830,7.111308,0.000061,0.422740,479.886200,17070.712891
8245,7.038514,7.111308,0.000061,0.349458,483.651093,16937.830078
8246,7.006238,7.111308,0.000061,0.327739,480.155670,17061.132812
8247,6.826103,7.111308,0.000061,0.452830,483.663330,16937.402344
8248,7.091710,7.111308,0.000061,0.391775,480.898499,17034.779297
8249,7.394032,7.111308,0.000061,0.318859,486.189270,16849.404297
8250,7.220353,7.111308,0.000061,0.340368,489.334961,16741.087891
8251,7.157297,7.111308,0.000061,0.427163,484.343109,16913.628906
8252,7.107423,7.111308,0.000061,0.355950,489.730713,16727.560547
8253,6.922623,7.111308,0.000061,0.378528,488.514038,16769.220703
8254,6.950952,7.111308,0.000061,0.287109,485.413269,16876.339844
8255,6.994986,7.111308,0.000061,0.313556,479.501770,17084.400391
8256,7.229703,7.111308,0.000061,0.300339,484.631989,16903.548828
8257,7.019951,7.111308,0.000061,0.277204,496.090515,16513.115234
8258,7.316378,7.111308,0.000061,0.381947,485.648865,16868.154297
8259,7.195212,7.111308,0.000061,0.330114,479.655396,17078.927734
8260,7.398964,7.111308,0.000060,0.331422,478.877350,17106.677734
8261,7.275178,7.111308,0.000060,0.299393,479.510559,17084.087891
8262,7.066964,7.111308,0.000060,0.280596,491.893860,16654.000000
8263,7.077541,7.111308,0.000060,0.304612,484.629822,16903.623047
8264,6.903554,7.111308,0.000060,0.369729,488.494019,16769.908203
8265,6.741570,7.111308,0.000060,0.436392,483.356812,16948.142578
8266,6.557400,7.111308,0.000060,0.525768,486.973999,16822.253906
8267,6.751121,7.111308,0.000060,0.409834,488.148376,16781.783203
8268,7.163597,7.111308,0.000060,0.381001,484.038727,16924.265625
8269,7.069530,7.111308,0.000060,0.358607,480.468445,17050.027344
8270,7.061962,7.111308,0.000060,0.350989,497.739746,16458.400391
8271,6.992256,7.111308,0.000060,0.446808,492.786682,16623.826172
8272,7.134174,7.111308,0.000060,0.257397,500.103668,16380.604492
8273,7.209467,7.111308,0.000060,0.296459,490.785187,16691.621094
8274,7.150879,7.111308,0.000060,0.328169,494.878174,16553.568359
8275,7.178854,7.111308,0.000060,0.507857,495.775055,16523.623047
8276,7.154164,7.111308,0.000060,0.283399,497.572540,16463.931641
8277,6.971575,7.111308,0.000060,0.267936,494.969666,16550.509766
8278,6.931784,7.111308,0.000060,0.297197,490.415192,16704.212891
8279,7.171997,7.111308,0.000060,0.364724,497.086304,16480.035156
8280,6.903630,7.111308,0.000060,0.328206,494.014709,16582.501953
8281,6.981524,7.111308,0.000060,0.381827,489.353180,16740.464844
8282,6.910798,7.111308,0.000060,0.338697,487.494232,16804.300781
8283,6.907003,7.111308,0.000060,0.319467,481.221497,17023.345703
8284,6.700422,7.111308,0.000060,0.367721,485.086334,16887.716797
8285,7.230355,7.111308,0.000060,0.495879,486.026123,16855.062500
8286,6.891342,7.111308,0.000060,0.337655,486.555145,16836.734375
8287,7.137081,7.111308,0.000060,0.313609,483.877075,16929.919922
8288,6.964628,7.111308,0.000060,0.413588,495.172028,16543.746094
8289,7.027570,7.111308,0.000060,0.383838,492.364838,16638.068359
8290,7.108898,7.111308,0.000060,0.290222,485.917603,16858.826172
8291,7.180703,7.111308,0.000060,0.403768,489.060303,16750.490234
8292,6.955662,7.111308,0.000060,0.290208,483.502808,16943.025391
8293,7.286429,7.111308,0.000060,0.311001,482.108093,16992.041016
8294,7.204176,7.111308,0.000060,0.338192,484.205902,16918.421875
8295,7.176415,7.111308,0.000060,0.312789,481.195038,17024.281250
8296,7.930717,7.111308,0.000060,0.610702,484.295013,16915.308594
8297,7.332747,7.111308,0.000060,0.393209,488.577759,16767.035156
8298,7.183582,7.111308,0.000060,0.580812,487.075317,16818.753906
8299,7.078961,7.111308,0.000060,0.325306,479.504486,17084.302734
8300,7.043307,7.061732,0.000060,0.431473,3801.214111,2155.100830
8301,7.026663,7.061732,0.000060,0.268880,485.477875,16874.095703
8302,6.971745,7.061732,0.000060,0.377626,489.399078,16738.896484
8303,6.913580,7.061732,0.000060,0.388598,489.393646,16739.082031
8304,6.819877,7.061732,0.000060,0.300343,485.405914,16876.597656
8305,7.133917,7.061732,0.000060,0.370054,483.647736,16937.947266
8306,6.857772,7.061732,0.000060,0.276925,499.007355,16416.591797
8307,6.961959,7.061732,0.000060,0.333955,483.975525,16926.476562
8308,6.919735,7.061732,0.000060,0.376566,486.642670,16833.707031
8309,7.048129,7.061732,0.000060,0.351096,481.972137,16996.833984
8310,7.128920,7.061732,0.000060,0.346400,487.312347,16810.574219
8311,6.946130,7.061732,0.000060,0.544503,498.385620,16437.072266
8312,6.989916,7.061732,0.000060,0.335181,493.637177,16595.183594
8313,7.212445,7.061732,0.000060,0.345225,480.098389,17063.167969
8314,6.969021,7.061732,0.000060,0.306668,486.262207,16846.878906
8315,7.115482,7.061732,0.000060,0.315403,487.326904,16810.072266
8316,6.940391,7.061732,0.000060,0.320751,484.920868,16893.478516
8317,7.301673,7.061732,0.000060,0.406990,488.578278,16767.015625
8318,7.687624,7.061732,0.000060,0.639944,489.868622,16722.851562
8319,7.120807,7.061732,0.000060,0.291180,491.297119,16674.226562
8320,7.357358,7.061732,0.000060,0.357923,490.164185,16712.767578
8321,7.128535,7.061732,0.000060,0.308384,486.562561,16836.478516
8322,7.172378,7.061732,0.000060,0.445454,481.689941,17006.791016
8323,7.056069,7.061732,0.000060,0.342102,486.716858,16831.140625
8324,7.204154,7.061732,0.000060,0.354932,488.280548,16777.240234
8325,7.076046,7.061732,0.000060,0.359067,483.587830,16940.044922
8326,7.216827,7.061732,0.000060,0.321377,480.413696,17051.970703
8327,6.911788,7.061732,0.000060,0.396013,480.492798,17049.162109
8328,7.080244,7.061732,0.000060,0.332391,484.621582,16903.910156
8329,7.234043,7.061732,0.000060,0.437635,480.465485,17050.132812
8330,7.077622,7.061732,0.000060,0.287451,482.111908,16991.906250
8331,7.189830,7.061732,0.000060,0.361549,487.730408,16796.164062
8332,6.860462,7.061732,0.000060,0.322602,485.242523,16882.279297
8333,7.221146,7.061732,0.000060,0.327096,482.712555,16970.761719
8334,7.063135,7.061732,0.000060,0.310783,483.579834,16940.326172
8335,7.640540,7.061732,0.000060,0.624164,489.829865,16724.173828
8336,7.477746,7.061732,0.000060,0.429044,492.013550,16649.947266
8337,7.627726,7.061732,0.000060,0.693967,493.082764,16613.843750
8338,7.514823,7.061732,0.000060,0.805706,484.863739,16895.468750
