step,loss,val_loss,lr,norm,dt_ms,tok_sec
1505,7.639784,7.641995,0.000047,0.516809,495.140350,16544.804688
1506,7.645984,7.641995,0.000047,0.545133,493.231293,16608.839844
1507,7.741840,7.641995,0.000047,0.589563,499.178162,16410.974609
1508,7.635056,7.641995,0.000047,0.501105,500.904999,16354.399414
1509,7.527290,7.641995,0.000047,0.444329,498.415619,16436.082031
1510,7.908866,7.641995,0.000047,0.392833,496.895020,16486.380859
1511,7.292862,7.641995,0.000047,0.478962,502.388580,16306.102539
1512,7.333419,7.641995,0.000047,0.501531,500.538940,16366.358398
1513,7.575653,7.641995,0.000047,0.495484,493.642548,16595.003906
1514,7.546278,7.641995,0.000047,0.425447,495.812225,16522.382812
1515,7.823044,7.641995,0.000047,0.447135,494.573853,16563.753906
1516,7.763682,7.641995,0.000047,0.357413,499.195526,16410.404297
1517,8.015408,7.641995,0.000047,0.498485,499.208801,16409.966797
1518,8.010370,7.641995,0.000047,0.517695,496.895630,16486.359375
1519,7.707344,7.641995,0.000047,0.457092,496.143768,16511.343750
1520,7.495274,7.641995,0.000047,0.510925,500.425140,16370.080078
1521,7.731058,7.641995,0.000047,0.434903,505.258820,16213.473633
1522,7.417483,7.641995,0.000047,0.563867,498.404053,16436.462891
1523,7.349777,7.641995,0.000048,0.421755,493.736511,16591.845703
1524,7.632570,7.641995,0.000048,0.617239,494.373657,16570.462891
1525,7.699294,7.641995,0.000048,0.329756,497.140808,16478.228516
1526,7.798560,7.641995,0.000048,0.395714,496.785919,16490.000000
1527,7.858971,7.641995,0.000048,0.378393,502.305847,16308.788086
1528,7.685129,7.641995,0.000048,0.445003,497.667572,16460.787109
1529,7.648667,7.641995,0.000048,0.851451,497.322754,16472.199219
1530,7.513689,7.641995,0.000048,0.742647,494.483704,16566.773438
1531,7.395881,7.641995,0.000048,0.451768,502.673401,16296.864258
1532,7.596879,7.641995,0.000048,0.385212,498.550354,16431.640625
1533,7.297324,7.641995,0.000048,0.501861,492.450287,16635.181641
1534,7.629365,7.641995,0.000048,0.395018,499.658386,16395.201172
1535,7.433878,7.641995,0.000048,0.450358,496.467529,16500.576172
1536,7.887660,7.641995,0.000048,0.432076,495.291351,16539.759766
1537,7.650821,7.641995,0.000048,0.443725,493.304535,16606.375000
1538,7.624923,7.641995,0.000048,0.434214,496.853363,16487.761719
1539,7.483489,7.641995,0.000048,0.509673,499.052155,16415.117188
1540,7.500867,7.641995,0.000048,0.402824,498.455811,16434.755859
1541,7.576384,7.641995,0.000048,0.412195,497.937469,16451.865234
1542,7.362288,7.641995,0.000048,0.483786,492.399048,16636.914062
1543,7.509755,7.641995,0.000048,0.357513,499.077240,16414.292969
1544,7.509728,7.641995,0.000048,0.411025,494.019958,16582.326172
1545,7.685646,7.641995,0.000048,0.508012,491.546051,16665.783203
1546,7.678479,7.641995,0.000048,0.649688,500.024109,16383.210938
1547,8.259171,7.641995,0.000048,1.081476,499.933167,16386.191406
1548,7.781722,7.641995,0.000048,0.397044,495.252533,16541.056641
1549,7.807023,7.641995,0.000048,0.492852,492.849213,16621.716797
1550,7.915121,7.641995,0.000048,0.405931,493.154785,16611.417969
1551,7.560280,7.641995,0.000048,0.371939,493.909088,16586.048828
1552,7.533999,7.641995,0.000048,0.347792,489.395264,16739.025391
1553,7.609200,7.641995,0.000048,0.718661,491.116791,16680.349609
1554,7.848476,7.641995,0.000048,0.602626,496.729431,16491.875000
1555,7.659019,7.641995,0.000049,0.707846,492.118164,16646.408203
1556,7.620777,7.641995,0.000049,0.736426,487.395447,16807.707031
1557,7.678237,7.641995,0.000049,0.380325,491.287109,16674.566406
1558,7.767465,7.641995,0.000049,0.469543,500.746857,16359.563477
1559,7.523877,7.641995,0.000049,0.394465,491.204346,16677.376953
1560,7.797491,7.641995,0.000049,0.377404,491.400177,16670.730469
1561,7.683947,7.641995,0.000049,1.027456,492.744781,16625.240234
1562,7.812578,7.641995,0.000049,1.651428,494.320435,16572.246094
1563,7.707315,7.641995,0.000049,0.513587,488.629242,16765.267578
1564,7.557198,7.641995,0.000049,0.517990,490.161224,16712.869141
1565,7.664862,7.641995,0.000049,0.382326,490.335144,16706.941406
1566,7.588214,7.641995,0.000049,0.332784,489.272980,16743.208984
1567,7.602752,7.641995,0.000049,0.425943,495.572571,16530.375000
1568,7.872972,7.641995,0.000049,0.609709,491.864838,16654.982422
1569,7.453230,7.641995,0.000049,0.369515,490.658112,16695.943359
1570,7.364973,7.641995,0.000049,0.508960,491.617157,16663.373047
1571,7.480718,7.641995,0.000049,0.526567,492.215851,16643.105469
1572,7.676228,7.641995,0.000049,0.552088,492.182922,16644.218750
1573,7.495435,7.641995,0.000049,0.471827,494.544617,16564.734375
1574,7.666742,7.641995,0.000049,0.494770,488.248230,16778.351562
1575,6.953612,7.641995,0.000049,0.784659,488.455261,16771.238281
1576,7.627891,7.641995,0.000049,0.391007,490.165192,16712.732422
1577,7.729378,7.641995,0.000049,0.795675,492.131744,16645.949219
1578,7.571928,7.641995,0.000049,0.301133,486.375061,16842.968750
1579,7.710886,7.641995,0.000049,0.375805,488.375793,16773.968750
1580,7.660340,7.641995,0.000049,0.692802,490.002686,16718.275391
1581,7.646269,7.641995,0.000049,0.402178,493.093597,16613.478516
1582,7.570838,7.641995,0.000049,0.466166,489.711029,16728.232422
1583,7.352002,7.641995,0.000049,0.800867,493.681610,16593.691406
1584,7.170410,7.641995,0.000049,1.022617,493.096130,16613.392578
1585,7.411802,7.641995,0.000049,0.376474,489.451508,16737.103516
1586,7.632812,7.641995,0.000049,0.423236,494.011017,16582.626953
1587,7.657079,7.641995,0.000050,0.346489,489.959137,16719.761719
1588,7.505871,7.641995,0.000050,0.489292,494.153107,16577.857422
1589,7.656605,7.641995,0.000050,0.455933,499.816315,16390.021484
1590,7.578713,7.641995,0.000050,0.469141,491.642426,16662.517578
1591,7.445618,7.641995,0.000050,0.419497,494.381073,16570.212891
1592,7.673110,7.641995,0.000050,0.353598,492.931244,16618.951172
1593,7.729481,7.641995,0.000050,0.489724,488.916962,16755.402344
1594,7.811473,7.641995,0.000050,0.381633,492.744019,16625.265625
1595,7.624807,7.641995,0.000050,0.345420,485.576050,16870.683594
1596,7.832002,7.641995,0.000050,0.598177,494.825928,16555.316406
1597,7.692381,7.641995,0.000050,0.365332,492.854523,16621.537109
1598,7.696359,7.641995,0.000050,0.495570,490.122620,16714.185547
1599,7.605937,7.641995,0.000050,0.461986,496.347626,16504.560547
1600,7.572134,7.720979,0.000050,0.525013,3929.675537,2084.650391
1601,7.572765,7.720979,0.000050,0.397157,497.541687,16464.951172
1602,8.154366,7.720979,0.000050,0.802901,491.772064,16658.125000
1603,7.834538,7.720979,0.000050,0.606064,496.155945,16510.937500
1604,7.642442,7.720979,0.000050,0.421168,487.983826,16787.441406
1605,8.579134,7.720979,0.000050,0.795714,491.803284,16657.066406
1606,8.004810,7.720979,0.000050,0.579903,488.792572,16759.666016
1607,7.584717,7.720979,0.000050,0.346362,491.182831,16678.107422
1608,7.798737,7.720979,0.000050,0.456763,492.248810,16641.990234
1609,7.590415,7.720979,0.000050,0.466350,486.057159,16853.984375
1610,7.483780,7.720979,0.000050,0.469820,491.440643,16669.357422
1611,7.376403,7.720979,0.000050,0.494006,496.272919,16507.046875
1612,7.742028,7.720979,0.000050,0.644843,494.317017,16572.361328
1613,7.717906,7.720979,0.000050,0.410506,498.759277,16424.757812
1614,7.512607,7.720979,0.000050,0.431450,490.187164,16711.984375
1615,7.587214,7.720979,0.000050,0.532177,489.512787,16735.005859
1616,7.578347,7.720979,0.000050,0.847210,491.058380,16682.333984
1617,7.544256,7.720979,0.000050,0.541486,490.452942,16702.927734
1618,7.546485,7.720979,0.000050,0.513030,489.104645,16748.970703
1619,7.928667,7.720979,0.000050,0.551015,487.000244,16821.345703
1620,7.396414,7.720979,0.000050,0.362994,490.637146,16696.656250
1621,7.479517,7.720979,0.000050,0.381865,494.851959,16554.447266
1622,7.527967,7.720979,0.000050,0.366147,491.389496,16671.093750
1623,7.477506,7.720979,0.000050,0.329897,491.713287,16660.115234
1624,7.554091,7.720979,0.000050,0.320014,487.634949,16799.451172
1625,7.569475,7.720979,0.000050,0.359880,488.499329,16769.726562
1626,7.601444,7.720979,0.000050,0.289742,488.700836,16762.810547
1627,7.332759,7.720979,0.000050,0.520742,492.382843,16637.458984
1628,7.735741,7.720979,0.000050,0.451684,486.430450,16841.050781
1629,7.779819,7.720979,0.000050,0.419627,488.750305,16761.115234
1630,7.766460,7.720979,0.000050,0.469482,490.912964,16687.275391
1631,7.659711,7.720979,0.000050,0.616102,499.361725,16404.941406
1632,7.623790,7.720979,0.000050,0.351155,491.737030,16659.310547
1633,7.488490,7.720979,0.000050,0.352359,492.280426,16640.921875
1634,7.367061,7.720979,0.000050,0.422949,487.652069,16798.863281
1635,7.829426,7.720979,0.000050,0.622958,493.974426,16583.855469
1636,7.667906,7.720979,0.000050,0.393259,490.817932,16690.505859
1637,7.720454,7.720979,0.000050,0.585727,492.440247,16635.521484
1638,7.504086,7.720979,0.000050,0.751235,492.570801,16631.111328
1639,8.303499,7.720979,0.000050,0.617245,498.743927,16425.263672
1640,7.584947,7.720979,0.000050,0.372265,485.397064,16876.904297
1641,7.663156,7.720979,0.000050,0.350103,493.213593,16609.437500
1642,7.449369,7.720979,0.000050,0.444727,489.801849,16725.130859
1643,7.639352,7.720979,0.000050,0.459573,488.682098,16763.455078
1644,7.525019,7.720979,0.000050,0.403129,487.188965,16814.830078
1645,7.565918,7.720979,0.000050,0.395285,492.490631,16633.820312
1646,7.554561,7.720979,0.000050,0.515514,489.770477,16726.203125
1647,7.737172,7.720979,0.000050,0.480391,492.259674,16641.623047
1648,8.118317,7.720979,0.000050,0.743080,490.829102,16690.126953
1649,8.145841,7.720979,0.000050,0.760046,496.486176,16499.955078
1650,7.650860,7.720979,0.000050,0.385839,491.887482,16654.214844
1651,7.767151,7.720979,0.000050,0.322244,497.413483,16469.195312
1652,7.752424,7.720979,0.000050,0.485054,493.901459,16586.304688
1653,7.974286,7.720979,0.000050,0.649913,489.994659,16718.550781
1654,7.812665,7.720979,0.000050,0.469417,490.386383,16705.193359
1655,7.546999,7.720979,0.000050,0.412364,490.019714,16717.695312
1656,7.612932,7.720979,0.000050,0.383974,492.251617,16641.896484
1657,7.642623,7.720979,0.000050,1.075181,495.632019,16528.390625
1658,7.666464,7.720979,0.000050,0.502774,497.828064,16455.480469
1659,7.443897,7.720979,0.000050,0.418722,488.670380,16763.855469
1660,7.129748,7.720979,0.000050,0.447568,492.345001,16638.738281
1661,7.609694,7.720979,0.000050,0.450623,494.882996,16553.408203
1662,8.056430,7.720979,0.000050,0.479678,501.338013,16340.273438
1663,7.554802,7.720979,0.000050,0.331405,498.365356,16437.740234
1664,7.540436,7.720979,0.000050,0.409194,492.991180,16616.929688
1665,7.701014,7.720979,0.000050,0.386930,494.923157,16552.064453
1666,7.566083,7.720979,0.000050,0.361734,490.746094,16692.951172
1667,7.795563,7.720979,0.000050,0.394566,492.644806,16628.613281
1668,7.890299,7.720979,0.000050,0.455243,489.494659,16735.626953
1669,7.757691,7.720979,0.000050,0.408917,493.808411,16589.429688
1670,7.670969,7.720979,0.000050,0.519548,498.290924,16440.195312
1671,7.795930,7.720979,0.000050,0.399060,499.384064,16404.207031
1672,7.254931,7.720979,0.000050,0.556641,502.737152,16294.796875
1673,7.592103,7.720979,0.000050,0.497687,497.253326,16474.500000
1674,7.501301,7.720979,0.000050,0.321710,493.226013,16609.017578
1675,7.595644,7.720979,0.000050,0.398507,491.782715,16657.763672
1676,7.539006,7.720979,0.000050,0.397377,488.438751,16771.806641
1677,7.665542,7.720979,0.000050,0.314764,494.989532,16549.843750
1678,7.818507,7.720979,0.000050,0.472858,489.184082,16746.251953
1679,7.291412,7.720979,0.000050,0.487391,488.026520,16785.972656
1680,7.226412,7.720979,0.000050,0.639517,494.872131,16553.771484
1681,7.651913,7.720979,0.000050,0.463892,494.077820,16580.382812
1682,7.620453,7.720979,0.000050,0.691711,492.796295,16623.501953
1683,7.538186,7.720979,0.000050,0.342618,494.943878,16551.371094
1684,7.514243,7.720979,0.000050,0.448407,491.331421,16673.062500
1685,7.399041,7.720979,0.000050,0.422487,494.416809,16569.015625
1686,7.707990,7.720979,0.000050,0.383736,488.018555,16786.248047
1687,7.302044,7.720979,0.000050,0.577980,490.924286,16686.890625
1688,7.731573,7.720979,0.000050,0.506446,491.429138,16669.748047
1689,7.644235,7.720979,0.000050,0.380582,488.517426,16769.105469
1690,7.803075,7.720979,0.000050,0.399418,492.092194,16647.287109
1691,7.440701,7.720979,0.000050,0.669016,498.140259,16445.167969
1692,7.784090,7.720979,0.000050,0.371349,493.639679,16595.099609
1693,7.389566,7.720979,0.000050,0.695113,485.878601,16860.179688
1694,7.474992,7.720979,0.000050,0.752765,490.357483,16706.179688
1695,8.014167,7.720979,0.000050,0.596457,492.103912,16646.890625
1696,7.499504,7.720979,0.000050,0.487502,489.532379,16734.337891
1697,7.791241,7.720979,0.000050,0.490475,492.088074,16647.425781
1698,7.507051,7.720979,0.000050,0.496969,489.170776,16746.707031
1699,7.752125,7.720979,0.000050,0.478361,489.510162,16735.097656
1700,7.836454,7.535204,0.000050,0.781361,3913.218506,2093.417480
1701,7.640862,7.535204,0.000050,0.345125,496.655579,16494.328125
1702,7.486558,7.535204,0.000050,0.390222,493.192627,16610.142578
1703,7.791963,7.535204,0.000050,0.427011,492.159973,16644.994141
1704,7.079636,7.535204,0.000050,0.996415,491.544159,16665.847656
1705,7.201818,7.535204,0.000050,0.812638,489.378174,16739.609375
1706,7.545974,7.535204,0.000050,0.397050,491.776489,16657.974609
1707,7.812841,7.535204,0.000050,0.328472,491.413849,16670.265625
1708,7.623877,7.535204,0.000050,0.446988,492.942291,16618.578125
1709,7.859904,7.535204,0.000050,0.564905,489.767181,16726.314453
1710,7.575580,7.535204,0.000050,0.433042,500.625366,16363.533203
1711,7.612360,7.535204,0.000050,0.378886,493.334717,16605.359375
1712,7.927994,7.535204,0.000050,0.585323,488.602509,16766.183594
1713,8.006041,7.535204,0.000050,0.539423,494.367828,16570.658203
1714,7.549128,7.535204,0.000050,0.393611,492.206085,16643.435547
1715,7.846974,7.535204,0.000050,0.407994,494.029663,16582.000000
1716,8.503784,7.535204,0.000050,1.422527,499.762146,16391.796875
1717,7.906446,7.535204,0.000050,0.570829,493.471100,16600.769531
1718,7.588279,7.535204,0.000050,0.581229,495.948547,16517.841797
1719,7.765233,7.535204,0.000050,0.382745,495.807281,16522.548828
1720,7.825675,7.535204,0.000050,0.442950,500.769714,16358.816406
1721,7.604141,7.535204,0.000050,0.345409,500.728088,16360.177734
1722,7.473312,7.535204,0.000050,0.481268,494.466553,16567.349609
1723,7.569705,7.535204,0.000050,0.732816,498.997833,16416.904297
1724,7.614983,7.535204,0.000050,0.737234,502.038208,16317.484375
1725,7.742726,7.535204,0.000050,0.492801,501.937622,16320.752930
1726,7.433013,7.535204,0.000050,0.531849,498.863892,16421.312500
1727,7.580853,7.535204,0.000050,0.464244,497.641663,16461.644531
1728,7.655678,7.535204,0.000050,0.394873,499.105469,16413.363281
1729,7.557072,7.535204,0.000050,0.419881,500.796692,16357.936523
1730,7.614429,7.535204,0.000050,0.329244,501.931671,16320.946289
1731,8.941935,7.535204,0.000050,1.564988,503.000702,16286.260742
1732,7.920332,7.535204,0.000050,0.555437,497.875641,16453.908203
1733,7.414910,7.535204,0.000050,0.432377,499.349823,16405.332031
1734,7.000453,7.535204,0.000050,1.184574,501.158478,16346.126953
1735,7.340323,7.535204,0.000050,0.414599,504.078339,16251.442383
1736,7.654732,7.535204,0.000050,0.452132,503.751251,16261.993164
1737,7.499252,7.535204,0.000050,0.761624,501.216339,16344.239258
1738,7.990793,7.535204,0.000050,0.366930,499.957703,16385.386719
1739,7.515810,7.535204,0.000050,0.417500,502.101532,16315.424805
1740,7.665995,7.535204,0.000050,0.432767,505.360077,16210.224609
1741,7.614673,7.535204,0.000050,0.350073,505.636200,16201.371094
1742,7.483256,7.535204,0.000050,0.329997,505.169403,16216.342773
1743,7.351995,7.535204,0.000050,0.449609,504.034454,16252.857422
1744,7.676737,7.535204,0.000050,0.455355,499.403534,16403.568359
1745,7.607883,7.535204,0.000050,0.353656,503.967316,16255.021484
1746,7.534858,7.535204,0.000050,0.414604,504.077484,16251.469727
1747,7.697607,7.535204,0.000050,0.524382,502.615814,16298.731445
1748,7.881867,7.535204,0.000050,0.471629,503.500732,16270.084961
1749,7.595628,7.535204,0.000050,0.475997,497.796600,16456.521484
1750,7.637492,7.535204,0.000050,0.947334,495.912445,16519.044922
1751,7.582862,7.535204,0.000050,0.349154,497.723999,16458.921875
1752,7.543325,7.535204,0.000050,0.466756,498.764374,16424.589844
1753,8.438255,7.535204,0.000050,2.706277,502.049591,16317.114258
1754,7.884692,7.535204,0.000050,0.894358,502.600891,16299.214844
1755,7.885616,7.535204,0.000050,0.821092,498.893494,16420.337891
1756,7.911745,7.535204,0.000050,0.859667,501.300568,16341.493164
1757,7.837350,7.535204,0.000050,0.463060,499.387970,16404.080078
1758,7.421605,7.535204,0.000050,0.399638,500.141083,16379.377930
1759,7.559703,7.535204,0.000050,0.411984,499.010651,16416.482422
1760,7.399621,7.535204,0.000050,0.470162,502.216003,16311.707031
1761,7.676706,7.535204,0.000050,0.697740,500.277130,16374.924805
1762,7.841927,7.535204,0.000050,0.539100,499.220032,16409.597656
1763,7.722849,7.535204,0.000050,0.524306,494.191956,16576.554688
1764,7.699194,7.535204,0.000050,0.572246,491.398773,16670.777344
1765,7.615319,7.535204,0.000050,0.515597,490.232056,16710.453125
1766,7.479096,7.535204,0.000050,0.438985,489.680328,16729.281250
1767,7.457940,7.535204,0.000050,0.458604,492.070679,16648.015625
1768,7.607633,7.535204,0.000050,0.346064,496.275085,16506.974609
1769,7.389071,7.535204,0.000050,0.453155,498.758392,16424.785156
1770,7.501243,7.535204,0.000050,0.401134,501.606781,16331.518555
1771,7.628366,7.535204,0.000050,0.357026,501.217285,16344.208008
1772,7.740757,7.535204,0.000050,0.467983,501.641663,16330.380859
1773,7.654066,7.535204,0.000050,0.575231,497.927246,16452.203125
1774,7.748079,7.535204,0.000050,0.514202,503.042786,16284.898438
1775,7.433867,7.535204,0.000050,0.556699,495.469635,16533.808594
1776,7.763691,7.535204,0.000050,0.394757,498.254089,16441.410156
1777,7.547453,7.535204,0.000050,0.456998,500.364197,16372.075195
1778,7.354165,7.535204,0.000050,0.388972,497.182068,16476.861328
1779,7.324096,7.535204,0.000050,0.588039,499.245361,16408.765625
1780,6.924175,7.535204,0.000050,0.979707,496.729797,16491.863281
1781,6.990460,7.535204,0.000050,0.933126,501.756805,16326.634766
1782,7.362133,7.535204,0.000050,0.537061,493.976044,16583.798828
1783,7.750866,7.535204,0.000050,0.657536,495.087036,16546.585938
1784,7.491886,7.535204,0.000050,0.455280,487.990173,16787.222656
1785,7.296304,7.535204,0.000050,0.378669,494.928833,16551.875000
1786,7.763210,7.535204,0.000050,0.664172,490.757416,16692.564453
1787,7.889431,7.535204,0.000050,0.327083,496.336426,16504.933594
1788,7.974445,7.535204,0.000050,0.855154,493.977539,16583.750000
1789,7.487087,7.535204,0.000050,0.412044,494.578308,16563.605469
1790,7.627862,7.535204,0.000050,0.374480,494.314667,16572.439453
1791,7.286743,7.535204,0.000050,0.337139,501.208740,16344.488281
1792,7.595598,7.535204,0.000050,0.359596,500.182770,16378.013672
1793,7.481689,7.535204,0.000050,0.395940,498.755493,16424.882812
1794,7.673325,7.535204,0.000050,0.490816,502.731110,16294.994141
1795,7.601060,7.535204,0.000050,0.410916,497.546265,16464.800781
1796,7.528858,7.535204,0.000050,0.450123,503.851471,16258.759766
1797,7.433653,7.535204,0.000050,0.482214,498.407379,16436.353516
1798,7.469893,7.535204,0.000050,0.464159,492.886627,16620.455078
1799,7.756711,7.535204,0.000050,0.386701,490.225159,16710.687500
1800,7.601636,7.530438,0.000050,0.336632,3939.831055,2079.277100
1801,7.416121,7.530438,0.000050,0.410094,489.209656,16745.376953
1802,7.602986,7.530438,0.000050,0.622522,493.341156,16605.142578
1803,7.438210,7.530438,0.000050,1.917477,487.886993,16790.773438
1804,7.601549,7.530438,0.000050,2.138357,489.590088,16732.365234
1805,7.456325,7.530438,0.000050,2.002512,495.990021,16516.460938
1806,7.361238,7.530438,0.000050,0.978508,492.655334,16628.257812
1807,7.339547,7.530438,0.000050,0.423830,498.445343,16435.101562
1808,7.258158,7.530438,0.000050,0.457024,490.181183,16712.187500
1809,7.558618,7.530438,0.000050,0.394995,494.016663,16582.435547
1810,7.657004,7.530438,0.000050,0.485087,502.121368,16314.780273
1811,8.241671,7.530438,0.000050,0.707976,503.586975,16267.299805
1812,8.518536,7.530438,0.000050,1.296273,497.525299,16465.494141
1813,8.516571,7.530438,0.000050,1.109564,492.971039,16617.609375
1814,7.747356,7.530438,0.000050,0.469942,493.546112,16598.246094
1815,7.755137,7.530438,0.000050,0.933742,494.022919,16582.226562
1816,7.649004,7.530438,0.000050,0.432034,492.271851,16641.210938
1817,7.408309,7.530438,0.000050,0.429194,489.801025,16725.158203
1818,7.414064,7.530438,0.000050,0.645643,492.825806,16622.505859
1819,7.620315,7.530438,0.000050,0.534979,492.239258,16642.312500
1820,7.468918,7.530438,0.000050,0.537869,484.708954,16900.863281
1821,7.411195,7.530438,0.000050,0.483096,493.117737,16612.664062
1822,8.287766,7.530438,0.000050,3.585604,492.336639,16639.021484
1823,8.049841,7.530438,0.000050,3.598090,493.654388,16594.605469
1824,8.327316,7.530438,0.000050,3.842781,491.167847,16678.617188
1825,7.758280,7.530438,0.000050,1.157382,490.290955,16708.447266
1826,7.590890,7.530438,0.000050,0.425405,489.741974,16727.175781
1827,7.676222,7.530438,0.000050,0.414342,493.430817,16602.125000
1828,8.171387,7.530438,0.000050,0.659909,490.838623,16689.802734
1829,8.332639,7.530438,0.000050,0.917701,491.357178,16672.189453
1830,8.479300,7.530438,0.000050,0.751073,496.296326,16506.267578
1831,7.511441,7.530438,0.000050,0.388426,495.483978,16533.330078
1832,7.692084,7.530438,0.000050,0.581871,490.147675,16713.330078
1833,7.579661,7.530438,0.000050,0.621725,494.795319,16556.341797
1834,7.642476,7.530438,0.000050,0.719971,491.818359,16656.554688
1835,7.486623,7.530438,0.000050,0.405683,486.540924,16837.226562
1836,7.768133,7.530438,0.000050,0.947580,496.353088,16504.380859
1837,7.644090,7.530438,0.000050,0.565429,490.353119,16706.328125
1838,7.444270,7.530438,0.000050,0.399000,494.532867,16565.128906
1839,7.462625,7.530438,0.000050,0.511026,496.619019,16495.542969
1840,7.659731,7.530438,0.000050,0.461078,493.665527,16594.232422
1841,8.285487,7.530438,0.000050,0.662324,496.528320,16498.554688
1842,7.310127,7.530438,0.000050,0.398262,496.077606,16513.544922
1843,7.307796,7.530438,0.000050,0.429823,492.672333,16627.683594
1844,7.634851,7.530438,0.000050,0.357215,490.648376,16696.273438
1845,7.742621,7.530438,0.000050,0.587132,490.103546,16714.835938
1846,7.340315,7.530438,0.000050,0.393571,489.304352,16742.134766
1847,7.358171,7.530438,0.000050,0.454680,492.172546,16644.570312
1848,7.603252,7.530438,0.000050,0.347548,500.499756,16367.639648
1849,7.428911,7.530438,0.000050,0.331268,493.131622,16612.197266
1850,7.397869,7.530438,0.000050,0.510963,490.593597,16698.138672
1851,7.285547,7.530438,0.000050,0.535977,496.172119,16510.398438
1852,7.825021,7.530438,0.000050,0.551022,487.914490,16789.826172
1853,7.542678,7.530438,0.000050,0.446477,492.767578,16624.470703
1854,7.501083,7.530438,0.000050,0.835909,496.014496,16515.646484
1855,7.560563,7.530438,0.000050,0.434836,487.626007,16799.759766
1856,7.344789,7.530438,0.000050,0.638644,492.308685,16639.966797
1857,7.625461,7.530438,0.000050,0.459170,491.651764,16662.199219
1858,7.630079,7.530438,0.000050,0.498630,497.153534,16477.806641
1859,7.617797,7.530438,0.000050,0.582380,494.008392,16582.714844
1860,7.457436,7.530438,0.000050,0.354401,492.031219,16649.349609
1861,7.331735,7.530438,0.000050,0.456444,491.449310,16669.064453
1862,7.616704,7.530438,0.000050,0.516068,492.314789,16639.759766
1863,7.096095,7.530438,0.000050,0.871227,487.478607,16804.839844
1864,6.989431,7.530438,0.000050,1.121176,489.022705,16751.779297
1865,6.939810,7.530438,0.000050,1.226048,501.156647,16346.187500
1866,7.353891,7.530438,0.000050,0.501470,490.215210,16711.027344
1867,7.599199,7.530438,0.000050,0.353748,490.975555,16685.148438
1868,7.620554,7.530438,0.000050,0.447552,491.554230,16665.505859
1869,7.370010,7.530438,0.000050,0.440200,492.641022,16628.740234
1870,7.538162,7.530438,0.000050,0.520374,491.203094,16677.419922
1871,7.332347,7.530438,0.000050,0.799219,491.938812,16652.478516
1872,7.549939,7.530438,0.000050,0.439980,492.287079,16640.697266
1873,7.743417,7.530438,0.000050,0.520727,491.044403,16682.808594
1874,7.445374,7.530438,0.000050,0.442813,488.776611,16760.212891
1875,7.623405,7.530438,0.000050,0.475462,495.863220,16520.685547
1876,7.571681,7.530438,0.000050,0.390452,494.937927,16551.570312
1877,8.047587,7.530438,0.000050,0.637842,488.364441,16774.359375
1878,7.731104,7.530438,0.000050,0.626443,497.184570,16476.777344
1879,7.691293,7.530438,0.000050,0.418137,490.047882,16716.734375
1880,7.746699,7.530438,0.000050,0.596237,492.864594,16621.199219
1881,7.681352,7.530438,0.000050,0.566823,495.152069,16544.412109
1882,7.533443,7.530438,0.000050,0.751691,490.786377,16691.580078
1883,7.807019,7.530438,0.000050,0.466394,491.474213,16668.218750
1884,7.866374,7.530438,0.000050,0.480493,491.316589,16673.566406
1885,7.821916,7.530438,0.000050,0.684707,487.453186,16805.716797
1886,7.375855,7.530438,0.000050,0.418912,502.065887,16316.583008
1887,7.621770,7.530438,0.000050,0.531306,496.182281,16510.060547
1888,7.671785,7.530438,0.000050,0.393252,495.201355,16542.765625
1889,7.438569,7.530438,0.000050,0.448439,494.802948,16556.085938
1890,7.637513,7.530438,0.000050,0.437364,498.602386,16429.925781
1891,7.585901,7.530438,0.000050,0.394511,502.800446,16292.745117
1892,7.603678,7.530438,0.000050,0.460095,504.047699,16252.430664
1893,7.262968,7.530438,0.000050,0.808491,498.045959,16448.281250
1894,7.238426,7.530438,0.000050,0.863444,501.775116,16326.038086
1895,7.296786,7.530438,0.000050,0.690379,504.104309,16250.604492
1896,7.415788,7.530438,0.000050,0.714352,497.944824,16451.621094
1897,7.355748,7.530438,0.000050,0.794783,508.973450,16095.141602
1898,7.426152,7.530438,0.000050,0.578904,505.465454,16206.844727
1899,7.407726,7.530438,0.000050,0.545023,500.041321,16382.646484
1900,7.377935,7.532549,0.000050,0.472642,4106.447266,1994.911743
1901,7.427321,7.532549,0.000050,0.462734,499.737762,16392.597656
1902,7.666991,7.532549,0.000050,0.370879,500.923004,16353.811523
1903,7.631367,7.532549,0.000050,0.600289,511.332977,16020.871094
1904,7.613728,7.532549,0.000050,0.589541,499.205231,16410.083984
1905,7.532591,7.532549,0.000050,0.495969,500.902039,16354.495117
1906,7.659670,7.532549,0.000050,0.402868,502.469177,16303.487305
1907,7.442636,7.532549,0.000050,0.343754,497.644287,16461.558594
1908,7.346265,7.532549,0.000050,0.365208,501.098450,16348.084961
1909,7.246069,7.532549,0.000050,0.709643,501.898315,16322.032227
1910,7.543601,7.532549,0.000050,0.438182,496.346741,16504.591797
1911,7.579445,7.532549,0.000050,0.354799,502.737976,16294.769531
1912,7.578451,7.532549,0.000050,0.461815,499.135101,16412.390625
1913,7.641718,7.532549,0.000050,0.538344,495.298615,16539.517578
1914,7.746244,7.532549,0.000050,0.458078,492.860474,16621.337891
