step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec
272,6.545773,-1.000000,0.000242,1.557344,2502.304947,26190.253142
273,6.713302,-1.000000,0.000243,2.384418,2567.096422,25529.231952
274,6.589124,-1.000000,0.000244,2.411703,2561.372948,25586.277879
275,6.428919,-1.000000,0.000245,2.227929,2550.123782,25699.144670
276,6.502922,-1.000000,0.000246,1.854197,2488.657692,26333.874767
277,6.506052,-1.000000,0.000247,1.631353,2488.580101,26334.695827
278,6.382375,-1.000000,0.000248,2.782929,2536.836763,25833.747349
279,6.659694,-1.000000,0.000249,2.676573,2566.984274,25530.347289
280,6.558214,-1.000000,0.000249,2.494033,2579.991988,25401.629270
281,6.441838,-1.000000,0.000250,2.021241,2506.642234,26144.935688
282,6.502233,-1.000000,0.000251,1.848883,2574.952844,25451.339877
283,6.463969,-1.000000,0.000252,2.028027,2570.708922,25493.356887
284,6.621921,-1.000000,0.000253,2.300397,2527.892978,25925.148165
285,6.603254,-1.000000,0.000254,2.379688,2520.537507,26000.803328
286,6.571081,-1.000000,0.000255,2.832872,2510.429861,26105.489350
287,6.555350,-1.000000,0.000256,2.302042,2509.980533,26110.162664
288,6.459558,-1.000000,0.000257,1.696095,2498.811888,26226.864181
289,6.550946,-1.000000,0.000257,1.451214,2545.349522,25747.348030
290,6.487814,-1.000000,0.000258,1.792498,2527.044286,25933.854964
291,6.516211,-1.000000,0.000259,2.009106,2496.734644,26248.684520
292,6.762647,-1.000000,0.000260,2.078598,2524.598235,25958.981945
293,6.610295,-1.000000,0.000261,2.130879,2486.972070,26351.723363
294,6.535053,-1.000000,0.000262,2.275211,2490.890171,26310.272835
295,6.488809,-1.000000,0.000263,2.068968,2473.667648,26493.453982
296,6.476932,-1.000000,0.000264,1.878959,2475.216023,26476.880964
297,6.494838,-1.000000,0.000264,2.227348,2494.442815,26272.801127
298,6.430301,-1.000000,0.000265,2.803120,2494.859521,26268.412890
299,6.354112,-1.000000,0.000266,3.285096,2496.085919,26255.506472
300,6.627373,6.642295,0.000267,2.551670,6198.098954,10573.564650
301,6.606909,-1.000000,0.000268,2.314528,2510.950131,26100.080281
302,6.308320,-1.000000,0.000269,2.140273,2529.120072,25912.569643
303,6.477028,-1.000000,0.000270,1.644260,2512.510496,26083.871134
304,6.332852,-1.000000,0.000271,1.970247,2540.285691,25798.673052
305,6.466327,-1.000000,0.000272,2.491891,2484.980525,26372.842499
306,6.321332,-1.000000,0.000272,2.773000,2485.304341,26369.406321
307,6.429369,-1.000000,0.000273,2.440777,2481.838435,26406.231395
