step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec, timer_data, timer_fwd, timer_loss, timer_bwd, timer_clip, timer_optim, timer_tok_emb, timer_pos_emb, timer_attn, timer_mlp, timer_ln_f, timer_lm_head
55,8.332655,-1.000000,0.000193,2.373959,1994.044556,32865.865416,0.081888,1048.589127,41.149824,829.498795,36.690559,1.905888,2.331744,3.003040,629.807362,130.457313,2.951296,272.112415
56,8.263878,-1.000000,0.000197,2.358349,1991.152588,32913.600092,0.067872,1047.827316,39.988832,827.780350,37.652447,1.910784,2.334784,3.021248,629.410339,130.761504,2.957728,271.430401
57,8.239720,-1.000000,0.000200,2.352697,1989.499390,32940.950040,0.074720,1048.783127,40.232097,825.706871,36.872929,1.912896,2.337408,3.015040,630.055586,131.320033,3.295776,270.859295
58,8.163932,-1.000000,0.000203,2.352434,1994.728882,32854.590214,0.082176,1049.276855,41.098207,829.356033,37.345665,1.912672,2.331584,3.014432,631.265730,130.889632,2.955008,270.833954
59,8.220345,-1.000000,0.000207,2.214926,1990.653809,32921.846941,0.072480,1049.763168,39.759616,826.369064,37.337025,1.909760,2.342112,3.018784,629.943554,131.238592,3.316928,271.845375
60,8.048695,-1.000000,0.000210,2.261623,1993.916138,32867.982139,0.084160,1049.163162,41.280768,828.575035,37.331615,1.911968,2.337024,3.736288,629.463934,130.800512,2.954080,271.423038
61,7.985377,-1.000000,0.000214,2.245138,1992.297363,32894.687915,0.077536,1048.542404,40.747520,828.487289,37.165375,1.917248,2.338272,3.019104,629.151552,131.088865,2.949312,272.047234
62,7.960226,-1.000000,0.000217,2.199350,1990.403198,32925.992109,0.075808,1048.976608,40.123488,826.311943,37.140190,1.918944,2.335008,3.012928,630.089634,130.185472,2.964000,272.476639
63,8.019561,-1.000000,0.000221,2.075020,1993.158936,32880.468703,0.079296,1049.774811,40.018945,829.102119,36.691586,1.909248,2.342784,3.025600,629.804127,131.110144,2.953376,272.584259
64,7.888177,-1.000000,0.000224,2.107352,1988.719116,32953.874414,0.098048,1050.033478,39.758560,823.206917,38.042686,1.915040,2.334944,3.016512,630.789982,130.528672,2.949440,272.511265
65,7.895564,-1.000000,0.000228,2.023836,1989.009888,32949.056918,0.072480,1047.099075,40.251680,826.990593,37.080833,1.912544,2.327200,3.018688,628.991358,131.005664,2.945920,270.920475
66,7.793804,-1.000000,0.000231,2.013720,1993.763428,32870.499623,0.070432,1048.295517,40.693120,828.851196,37.310818,1.907520,2.334528,3.007872,629.163458,131.823776,2.956384,271.060322
67,7.764162,-1.000000,0.000234,2.009239,1991.968750,32900.114522,0.076032,1047.349731,39.981280,830.009338,37.100609,1.935552,2.322528,3.004096,629.384510,130.630337,2.951488,271.172386
68,7.755091,-1.000000,0.000238,1.869219,1999.511719,32776.001954,0.072832,1053.764908,40.504960,829.658653,37.088959,1.908064,2.337280,3.012160,634.363390,130.995617,2.960000,272.151676
69,7.696515,-1.000000,0.000241,1.843736,1992.454224,32892.098209,0.072960,1050.150543,39.925600,827.580414,37.102558,1.921376,2.335936,3.152608,630.400955,131.089440,2.953664,272.240993
70,7.673048,-1.000000,0.000245,1.775061,1990.853027,32918.552550,0.094432,1048.284302,40.229249,828.006409,36.875744,1.913888,2.676384,3.018080,629.695330,130.634943,2.951488,271.409218
71,7.615379,-1.000000,0.000248,1.755979,1998.382690,32794.519445,0.081472,1050.104660,40.332641,832.871460,36.861534,1.916128,2.324704,3.008544,631.052383,131.147425,2.951104,271.697983
72,7.538551,-1.000000,0.000252,1.676071,1993.311401,32877.953718,0.074752,1049.402679,40.236032,829.215752,37.066399,1.914336,2.332224,3.016352,631.101536,130.650753,2.947808,271.463646
73,7.567628,-1.000000,0.000255,1.648075,1991.036987,32915.511072,0.074816,1047.093567,40.141600,828.013199,37.898209,1.931104,2.324512,3.002688,627.751877,131.017792,3.298592,271.798176
74,7.560756,-1.000000,0.000259,1.551340,1995.242432,32846.133864,0.088064,1048.682083,40.256288,831.360130,37.447807,1.914016,2.477920,3.744320,628.563650,131.251841,2.956480,271.490810
75,7.527448,-1.000000,0.000262,1.549870,1992.433716,32892.436762,0.072256,1049.565216,40.022400,828.164871,37.164127,1.915104,2.332416,3.004448,630.809599,130.755072,2.955200,271.804924
76,7.433517,-1.000000,0.000266,1.546139,1993.204346,32879.719604,0.073152,1049.291138,40.289696,828.311775,37.255489,1.918400,2.331968,3.016256,631.185184,130.347329,2.963520,271.500134
77,7.479698,-1.000000,0.000269,1.395317,1989.354858,32943.343277,0.081696,1047.752151,40.745664,825.852921,36.840927,1.916736,2.326272,3.009216,629.502655,130.691679,2.949152,271.346176
78,7.456504,-1.000000,0.000272,1.323557,1992.760132,32887.048949,0.076992,1048.285919,40.972480,829.247925,36.691967,1.904128,2.337696,3.014048,629.936800,130.871489,2.951264,270.916164
79,7.510506,-1.000000,0.000276,1.260620,1997.469727,32809.508514,0.079680,1049.609283,39.800160,832.937988,37.456001,1.906848,2.340672,3.014336,630.666882,131.019904,2.956576,271.671200
80,7.519589,-1.000000,0.000279,1.219301,1989.495972,32941.006633,0.071360,1045.551849,41.301728,828.057602,36.690113,1.913824,2.342784,3.018336,627.993412,130.826145,2.946592,270.535042
81,7.449027,-1.000000,0.000283,1.321562,1994.424683,32859.601353,0.090304,1051.181366,40.497633,826.740753,37.095169,1.918176,2.342528,3.152640,631.128864,131.207456,3.090304,272.283974
82,7.450528,-1.000000,0.000286,1.418296,1991.575195,32906.615906,0.078368,1050.898361,40.270752,825.334167,37.088352,1.911232,2.332480,3.158496,630.994497,131.226112,2.950112,271.473282
83,7.426464,-1.000000,0.000290,1.478121,1990.863892,32918.372912,0.078720,1050.163177,40.013632,826.009857,37.073952,1.913984,2.340960,3.153536,631.149565,130.048832,2.946784,272.576508
84,7.493715,-1.000000,0.000293,1.452376,1994.869629,32852.272174,0.070400,1051.459946,39.791968,827.844955,36.885151,1.922272,2.332160,3.012672,632.244387,130.523457,2.956896,272.264229
85,7.349208,-1.000000,0.000297,1.397606,1989.931152,32933.802721,0.083360,1048.817368,40.782848,825.001984,36.887234,1.915104,2.521120,3.010528,629.601217,130.593791,2.955776,272.082340
86,7.492560,-1.000000,0.000300,1.235535,1987.747070,32969.989481,0.079744,1046.633347,39.996768,826.264931,37.040703,1.915040,2.336736,3.017504,628.053822,131.146304,2.946496,271.194855
87,7.273964,-1.000000,0.000303,1.336610,1995.200928,32846.817125,0.079232,1050.742889,40.303616,829.448311,37.033184,1.919680,2.334720,3.013088,630.496126,131.437567,2.955040,271.815807
88,7.360619,-1.000000,0.000307,1.438153,1989.958984,32933.342101,0.080448,1046.768829,41.428895,827.152199,37.247646,1.909280,2.332576,3.014752,628.853952,130.916416,3.307648,270.434849
89,7.580059,-1.000000,0.000310,1.529378,1995.204224,32846.762865,0.076608,1049.652390,40.237024,829.175781,38.028030,1.917248,2.337920,3.017056,629.625374,130.799904,2.951776,272.876961
90,7.348580,-1.000000,0.000314,1.759768,1995.414673,32843.298634,0.080736,1052.548248,41.062112,827.073662,37.244511,1.921312,2.332832,3.014720,631.895966,131.129856,2.960032,272.745598
91,7.487375,-1.000000,0.000317,1.965756,1989.766479,32936.528319,0.077568,1049.258255,41.338561,824.683517,37.072575,1.908288,2.329536,3.011104,630.007904,130.485054,2.954400,272.551460
92,7.471466,-1.000000,0.000321,2.238853,1995.881592,32835.615234,0.083200,1051.436417,39.770976,829.944832,37.095711,1.911776,2.343776,3.018016,630.332388,131.340511,3.099008,273.322083
93,7.372010,-1.000000,0.000324,2.129081,1992.394287,32893.087691,0.081056,1049.084167,40.038144,828.778503,36.690239,1.913472,2.334400,3.015744,629.105028,130.921760,2.955552,272.686687
94,7.234924,-1.000000,0.000328,1.730851,1993.502930,32874.794927,0.090080,1048.276459,40.522016,829.588829,36.694847,1.908928,2.340256,3.026752,628.934818,130.978848,2.956800,272.084766
95,7.368448,-1.000000,0.000331,1.447782,1995.712524,32838.396913,0.083392,1052.577744,40.483328,828.045319,37.090050,1.917504,2.332512,3.016288,631.285408,130.623744,2.960512,274.416294
96,7.335220,-1.000000,0.000334,1.333565,1990.514648,32924.148562,0.085792,1049.368256,40.015520,825.807549,37.853058,1.908416,2.337056,3.026912,630.079233,130.363711,2.946880,272.697792
97,7.276963,-1.000000,0.000338,1.485609,1991.597290,32906.250841,0.077472,1047.718506,40.655200,828.173370,37.086239,1.921376,2.331968,3.020448,628.884192,130.273760,2.956704,271.966595
98,7.252153,-1.000000,0.000341,1.541174,1998.239502,32796.869412,0.073696,1050.282593,40.398688,832.200714,37.080734,1.911552,2.326112,3.011584,631.543201,130.786529,3.309440,271.380001
99,7.290912,-1.000000,0.000345,1.380068,1993.240356,32879.125585,0.076416,1048.203659,39.786881,830.519112,37.280289,1.922656,2.331424,3.013408,630.040834,130.634080,2.953536,271.287075
100,7.337220,7.230904,0.000348,1.306620,4715.118652,13899.120008,0.083232,1047.341812,40.089857,828.319740,36.690273,1.908416,2.325504,3.424480,627.887457,131.018369,2.951520,271.690018
101,7.337410,-1.000000,0.000352,1.425890,1995.698242,32838.631921,0.080928,1050.912354,40.462592,828.896378,37.867199,1.938816,2.323456,3.008864,629.128445,131.437151,2.961920,273.387642
102,7.447927,-1.000000,0.000355,1.563536,1995.670532,32839.087886,0.080608,1050.944885,40.517793,828.632286,38.040993,1.910528,2.328256,3.015104,630.447132,132.571680,2.951680,271.684898
103,7.453178,-1.000000,0.000359,1.633051,1991.715576,32904.296569,0.073728,1047.797623,39.780352,829.126976,36.919327,1.917984,2.331744,3.013760,628.510780,130.957632,2.951104,271.986565
104,7.302868,-1.000000,0.000362,1.625617,1995.729858,32838.111693,0.070624,1049.197540,40.324544,831.479996,36.872097,1.910176,2.324832,3.014240,629.153311,131.296096,2.958912,272.299770
105,7.318062,-1.000000,0.000366,1.599274,1996.922852,32818.493688,0.054272,1050.334473,40.597408,829.800446,37.465694,1.916448,2.329024,3.021312,630.729343,131.087870,3.095040,271.772606
106,7.232663,-1.000000,0.000369,1.606238,1990.124390,32930.604911,0.077568,1047.619736,40.776961,825.943047,38.211105,1.912576,2.334144,3.019552,628.729759,130.868415,2.948864,271.666210
107,7.203254,-1.000000,0.000372,1.701849,1995.685913,32838.834794,0.080864,1049.128998,40.848384,829.499397,38.216831,1.910720,2.332384,3.011232,629.422693,130.829825,2.956096,271.870308
108,7.306625,-1.000000,0.000376,1.819702,1994.741943,32854.375083,0.078080,1048.781296,39.760896,831.588364,37.116898,1.912128,2.338016,3.012992,629.732059,130.622975,2.967680,272.039078
109,7.272204,-1.000000,0.000379,1.906130,1993.108032,32881.308459,0.077536,1050.061172,40.778432,827.489273,36.860512,1.918272,2.332192,3.012864,630.305822,131.233056,2.956672,272.298431
110,7.434772,-1.000000,0.000383,1.817713,1996.864990,32819.444640,0.078208,1049.297668,39.800864,832.812508,36.853569,1.907200,2.330560,3.002624,628.061918,131.387872,2.962016,272.857220
111,7.318906,-1.000000,0.000386,1.683124,1993.991211,32866.744668,0.069120,1048.719772,40.029632,829.786186,37.099297,1.912768,2.331200,3.018912,629.177313,130.250943,2.952352,272.903713
112,7.310139,-1.000000,0.000390,1.560464,1995.239014,32846.190131,0.080000,1050.816376,41.696609,827.404305,37.454529,1.919840,2.695808,3.014912,630.698139,131.129344,2.957504,271.903198
113,7.139796,-1.000000,0.000393,1.504643,1993.203735,32879.729672,0.077792,1049.343002,40.144384,829.105637,37.109154,1.911488,2.336352,3.012992,631.107967,130.471584,2.951456,271.562405
114,7.081452,-1.000000,0.000397,1.571455,1996.288696,32828.919045,0.086848,1051.092560,40.885824,829.604927,37.094208,1.915392,2.332544,3.502976,630.724897,130.810754,2.953216,272.784351
115,7.184079,-1.000000,0.000400,1.546785,1997.589844,32807.535644,0.075584,1050.585785,40.663103,830.853752,37.080833,1.908288,2.334752,3.010112,630.803076,130.677152,2.969312,272.342266
116,7.092542,-1.000000,0.000403,1.512550,1992.612183,32889.490776,0.079168,1047.369995,40.536096,830.070915,37.267616,1.917696,2.326944,3.006656,629.160643,130.590720,3.086272,271.169312
117,7.185062,-1.000000,0.000407,1.537346,1995.679077,32838.947279,0.087392,1049.801270,41.424320,829.523354,37.131489,1.922080,2.333920,3.005120,631.419935,130.288321,3.093632,271.511101
118,6.894433,-1.000000,0.000410,1.584164,1997.976929,32801.179562,0.074112,1050.403214,40.352448,831.249908,37.073215,1.907616,2.335968,3.015872,630.222816,131.499169,2.968512,272.041340
119,6.916540,-1.000000,0.000414,1.585688,1995.836792,32836.352282,0.063680,1050.248779,40.615392,829.821953,37.480961,1.909280,2.325216,3.014752,629.933599,130.453792,2.955296,273.644676
120,7.093147,-1.000000,0.000417,1.598426,1992.972412,32883.546005,0.083552,1049.248825,41.357472,827.623421,36.699265,1.938528,2.337440,3.020640,629.879261,131.064159,2.957408,271.868382
121,7.120968,-1.000000,0.000421,1.531926,1996.117798,32831.729706,0.095712,1050.995880,39.798144,831.010017,36.690334,1.907328,2.516864,3.764608,631.152992,130.735583,3.094080,271.764927
122,7.035517,-1.000000,0.000424,1.481257,1993.106934,32881.326584,0.070112,1048.325394,40.505216,829.345825,37.031105,1.918464,2.339552,3.020992,629.798174,131.069631,2.950176,271.196033
123,7.051044,-1.000000,0.000428,1.473127,1999.565430,32775.121547,0.081216,1053.476929,41.477376,829.763580,36.862305,1.918432,2.474112,3.144768,631.191744,132.125728,2.963264,273.582047
124,7.050020,-1.000000,0.000431,1.431404,1994.230957,32862.793434,0.064928,1048.419983,40.012512,829.756462,37.251137,1.917888,2.329152,3.007040,629.277536,130.748576,2.955072,272.202976
125,7.069051,-1.000000,0.000434,1.576969,1997.621338,32807.018406,0.055136,1051.138321,40.974176,829.963272,37.263809,1.914528,2.305376,3.011648,630.230597,131.038110,3.277504,272.934113
126,7.143632,-1.000000,0.000438,1.531987,1996.093018,32832.137292,0.075936,1050.433731,43.234047,826.769562,38.218754,1.922240,2.330496,3.365152,628.856159,131.875488,2.959936,273.040379
127,6.957366,-1.000000,0.000441,1.571546,1993.967285,32867.139039,0.073888,1047.984879,41.123424,829.611267,37.435490,1.909632,2.329760,3.016352,629.975807,130.415423,2.949696,271.076099
128,7.005357,-1.000000,0.000445,1.652509,1994.081665,32865.253790,0.082176,1050.129837,40.258880,828.524544,37.414719,1.914304,2.336416,3.017088,631.321823,130.717536,2.953280,271.835392
129,7.037543,-1.000000,0.000448,1.699860,1993.803955,32869.831476,0.075104,1048.768616,40.289793,830.261497,37.036545,1.915168,2.335648,3.007136,630.358177,130.159521,2.949792,271.916672
130,7.095676,-1.000000,0.000452,1.695094,1990.481689,32924.693730,0.076352,1047.376541,41.002432,827.221001,36.861534,1.910816,2.336256,3.021152,629.340609,130.906528,2.957280,270.870720
131,7.077133,-1.000000,0.000455,1.558588,1999.010254,32784.224029,0.076352,1050.411346,40.632257,832.736824,37.169792,1.908032,2.332384,3.021056,628.982082,131.958336,2.958656,273.203487
132,7.077427,-1.000000,0.000459,1.506601,1998.517578,32792.306016,0.091200,1049.560394,40.640033,832.847878,37.938049,1.910976,2.346592,3.174208,628.803328,130.714207,2.965856,273.624699
133,7.128965,-1.000000,0.000462,1.467361,2000.965210,32752.193628,0.077408,1050.671661,40.039329,835.664070,36.999584,1.925728,2.354752,3.028192,630.616161,130.126337,2.968544,273.627934
134,6.960207,-1.000000,0.000466,1.260758,1998.683960,32789.576198,0.081888,1051.503082,40.072384,832.427010,37.168671,1.908448,2.335520,3.030688,630.726429,130.462400,3.106816,273.555298
135,7.023762,-1.000000,0.000469,1.375046,1995.377686,32843.907434,0.074624,1048.149139,40.485632,831.790085,37.381023,2.020288,2.339424,3.026496,629.392256,130.388415,2.965504,272.091743
136,7.004119,-1.000000,0.000472,1.341556,1999.882080,32769.932114,0.082144,1051.618622,40.144000,832.435257,37.543297,1.910400,2.346272,3.027520,630.855103,130.693505,2.966976,272.929119
137,7.081946,-1.000000,0.000476,1.435724,1996.487427,32825.651252,0.074112,1049.173599,40.132577,831.814041,37.408066,1.912800,2.340512,3.024256,629.305664,130.709087,3.333984,272.007744
138,6.893633,-1.000000,0.000479,1.468259,1996.981567,32817.528750,0.075008,1051.002472,39.806752,830.617989,38.155582,1.915744,2.331328,3.034528,629.519260,130.455360,2.967584,274.509926
139,6.956076,-1.000000,0.000483,1.671730,1998.522583,32792.223894,0.081184,1052.672745,39.813376,831.071243,37.393600,1.915776,2.333472,3.018336,631.449730,130.721952,2.971040,274.194981
140,6.960813,-1.000000,0.000486,1.743332,1996.868530,32819.386458,0.069664,1051.382736,41.162080,829.093887,37.388962,1.913152,2.341888,3.025344,630.742849,131.164257,2.969280,273.184513
141,6.946712,-1.000000,0.000490,1.858453,1996.512939,32825.231785,0.054432,1048.873322,41.420384,830.730377,37.348961,2.049376,2.343232,3.028512,629.430912,130.416320,2.969696,272.478970
142,6.937222,-1.000000,0.000493,1.954965,1998.863525,32786.630587,0.078144,1052.464142,39.976961,831.465828,37.370495,1.906272,2.335552,3.016096,631.053568,130.964993,3.316224,273.480415
