step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec, timer_data, timer_fwd, timer_loss, timer_bwd, timer_clip, timer_optim, timer_tok_emb, timer_pos_emb, timer_attn, timer_mlp, timer_ln_f, timer_lm_head
312,6.141652,-1.000000,0.000590,1.360749,2051.250732,31949.287800,0.144704,1074.569916,41.385025,787.189087,76.406464,3.609728,2.444992,2.988640,649.313791,132.007264,2.957536,276.006462
313,6.287711,-1.000000,0.000590,1.246836,2013.709717,32544.909255,0.136032,1065.997726,40.251136,761.733986,74.344513,3.604832,2.327424,3.268288,644.564451,131.311776,2.958368,272.276539
314,6.286261,-1.000000,0.000589,1.240561,2008.923096,32622.453363,0.483936,1063.217239,40.079617,763.564445,70.915260,3.601792,2.318848,2.999840,643.116005,130.806529,3.304736,271.613117
315,6.362917,-1.000000,0.000589,1.361753,2026.333740,32342.155045,0.258240,1067.125122,42.198112,775.567841,70.567459,3.611552,2.485408,2.993920,644.836189,131.559712,3.271008,273.016445
316,6.294011,-1.000000,0.000589,1.499337,2014.469727,32532.630864,0.138720,1065.372650,40.471808,768.461914,69.963905,3.606208,2.320064,2.992896,643.744091,130.767488,2.959744,273.207844
317,6.309005,-1.000000,0.000589,1.566960,1996.294189,32828.828710,0.129792,1056.052032,39.971424,759.445084,70.735107,3.597920,2.315424,2.992832,639.342846,130.923423,2.954240,269.364323
318,6.191018,-1.000000,0.000589,1.603418,2027.201538,32328.310121,0.140032,1072.445526,41.518112,770.759865,71.850563,3.612832,2.315744,3.013952,651.936764,131.778208,2.958752,271.846592
319,6.516668,-1.000000,0.000589,1.650704,2002.145142,32732.891656,0.140224,1059.407700,40.070336,761.706635,70.911652,3.600448,2.317184,3.679776,639.666719,131.799808,2.955232,270.320702
320,6.267283,-1.000000,0.000588,1.537431,1995.896240,32835.374244,0.135584,1055.201614,40.308768,758.480507,71.088959,3.610240,2.319168,2.996608,639.499811,130.456511,2.950208,268.656990
321,6.169027,-1.000000,0.000588,1.479397,1996.871826,32819.332288,0.133984,1056.434875,40.089280,759.261635,70.925598,3.605056,2.318688,3.006656,639.793343,131.353568,2.956224,268.808865
322,6.152848,-1.000000,0.000588,1.410874,1995.749268,32837.792334,0.133088,1055.981323,40.057952,758.635300,70.921181,3.597472,2.311008,3.734432,639.577024,130.390528,2.948928,268.128513
323,6.264268,-1.000000,0.000588,1.325738,1996.663696,32822.753337,0.132192,1055.952637,40.673824,759.105408,70.742371,3.603808,2.311616,2.994336,640.119232,131.012928,2.958816,268.387264
324,6.381413,-1.000000,0.000588,1.288543,2048.674561,31989.463462,0.142048,1080.081833,41.669408,781.829376,73.565636,3.927808,2.517408,3.147040,654.314363,130.739809,2.960128,277.867069
325,6.324892,-1.000000,0.000588,1.290800,2076.372559,31562.736528,0.145248,1096.760559,40.853536,791.540085,74.262077,3.916320,2.519872,3.003808,662.977535,133.359072,3.972864,280.040672
326,6.276519,-1.000000,0.000588,1.278526,2031.897339,32253.598027,0.150528,1076.367310,40.569088,774.263924,70.169792,3.606880,2.547584,2.996608,654.407003,131.580481,3.153024,272.614235
327,6.214944,-1.000000,0.000587,1.306441,2033.558350,32227.253284,0.140384,1072.299927,40.778016,773.292381,74.536766,3.855200,2.598208,2.990304,647.332321,130.702880,2.958016,276.249279
328,6.142864,-1.000000,0.000587,1.314269,2035.307861,32199.551353,0.916864,1074.980667,41.303135,776.360863,71.138016,3.614336,2.323296,2.997408,651.649210,130.999681,2.952832,275.043716
329,6.166070,-1.000000,0.000587,1.372085,1997.688599,32805.913817,0.893760,1056.036087,40.930176,758.878410,70.910881,3.603616,2.317376,2.999968,639.095201,130.986753,2.955392,269.359135
330,6.369765,-1.000000,0.000587,1.382498,1997.392334,32810.779778,0.889696,1055.707611,40.090911,759.536957,70.922913,3.606080,2.318432,2.995072,638.955778,130.803423,2.950176,269.531521
331,6.163302,-1.000000,0.000587,1.342999,2024.759033,32367.308369,0.965472,1067.645309,40.411360,773.199005,72.282211,3.609088,2.318048,2.994240,646.550972,131.459327,2.953056,272.490181
332,6.372358,-1.000000,0.000587,1.577774,2028.936035,32300.673291,1.039040,1071.372589,42.056192,772.844872,71.162270,3.849632,2.322912,2.993504,647.648479,131.116288,3.332608,275.539070
333,6.212609,-1.000000,0.000586,1.514967,2028.563965,32306.597739,0.448448,1068.439636,40.651839,775.878563,71.741631,3.605728,2.757344,2.984608,645.490112,131.386367,2.947232,273.606110
334,6.206001,-1.000000,0.000586,1.450308,2000.668823,32757.045663,0.921280,1057.389114,41.556736,759.745186,70.928993,3.612960,2.605984,2.997216,640.560127,130.759040,2.952128,268.935104
335,6.431567,-1.000000,0.000586,1.445621,2029.552002,32290.870072,1.000256,1071.678925,39.960288,771.053246,73.018402,4.163936,2.318464,2.998464,647.238461,131.896192,2.956128,274.630722
336,6.156395,-1.000000,0.000586,1.412172,2033.298706,32231.368566,0.796576,1075.078934,42.155103,772.438469,71.125023,3.930560,2.320480,3.001472,650.410498,131.727712,2.958496,274.669346
337,6.188943,-1.000000,0.000586,1.435645,2006.142212,32667.674111,0.649376,1060.597168,39.858848,764.233215,70.381088,3.604480,2.318528,3.188576,641.861443,130.564127,2.957120,270.023422
338,6.207753,-1.000000,0.000585,1.431744,2044.437500,32055.761059,1.044832,1073.184387,40.895872,782.718018,73.125504,3.614304,2.695136,2.998720,649.296581,129.671648,2.962848,275.641247
339,6.241739,-1.000000,0.000585,1.365882,2020.875732,32429.505164,0.907424,1067.265808,40.323009,770.602173,70.919296,3.608832,2.320768,2.997472,645.552832,131.720767,2.952224,272.915424
340,6.241183,-1.000000,0.000585,1.368609,2055.708252,31880.010180,1.320608,1079.930557,42.453472,786.663803,73.664062,3.600576,2.747584,3.572960,649.595453,133.503008,2.946848,277.733406
341,6.193331,-1.000000,0.000585,1.380134,2090.215576,31353.703774,0.805312,1099.032837,43.849344,799.561371,73.670845,4.214848,2.608320,2.993024,665.228065,130.074014,3.730080,284.666084
342,6.202560,-1.000000,0.000585,1.371889,2053.656006,31911.868304,0.138208,1081.316696,41.560096,786.765404,73.067970,3.602752,2.308256,3.189248,652.988159,132.499552,2.954240,277.990944
343,6.183233,-1.000000,0.000585,1.353314,2018.869751,32461.727642,0.336800,1067.320114,40.519711,769.232002,69.965538,4.464256,2.456608,2.993024,645.214466,132.710112,2.951264,272.201180
344,6.300542,-1.000000,0.000584,1.353308,2039.651855,32130.973639,0.139808,1073.413391,41.336416,775.865150,75.286369,3.936416,2.325536,3.005472,651.323774,130.245953,2.954240,274.480930
345,6.185093,-1.000000,0.000584,1.361952,2035.503174,32196.461712,0.502624,1076.928665,40.892096,776.399673,70.153442,3.599840,2.317056,2.991584,653.527805,131.237761,2.960448,275.201603
346,6.216686,-1.000000,0.000584,1.393603,1995.812012,32836.759983,0.901376,1055.020660,39.837184,758.902306,70.903267,3.605120,2.314976,3.001248,639.208126,130.681984,2.949248,268.594849
347,6.195880,-1.000000,0.000584,1.362064,1997.221558,32813.585328,0.969984,1055.546783,40.083488,759.818085,70.894882,3.609312,2.318432,2.993440,638.494144,131.579616,3.091552,268.890556
348,6.287017,-1.000000,0.000584,1.299484,2052.524170,31929.465660,0.892928,1078.836029,41.884288,786.653664,72.988861,3.841440,2.313920,3.121344,648.747934,131.654273,3.527872,278.489414
349,6.427545,-1.000000,0.000583,1.262573,2017.431152,32484.875592,0.140320,1065.872849,40.454208,770.365700,70.141571,3.610784,2.317984,2.994112,644.946817,130.655681,2.955136,273.446339
350,6.196687,-1.000000,0.000583,1.429715,1997.880981,32802.754823,0.417760,1056.946915,40.686176,758.982460,70.352928,3.599200,2.303328,2.999968,640.263071,130.946145,3.108832,269.084484
351,6.317332,-1.000000,0.000583,1.444458,1996.638916,32823.160700,0.757664,1056.959732,40.076865,758.777725,69.966782,3.845792,2.308352,3.134368,640.110880,131.186977,2.950496,268.144863
352,6.153811,-1.000000,0.000583,1.221311,1997.937012,32801.834901,0.736544,1056.489914,40.807680,758.852356,70.735168,3.860032,2.320448,2.998720,639.815681,131.098816,2.955328,269.091324
353,6.402103,-1.000000,0.000583,1.325301,2042.133301,32091.930519,1.166432,1078.470642,41.161248,778.687675,70.984001,4.181632,2.554464,3.005952,651.731516,131.367808,2.965120,276.931068
354,6.247497,-1.000000,0.000583,1.440007,2027.487671,32323.747730,0.417568,1069.351273,40.174592,774.979584,71.041122,3.920576,2.318752,3.199904,646.313822,130.892480,2.952064,275.407703
355,6.275813,-1.000000,0.000582,1.520115,2054.524902,31898.372186,0.549984,1079.891739,42.866656,784.638969,74.322495,3.943456,2.548608,3.184640,649.661985,131.813630,3.392800,278.769756
356,6.229930,-1.000000,0.000582,1.532098,2073.454102,31607.162151,0.507488,1086.355881,41.529376,800.514908,73.127266,3.787744,2.634592,2.997248,656.549854,132.127167,2.954016,279.936703
357,6.342867,-1.000000,0.000582,1.520104,2030.186279,32280.781655,3.678752,1065.808762,40.342368,777.290649,72.340836,3.601568,2.322112,3.141120,644.223396,130.994816,2.961856,273.521282
358,6.113770,-1.000000,0.000582,1.466080,2047.249268,32011.734496,0.920800,1077.923401,42.261727,782.089478,71.294685,3.600256,2.320352,3.006240,650.729895,131.287104,2.960640,278.764801
359,6.184254,-1.000000,0.000582,1.456846,2090.673584,31346.835059,1.414080,1098.966949,42.510591,804.929588,71.325409,3.859776,3.950848,3.272000,665.062786,131.185696,3.153056,282.839043
360,6.177624,-1.000000,0.000581,1.404975,2073.226318,31610.634796,0.137856,1087.468109,42.023904,795.644859,75.785027,3.610400,2.328512,3.000512,656.810751,131.388353,2.962784,281.727356
361,6.379060,-1.000000,0.000581,1.462408,2050.662598,31958.450929,1.002496,1082.769394,42.405408,780.960136,70.518211,4.118560,2.322240,3.613376,653.815966,131.794400,2.961280,278.409794
362,6.165840,-1.000000,0.000581,1.316499,2108.752686,31078.087274,0.850624,1116.648361,44.122464,801.976189,71.765442,4.078592,3.211936,3.004384,678.975071,133.584449,3.106080,282.507999
363,6.100987,-1.000000,0.000581,1.334668,2069.741211,31663.861962,0.150304,1095.118530,42.612288,790.531845,70.509567,3.607392,2.772256,2.998144,662.533787,131.317313,3.414272,280.501823
364,6.259325,-1.000000,0.000581,1.296422,2011.267456,32584.428194,0.946816,1060.838013,40.684320,767.339676,70.543007,3.605248,2.319456,2.994464,643.408609,130.192735,3.688000,270.040546
365,6.272622,-1.000000,0.000580,1.316906,2068.626221,31680.928794,1.363712,1080.487305,43.207201,796.228767,74.604446,3.865632,2.327104,3.144192,651.906845,132.330081,2.959552,277.661118
366,6.189825,-1.000000,0.000580,1.371570,2006.754517,32657.706490,0.136160,1058.328873,40.840033,765.072441,71.448738,3.606400,2.319872,3.006912,640.296741,131.160544,3.093440,270.102852
367,6.262930,-1.000000,0.000580,1.310429,2005.046997,32685.518143,0.960352,1060.447495,40.303968,761.167038,71.304413,3.602176,2.465984,2.998816,642.464928,130.986335,2.961536,270.351292
368,6.119679,-1.000000,0.000580,1.339339,2045.993652,32031.379924,1.033312,1079.287308,42.334271,781.114647,71.467331,3.603872,2.484864,2.998208,652.265955,131.655294,3.095360,278.489277
369,6.102847,-1.000000,0.000580,1.321339,2009.232544,32617.429076,0.974976,1061.425385,40.125056,765.392067,71.266464,3.612416,2.316608,2.999520,642.748386,131.129215,2.953248,270.969440
370,6.165107,-1.000000,0.000579,1.309008,2008.071045,32636.295496,0.950048,1060.285126,40.937600,764.019447,71.310432,3.612032,2.311360,2.991936,641.233953,130.925663,3.098912,270.252289
371,6.114257,-1.000000,0.000579,1.315137,2008.760742,32625.089999,0.947840,1060.902527,39.849856,765.023804,71.473694,3.865568,2.316288,2.993120,642.239838,131.016449,2.954016,271.140671
372,6.150711,-1.000000,0.000579,1.372454,2003.653931,32708.243174,0.706912,1058.836731,40.094752,762.755775,69.980835,4.476928,2.325216,3.006240,641.038977,131.399519,2.949248,269.557022
373,6.473890,-1.000000,0.000579,1.484970,2008.193970,32634.297776,2.869472,1058.556030,40.689664,764.769089,71.099937,3.604352,2.316832,2.989088,641.498528,130.774368,2.960512,269.795452
374,6.325515,-1.000000,0.000579,1.570942,2007.627197,32643.510752,1.005760,1058.149506,41.798720,764.069435,71.676224,3.605312,2.464160,2.996992,641.033468,131.008960,2.956416,269.351357
375,6.643358,-1.000000,0.000578,1.724493,2009.046387,32620.451391,0.757472,1061.173233,39.836545,766.016502,71.125565,3.605632,2.323328,2.999616,642.215300,130.466176,2.961536,271.574146
376,6.345391,-1.000000,0.000578,1.735963,2002.716309,32723.556361,0.449984,1058.903122,40.627136,761.594810,71.120193,3.597408,2.319712,2.997248,641.980669,131.174048,2.956864,269.125988
377,6.363576,-1.000000,0.000578,1.717573,2005.079224,32684.992806,1.020768,1058.286713,40.549472,763.643097,71.092926,3.607104,2.319808,3.005024,639.965857,131.508864,2.959136,269.878845
378,6.490207,-1.000000,0.000578,1.740444,2008.013794,32637.225998,0.951296,1060.731476,39.823009,764.366364,69.979424,4.467328,2.533504,2.994176,642.472988,130.624640,2.960256,270.779808
379,6.432921,-1.000000,0.000577,1.594988,2004.510132,32694.272261,0.132448,1060.525116,40.227615,762.062012,71.107140,3.606400,2.335008,3.001152,643.247133,130.954752,2.955264,269.616257
380,6.448277,-1.000000,0.000577,1.532388,2006.489380,32662.021866,0.972544,1060.012131,39.958240,764.102707,70.930557,3.851712,2.324704,3.006816,641.111904,130.843680,2.961184,271.368511
381,6.343254,-1.000000,0.000577,1.387618,2011.790894,32575.950219,0.701664,1062.173401,39.967392,766.936317,71.715042,3.608128,2.327456,2.994752,643.517759,131.407871,2.953184,270.458878
382,6.355916,-1.000000,0.000577,1.254964,2004.981079,32686.592748,0.749664,1059.560822,40.366464,763.367706,70.513054,3.601504,2.329760,3.001952,641.097502,132.077087,3.092448,269.202522
383,6.292091,-1.000000,0.000577,1.178911,2007.545654,32644.836674,1.021376,1059.203995,39.829504,765.681404,71.093437,3.789920,2.323936,3.005504,642.137693,131.013631,2.950688,269.447968
384,6.430204,-1.000000,0.000576,1.253967,2009.354492,32615.449516,0.771392,1059.930511,40.634720,765.771683,71.463776,3.608224,2.329728,2.996928,640.562851,131.401887,3.106496,270.459682
385,6.361121,-1.000000,0.000576,1.262832,2006.210205,32666.566960,0.939456,1059.391479,40.216896,764.339485,71.308578,3.776416,2.327520,2.991328,641.249537,131.407168,2.953024,270.158466
386,6.303496,-1.000000,0.000576,1.350696,2003.816895,32705.583119,0.780480,1058.034088,41.561152,762.958214,70.455421,3.600256,2.475488,2.994464,640.655775,130.844833,2.948640,269.194653
387,6.314817,-1.000000,0.000576,1.402889,2007.304565,32648.757507,0.825344,1059.550873,40.703232,764.527290,70.330879,4.481184,2.315552,3.737280,639.785984,131.609184,2.953152,270.894176
388,6.415334,-1.000000,0.000575,1.474472,2002.819946,32721.863052,0.132320,1058.885986,39.852800,762.603943,71.263741,3.609696,2.325984,3.002592,643.227201,130.186273,2.951520,269.011875
389,6.430865,-1.000000,0.000575,1.457413,2006.421265,32663.130697,0.988480,1058.413620,42.067712,763.102394,71.644287,3.870304,2.328000,3.030432,642.075420,130.714688,2.954624,269.064034
390,6.397239,-1.000000,0.000575,1.346024,2006.090088,32668.522912,0.678048,1058.461868,40.081856,764.905418,71.472672,3.611104,2.325024,2.993984,640.818207,131.049089,3.107840,269.685917
391,6.352843,-1.000000,0.000575,1.377933,2009.643921,32610.752242,0.997056,1060.442337,40.491136,765.635590,71.097504,3.853312,2.315872,2.993888,641.771681,131.971520,2.960064,270.208927
392,6.250441,-1.000000,0.000575,1.447624,2006.539673,32661.203208,0.756736,1059.076294,40.675712,764.283966,71.084641,3.608544,2.316768,2.999040,640.942755,131.745633,2.958944,269.715199
393,6.308003,-1.000000,0.000574,1.510858,2009.447144,32613.945687,0.913216,1060.474899,39.825215,766.368378,71.283424,3.861440,2.321952,2.996640,643.210049,131.402144,2.953568,269.399807
394,6.302898,-1.000000,0.000574,1.591914,2010.237793,32601.118250,0.663232,1061.330994,40.316384,766.535912,70.193794,4.473440,2.329088,2.999968,642.282980,131.375553,2.957952,271.139874
395,6.290753,-1.000000,0.000574,1.602250,2001.999023,32735.280703,0.133248,1058.226471,40.084064,762.396774,70.737442,3.795328,2.325472,3.004000,641.829369,130.975519,2.956256,268.791840
396,6.311716,-1.000000,0.000574,1.655172,2002.567749,32725.983943,0.138816,1059.757202,40.359168,760.851257,70.924797,3.859296,2.321824,2.996224,643.177505,131.184991,2.948352,268.822144
397,6.279343,-1.000000,0.000573,1.580195,2009.462280,32613.700015,0.520160,1060.696167,40.931552,765.291069,71.460480,3.609568,2.323360,2.997408,640.915907,131.976223,3.250656,270.267841
398,6.463256,-1.000000,0.000573,1.600728,2003.245850,32714.906167,0.985728,1057.742355,39.842977,763.529854,71.128738,3.598176,2.317792,2.993216,641.038811,130.160128,2.951232,269.830051
399,6.337674,-1.000000,0.000573,1.562921,2007.306030,32648.733682,0.920032,1060.243500,41.058529,763.527115,71.303299,3.614368,2.328896,2.996928,643.270020,131.219136,2.952384,269.256542
400,6.295751,6.307843,0.000573,1.432370,4756.286621,13778.816379,0.518400,1057.864197,39.821024,764.717949,71.125313,3.603040,2.320544,2.996160,640.368479,130.557505,2.951936,270.500511
401,6.472924,-1.000000,0.000572,1.425198,2095.779541,31270.464625,1.277632,1104.948441,42.822144,796.409424,72.717056,3.857728,3.185504,3.665984,667.502340,135.905023,2.996320,277.240097
402,6.359046,-1.000000,0.000572,1.371060,2010.969849,32589.250428,0.673120,1064.134598,41.137313,764.462753,69.972733,3.862848,2.329536,3.002048,645.960640,130.589921,2.949088,270.870525
403,6.207580,-1.000000,0.000572,1.284349,1996.434204,32826.526347,0.621920,1057.429932,40.099648,757.808197,70.162910,3.627680,2.325280,3.003424,641.543070,131.261600,2.957088,268.132862
404,6.378477,-1.000000,0.000572,1.298520,1997.554321,32808.119059,0.946752,1058.435593,40.589089,756.891670,69.988739,3.871456,2.339392,3.161792,641.168159,130.721536,2.962624,268.756989
405,6.334083,-1.000000,0.000571,1.306076,1999.852173,32770.422179,0.717888,1058.314911,40.080320,759.776253,70.532127,3.606144,2.336416,3.009440,641.981184,130.168544,2.953824,268.883587
406,6.364717,-1.000000,0.000571,1.291566,1996.852417,32819.651288,0.947200,1057.182266,40.245632,757.732536,69.977180,3.873504,2.331776,3.010272,639.703335,131.339423,2.957056,268.742977
407,6.294613,-1.000000,0.000571,1.400658,1999.446899,32777.064507,0.757120,1058.476456,39.858144,758.821693,70.842911,3.597600,2.324000,3.007616,641.614876,130.872385,2.956192,269.183590
408,6.306539,-1.000000,0.000571,1.403582,2005.651123,32675.672876,0.637760,1059.391479,40.944704,762.811417,70.165855,3.931040,2.328512,2.996064,641.988035,130.351615,2.956608,269.677410
409,6.344496,-1.000000,0.000570,1.434865,2004.975586,32686.682302,1.822464,1059.242310,40.120544,761.619728,71.315041,3.714944,2.333760,3.007712,641.428452,131.183551,3.243552,269.494011
410,6.392072,-1.000000,0.000570,1.485318,2001.426025,32744.652647,0.768768,1058.567001,40.608128,760.490524,70.742622,3.885152,2.326496,3.004352,640.676514,131.163937,2.953376,269.320572
411,6.245404,-1.000000,0.000570,1.506060,2004.085571,32701.198461,0.576544,1058.991867,39.860544,763.465607,70.681633,3.849952,2.331040,3.000864,641.042366,131.428351,3.104928,269.682266
412,6.336380,-1.000000,0.000570,1.466215,2004.676636,32691.556749,0.713184,1058.601196,40.103872,764.124985,71.106911,3.606688,2.335936,3.000864,641.051075,130.966336,3.699200,268.625916
413,6.315585,-1.000000,0.000569,1.413020,2001.628052,32741.347696,0.974144,1058.752396,40.339392,760.228409,70.156189,4.490816,2.332224,2.996896,641.515585,130.917215,2.956384,269.556923
414,6.272782,-1.000000,0.000569,1.421697,2002.167725,32732.522453,0.141792,1059.460526,41.180321,760.419258,70.513603,3.864704,2.325376,3.153376,641.614141,130.820256,2.957248,269.588131
415,6.212164,-1.000000,0.000569,1.349874,2000.987671,32751.825987,0.625920,1058.941391,40.099808,760.367920,69.975716,4.482496,2.325632,3.007744,640.907900,131.085953,3.115008,269.040318
416,6.291712,-1.000000,0.000569,1.367570,1998.773804,32788.102325,0.132320,1058.522034,40.336063,758.654846,69.988129,3.861280,2.339872,3.008032,640.797567,131.487488,2.959904,268.545471
417,6.264372,-1.000000,0.000568,1.445138,2001.243164,32747.644653,0.144192,1057.661957,41.352160,759.520355,71.423233,3.861024,2.333376,3.010208,639.823904,131.643584,2.954624,269.317467
418,6.305664,-1.000000,0.000568,1.470592,2002.956055,32719.639478,0.137408,1059.855621,40.672000,760.775078,69.965187,4.485728,2.326944,2.995520,641.012480,131.548608,3.239072,270.087101
419,6.432819,-1.000000,0.000568,1.611469,1999.298218,32779.502036,0.137312,1057.173279,40.217920,761.321144,70.146461,3.868544,2.329504,3.021408,639.602587,131.499712,2.955968,269.244350
420,6.312881,-1.000000,0.000568,1.677808,2001.776611,32738.917834,0.683520,1058.328003,39.861856,761.551483,71.333565,3.599488,2.328544,3.006272,640.046848,131.525824,2.952384,269.927265
421,6.418283,-1.000000,0.000567,1.704119,2002.728394,32723.358899,0.151264,1058.123932,39.844384,763.221222,70.166016,4.502848,2.314848,2.998912,639.939585,131.371264,2.952288,270.160000
422,6.245690,-1.000000,0.000567,1.600239,2000.562378,32758.788590,0.135680,1058.511444,39.864096,760.897385,69.975357,4.485888,2.331584,2.999936,640.145151,131.981825,2.956512,268.950493
423,6.268489,-1.000000,0.000567,1.653723,1998.964355,32784.976791,0.132352,1057.551620,39.836416,760.813286,70.327362,3.604512,2.332288,3.004192,641.516768,130.699008,2.952064,268.842175
424,6.331136,-1.000000,0.000567,1.575794,2005.642334,32675.816066,0.951296,1059.826202,39.840160,763.049690,70.149315,3.891936,2.329056,2.996480,642.148958,130.740449,2.958176,270.307682
425,6.284544,-1.000000,0.000566,1.396895,2002.228638,32731.526643,0.777952,1059.675308,40.344512,759.564354,70.492226,4.469120,2.479648,2.998560,642.733660,130.797089,2.952384,269.213085
426,6.198490,-1.000000,0.000566,1.298842,2000.636475,32757.575318,0.136544,1057.917587,41.074400,760.361206,69.983971,4.492672,2.326432,3.154944,641.587713,130.512448,2.945376,268.921181
427,6.242109,-1.000000,0.000566,1.199525,2002.060791,32734.270754,0.153696,1059.667755,40.947423,759.501884,71.356674,3.600224,2.473504,3.005088,643.096287,130.520063,2.955104,269.085632
428,6.284484,-1.000000,0.000566,1.117312,2000.087524,32766.566063,0.780448,1056.997589,39.847904,760.672104,70.504066,4.561664,2.327168,3.000832,640.801149,130.507937,2.956512,268.502560
429,6.216589,-1.000000,0.000565,1.100713,1999.123535,32782.366296,0.134656,1057.113922,40.592767,759.500160,70.335648,3.875616,2.326816,3.004864,639.907265,130.927040,2.954080,269.497734
430,6.134929,-1.000000,0.000565,1.127345,2001.536865,32742.839334,0.133568,1057.520905,40.251231,762.380806,70.900414,3.606080,2.332480,3.006176,640.613827,131.415744,2.963232,268.653759
431,6.161392,-1.000000,0.000565,1.188740,2000.166382,32765.274227,0.239168,1058.462158,40.144031,760.955780,70.131683,3.869408,2.320032,3.005760,640.286047,130.597568,2.954592,270.208321
432,6.162952,-1.000000,0.000565,1.353453,1998.716797,32789.037498,0.640000,1056.243179,40.104416,760.809662,70.513954,3.610976,2.323488,3.004704,640.337378,131.133920,3.113632,267.975777
433,6.182523,-1.000000,0.000564,1.469917,2003.283325,32714.294167,3.656832,1056.293808,40.391200,761.349930,70.697090,3.608256,2.325280,3.002944,640.551998,130.973759,2.951968,267.986240
434,6.247775,-1.000000,0.000564,1.471791,2001.370972,32745.553387,0.975680,1056.929153,40.702080,762.298912,69.966110,3.874464,2.320288,2.994336,640.020445,130.717024,2.952544,269.579361
435,6.289176,-1.000000,0.000564,1.467109,1998.540527,32791.929462,0.687424,1057.729630,39.875456,759.657890,70.264130,3.849760,2.336896,3.000288,640.177692,131.213632,2.958720,269.018429
436,6.132123,-1.000000,0.000563,1.406857,1999.668579,32773.430900,0.422240,1056.516449,39.860992,762.201775,70.306717,3.606272,2.321344,2.996480,640.201408,131.242209,2.958144,268.592129
437,6.214064,-1.000000,0.000563,1.349355,2004.745728,32690.430063,0.954240,1059.857086,39.983711,763.206909,70.109344,3.884736,2.320736,3.002816,642.333408,130.956160,2.955136,269.925861
438,6.540600,-1.000000,0.000563,1.265481,2000.005615,32767.908000,0.681824,1057.521439,40.242624,759.806236,71.479233,3.601664,2.328928,3.008352,640.642981,131.557632,2.956992,268.789410
439,6.301221,-1.000000,0.000563,1.248289,2000.730957,32756.028375,0.937056,1058.970566,39.970816,758.849030,70.948448,3.880896,2.331872,3.008000,641.891741,130.706657,2.958208,269.113533
440,6.228729,-1.000000,0.000562,1.241771,2004.925659,32687.496267,0.790592,1059.349548,40.976736,761.436440,71.467712,3.865920,2.336544,3.017760,642.673504,130.789760,2.959584,269.337280
441,6.415678,-1.000000,0.000562,1.233493,2001.467041,32743.981618,0.700832,1059.811768,40.481504,759.162498,70.322243,4.474368,2.336544,3.009216,640.796125,132.134369,2.957184,270.030815
442,6.104275,-1.000000,0.000562,1.423566,2000.454346,32760.557691,0.135840,1056.611053,40.595584,761.054298,70.161308,4.494336,2.322208,3.145984,640.842751,130.964609,3.098848,267.700123
443,6.371713,-1.000000,0.000562,1.353961,2002.356812,32729.431449,0.140192,1058.308289,40.342464,761.410110,71.646339,3.610944,2.333504,3.153056,639.760193,132.222016,2.961760,269.438877
444,6.226716,-1.000000,0.000561,1.157930,2000.866699,32753.806151,0.965184,1057.399567,40.940448,759.904724,70.473602,4.486528,2.325536,2.999360,641.071293,130.927520,2.959616,268.601185
445,6.229059,-1.000000,0.000561,1.084719,2000.246582,32763.960498,0.138560,1055.600006,40.689760,762.218277,71.298851,3.606624,2.334240,3.005792,640.540735,131.008991,3.102240,267.398788
446,6.276751,-1.000000,0.000561,1.075077,2003.591675,32709.259488,0.962464,1058.666016,39.862624,762.177277,70.523453,4.489344,2.324704,3.002976,642.019554,130.667936,2.956992,269.290657
447,6.274608,-1.000000,0.000560,1.101769,2003.290894,32714.170573,0.140160,1059.744339,40.249023,761.697433,71.103073,3.602496,2.333632,3.004000,643.019199,131.118112,2.950496,269.125504
448,6.161919,-1.000000,0.000560,1.175805,2003.300659,32714.011099,0.909408,1060.537979,40.253024,759.872604,70.696861,4.487232,2.471072,3.002496,642.214146,131.005472,2.951456,270.532192
449,6.269760,-1.000000,0.000560,1.199147,2002.658569,32724.499824,0.143840,1057.815735,40.363616,761.810913,71.488289,3.602272,2.324288,3.009728,641.087833,130.742687,2.954848,269.321503
450,6.311378,-1.000000,0.000560,1.234268,2003.853760,32704.981429,0.724928,1059.820679,39.849248,762.183990,70.160194,4.478976,2.324384,3.001344,642.495422,130.266687,2.955232,270.413441
451,6.268524,-1.000000,0.000559,1.337154,2003.297729,32714.058942,0.133824,1058.990662,40.099360,762.018105,71.622078,3.603968,2.326848,3.003552,641.900740,131.518016,2.962976,269.069889
452,6.399030,-1.000000,0.000559,1.292455,2000.317261,32762.802824,0.927808,1058.021957,40.104001,760.085396,70.163139,4.488512,2.614400,3.008960,641.881117,130.815488,2.957312,268.358688
453,6.215892,-1.000000,0.000559,1.328756,2005.284302,32681.650149,0.131392,1060.176361,41.085568,762.656319,70.937920,3.604000,2.334176,3.004832,642.256001,131.200095,2.958144,270.201725
454,6.260246,-1.000000,0.000558,1.351242,2002.894531,32720.644536,0.319840,1059.363678,40.610048,760.854393,71.300705,3.871584,2.340096,3.021344,640.805920,132.370496,2.960992,269.276417
455,6.342379,-1.000000,0.000558,1.342920,2000.979126,32751.965850,0.682112,1056.869675,40.087552,761.811966,71.140610,3.609504,2.332512,3.154560,640.312256,130.671167,2.955264,268.974880
