step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec
397,6.382329,-1.000000,0.000573,1.629992,2069.669506,31664.958975
398,6.562975,-1.000000,0.000573,1.698067,2071.667100,31634.426207
399,6.445083,-1.000000,0.000573,1.696144,2084.289354,31442.851193
400,6.437034,6.451950,0.000573,1.547721,4910.327835,13346.563041
401,6.620550,-1.000000,0.000572,1.497165,2086.692194,31406.644539
402,6.514268,-1.000000,0.000572,1.401248,2083.141974,31460.169695
403,6.373321,-1.000000,0.000572,1.335105,2085.726124,31421.191520
404,6.548070,-1.000000,0.000572,1.324882,2078.872993,31524.773385
405,6.466561,-1.000000,0.000571,1.324872,2083.984489,31447.450951
406,6.508527,-1.000000,0.000571,1.313556,2083.969626,31447.675236
407,6.403391,-1.000000,0.000571,1.315333,2082.870720,31464.266779
408,6.442025,-1.000000,0.000571,1.362041,2083.733910,31451.232658
409,6.451226,-1.000000,0.000570,1.386710,2082.712787,31466.652728
410,6.523044,-1.000000,0.000570,1.437058,2082.603821,31468.299126
411,6.375043,-1.000000,0.000570,1.493905,2086.896279,31403.573172
412,6.513177,-1.000000,0.000570,1.508174,2093.509987,31304.364635
413,6.520702,-1.000000,0.000569,1.438283,2073.529230,31606.016955
414,6.451622,-1.000000,0.000569,1.469277,2086.973107,31402.417108
415,6.412007,-1.000000,0.000569,1.398946,2076.007962,31568.279698
416,6.500289,-1.000000,0.000569,1.393335,2073.594484,31605.022344
417,6.446766,-1.000000,0.000568,1.338198,2074.799189,31586.671302
418,6.464836,-1.000000,0.000568,1.360003,2074.004074,31598.780746
419,6.567996,-1.000000,0.000568,1.336462,2076.316779,31563.584451
420,6.419529,-1.000000,0.000568,1.310402,2084.307481,31442.577737
421,6.512702,-1.000000,0.000567,1.311299,2075.084942,31582.321607
422,6.383808,-1.000000,0.000567,1.387236,2074.286067,31594.484986
423,6.418513,-1.000000,0.000567,1.414974,2074.211454,31595.621494
424,6.510485,-1.000000,0.000567,1.424643,2077.285104,31548.871108
425,6.476236,-1.000000,0.000566,1.437530,2083.429127,31455.833631
426,6.415976,-1.000000,0.000566,1.455436,2083.196499,31459.346265
427,6.432185,-1.000000,0.000566,1.403667,2084.195901,31444.261055
428,6.472572,-1.000000,0.000566,1.399976,2087.210885,31398.839701
429,6.420825,-1.000000,0.000565,1.411299,2074.750108,31587.418527
430,6.316823,-1.000000,0.000565,1.483028,2069.498708,31667.572319
431,6.367521,-1.000000,0.000565,1.512574,2081.331894,31487.529783
432,6.359576,-1.000000,0.000565,1.580941,2069.019929,31674.900315
433,6.369524,-1.000000,0.000564,1.590186,2081.661758,31482.540210
434,6.432913,-1.000000,0.000564,1.563297,2072.183710,31626.539521
435,6.473022,-1.000000,0.000564,1.487703,2076.467198,31561.297989
436,6.304635,-1.000000,0.000563,1.432341,2074.348796,31593.529558
437,6.434243,-1.000000,0.000563,1.417872,2075.216627,31580.317518
438,6.681267,-1.000000,0.000563,1.363427,2076.406226,31562.224761
439,6.430393,-1.000000,0.000563,1.356478,2069.688542,31664.667736
440,6.360314,-1.000000,0.000562,1.367930,2071.589273,31635.614672
441,6.535337,-1.000000,0.000562,1.355253,2073.810003,31601.737818
442,6.241215,-1.000000,0.000562,1.519095,2078.655943,31528.065152
443,6.541053,-1.000000,0.000562,1.452595,2074.467064,31591.728371
444,6.383188,-1.000000,0.000561,1.405767,2072.782350,31617.405465
445,6.371469,-1.000000,0.000561,1.369179,2070.107305,31658.262275
446,6.429316,-1.000000,0.000561,1.338196,2078.792529,31525.993617
447,6.419272,-1.000000,0.000560,1.317045,2069.515053,31667.322209
448,6.285848,-1.000000,0.000560,1.348543,2075.508295,31575.879585
449,6.418984,-1.000000,0.000560,1.328556,2072.548626,31620.971001
450,6.459340,-1.000000,0.000560,1.366901,2072.902836,31615.567726
451,6.404861,-1.000000,0.000559,1.428816,2077.212796,31549.969327
452,6.541401,-1.000000,0.000559,1.407780,2073.891511,31600.495808
453,6.345258,-1.000000,0.000559,1.431678,2077.781776,31541.329680
454,6.392760,-1.000000,0.000558,1.427006,2074.766622,31587.167108
455,6.430523,-1.000000,0.000558,1.395733,2073.808318,31601.763495
456,6.320103,-1.000000,0.000558,1.308751,2070.838815,31647.079205
457,6.453844,-1.000000,0.000558,1.287452,2074.046522,31598.134036
458,6.511569,-1.000000,0.000557,1.262981,2071.969881,31629.803406
459,6.369651,-1.000000,0.000557,1.311676,2079.412921,31516.587849
460,6.405092,-1.000000,0.000557,1.337141,2074.613197,31589.503091
461,6.505595,-1.000000,0.000556,1.363675,2075.873185,31570.329283
462,6.317661,-1.000000,0.000556,1.394337,2073.873070,31600.776802
463,6.458744,-1.000000,0.000556,1.383036,2073.092252,31612.679048
464,6.456800,-1.000000,0.000555,1.395993,2073.502572,31606.423298
465,6.324092,-1.000000,0.000555,1.382513,2073.016326,31613.836890
466,6.444765,-1.000000,0.000555,1.344263,2073.995516,31598.911133
467,6.420723,-1.000000,0.000555,1.332210,2074.419950,31592.445879
468,6.199538,-1.000000,0.000554,1.280819,2068.636318,31680.774155
469,6.317374,-1.000000,0.000554,1.325326,2067.089425,31704.482258
470,6.365019,-1.000000,0.000554,1.260072,2075.507555,31575.890843
471,6.422438,-1.000000,0.000553,1.315127,2069.681472,31664.775902
472,6.273337,-1.000000,0.000553,1.351315,2069.591170,31666.157524
473,6.343490,-1.000000,0.000553,1.397584,2070.965510,31645.143139
474,6.383923,-1.000000,0.000552,1.412724,2076.814758,31556.016129
475,6.411479,-1.000000,0.000552,1.417641,2070.981677,31644.896103
476,6.369156,-1.000000,0.000552,1.416849,2035.875223,32190.577919
477,6.376596,-1.000000,0.000552,1.469216,2140.855371,30612.063238
478,6.310944,-1.000000,0.000551,1.392573,2101.038497,31192.193810
479,6.408368,-1.000000,0.000551,1.356665,2102.796894,31166.110330
480,6.432693,-1.000000,0.000551,1.371161,2072.016724,31629.088337
481,6.375721,-1.000000,0.000550,1.335929,2078.178903,31535.302329
482,6.362418,-1.000000,0.000550,1.363479,2083.163897,31459.838611
483,6.413436,-1.000000,0.000550,1.425208,2067.776855,31693.942140
484,6.312637,-1.000000,0.000549,1.392564,2073.192922,31611.144001
485,6.375082,-1.000000,0.000549,1.423789,2074.508106,31591.103361
486,6.266623,-1.000000,0.000549,1.389489,2074.154846,31596.483805
487,6.271959,-1.000000,0.000548,1.365171,2073.328536,31609.076353
488,6.375214,-1.000000,0.000548,1.406166,2069.130271,31673.211164
489,6.459949,-1.000000,0.000548,1.464112,2073.178691,31611.360991
490,6.330779,-1.000000,0.000547,1.395849,2074.111605,31597.142527
491,6.095638,-1.000000,0.000547,1.433098,2071.714592,31633.701019
492,6.314634,-1.000000,0.000547,1.396608,2073.321406,31609.185055
493,6.640817,-1.000000,0.000546,1.365184,2074.527306,31590.810982
494,6.355490,-1.000000,0.000546,1.328150,2068.431238,31683.915228
495,6.318067,-1.000000,0.000546,1.332376,2071.488102,31637.159748
496,6.306037,-1.000000,0.000545,1.350425,2074.911469,31584.962047
497,6.282016,-1.000000,0.000545,1.303439,2065.393832,31730.510174
498,6.212180,-1.000000,0.000545,1.298691,2063.305626,31762.623614
499,6.345285,-1.000000,0.000544,1.304703,2067.701510,31695.097036
500,6.401453,6.330616,0.000544,1.328688,4891.078852,13399.088827
501,6.280247,-1.000000,0.000544,1.344099,2069.320706,31670.296349
502,6.332063,-1.000000,0.000543,1.387483,2069.416028,31668.837543
503,6.261249,-1.000000,0.000543,1.314074,2069.724164,31664.122756
504,6.386218,-1.000000,0.000543,1.366754,2068.969599,31675.670842
505,6.445724,-1.000000,0.000542,1.352848,2067.469729,31698.650326
506,6.358431,-1.000000,0.000542,1.376104,2068.715244,31679.565465
507,6.250959,-1.000000,0.000542,1.340907,2071.750442,31633.153623
508,6.215864,-1.000000,0.000541,1.342681,2074.528124,31590.798525
509,6.250117,-1.000000,0.000541,1.339327,2072.067698,31628.310245
510,6.189847,-1.000000,0.000541,1.379655,2129.486714,30775.491375
511,6.350972,-1.000000,0.000540,1.398960,2108.807749,31077.275788
512,6.321191,-1.000000,0.000540,1.453758,2103.020969,31162.789609
513,6.399697,-1.000000,0.000540,1.462004,2082.554037,31469.051384
514,6.423444,-1.000000,0.000539,1.473684,2077.576934,31544.439548
515,6.310376,-1.000000,0.000539,1.466578,2087.013710,31401.806172
516,6.251659,-1.000000,0.000539,1.451891,2128.771183,30785.835755
517,6.346045,-1.000000,0.000538,1.457425,2090.753080,31345.643169
518,6.379635,-1.000000,0.000538,1.494171,2074.859044,31585.760098
519,6.265369,-1.000000,0.000538,1.460153,2083.819217,31449.945113
520,6.408409,-1.000000,0.000537,1.495601,2088.112038,31385.289107
521,6.294293,-1.000000,0.000537,1.430885,2081.930197,31478.480928
522,6.356419,-1.000000,0.000537,1.415229,2082.164626,31474.936795
523,6.296828,-1.000000,0.000536,1.313990,2080.811990,31495.397141
524,6.253847,-1.000000,0.000536,1.290066,2084.873790,31434.037069
525,6.580979,-1.000000,0.000536,1.290228,2080.726478,31496.691513
526,6.197910,-1.000000,0.000535,1.320233,2082.912119,31463.641410
527,6.433463,-1.000000,0.000535,1.301105,2073.463838,31607.013732
528,6.305554,-1.000000,0.000535,1.335002,2079.966655,31508.197423
529,6.311535,-1.000000,0.000534,1.336869,2078.016324,31537.769575
530,6.322510,-1.000000,0.000534,1.341067,2071.828043,31631.968793
531,6.317921,-1.000000,0.000534,1.358712,2081.360950,31487.090214
532,6.298518,-1.000000,0.000533,1.333984,2085.468526,31425.072679
533,6.264410,-1.000000,0.000533,1.368502,2082.488576,31470.040583
534,6.326244,-1.000000,0.000532,1.440583,2084.248854,31443.462173
535,6.331355,-1.000000,0.000532,1.439497,2082.994782,31462.392785
536,6.390376,-1.000000,0.000532,1.434447,2083.350573,31457.019692
537,6.396459,-1.000000,0.000531,1.454970,2079.302806,31518.256894
538,6.305941,-1.000000,0.000531,1.431484,2084.245853,31443.507447
539,6.348011,-1.000000,0.000531,1.431294,2085.045530,31431.447926
540,6.487864,-1.000000,0.000530,1.376067,2083.840835,31449.618848
541,6.297808,-1.000000,0.000530,1.351165,2082.579854,31468.661273
542,6.237179,-1.000000,0.000530,1.332642,2081.689789,31482.116282
543,6.290062,-1.000000,0.000529,1.300931,2081.227540,31489.108586
544,6.256697,-1.000000,0.000529,1.243432,2071.962974,31629.908846
545,6.293756,-1.000000,0.000528,1.217445,2081.378397,31486.826276
546,6.355320,-1.000000,0.000528,1.145022,2071.683129,31634.181445
547,6.283733,-1.000000,0.000528,1.212476,2076.546721,31560.089324
548,6.293419,-1.000000,0.000527,1.254627,2078.732112,31526.909899
549,6.362891,-1.000000,0.000527,1.350600,2071.687225,31634.118900
550,6.293860,-1.000000,0.000527,1.448906,2076.382752,31562.581579
551,6.375313,-1.000000,0.000526,1.527187,2072.326812,31624.355589
552,6.261751,-1.000000,0.000526,1.549917,2072.555564,31620.865148
553,6.416643,-1.000000,0.000525,1.547071,2076.644313,31558.606156
554,6.317253,-1.000000,0.000525,1.520563,2071.695368,31633.994559
555,6.098678,-1.000000,0.000525,1.471382,2081.731767,31481.481447
556,6.329851,-1.000000,0.000524,1.334540,2079.652132,31512.962669
557,6.284613,-1.000000,0.000524,1.290437,2074.081125,31597.606868
558,6.246474,-1.000000,0.000524,1.225713,2079.569723,31514.211462
559,6.176911,-1.000000,0.000523,1.260066,2081.396674,31486.549786
560,6.210692,-1.000000,0.000523,1.287943,2074.826366,31586.257565
561,6.508538,-1.000000,0.000522,1.340089,2075.679835,31573.270066
562,6.306440,-1.000000,0.000522,1.404362,2068.945953,31676.032863
563,6.145265,-1.000000,0.000522,1.481483,2077.930176,31539.077086
564,6.137888,-1.000000,0.000521,1.525034,2073.561010,31605.532552
565,6.287694,-1.000000,0.000521,1.457240,2076.042818,31567.749678
566,6.209697,-1.000000,0.000521,1.378935,2074.984017,31583.857737
567,6.110270,-1.000000,0.000520,1.329408,2073.579516,31605.250483
568,6.346066,-1.000000,0.000520,1.262379,2073.700753,31603.402711
569,6.174509,-1.000000,0.000519,1.172230,2075.176580,31580.926959
570,6.171975,-1.000000,0.000519,1.205064,2071.837482,31631.824682
571,6.355481,-1.000000,0.000519,1.230798,2073.525865,31606.068246
572,6.233689,-1.000000,0.000518,1.336096,2075.436546,31576.971181
573,6.269877,-1.000000,0.000518,1.413108,2079.291968,31518.421178
574,6.265252,-1.000000,0.000517,1.437774,2072.101333,31627.796844
575,6.293204,-1.000000,0.000517,1.452821,2075.449866,31576.768523
576,6.174762,-1.000000,0.000517,1.417944,2072.036117,31628.792308
577,6.250164,-1.000000,0.000516,1.392700,2073.929465,31599.917502
578,6.218562,-1.000000,0.000516,1.358851,2076.994347,31553.287612
579,6.260522,-1.000000,0.000515,1.347064,2072.838346,31616.551347
580,6.219649,-1.000000,0.000515,1.370598,2063.209713,31764.100172
581,6.304699,-1.000000,0.000515,1.368544,2072.434090,31622.718578
582,6.213614,-1.000000,0.000514,1.345259,2066.986436,31706.061955
583,6.129354,-1.000000,0.000514,1.358482,2072.228559,31625.855032
584,6.179098,-1.000000,0.000513,1.375820,2072.610855,31620.021598
585,6.223668,-1.000000,0.000513,1.335887,2074.163103,31596.358023
586,6.294529,-1.000000,0.000513,1.333616,2078.044718,31537.338649
587,6.208595,-1.000000,0.000512,1.334769,2073.941429,31599.735211
588,6.216722,-1.000000,0.000512,1.334741,2074.867035,31585.638450
589,6.260752,-1.000000,0.000511,1.311349,2070.762108,31648.251505
590,6.274070,-1.000000,0.000511,1.286319,2067.542261,31697.538298
591,6.203543,-1.000000,0.000511,1.341516,2074.509728,31591.078661
592,6.116747,-1.000000,0.000510,1.349167,2073.044329,31613.409845
593,6.212014,-1.000000,0.000510,1.356796,2068.998106,31675.234409
594,6.197945,-1.000000,0.000509,1.437300,2077.094055,31551.772941
595,6.132164,-1.000000,0.000509,1.440571,2071.668124,31634.410570
596,6.263034,-1.000000,0.000509,1.394821,2078.453549,31531.135267
597,6.151443,-1.000000,0.000508,1.364371,2075.961482,31568.986500
598,6.190969,-1.000000,0.000508,1.319086,2075.910889,31569.755883
599,6.179092,-1.000000,0.000507,1.306207,2076.314494,31563.619186
600,6.164127,6.264215,0.000507,1.263919,4891.564754,13397.757833
601,6.199734,-1.000000,0.000507,1.314817,2073.258558,31610.143244
602,6.308756,-1.000000,0.000506,1.376449,2075.427069,31577.115370
603,6.361685,-1.000000,0.000506,1.475450,2066.080404,31719.965919
604,6.163179,-1.000000,0.000505,1.523016,2067.421781,31699.385487
605,6.197135,-1.000000,0.000505,1.579067,2064.762235,31740.216326
606,6.271626,-1.000000,0.000505,1.561496,2068.462611,31683.434669
607,6.182452,-1.000000,0.000504,1.500518,2065.113177,31734.822445
608,6.113950,-1.000000,0.000504,1.415410,2072.459916,31622.324511
609,6.197228,-1.000000,0.000503,1.361994,2070.660264,31649.808102
610,6.169101,-1.000000,0.000503,1.317734,2076.011059,31568.232604
611,6.072669,-1.000000,0.000502,1.374808,2075.332417,31578.555543
612,6.138933,-1.000000,0.000502,1.300169,2059.224386,31825.574933
613,6.123299,-1.000000,0.000502,1.361443,2069.910327,31661.274957
614,6.127281,-1.000000,0.000501,1.225293,2077.155279,31550.842955
615,6.384153,-1.000000,0.000501,1.193266,2075.683687,31573.211473
616,6.147428,-1.000000,0.000500,1.165368,2074.672581,31588.598895
617,6.120053,-1.000000,0.000500,1.279396,2071.089615,31643.246881
618,6.233983,-1.000000,0.000500,1.401836,2078.833616,31525.370523
619,6.163544,-1.000000,0.000499,1.568397,2069.233196,31671.635718
620,6.185425,-1.000000,0.000499,1.616240,2074.808952,31586.522671
621,6.334893,-1.000000,0.000498,1.645331,2066.517564,31713.255741
622,6.319128,-1.000000,0.000498,1.563206,2058.192624,31841.528939
623,6.259105,-1.000000,0.000497,1.491710,2070.679364,31649.516163
624,6.411558,-1.000000,0.000497,1.359224,2073.942199,31599.723479
625,6.209301,-1.000000,0.000497,1.327406,2059.459333,31821.944211
626,6.152984,-1.000000,0.000496,1.303692,2065.320177,31731.641771
627,6.143229,-1.000000,0.000496,1.247525,2072.491004,31621.850167
628,6.127542,-1.000000,0.000495,1.276133,2058.194310,31841.502856
629,6.172023,-1.000000,0.000495,1.265831,2076.472523,31561.217052
630,6.140472,-1.000000,0.000494,1.291668,2063.289265,31762.875478
631,6.144569,-1.000000,0.000494,1.330500,2060.073396,31812.458783
632,6.239682,-1.000000,0.000494,1.278520,2066.416899,31714.800644
633,6.098980,-1.000000,0.000493,1.315344,2078.005514,31537.933638
634,6.242943,-1.000000,0.000493,1.360062,2066.944057,31706.712031
635,6.250174,-1.000000,0.000492,1.414325,2065.764206,31724.821163
636,6.112195,-1.000000,0.000492,1.461780,2056.922193,31861.195442
637,6.149141,-1.000000,0.000491,1.479924,2077.569017,31544.559754
638,6.106902,-1.000000,0.000491,1.503842,2072.056672,31628.478548
639,6.042324,-1.000000,0.000491,1.413785,2079.208399,31519.687989
640,6.168845,-1.000000,0.000490,1.394112,2072.101812,31627.789533
641,6.167436,-1.000000,0.000490,1.355456,2077.034448,31552.678418
642,6.135269,-1.000000,0.000489,1.287053,2072.378769,31623.562729
643,6.225301,-1.000000,0.000489,1.314941,2080.148159,31505.448166
644,6.155754,-1.000000,0.000488,1.269450,2080.046325,31506.990596
645,6.026320,-1.000000,0.000488,1.279296,2073.538149,31605.881007
646,6.176854,-1.000000,0.000487,1.305209,2079.238643,31519.229513
647,6.176871,-1.000000,0.000487,1.336678,2070.899923,31646.145365
648,6.130186,-1.000000,0.000487,1.349937,2082.047597,31476.705957
649,6.021243,-1.000000,0.000486,1.329803,2079.934239,31508.688482
650,6.099719,-1.000000,0.000486,1.316706,2076.166068,31565.875683
651,6.095136,-1.000000,0.000485,1.304923,2074.660555,31588.782002
652,6.153691,-1.000000,0.000485,1.333932,2079.116622,31521.079340
653,6.208424,-1.000000,0.000484,1.343703,2071.402133,31638.472779
654,6.198801,-1.000000,0.000484,1.429301,2074.482729,31591.489813
655,6.242157,-1.000000,0.000483,1.396179,2072.802922,31617.091671
656,6.221350,-1.000000,0.000483,1.448194,2072.471780,31622.143487
657,6.105865,-1.000000,0.000483,1.418321,2081.404818,31486.426587
658,6.087370,-1.000000,0.000482,1.437761,2084.005147,31447.139223
659,6.149716,-1.000000,0.000482,1.379226,2082.551290,31469.092893
660,6.143058,-1.000000,0.000481,1.421636,2083.642041,31452.619361
661,6.091973,-1.000000,0.000481,1.406068,2083.998749,31447.235768
662,6.083591,-1.000000,0.000480,1.443337,2086.466992,31410.034403
663,6.141176,-1.000000,0.000480,1.431001,2075.577707,31574.823616
664,6.091496,-1.000000,0.000479,1.490150,2077.482562,31545.872489
665,6.060885,-1.000000,0.000479,1.422714,2063.423507,31760.809052
666,6.026763,-1.000000,0.000479,1.410040,2077.443770,31546.461544
667,6.203279,-1.000000,0.000478,1.337009,2084.200984,31444.184368
668,6.038898,-1.000000,0.000478,1.299039,2083.842003,31449.601220
669,6.040082,-1.000000,0.000477,1.255978,2080.508961,31499.984489
670,5.947821,-1.000000,0.000477,1.272885,2074.218607,31595.512536
671,6.096046,-1.000000,0.000476,1.256079,2077.474164,31546.000011
672,6.146220,-1.000000,0.000476,1.281682,2070.950310,31645.375403
673,6.097813,-1.000000,0.000475,1.321131,2078.050274,31537.254329
674,6.175711,-1.000000,0.000475,1.377287,2074.296089,31594.332336
675,6.012144,-1.000000,0.000474,1.407172,2074.512231,31591.040545
676,6.037205,-1.000000,0.000474,1.345596,2073.147414,31611.837903
677,6.067716,-1.000000,0.000474,1.362492,2075.633522,31573.974551
678,6.226624,-1.000000,0.000473,1.359802,2073.389344,31608.149328
679,6.040258,-1.000000,0.000473,1.309887,2075.430779,31577.058923
680,6.082188,-1.000000,0.000472,1.275716,2071.015708,31644.376113
681,6.098863,-1.000000,0.000472,1.235125,2081.623472,31483.119249
682,5.992903,-1.000000,0.000471,1.232530,2073.886556,31600.571309
683,6.128108,-1.000000,0.000471,1.275593,2079.321615,31517.971788
684,6.044129,-1.000000,0.000470,1.324536,2080.837651,31495.008738
685,6.003503,-1.000000,0.000470,1.386070,2080.417078,31501.375706
686,6.059401,-1.000000,0.000469,1.392957,2074.782635,31586.923321
687,6.139736,-1.000000,0.000469,1.319526,2076.267913,31564.327315
688,6.058590,-1.000000,0.000468,1.340313,2068.924134,31676.366921
689,6.056709,-1.000000,0.000468,1.327703,2073.567070,31605.440185
690,6.056450,-1.000000,0.000467,1.271811,2078.761210,31526.468593
691,5.961947,-1.000000,0.000467,1.312922,2079.511982,31515.086505
692,6.033267,-1.000000,0.000467,1.310446,2070.362432,31654.361085
693,6.139431,-1.000000,0.000466,1.303015,2075.129877,31581.637721
694,5.982956,-1.000000,0.000466,1.327186,2084.107780,31445.590592
695,6.191633,-1.000000,0.000465,1.289894,2137.187802,30664.595755
696,6.101920,-1.000000,0.000465,1.271098,2100.536227,31199.652335
697,6.052120,-1.000000,0.000464,1.294965,2124.306867,30850.533422
698,6.076217,-1.000000,0.000464,1.247906,2068.138854,31688.394555
699,6.179584,-1.000000,0.000463,1.267134,2067.867466,31692.553356
700,6.155303,6.233517,0.000463,1.322487,4893.214812,13393.239929
701,6.161301,-1.000000,0.000462,1.315161,2072.413192,31623.037458
702,6.255040,-1.000000,0.000462,1.332173,2074.018847,31598.555671
703,5.984569,-1.000000,0.000461,1.427556,2076.083137,31567.136610
704,6.130001,-1.000000,0.000461,1.346301,2072.260084,31625.373912
705,6.149553,-1.000000,0.000460,1.392482,2069.767894,31663.453757
706,6.174567,-1.000000,0.000460,1.448215,2070.692357,31649.317572
707,6.065716,-1.000000,0.000459,1.403924,2073.996637,31598.894054
708,6.063293,-1.000000,0.000459,1.401029,2071.386283,31638.714873
709,6.089389,-1.000000,0.000459,1.410204,2072.960627,31614.686331
710,6.150374,-1.000000,0.000458,1.334394,2074.532625,31590.729984
711,5.967755,-1.000000,0.000458,1.300931,2074.330252,31593.811996
712,6.122765,-1.000000,0.000457,1.216183,2074.810512,31586.498922
713,6.090208,-1.000000,0.000457,1.233878,2074.416999,31592.490821
714,6.138135,-1.000000,0.000456,1.185966,2065.917453,31722.467858
715,6.048654,-1.000000,0.000456,1.188001,2067.640166,31696.037385
716,5.978834,-1.000000,0.000455,1.268331,2068.451739,31683.601200
717,6.087192,-1.000000,0.000455,1.313559,2066.924824,31707.007066
718,6.332726,-1.000000,0.000454,1.391066,2073.608719,31604.805381
719,6.096536,-1.000000,0.000454,1.420449,2072.592318,31620.304404
720,6.069539,-1.000000,0.000453,1.400894,2067.656952,31695.780065
721,6.090751,-1.000000,0.000453,1.388565,2069.322823,31670.263949
722,6.017040,-1.000000,0.000452,1.375911,2076.565262,31559.807534
723,6.144250,-1.000000,0.000452,1.369737,2072.199536,31626.297980
724,5.982885,-1.000000,0.000451,1.335613,2071.812872,31632.200420
725,6.097623,-1.000000,0.000451,1.357783,2075.780512,31571.738737
726,5.977808,-1.000000,0.000450,1.452762,2073.194566,31611.118934
727,6.177978,-1.000000,0.000450,1.507038,2067.754806,31694.280100
728,6.097706,-1.000000,0.000449,1.399952,2076.849606,31555.486642
729,6.058653,-1.000000,0.000449,1.374657,2068.748112,31679.062144
730,6.105792,-1.000000,0.000448,1.330649,2079.163147,31520.374000
731,6.006172,-1.000000,0.000448,1.291183,2068.943635,31676.068353
732,6.068568,-1.000000,0.000447,1.259002,2073.760860,31602.486701
733,6.184761,-1.000000,0.000447,1.204611,2073.849977,31601.128687
734,5.973695,-1.000000,0.000446,1.149539,2066.269610,31717.061357
735,6.016572,-1.000000,0.000446,1.167694,2067.469218,31698.658161
736,6.118276,-1.000000,0.000445,1.195121,2068.724757,31679.419787
737,6.104966,-1.000000,0.000445,1.246288,2074.619310,31589.410011
738,6.008343,-1.000000,0.000444,1.334455,2072.892917,31615.719009
739,6.075674,-1.000000,0.000444,1.336802,2124.842510,30842.756436
740,6.200574,-1.000000,0.000444,1.382540,2029.636888,32289.519563
741,6.225301,-1.000000,0.000443,1.299859,2030.336186,32278.398253
742,6.182187,-1.000000,0.000443,1.276954,2031.525932,32259.494682
743,6.186848,-1.000000,0.000442,1.284668,2031.037197,32267.257388
744,6.208179,-1.000000,0.000442,1.312040,2029.358663,32293.946455
745,6.283625,-1.000000,0.000441,1.314717,2028.432042,32308.698859
746,6.174167,-1.000000,0.000441,1.328506,2029.904864,32285.256892
747,6.202800,-1.000000,0.000440,1.280167,2030.295705,32279.041835
748,6.237545,-1.000000,0.000440,1.250015,2031.791227,32255.282496
749,6.144219,-1.000000,0.000439,1.246898,2030.082510,32282.431713
750,6.244676,-1.000000,0.000439,1.192903,2028.087737,32314.183851
751,6.283798,-1.000000,0.000438,1.213619,2028.887212,32301.450575
752,6.209833,-1.000000,0.000438,1.179098,2029.346103,32294.146328
753,6.417126,-1.000000,0.000437,1.193093,2030.746692,32271.873325
754,6.267601,-1.000000,0.000437,1.223877,2027.371573,32325.598757
755,6.187945,-1.000000,0.000436,1.272733,2027.476683,32323.922908
756,6.226994,-1.000000,0.000436,1.312892,2028.354552,32309.933160
757,6.155003,-1.000000,0.000435,1.363332,2025.089127,32362.032429
758,6.235701,-1.000000,0.000435,1.383533,2025.334034,32358.119155
759,6.380067,-1.000000,0.000434,1.345242,2025.827584,32350.235784
760,6.497869,-1.000000,0.000434,1.442915,2026.645834,32337.174508
761,6.200073,-1.000000,0.000433,1.385395,2029.867331,32285.853858
762,6.209224,-1.000000,0.000433,1.352794,2025.417582,32356.784390
763,6.274137,-1.000000,0.000432,1.318538,2026.109739,32345.730707
764,6.228886,-1.000000,0.000432,1.320016,2028.130626,32313.500501
765,6.212445,-1.000000,0.000431,1.287813,2026.929620,32332.647051
766,6.226010,-1.000000,0.000431,1.341273,2029.840687,32286.277647
767,6.187814,-1.000000,0.000430,1.309547,2028.082019,32314.274958
768,6.221631,-1.000000,0.000430,1.307978,2026.852272,32333.880917
769,6.103523,-1.000000,0.000429,1.350929,2027.558556,32322.617665
770,6.173126,-1.000000,0.000429,1.313649,2027.829931,32318.292081
771,6.131271,-1.000000,0.000428,1.333078,2025.485012,32355.707207
772,6.138866,-1.000000,0.000428,1.262422,2028.506721,32307.509421
773,6.355078,-1.000000,0.000427,1.215287,2025.577634,32354.227703
774,6.197995,-1.000000,0.000427,1.201255,2026.206594,32344.184544
775,6.201454,-1.000000,0.000426,1.235550,2030.170485,32281.032792
776,6.058888,-1.000000,0.000426,1.327727,2028.326257,32310.383881
777,6.121216,-1.000000,0.000425,1.365545,2026.831662,32334.209707
778,6.185759,-1.000000,0.000424,1.445632,2030.314080,32278.749700
779,6.139731,-1.000000,0.000424,1.428411,2029.278753,32295.218142
780,6.176167,-1.000000,0.000423,1.472472,2026.782171,32334.999260
781,6.236746,-1.000000,0.000423,1.393329,2025.890256,32349.235012
782,6.099120,-1.000000,0.000422,1.350546,2027.255999,32327.441641
783,6.151759,-1.000000,0.000422,1.253502,2027.926214,32316.757655
784,6.261202,-1.000000,0.000421,1.325010,2028.145436,32313.264540
785,6.248754,-1.000000,0.000421,1.190912,2026.477635,32339.858515
786,6.260609,-1.000000,0.000420,1.193331,2026.941878,32332.451518
787,6.104304,-1.000000,0.000420,1.193130,2029.594711,32290.190571
788,6.197114,-1.000000,0.000419,1.267832,2028.405590,32309.120189
789,6.137867,-1.000000,0.000419,1.294426,2026.138811,32345.266595
790,6.165862,-1.000000,0.000418,1.332982,2030.344114,32278.272214
791,6.216228,-1.000000,0.000418,1.389935,2027.438831,32324.526392
792,6.015131,-1.000000,0.000417,1.395710,2024.664075,32368.826419
793,6.133836,-1.000000,0.000417,1.304726,2028.136253,32313.410849
794,6.105321,-1.000000,0.000416,1.257717,2025.952263,32348.244920
795,6.267328,-1.000000,0.000416,1.244917,2025.894274,32349.170853
