step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec,timer_data,timer_fwd,timer_loss,timer_bwd,timer_clip,timer_optim,timer_tok_emb,timer_pos_emb,timer_attn,timer_mlp,timer_ln_f,timer_lm_head
897,5.242828,-1.000000,0.00036192,0.896648,2164.50,30277.69,1.54,658.30,159.35,1336.84,1.25,5.61,0.97,0.23,194.08,121.12,0.84,338.05
898,5.306595,-1.000000,0.00036138,0.924957,2166.76,30246.02,2.22,660.71,159.56,1336.48,1.26,5.60,0.95,0.24,194.30,121.14,0.82,340.64
899,5.326690,-1.000000,0.00036085,0.959651,2170.26,30197.24,2.41,663.90,159.95,1336.39,1.25,5.60,0.98,0.24,194.67,122.22,0.92,341.50
900,5.395617,5.323453,0.00036031,0.881323,4210.82,15563.70,1.75,661.95,156.98,1335.26,1.26,5.60,1.00,0.24,195.06,121.73,0.90,340.23
901,5.221386,-1.000000,0.00035977,0.733061,2167.19,30240.04,1.65,661.60,159.45,1336.76,1.26,5.66,1.65,0.24,193.83,120.84,0.79,340.95
902,5.331649,-1.000000,0.00035923,1.294069,2164.97,30271.07,2.59,661.06,157.44,1334.97,1.92,5.62,0.92,0.23,193.45,121.74,0.83,341.21
903,5.254038,-1.000000,0.00035869,0.965582,2165.77,30259.98,2.27,661.72,158.40,1335.76,1.26,5.59,1.00,0.24,194.38,121.57,0.84,341.09
904,5.179980,-1.000000,0.00035815,0.771381,2166.18,30254.13,1.76,661.49,158.87,1336.21,1.26,5.59,0.98,0.25,193.56,120.71,0.81,341.20
905,5.324971,-1.000000,0.00035761,0.738907,2169.69,30205.25,2.35,663.09,157.23,1339.25,1.25,5.60,0.99,0.25,194.48,120.98,0.83,342.09
906,5.192034,-1.000000,0.00035707,0.698575,2168.32,30224.29,1.72,663.09,160.02,1335.87,1.26,5.60,0.97,0.24,195.20,121.21,0.81,341.87
907,5.367518,-1.000000,0.00035653,0.829368,2168.66,30219.63,1.73,662.10,159.44,1337.41,1.24,5.87,0.99,0.40,194.29,121.65,0.78,341.13
908,5.308101,-1.000000,0.00035599,0.787836,2164.43,30278.62,1.61,661.46,159.60,1333.79,1.27,5.59,0.98,0.24,194.71,121.10,0.87,341.01
909,5.358653,-1.000000,0.00035545,0.758015,2166.95,30243.37,1.70,661.92,158.33,1337.12,1.25,5.85,0.96,0.24,193.72,121.13,0.80,341.83
910,5.249962,-1.000000,0.00035491,0.685979,2169.86,30202.86,1.71,662.88,158.13,1339.32,1.33,5.61,1.96,0.24,193.27,121.57,0.84,342.18
911,5.333126,-1.000000,0.00035437,0.599677,2167.59,30234.56,1.50,662.00,158.57,1337.36,1.27,5.61,0.97,0.24,194.55,120.63,0.80,341.50
912,5.401649,-1.000000,0.00035383,0.671567,2170.53,30193.55,1.70,663.98,158.62,1338.46,1.20,5.60,0.99,0.24,194.62,120.72,0.87,342.21
913,5.333868,-1.000000,0.00035329,0.733989,2167.22,30239.65,1.59,661.88,159.03,1337.01,1.24,5.61,0.98,0.22,194.58,121.14,0.86,340.94
914,5.271106,-1.000000,0.00035275,0.797999,2166.08,30255.51,2.68,661.78,159.14,1334.71,1.25,5.60,0.97,0.24,193.35,121.91,0.84,341.78
915,5.479334,-1.000000,0.00035221,0.923699,2165.63,30261.86,1.50,660.86,159.63,1335.69,1.25,5.60,0.97,0.24,194.45,121.10,0.86,340.51
916,5.525299,-1.000000,0.00035167,1.189035,2167.37,30237.53,1.83,660.16,159.05,1337.95,1.89,5.59,0.96,0.24,193.07,121.33,0.82,341.00
917,5.279740,-1.000000,0.00035113,1.351325,2168.33,30224.14,1.56,661.26,159.15,1338.10,1.94,5.60,0.92,0.25,195.28,120.61,0.86,339.53
918,5.287435,-1.000000,0.00035059,0.990828,2168.68,30219.36,1.68,663.51,158.20,1337.58,1.27,5.60,1.66,0.24,194.47,121.26,0.85,342.33
919,5.350818,-1.000000,0.00035005,1.036604,2168.61,30220.34,1.69,663.21,158.58,1336.73,1.91,5.61,0.97,0.24,194.42,121.41,0.81,342.38
920,5.267679,-1.000000,0.00034951,1.230942,2169.70,30205.06,1.79,664.61,159.67,1335.27,1.91,5.60,0.98,0.24,194.22,121.05,0.84,344.67
921,5.355254,-1.000000,0.00034897,1.002344,2170.09,30199.73,1.82,663.92,159.03,1337.04,1.89,5.60,0.97,0.24,194.29,122.29,0.86,342.68
922,5.324734,-1.000000,0.00034843,0.978241,2166.96,30243.36,2.10,660.62,159.13,1336.67,1.25,5.60,0.95,0.24,193.61,121.08,0.86,341.19
923,5.257745,-1.000000,0.00034788,1.202675,2193.26,29880.59,1.53,670.15,165.33,1347.68,1.88,5.60,0.96,0.25,194.01,121.37,0.81,347.98
924,5.296401,-1.000000,0.00034734,0.827844,2210.95,29641.59,1.77,676.21,162.14,1361.61,1.33,6.48,0.97,0.24,196.15,121.08,0.84,351.39
925,5.535658,-1.000000,0.00034680,1.072366,2202.14,29760.11,2.76,671.44,162.75,1356.11,1.88,5.59,0.94,0.97,193.06,121.15,0.90,347.08
926,5.415128,-1.000000,0.00034626,0.854047,2233.60,29341.04,1.55,677.48,167.57,1378.53,1.31,5.78,0.90,0.24,192.40,121.99,0.79,355.17
927,5.305061,-1.000000,0.00034572,1.252135,2238.48,29276.99,2.29,682.41,168.70,1375.90,1.87,6.01,0.92,0.24,195.17,120.37,0.89,358.16
928,5.384068,-1.000000,0.00034518,0.988851,2217.95,29548.06,1.67,675.86,165.25,1367.46,1.25,5.60,0.95,0.23,194.25,121.92,0.84,352.10
929,5.267568,-1.000000,0.00034464,1.001572,2198.88,29804.33,1.63,668.18,159.13,1360.65,2.22,6.26,0.97,0.24,195.36,121.40,0.81,345.54
930,5.324621,-1.000000,0.00034409,0.995834,2175.60,30123.13,1.61,664.93,158.55,1342.93,1.26,5.61,0.96,0.24,194.36,121.41,0.79,343.50
931,5.198948,-1.000000,0.00034355,0.986869,2165.41,30264.90,2.41,659.56,159.73,1335.89,1.28,5.60,0.95,0.24,194.05,121.82,0.83,339.16
932,5.303696,-1.000000,0.00034301,1.077694,2170.28,30197.01,3.10,663.91,157.72,1337.15,1.91,5.63,0.96,0.25,193.62,120.88,0.84,343.62
933,5.465206,-1.000000,0.00034247,1.615564,2183.41,30015.48,1.83,663.07,163.83,1346.01,2.00,5.60,0.99,0.24,194.38,120.22,0.81,342.16
934,5.252340,-1.000000,0.00034193,1.399199,2181.69,30039.08,1.71,665.91,160.04,1344.94,1.88,5.59,0.92,0.41,194.09,121.83,0.87,344.75
935,5.240544,-1.000000,0.00034139,1.133877,2173.81,30147.92,1.75,662.23,157.75,1343.63,1.89,5.60,0.97,0.24,194.08,120.90,0.83,341.77
936,5.278952,-1.000000,0.00034084,1.256477,2179.94,30063.19,2.21,666.69,158.54,1343.65,1.87,5.60,0.93,0.24,194.77,121.04,0.82,345.67
937,5.194784,-1.000000,0.00034030,1.074991,2244.10,29203.73,1.37,675.94,168.11,1389.10,1.87,5.60,0.94,0.24,193.66,121.46,0.86,351.21
938,5.296318,-1.000000,0.00033976,1.142864,2226.82,29430.32,1.62,676.52,164.08,1374.69,1.89,5.95,0.96,0.24,194.40,120.55,0.80,354.43
939,5.148354,-1.000000,0.00033922,1.089484,2217.97,29547.76,2.21,677.06,161.06,1367.62,1.89,6.30,1.02,0.39,193.15,120.99,0.83,354.72
940,5.344003,-1.000000,0.00033868,1.383151,2229.61,29393.53,2.11,679.77,166.70,1371.51,1.90,5.61,0.88,0.24,193.12,121.26,0.83,356.06
941,5.267941,-1.000000,0.00033813,1.219077,2217.31,29556.49,1.78,678.71,163.34,1364.58,1.94,5.60,0.95,0.24,193.32,123.01,0.79,352.65
942,5.240614,-1.000000,0.00033759,1.225987,2222.28,29490.39,3.34,677.60,162.66,1369.50,1.89,5.59,1.17,0.24,193.67,121.34,0.85,352.10
943,5.238290,-1.000000,0.00033705,1.261821,2227.39,29422.76,1.36,678.74,165.69,1372.84,1.90,5.60,1.13,0.24,193.01,121.72,0.82,355.89
944,5.351391,-1.000000,0.00033651,1.015147,2225.04,29453.82,2.92,682.95,169.49,1360.69,1.93,5.60,0.96,0.23,195.52,120.34,0.82,358.82
945,5.262199,-1.000000,0.00033597,1.245992,2168.78,30217.96,1.75,662.84,157.90,1337.64,2.04,5.59,0.98,0.24,194.52,121.17,0.80,342.39
946,5.271546,-1.000000,0.00033542,1.412805,2223.63,29472.55,2.02,672.05,167.91,1372.41,1.90,5.60,1.13,0.21,193.72,122.32,0.84,349.02
947,5.239280,-1.000000,0.00033488,0.987660,2206.29,29704.22,1.57,671.47,161.62,1363.63,1.26,5.60,0.97,0.24,195.15,121.15,0.85,349.73
948,5.239368,-1.000000,0.00033434,1.319603,2233.87,29337.47,1.66,678.85,166.70,1377.94,1.91,5.60,0.94,0.22,195.16,120.07,0.85,356.08
949,5.151004,-1.000000,0.00033380,0.998209,2225.98,29441.46,2.14,682.41,162.47,1370.62,1.26,5.59,0.88,0.22,192.66,122.13,1.53,358.24
950,5.158451,-1.000000,0.00033325,1.077348,2217.60,29552.66,1.58,677.02,166.02,1364.55,1.89,5.60,0.95,0.24,194.60,121.58,0.85,355.00
951,5.280018,-1.000000,0.00033271,1.036714,2240.91,29245.30,1.82,682.61,170.13,1377.48,1.91,6.04,0.94,0.24,195.17,121.15,0.86,358.19
952,5.254540,-1.000000,0.00033217,1.306412,2244.83,29194.20,1.38,684.28,167.70,1382.85,1.88,5.59,0.92,0.24,193.45,121.46,0.80,362.75
953,5.213283,-1.000000,0.00033163,1.083999,2235.19,29320.17,2.18,682.62,166.15,1375.36,1.80,5.59,0.92,0.24,193.66,121.66,0.86,358.45
954,5.203912,-1.000000,0.00033108,1.163571,2290.03,28618.02,2.72,689.47,170.64,1417.30,1.93,5.92,0.88,0.22,192.95,122.67,0.82,363.90
955,5.408148,-1.000000,0.00033054,1.113104,2270.58,28863.10,1.82,692.14,172.26,1395.44,1.81,5.60,0.95,0.22,194.86,120.25,0.80,366.69
956,5.212538,-1.000000,0.00033000,1.117378,2219.93,29521.61,1.94,673.50,164.45,1370.42,1.90,6.37,0.91,0.23,194.91,121.70,0.90,349.87
957,5.207093,-1.000000,0.00032946,0.918350,2211.36,29636.08,1.87,668.17,162.78,1369.90,1.34,5.85,0.92,0.24,193.88,120.55,0.83,347.13
958,5.245007,-1.000000,0.00032892,1.013130,2193.91,29871.80,1.65,668.79,163.70,1351.22,1.93,5.60,0.98,0.24,194.63,121.49,0.80,346.65
959,5.329995,-1.000000,0.00032837,0.809195,2224.61,29459.54,1.55,675.63,163.55,1374.23,1.14,6.43,0.97,0.25,194.65,122.44,0.82,352.50
960,5.192749,-1.000000,0.00032783,1.041232,2196.39,29838.08,1.52,673.85,160.16,1352.29,1.79,5.60,0.97,0.24,195.65,121.15,0.89,350.87
961,5.136365,-1.000000,0.00032729,1.046597,2205.27,29717.89,2.07,671.11,166.19,1357.46,1.89,5.59,0.99,0.25,193.73,120.90,0.83,349.68
962,5.286858,-1.000000,0.00032675,0.974519,2201.83,29764.29,1.65,667.53,161.59,1363.47,1.24,5.61,0.97,0.22,194.23,120.01,0.79,347.03
963,5.209988,-1.000000,0.00032620,1.152858,2217.40,29555.28,1.32,672.97,166.17,1368.07,1.91,5.60,0.94,0.22,193.27,121.30,0.83,350.86
964,5.224366,-1.000000,0.00032566,1.042355,2187.67,29956.98,1.96,666.61,162.45,1348.19,1.91,5.60,1.03,0.24,194.17,121.38,0.82,345.83
965,5.212274,-1.000000,0.00032512,0.875797,2196.07,29842.45,1.78,671.87,160.09,1352.37,1.14,7.31,0.99,0.24,195.27,121.46,0.81,348.90
966,5.282827,-1.000000,0.00032458,0.844987,2202.55,29754.60,1.53,673.31,163.41,1356.01,1.25,5.60,1.08,0.23,194.17,121.80,0.90,350.99
967,5.380289,-1.000000,0.00032403,0.864205,2230.99,29375.35,2.12,680.27,167.85,1372.84,1.29,5.59,0.97,0.24,194.79,121.77,0.82,357.54
968,5.079783,-1.000000,0.00032349,0.924036,2202.68,29752.91,1.62,674.67,163.56,1355.29,1.24,5.59,0.97,0.24,194.48,121.27,0.84,352.93
969,5.192477,-1.000000,0.00032295,0.898394,2244.71,29195.70,1.33,680.59,167.99,1386.24,1.25,6.00,0.92,0.23,193.40,120.42,0.81,359.06
970,5.191314,-1.000000,0.00032241,1.008796,2206.08,29706.99,1.62,675.82,161.68,1358.68,1.89,5.59,0.97,0.24,194.33,121.08,0.82,353.49
971,5.035838,-1.000000,0.00032187,0.769090,2233.01,29348.78,2.16,678.17,165.06,1379.67,1.26,5.59,0.96,0.24,193.59,121.51,0.81,355.93
972,5.269698,-1.000000,0.00032132,0.840731,2180.43,30056.49,1.59,664.70,159.50,1346.82,1.25,5.60,0.98,0.24,194.60,121.07,0.87,344.12
973,5.297525,-1.000000,0.00032078,0.790529,2250.96,29114.66,2.14,686.43,163.98,1388.77,1.14,5.60,1.18,0.24,194.43,119.98,0.87,363.03
974,5.152896,-1.000000,0.00032024,0.814762,2184.20,30004.61,1.67,670.26,159.20,1345.31,1.25,5.60,0.96,0.24,194.13,120.17,0.80,348.91
975,5.210591,-1.000000,0.00031970,0.983650,2206.31,29703.85,1.49,669.61,159.58,1366.91,1.15,5.87,0.97,0.24,193.69,121.02,1.03,347.24
976,5.114791,-1.000000,0.00031916,0.784381,2179.63,30067.50,1.72,667.36,158.34,1344.25,1.26,5.85,0.97,0.24,195.05,120.62,0.85,346.37
977,5.187982,-1.000000,0.00031861,0.943401,2209.99,29654.42,2.44,672.86,164.19,1362.50,1.26,5.60,1.06,0.24,193.63,121.15,0.82,351.29
978,5.124147,-1.000000,0.00031807,0.869696,2168.86,30216.77,1.64,663.54,157.70,1337.58,1.25,5.60,0.93,0.24,193.98,120.29,0.86,343.64
979,5.226194,-1.000000,0.00031753,0.881162,2180.00,30062.36,1.66,666.97,160.26,1343.55,1.25,5.60,0.96,0.24,195.15,120.89,0.79,345.65
980,5.332570,-1.000000,0.00031699,0.856209,2176.49,30110.93,1.70,664.43,159.15,1342.59,1.27,6.38,0.97,0.24,193.74,121.72,0.83,343.76
981,5.277958,-1.000000,0.00031645,0.890182,2200.19,29786.46,1.29,674.35,161.50,1354.89,1.25,5.60,0.94,0.23,194.59,121.84,0.78,351.95
982,5.349598,-1.000000,0.00031591,1.121369,2202.07,29761.12,1.22,666.44,160.24,1365.23,1.89,5.89,0.93,0.24,194.34,120.90,0.81,345.23
983,5.209421,-1.000000,0.00031536,1.005086,2168.20,30225.97,2.44,662.21,158.82,1336.32,2.03,5.59,0.97,0.24,194.38,121.64,0.81,341.33
984,5.225941,-1.000000,0.00031482,1.186953,2165.58,30262.51,2.34,661.96,157.94,1334.95,1.91,5.60,0.95,0.24,194.41,120.72,0.84,340.98
985,5.357112,-1.000000,0.00031428,1.185925,2170.71,30191.11,3.36,663.61,159.41,1336.00,1.89,5.60,0.97,0.24,194.91,120.65,0.89,342.42
986,5.213387,-1.000000,0.00031374,0.852028,2175.49,30124.73,2.90,663.59,161.88,1338.64,1.25,5.86,0.92,0.24,195.39,121.02,0.81,342.46
987,5.211465,-1.000000,0.00031320,0.848749,2184.15,30005.25,1.80,671.74,159.83,1342.23,1.25,5.66,0.92,0.22,194.44,122.04,0.86,347.45
988,5.174349,-1.000000,0.00031266,0.791786,2195.57,29849.15,2.37,671.98,159.74,1353.10,1.21,6.28,0.97,0.24,195.58,120.09,0.82,348.93
989,5.263670,-1.000000,0.00031212,0.957000,2189.49,29932.12,1.68,666.98,160.81,1351.69,1.28,5.76,0.93,0.24,193.88,120.81,0.78,346.09
990,5.163863,-1.000000,0.00031157,0.770992,2186.24,29976.55,2.63,667.60,160.85,1346.89,1.15,5.92,0.98,0.24,193.93,121.18,0.84,347.19
991,5.070723,-1.000000,0.00031103,0.918998,2171.62,30178.46,1.68,664.82,160.17,1337.18,1.26,5.60,0.97,0.24,194.48,121.09,0.80,344.46
992,5.232282,-1.000000,0.00031049,0.935403,2174.83,30133.88,1.72,665.12,159.83,1340.36,1.26,5.66,1.00,0.25,194.40,121.41,0.90,342.57
993,5.196051,-1.000000,0.00030995,0.807769,2194.90,29858.36,1.70,670.07,162.62,1351.98,1.24,5.84,0.94,0.23,194.37,121.24,0.89,347.78
994,5.143621,-1.000000,0.00030941,0.817780,2190.80,29914.14,1.76,665.20,163.42,1351.88,1.27,5.61,0.89,0.22,194.04,121.09,0.84,343.74
995,5.172908,-1.000000,0.00030887,0.960059,2182.79,30023.93,1.89,665.67,162.85,1344.81,1.25,5.60,0.97,0.24,194.81,121.15,0.83,345.27
996,5.188232,-1.000000,0.00030833,0.993818,2196.50,29836.62,1.90,668.59,159.20,1358.68,1.16,5.60,0.89,0.24,193.82,120.97,0.82,347.21
997,5.367140,-1.000000,0.00030779,0.924713,2209.16,29665.57,2.26,672.54,162.82,1362.98,1.27,5.74,0.95,0.24,194.20,121.96,0.89,350.58
998,5.215970,-1.000000,0.00030725,0.916922,2189.23,29935.59,1.76,669.81,161.86,1347.82,1.26,5.60,0.96,0.24,193.61,122.02,0.96,348.27
999,5.259398,-1.000000,0.00030671,0.870109,2221.59,29499.55,1.66,675.70,161.79,1373.90,1.24,6.30,0.96,0.24,194.12,121.87,0.84,352.85
1000,5.173970,5.255199,0.00030617,0.959594,4251.12,15416.19,1.64,664.71,160.11,1344.00,1.15,5.62,0.97,0.24,194.52,121.04,0.84,343.94
1001,5.093906,-1.000000,0.00030563,1.152765,2188.57,29944.67,1.64,673.54,160.64,1344.41,1.90,5.60,0.97,0.24,194.76,122.17,0.85,350.57
1002,5.230866,-1.000000,0.00030509,0.812272,2182.42,30029.07,1.63,670.03,157.99,1345.09,1.24,5.60,0.98,0.24,194.50,120.82,0.90,348.04
1003,5.316478,-1.000000,0.00030455,0.921609,2184.34,30002.59,1.54,671.22,158.61,1345.01,1.27,5.60,0.99,0.24,195.00,121.44,0.80,348.60
1004,5.393011,-1.000000,0.00030401,0.853593,2188.43,29946.58,2.09,670.33,160.16,1346.64,1.25,5.83,0.92,0.23,194.39,121.45,0.82,347.37
1005,5.115414,-1.000000,0.00030347,0.970722,2244.83,29194.15,1.34,685.35,162.42,1386.68,1.24,5.59,0.94,0.24,194.04,121.19,0.82,361.82
1006,5.236036,-1.000000,0.00030293,0.767949,2219.24,29530.85,0.88,678.47,164.00,1367.24,1.29,5.61,0.97,0.25,193.28,122.45,0.93,355.63
1007,5.174848,-1.000000,0.00030239,0.945298,2173.03,30158.85,1.58,664.68,157.80,1341.27,1.28,5.60,0.98,0.25,194.74,121.04,0.90,342.65
1008,5.190994,-1.000000,0.00030185,0.816000,2173.14,30157.34,2.47,663.56,158.35,1340.68,1.25,5.94,0.97,0.24,194.71,120.80,0.88,343.12
1009,5.266562,-1.000000,0.00030131,1.122466,2197.61,29821.48,1.42,668.31,162.13,1357.14,1.89,5.59,0.94,0.24,194.09,120.79,0.83,347.76
1010,5.099165,-1.000000,0.00030077,0.930574,2174.62,30136.76,2.49,665.32,159.51,1339.66,1.25,5.60,0.97,0.24,194.75,121.42,0.83,343.92
1011,5.236299,-1.000000,0.00030023,0.981675,2171.64,30178.13,1.63,663.45,159.25,1339.59,1.26,5.60,0.96,0.24,194.90,121.76,0.86,341.81
1012,5.224802,-1.000000,0.00029969,1.145081,2169.08,30213.75,1.61,662.66,158.35,1338.26,1.85,5.60,0.97,0.24,194.75,120.39,0.77,342.51
1013,5.244197,-1.000000,0.00029915,0.787877,2172.62,30164.44,1.67,664.60,160.44,1337.92,1.24,5.84,0.97,0.24,194.89,121.44,0.84,343.64
1014,5.259943,-1.000000,0.00029862,0.998886,2174.31,30141.09,1.69,662.30,160.43,1342.20,1.25,5.59,0.97,0.24,194.40,120.85,0.83,342.42
1015,5.120510,-1.000000,0.00029808,0.996996,2168.20,30226.06,1.51,663.25,158.57,1337.17,1.27,5.59,0.98,0.24,194.82,120.98,0.82,342.36
1016,5.054807,-1.000000,0.00029754,0.805160,2171.21,30184.11,1.62,663.62,160.06,1338.18,1.27,5.60,0.97,0.24,194.31,120.88,0.85,343.42
1017,5.141072,-1.000000,0.00029700,1.061235,2170.00,30200.96,1.79,662.15,157.65,1340.15,1.89,5.60,0.95,0.24,194.04,121.14,0.81,342.32
1018,5.302691,-1.000000,0.00029646,0.955298,2172.98,30159.46,1.58,662.56,158.58,1342.56,1.28,5.60,0.95,0.24,193.92,121.55,0.84,341.87
1019,5.131476,-1.000000,0.00029592,0.981478,2165.10,30269.34,1.51,660.87,158.35,1336.87,1.16,5.59,0.97,0.26,194.40,121.34,0.83,339.75
1020,5.153348,-1.000000,0.00029539,1.153263,2171.11,30185.54,1.90,662.08,158.61,1340.26,1.89,5.59,0.97,0.24,194.19,121.34,0.79,341.65
1021,5.170699,-1.000000,0.00029485,0.916511,2168.23,30225.59,1.65,661.85,159.43,1337.63,1.27,5.60,1.12,0.24,194.35,121.21,0.82,341.06
1022,5.133873,-1.000000,0.00029431,1.746481,2168.02,30228.54,1.53,662.28,158.70,1336.93,1.90,5.60,0.97,0.24,193.84,121.20,0.84,341.88
1023,5.335838,-1.000000,0.00029377,0.960046,2172.03,30172.69,1.80,662.81,159.78,1339.49,1.47,5.69,1.01,0.25,195.11,121.55,0.85,340.62
1024,5.121606,-1.000000,0.00029324,1.384596,2167.84,30231.02,1.81,659.30,159.47,1338.96,1.88,5.60,1.68,0.24,193.64,120.90,0.84,339.06
1025,5.152874,-1.000000,0.00029270,1.073386,2167.75,30232.28,1.67,660.05,159.10,1338.54,1.89,5.59,0.89,0.24,193.20,121.35,0.87,339.97
1026,5.112640,-1.000000,0.00029216,1.659184,2171.49,30180.17,1.59,663.86,160.33,1337.02,2.03,5.59,0.99,0.24,194.97,120.89,0.92,342.48
1027,5.142863,-1.000000,0.00029162,1.146883,2168.92,30215.90,1.59,662.52,159.96,1336.57,1.89,5.60,0.95,0.24,194.80,120.87,0.82,341.79
1028,5.142902,-1.000000,0.00029109,1.303188,2169.76,30204.22,1.57,663.03,158.32,1338.38,1.90,5.61,0.97,0.24,194.55,121.28,0.87,341.46
1029,5.133072,-1.000000,0.00029055,1.037968,2169.00,30214.80,1.59,663.20,158.58,1337.02,1.89,5.94,0.99,0.24,194.86,120.82,0.85,342.23
1030,5.057055,-1.000000,0.00029001,1.120728,2171.58,30178.96,1.61,663.11,159.86,1338.77,1.88,5.60,0.96,0.24,194.48,121.72,0.89,342.18
1031,5.070435,-1.000000,0.00028948,1.074894,2167.17,30240.39,1.56,661.43,157.39,1338.57,1.88,5.59,0.96,0.24,194.54,121.01,0.81,341.22
1032,5.187419,-1.000000,0.00028894,0.988565,2168.01,30228.70,1.62,662.70,158.59,1337.50,1.25,5.60,0.97,0.24,194.35,121.93,0.83,341.87
1033,4.934532,-1.000000,0.00028841,0.897153,2171.53,30179.67,1.57,664.86,159.07,1338.31,1.25,5.60,1.08,0.24,194.13,121.76,0.84,343.95
1034,5.150071,-1.000000,0.00028787,1.009416,2168.91,30216.13,1.66,662.86,158.55,1337.49,1.88,5.59,0.96,0.24,194.45,121.06,0.79,342.18
1035,4.973487,-1.000000,0.00028733,0.779045,2169.68,30205.41,1.64,663.05,158.57,1338.72,1.26,5.60,0.97,0.24,194.09,121.30,0.86,342.10
1036,5.048634,-1.000000,0.00028680,0.928996,2169.51,30207.73,1.60,661.86,160.50,1337.58,1.25,5.84,0.95,0.24,194.01,121.06,0.83,341.87
1037,5.215521,-1.000000,0.00028626,0.855310,2169.54,30207.29,1.53,661.53,159.07,1339.64,1.27,5.64,0.96,0.24,194.17,121.11,0.84,341.60
1038,4.990303,-1.000000,0.00028573,1.038193,2170.05,30200.20,1.30,663.52,159.18,1337.72,1.87,5.59,0.99,0.24,194.83,121.16,0.86,341.98
1039,5.200616,-1.000000,0.00028519,0.876927,2169.73,30204.74,1.78,661.53,159.06,1339.40,1.29,5.67,0.98,0.24,194.19,120.28,0.81,341.37
1040,5.181892,-1.000000,0.00028466,0.948219,2167.23,30239.47,1.66,662.76,159.28,1335.47,1.24,5.92,0.91,0.24,194.78,120.38,0.84,342.21
1041,5.102260,-1.000000,0.00028412,0.962143,2164.38,30279.35,2.38,660.23,157.85,1336.11,1.25,5.59,0.96,0.24,193.74,121.13,0.86,340.42
1042,5.213955,-1.000000,0.00028359,0.960170,2168.47,30222.18,1.57,663.52,158.99,1336.62,1.25,5.59,0.96,0.24,193.87,120.96,0.88,343.13
1043,5.287524,-1.000000,0.00028306,1.056560,2167.97,30229.13,1.56,662.40,158.36,1337.43,1.88,5.59,1.72,0.24,194.21,121.49,0.84,341.36
1044,5.134448,-1.000000,0.00028252,0.930213,2167.25,30239.23,1.71,663.08,157.76,1336.69,1.26,5.60,0.99,0.25,194.69,120.24,0.80,342.13
1045,5.010194,-1.000000,0.00028199,0.972270,2169.55,30207.13,1.66,665.29,158.62,1335.93,1.26,5.85,1.00,0.24,194.91,121.53,0.88,343.69
1046,5.153299,-1.000000,0.00028145,0.998196,2167.43,30236.80,1.61,664.10,159.58,1334.46,1.24,5.60,0.99,0.24,194.74,121.71,0.78,342.26
1047,5.141382,-1.000000,0.00028092,1.003947,2170.88,30188.62,1.60,663.58,158.58,1338.76,1.89,5.59,0.98,0.24,195.23,121.39,0.87,341.33
1048,4.988421,-1.000000,0.00028039,0.908481,2166.44,30250.56,1.64,661.89,159.47,1335.76,1.23,5.60,0.95,0.23,194.76,121.31,0.85,341.34
1049,5.069957,-1.000000,0.00027985,1.033594,2181.21,30045.73,1.63,665.61,159.39,1346.01,1.79,5.60,1.04,0.23,193.67,122.12,0.84,344.61
1050,5.237158,-1.000000,0.00027932,0.929012,2240.07,29256.25,1.58,681.27,166.77,1381.69,1.27,6.53,0.95,0.24,195.01,120.16,0.86,357.72
1051,5.003722,-1.000000,0.00027879,1.224198,2271.14,28855.98,1.38,700.37,171.81,1387.84,1.92,6.42,1.48,0.21,198.43,120.04,0.78,364.92
1052,5.137352,-1.000000,0.00027826,1.125575,2388.81,27434.56,2.18,716.64,183.67,1476.24,2.28,5.81,0.79,0.23,193.23,121.42,0.79,385.55
1053,5.141618,-1.000000,0.00027772,1.308077,2243.31,29214.01,1.57,681.73,169.19,1382.10,1.89,5.59,0.98,0.24,193.60,119.91,0.78,359.20
1054,5.073074,-1.000000,0.00027719,1.122380,2236.03,29309.07,2.84,680.35,163.25,1380.05,1.77,5.93,0.88,0.24,191.95,122.32,0.82,358.21
1055,5.198609,-1.000000,0.00027666,1.079396,2252.30,29097.38,2.01,684.32,168.26,1389.26,1.84,5.59,0.95,0.23,193.33,120.96,0.80,361.55
1056,5.051320,-1.000000,0.00027613,1.264935,2205.84,29710.20,1.49,671.24,162.54,1361.57,1.88,5.60,0.94,0.25,193.42,121.22,0.81,349.67
1057,5.048084,-1.000000,0.00027560,1.015080,2232.31,29357.92,1.28,675.28,167.23,1378.01,1.92,6.74,0.98,0.24,194.45,122.02,0.86,351.97
1058,5.122305,-1.000000,0.00027507,1.381887,2206.93,29695.52,1.43,670.92,164.49,1361.69,1.90,5.60,0.95,0.23,193.89,121.96,0.80,348.97
1059,5.107006,-1.000000,0.00027454,1.083540,2260.47,28992.16,2.13,687.90,168.23,1393.24,1.93,5.59,0.95,0.23,192.33,121.04,0.85,364.71
1060,5.174223,-1.000000,0.00027401,1.078773,2246.31,29174.91,1.59,684.00,168.98,1383.44,1.89,5.61,0.96,0.24,192.81,121.92,0.85,360.55
1061,5.141974,-1.000000,0.00027347,1.019393,2224.49,29461.16,2.19,679.77,161.48,1371.96,1.88,5.85,0.96,0.24,192.81,122.32,0.78,357.28
1062,5.374151,-1.000000,0.00027294,1.082764,2204.67,29725.98,1.33,670.89,161.93,1360.45,1.89,6.71,1.09,0.24,194.80,120.89,0.84,349.28
