step,loss,val_loss,lr,grad_norm,dt_ms,tok_per_sec, timer_data, timer_fwd, timer_loss, timer_bwd, timer_clip, timer_optim, timer_tok_emb, timer_pos_emb, timer_attn, timer_mlp, timer_ln_f, timer_lm_head
1358,5.895228,-1.000000,0.000590,1.250800,3912.831299,33497.994161,1.116288,2142.031998,81.865695,1544.550117,72.021919,3.609632,4.647456,6.345600,1276.527617,291.288575,5.920512,546.788158
1359,5.977634,-1.000000,0.000590,1.250533,3915.985352,33471.013866,0.269024,2144.994385,81.787840,1546.975098,71.129982,3.610496,4.658848,6.042144,1279.074179,291.432543,5.916064,548.561279
1360,5.914308,-1.000000,0.000590,1.207565,3935.476807,33305.240112,0.592576,2149.884888,82.141983,1558.088448,72.107582,4.189184,4.652160,6.018304,1279.389570,294.476129,5.925856,549.883549
1361,5.981545,-1.000000,0.000590,1.249005,3941.539551,33254.011107,0.397088,2159.261459,82.548672,1555.342178,72.676514,3.597376,4.886464,6.511264,1283.726177,294.423008,5.921216,554.359783
1362,5.940141,-1.000000,0.000590,1.255960,3930.044434,33351.276866,0.272288,2149.519730,82.355297,1553.473091,72.598846,4.314816,4.645536,6.014272,1279.641502,295.703104,5.918592,548.264572
1363,5.949687,-1.000000,0.000590,1.206107,3941.536377,33254.037884,0.278752,2155.640167,82.077632,1560.332382,70.599808,3.603328,4.658112,6.009248,1284.139938,293.675745,6.111936,550.383965
1364,6.019107,-1.000000,0.000590,1.186455,3927.236328,33375.124146,0.268896,2148.340256,81.569983,1553.505753,72.804161,3.597120,4.653472,6.148416,1279.576580,293.235040,6.565472,548.662338
1365,5.969987,-1.000000,0.000590,1.185538,4014.633545,32648.558961,0.272896,2188.576660,81.512991,1596.789474,74.446945,3.595392,4.661952,6.766880,1306.699005,293.442817,5.912800,560.192070
1366,5.962171,-1.000000,0.000590,1.198364,4104.179199,31936.227352,0.293440,2231.691010,86.846015,1632.690575,77.642525,3.608128,5.037120,5.999840,1333.714079,291.128352,6.066048,577.388481
1367,5.908413,-1.000000,0.000590,1.188563,4173.249512,31407.659578,0.305632,2268.187241,91.377567,1660.346863,76.890045,4.021568,4.676288,7.450624,1356.896704,295.487584,6.394048,583.008602
1368,5.890220,-1.000000,0.000590,1.208150,4154.274902,31551.113752,1.868160,2252.151306,88.095936,1659.996208,75.723778,4.349920,5.062592,6.687936,1332.451111,303.902145,6.239776,582.979332
1369,5.952739,-1.000000,0.000590,1.247402,4103.134766,31944.356568,0.296704,2228.818268,88.254463,1640.618538,73.529053,4.758400,4.667232,6.012256,1334.980669,289.611553,6.351616,575.411610
1370,5.946052,-1.000000,0.000590,1.262731,4097.915039,31985.045749,0.778240,2231.167984,82.852447,1636.594460,73.611519,3.990368,5.438688,7.121536,1321.764000,302.458017,6.500864,574.192165
1371,5.892101,-1.000000,0.000590,1.281858,3924.748047,33396.283898,0.276800,2147.400482,82.496321,1551.494621,71.641823,3.606912,4.656064,6.224832,1278.248898,293.282176,5.920576,547.777695
1372,5.954036,-1.000000,0.000590,1.292978,3928.555664,33363.915700,0.270944,2148.899673,83.513536,1553.186043,71.845726,3.597248,4.660096,6.377856,1279.082138,290.023486,7.284832,551.274685
1373,6.062149,-1.000000,0.000589,1.295110,4022.531982,32584.451925,1.063072,2193.625656,83.920225,1598.001305,72.461952,4.243392,4.658048,6.004704,1307.386915,292.967520,6.050048,566.025215
1374,5.983108,-1.000000,0.000589,1.274422,4103.805176,31939.138040,1.057216,2227.724182,87.307295,1637.573174,73.875839,4.097152,4.971584,7.191008,1324.459871,294.574815,6.068256,578.484856
1375,5.984758,-1.000000,0.000589,1.294426,4010.292969,32683.896419,0.620032,2189.022766,83.218463,1589.110916,75.250114,3.599712,4.664480,6.148320,1301.865122,298.070399,6.121792,561.865479
1376,6.047439,-1.000000,0.000589,1.238756,3969.912842,33016.341976,0.582624,2164.533859,83.639008,1575.509148,72.357567,3.604864,5.110592,6.207296,1289.925344,292.613346,6.502976,554.300739
1377,5.998886,-1.000000,0.000589,1.243956,3923.975342,33402.860259,0.275968,2144.655960,81.694368,1550.567734,74.460899,3.986656,4.665344,6.023936,1278.605246,289.951263,5.924480,549.723419
1378,6.035014,-1.000000,0.000589,1.238923,4086.110596,32077.447962,1.042368,2219.534088,86.303296,1627.115189,76.569092,4.098752,4.673984,6.025184,1326.289211,292.117791,6.066176,571.629986
1379,5.999019,-1.000000,0.000589,1.282548,4055.359375,32320.686746,0.297824,2213.688583,85.412384,1613.917091,70.920830,3.606144,5.070912,7.031008,1317.712740,292.089152,6.458784,571.933823
1380,5.856534,-1.000000,0.000589,1.357431,4046.784912,32389.168895,1.249152,2199.357727,86.672223,1608.572319,76.954018,4.034016,4.855296,6.353248,1310.566500,292.921825,6.176160,566.820923
1381,5.920747,-1.000000,0.000589,1.338890,3980.295654,32930.217095,0.421088,2174.215256,83.932927,1574.804779,74.656448,3.614176,4.887744,6.146944,1292.681431,294.900928,5.923328,558.845020
1382,5.940650,-1.000000,0.000589,1.311371,3968.320557,33029.589754,0.281312,2164.342529,84.218433,1572.977844,73.237823,3.595008,4.658720,6.143904,1290.344604,293.453666,5.916992,552.814720
1383,5.877673,-1.000000,0.000589,1.344882,3950.900146,33175.224668,0.730912,2155.177673,83.823487,1562.997437,74.868225,3.597632,4.665088,6.017216,1282.946526,294.535104,6.066784,551.675812
1384,5.933431,-1.000000,0.000589,1.303074,4007.485107,32706.796529,0.753856,2187.988113,82.774080,1590.610336,71.971649,4.213280,5.161088,6.154976,1300.526978,298.234401,5.919168,561.394176
1385,5.864246,-1.000000,0.000589,1.262684,3947.677246,33202.309062,0.285408,2158.020187,82.256287,1564.241180,72.006371,3.603936,5.297216,6.025824,1282.015364,295.111905,6.251744,553.579041
1386,5.864467,-1.000000,0.000589,1.251702,4005.701172,32721.362472,0.777088,2192.063934,86.450817,1582.986534,71.118431,4.871200,4.781600,6.532032,1307.846621,296.194560,6.369920,560.397476
1387,5.908459,-1.000000,0.000589,1.205602,3923.944092,33403.126276,0.273792,2145.091599,81.868288,1554.523865,71.332832,3.602752,5.040992,6.014464,1278.695747,291.469823,5.916832,548.580765
1388,6.003057,-1.000000,0.000589,1.196599,3973.312500,32988.092429,0.479904,2165.996979,83.685759,1578.994171,72.313629,4.348384,4.645824,6.384704,1291.832163,292.251745,6.670048,553.114723
1389,5.906517,-1.000000,0.000589,1.171960,4044.413574,32408.159451,0.760800,2203.900696,86.820480,1604.689690,75.084381,3.842464,4.809280,6.016480,1312.114145,295.214462,5.925536,568.153282
1390,5.919058,-1.000000,0.000589,1.213816,4070.487305,32200.567202,0.925408,2211.977402,86.087360,1627.342796,72.325790,3.602048,4.667264,6.013792,1317.749790,295.757216,5.923840,570.587872
1391,5.980896,-1.000000,0.000589,1.184470,3923.080811,33410.476697,0.279232,2147.334991,80.733249,1550.809158,72.254814,3.600448,4.650400,6.016768,1279.161062,292.658720,6.128384,548.775166
1392,6.057195,-1.000000,0.000589,1.128732,3917.906494,33454.601379,0.273088,2142.148911,81.866688,1550.916992,72.142052,3.601312,4.666944,6.147232,1277.685789,291.249122,6.420032,546.455833
1393,6.000431,-1.000000,0.000589,1.147983,3926.388428,33382.331476,0.266816,2150.015305,81.414207,1551.789665,71.403908,4.202592,5.604960,6.155744,1280.942081,291.651968,5.913888,549.972996
1394,5.986447,-1.000000,0.000589,1.173205,3919.868896,33437.853015,0.268160,2142.454224,82.335009,1552.057281,72.165123,3.610784,4.671104,6.016160,1276.711775,291.553536,6.374080,547.399899
1395,6.226613,-1.000000,0.000589,1.174244,3978.654541,32943.800134,0.426144,2168.864395,85.007776,1575.739876,74.662979,4.257824,4.660928,6.544128,1290.578911,293.282080,6.803200,557.317120
1396,6.019461,-1.000000,0.000589,1.270387,4044.524414,32407.271308,0.572352,2202.936798,84.187488,1611.493912,72.354240,3.605952,5.968576,7.159808,1313.248384,293.490559,6.110048,564.949596
1397,5.912127,-1.000000,0.000589,1.264666,4069.891602,32205.280344,0.295936,2222.189041,84.873535,1615.528816,73.682243,3.605856,5.886240,7.373728,1322.765991,298.522850,5.914624,568.975365
1398,5.918744,-1.000000,0.000589,1.332170,4062.463623,32264.165827,1.684000,2208.583893,83.524673,1622.772224,73.503746,3.597664,4.661888,6.419232,1310.547741,298.294655,6.203104,570.524254
1399,5.980827,-1.000000,0.000589,1.277616,3986.341553,32880.273370,0.281312,2173.918701,83.161376,1584.440521,72.373375,3.597664,4.786560,6.631968,1293.730753,294.713633,6.568416,556.397404
1400,5.895144,5.937213,0.000589,1.262180,6776.240234,19342.879748,0.281600,2178.830627,81.924128,1574.160477,71.762238,3.598688,4.796576,7.674176,1295.748127,293.940513,6.501344,557.789345
1401,5.906061,-1.000000,0.000589,1.210654,3946.118164,33215.427048,0.277440,2154.611267,83.036383,1563.674591,72.923012,3.618592,4.656768,6.514464,1286.000317,291.369824,6.496448,549.707104
1402,5.973423,-1.000000,0.000588,1.170119,3965.786621,33050.693979,0.270592,2163.481476,84.876288,1573.451805,72.494560,3.883200,4.654720,6.775872,1286.810844,293.116864,5.908960,555.309380
1403,5.894183,-1.000000,0.000588,1.145177,3977.185791,32955.966074,0.774752,2168.143875,82.641696,1578.452393,72.080963,3.706144,4.645952,6.007264,1290.741243,290.584162,5.921344,559.566883
1404,5.896945,-1.000000,0.000588,1.186486,3950.022949,33182.592022,0.268704,2159.234528,82.621920,1565.410965,71.760513,3.603008,4.652064,7.499648,1283.692863,295.231969,5.917152,552.342430
1405,5.869383,-1.000000,0.000588,1.151668,3951.452881,33170.584074,0.272896,2155.817383,83.607775,1567.595047,72.961792,3.601536,5.372992,6.022848,1284.978401,290.267138,5.919360,554.230793
1406,5.959867,-1.000000,0.000588,1.218643,3951.944336,33166.459054,0.273024,2158.924286,84.523168,1565.044098,72.555107,3.608160,4.658432,6.023456,1286.159807,292.536607,6.295456,553.248066
1407,6.045226,-1.000000,0.000588,1.175346,3983.965088,32899.886698,0.453920,2168.799072,83.383584,1581.579498,75.524963,3.853696,4.664384,6.493568,1291.198208,293.499710,5.920448,557.196056
1408,6.000884,-1.000000,0.000588,1.191629,4023.997314,32572.586351,0.633152,2189.127792,82.734688,1597.678276,81.602882,3.848192,6.041856,6.181568,1305.876318,294.634241,6.868864,558.089760
1409,5.950582,-1.000000,0.000588,1.221166,4092.546387,32027.004123,1.370400,2234.658508,87.201632,1622.056053,74.685860,3.606656,4.664256,6.835872,1329.481121,299.185472,6.381184,575.681282
1410,6.006137,-1.000000,0.000588,1.187169,4054.844971,32324.787001,0.288928,2205.632111,84.990784,1615.298065,74.208191,4.292544,5.042208,6.260192,1310.610628,296.469664,6.856832,567.667675
1411,5.925106,-1.000000,0.000588,1.201677,4010.580078,32681.556644,0.741760,2190.415878,82.599392,1590.245789,73.201218,3.605696,6.206240,6.024000,1302.107779,299.878911,6.360448,559.809216
1412,5.971302,-1.000000,0.000588,1.171623,4115.952637,31844.875675,1.656896,2235.346863,85.037567,1645.189522,74.680511,3.603296,5.197664,7.062880,1330.134081,293.830751,7.516352,578.544064
1413,5.886856,-1.000000,0.000588,1.192004,4118.742676,31823.303935,0.306656,2236.797226,86.743264,1649.865891,72.160095,3.603552,5.120736,6.025536,1326.873343,295.091552,7.081536,583.180740
1414,5.930436,-1.000000,0.000588,1.225995,4077.633301,32144.136152,0.625696,2220.314087,86.595135,1607.839905,83.576256,4.147392,5.165856,7.164640,1326.528255,294.444319,6.381504,567.457310
1415,5.888139,-1.000000,0.000588,1.239924,4118.569824,31824.639522,1.019488,2239.377258,87.173280,1629.909393,80.652000,5.338400,5.235744,6.024736,1340.523680,295.377150,6.124608,571.989990
1416,5.882823,-1.000000,0.000588,1.237780,4114.939941,31852.712765,1.983648,2241.352493,85.242591,1636.775200,74.678658,3.709664,4.664064,6.453760,1340.338594,296.876511,7.257984,572.856483
1417,5.894416,-1.000000,0.000588,1.230555,4052.704102,32341.862795,0.972704,2206.676804,85.129920,1615.373436,72.357056,3.595296,5.276960,6.021792,1315.468838,293.856992,6.395808,567.396034
1418,5.929910,-1.000000,0.000588,1.204390,4052.674805,32342.096595,1.228992,2207.811844,86.484416,1611.887772,71.560349,3.604864,4.803840,6.144736,1319.028803,290.341537,6.209696,569.944061
1419,5.817624,-1.000000,0.000588,1.245381,4020.026611,32604.759290,0.287264,2197.205139,83.846753,1596.162628,70.825409,4.093952,4.661728,6.943904,1307.297474,292.837920,5.924096,566.493469
1420,5.864999,-1.000000,0.000588,1.201420,3920.237549,33434.708578,0.268320,2144.243225,81.163840,1551.839340,71.770401,3.859712,4.650816,6.004544,1276.249376,293.344191,5.914944,547.689278
1421,5.939171,-1.000000,0.000588,1.200965,3968.073730,33031.644295,0.712128,2169.740891,84.782688,1569.118820,71.791138,3.595072,5.012640,6.634944,1291.643841,293.266848,6.535712,556.238979
1422,5.973492,-1.000000,0.000588,1.224213,3930.060303,33351.142197,0.272640,2152.254944,82.408513,1551.899940,71.809120,3.602560,4.663424,6.028864,1283.053864,291.779391,7.052416,549.444508
1423,6.003785,-1.000000,0.000588,1.238717,3919.510254,33440.912642,0.271328,2144.914429,81.439775,1550.413658,71.563553,3.605440,4.664736,6.016160,1278.313089,291.817920,5.917792,549.001366
1424,5.960930,-1.000000,0.000588,1.282046,3935.806152,33302.453151,0.268160,2153.174683,82.151777,1556.335083,72.515747,3.603776,4.656928,6.011264,1283.066019,292.991712,5.947584,551.016556
1425,6.008187,-1.000000,0.000588,1.319480,3921.028320,33427.965649,0.272288,2148.211731,81.968895,1548.541824,71.061699,3.841664,4.961280,6.726624,1278.149281,293.614080,5.921952,549.193180
1426,5.979551,-1.000000,0.000588,1.298095,3920.950195,33428.631702,0.264768,2145.549515,82.055680,1549.083519,72.072960,4.030208,4.641440,6.143104,1277.496960,293.039584,5.916960,549.094398
1427,5.926742,-1.000000,0.000588,1.313429,3923.475098,33407.119132,0.272192,2146.106476,81.929407,1551.707268,71.424034,3.607168,4.662880,6.159328,1274.899872,294.203135,5.915808,549.927399
1428,5.929458,-1.000000,0.000588,1.331960,3918.363281,33450.701375,0.269632,2143.646698,82.477633,1549.151070,71.438942,3.602304,4.647680,6.237728,1278.680191,290.838656,6.211552,547.357632
1429,5.776760,-1.000000,0.000587,1.417459,3962.040771,33081.941242,0.705728,2164.276138,82.268767,1569.674400,71.794884,3.850656,4.646240,6.251264,1289.239714,293.726399,6.205024,553.300743
1430,5.781907,-1.000000,0.000587,1.397645,4089.038330,32054.480643,0.710880,2219.734634,88.210945,1630.688919,75.970337,3.846944,4.648480,6.154528,1323.011135,296.634561,6.801184,570.100742
1431,5.947466,-1.000000,0.000587,1.337217,4023.373779,32577.634391,1.462304,2193.451355,86.091807,1597.765259,71.742882,3.878496,4.795520,6.330304,1303.955065,296.294431,6.324736,565.143974
1432,5.865160,-1.000000,0.000587,1.379837,4062.679932,32262.447991,1.549632,2206.773239,86.663297,1619.071106,74.002144,3.605888,4.941344,6.018304,1313.917765,294.791807,6.288064,568.819553
1433,5.980070,-1.000000,0.000587,1.368065,4020.048584,32604.581079,0.286528,2190.617432,84.317536,1595.704567,75.429443,3.876896,5.049088,6.324832,1303.554399,293.519168,6.291648,564.493641
1434,5.898490,-1.000000,0.000587,1.403533,3991.518311,32837.629644,0.283552,2182.635422,83.948992,1578.035004,74.285889,3.855040,4.857056,6.253280,1298.341759,293.439392,6.762048,561.987358
1435,5.902502,-1.000000,0.000587,1.356066,3944.325928,33230.519587,0.280448,2160.751999,82.682176,1557.750793,71.105507,4.115040,5.000960,6.966400,1287.239134,294.164001,6.359040,550.832642
1436,5.937254,-1.000000,0.000587,1.390960,3916.885986,33463.317660,0.275648,2145.176239,81.337535,1548.360817,71.200958,3.606176,4.655904,6.010048,1275.661858,292.451361,6.054528,548.439583
1437,5.920959,-1.000000,0.000587,1.317361,3923.372070,33407.996400,0.655648,2145.935410,82.400128,1551.137634,72.077026,3.603712,4.669280,6.023200,1278.861986,291.989408,5.923360,549.265030
1438,5.817208,-1.000000,0.000587,1.271424,3921.114258,33427.233022,0.276704,2146.095978,81.351871,1550.632744,71.284988,3.596736,4.787552,6.024416,1277.843483,292.497632,5.921408,548.953121
1439,5.852488,-1.000000,0.000587,1.232982,3918.556396,33449.052850,0.267680,2144.118271,82.523743,1548.391075,71.945633,4.081632,5.124320,6.147456,1273.608448,294.283933,6.060704,548.267075
1440,5.975605,-1.000000,0.000587,1.195349,3918.090820,33453.027510,0.274720,2145.393448,81.143263,1547.899071,71.530365,3.601952,4.653504,6.003168,1276.278664,291.874048,6.469408,549.256077
1441,5.822402,-1.000000,0.000587,1.151314,3920.143311,33435.512331,0.266080,2144.271149,81.439424,1550.748711,72.607773,3.600416,4.658944,6.009312,1277.229534,292.386753,5.923840,548.359707
1442,5.847575,-1.000000,0.000587,1.154541,4032.395996,32504.744109,0.487392,2182.834274,84.181472,1608.630272,80.752831,4.165440,4.910176,6.381024,1302.198780,291.155007,6.118272,561.098366
1443,5.833863,-1.000000,0.000587,1.170798,4054.905273,32324.306281,1.800512,2216.855728,87.245729,1605.028427,70.955460,3.604320,4.950560,6.282048,1323.573345,292.048863,6.779520,570.918369
1444,5.892866,-1.000000,0.000587,1.246858,3988.688721,32860.924775,0.539744,2183.514145,83.523711,1576.672852,72.170563,3.602592,5.139168,6.793344,1301.411011,294.392290,5.925216,557.902908
1445,5.871739,-1.000000,0.000587,1.318046,4058.587646,32294.978307,2.995168,2203.680313,83.869888,1619.493462,74.821342,3.944416,4.891168,6.419264,1313.423037,295.650367,6.456288,565.881996
1446,5.858840,-1.000000,0.000587,1.363017,3954.672852,33143.575947,0.713216,2171.098648,82.701728,1557.485527,71.014877,3.604096,5.084192,7.362208,1293.834463,294.746975,6.049760,551.766720
1447,5.822780,-1.000000,0.000587,1.411488,3962.392090,33079.008091,0.288448,2161.518890,82.005791,1567.092545,74.746429,3.602176,5.373760,6.315168,1288.620796,292.965376,5.929952,551.975594
1448,5.910019,-1.000000,0.000587,1.381548,4038.105469,32458.785689,0.279552,2203.942398,83.012735,1607.926842,70.973053,3.601440,4.655136,6.414624,1318.520004,293.760929,6.706496,562.376286
1449,5.920973,-1.000000,0.000587,1.372184,3981.434082,32920.801224,1.603968,2173.551788,82.953919,1577.728798,71.450493,3.600320,4.924160,6.410432,1296.871485,292.262530,6.144768,555.950264
1450,5.918103,-1.000000,0.000587,1.370099,4042.113281,32426.602344,1.368352,2193.008545,85.643552,1616.123909,70.870338,4.028832,5.052384,6.512896,1304.091522,293.992897,6.814464,565.089436
1451,5.831970,-1.000000,0.000587,1.360777,3917.003906,33462.310260,0.270048,2143.149307,82.636481,1548.071777,70.877022,3.848480,4.642400,6.014624,1277.143745,293.104032,6.055360,546.451519
1452,5.849740,-1.000000,0.000587,1.309761,3974.052490,32981.949867,0.503488,2172.395828,83.412480,1573.884178,71.108063,3.599648,4.656128,6.009280,1289.530016,296.876479,6.414688,558.911678
1453,5.812902,-1.000000,0.000587,1.271851,3916.808350,33463.980951,0.277120,2145.531586,81.950912,1547.430214,70.967102,3.605920,4.797920,6.008544,1278.206266,292.199359,5.912224,547.215420
1454,5.881922,-1.000000,0.000587,1.261912,3914.628906,33482.611798,0.656800,2143.436050,81.735456,1545.676117,72.011299,3.602208,4.668640,6.014048,1278.276062,291.863266,6.146912,547.102501
1455,5.860491,-1.000000,0.000587,1.264818,3919.037109,33444.949956,0.275072,2144.733704,82.214304,1548.807320,71.882530,3.601056,4.825248,6.590272,1277.074015,291.029952,6.143904,548.964924
1456,5.872695,-1.000000,0.000586,1.220649,3921.480713,33424.109309,0.279616,2146.176651,81.650976,1550.698448,72.123199,3.591904,4.658624,6.016000,1279.807232,292.281663,5.921024,548.123589
1457,5.816171,-1.000000,0.000586,1.152008,3923.190918,33409.539006,0.274880,2146.964218,80.796576,1552.401382,71.764511,3.596864,4.649088,6.010336,1276.899996,294.216736,5.916960,549.952003
1458,5.846817,-1.000000,0.000586,1.237750,3916.539795,33466.275555,0.657920,2144.491241,81.434432,1548.142517,71.025795,3.600544,4.656160,6.011808,1276.251686,293.902881,5.914400,548.152843
1459,5.784201,-1.000000,0.000586,1.215081,3918.561768,33449.007002,0.774336,2143.419281,81.384417,1548.964035,72.127296,3.839456,4.658432,6.017664,1276.464769,292.516672,5.908896,547.316925
1460,5.784212,-1.000000,0.000586,1.218834,3916.066650,33470.318996,0.715552,2144.376892,81.340607,1547.712799,71.122910,3.594464,4.643840,6.018976,1278.090490,291.634464,5.918848,548.254177
1461,5.840323,-1.000000,0.000586,1.223246,4005.058838,32726.610346,0.723936,2181.492981,83.937311,1591.204842,76.084770,3.592192,5.022240,6.730528,1297.996899,295.116288,6.381376,558.971519
1462,5.842826,-1.000000,0.000586,1.275024,3928.863037,33361.305488,0.270688,2151.025391,82.686848,1551.962074,71.159294,4.388832,5.194592,6.009856,1280.810114,292.052896,6.072768,549.242943
1463,5.830000,-1.000000,0.000586,1.286451,3909.259033,33528.604497,0.268448,2137.509705,81.855680,1546.853317,71.903427,3.605856,4.642976,6.152800,1273.317312,290.876001,5.921728,547.357246
1464,5.798575,-1.000000,0.000586,1.277921,3922.454590,33415.810686,0.442240,2145.728653,83.175616,1550.343292,71.392990,3.596320,4.663584,6.012832,1275.763332,293.258848,6.626720,549.515770
1465,5.866399,-1.000000,0.000586,1.312772,4007.774658,32704.433552,1.159232,2180.452820,84.515327,1590.855942,76.683075,3.604800,4.852000,6.597920,1292.596771,296.022174,6.377984,563.776611
1466,5.840611,-1.000000,0.000586,1.295390,4091.809814,32032.769347,0.276448,2230.980164,85.471648,1627.719299,74.256256,3.589152,4.647968,6.987840,1328.893700,297.824449,7.032960,572.952511
1467,5.787715,-1.000000,0.000586,1.273571,4130.361328,31733.785397,0.766752,2245.653305,86.273919,1645.771698,76.858849,4.164320,4.655264,6.006464,1338.962019,302.079873,6.057600,573.659397
1468,5.854448,-1.000000,0.000586,1.257935,3976.243896,32963.772699,0.545472,2171.855774,84.117119,1576.720253,71.157539,3.601664,5.377536,6.002688,1293.065342,293.961376,6.072768,556.682186
1469,5.808013,-1.000000,0.000586,1.236583,4040.700928,32437.936473,0.786112,2203.106064,85.345407,1596.941971,77.227837,4.064160,4.653120,6.622944,1317.096579,292.763328,6.693824,564.654621
1470,5.822554,-1.000000,0.000586,1.188378,4192.033691,31266.924278,0.590848,2283.811081,86.673408,1670.413605,72.982819,3.612128,5.179488,6.529056,1359.377672,306.342529,6.556416,586.432995
1471,5.831824,-1.000000,0.000586,1.196476,3976.354004,32962.859914,0.446848,2171.360855,83.703296,1575.471283,72.420479,4.302720,4.984416,6.024256,1293.822498,293.952864,5.913344,555.816254
1472,5.819877,-1.000000,0.000586,1.177685,4016.517334,32633.246442,0.282496,2188.957230,81.948288,1596.803009,75.203392,4.130496,5.424128,6.208960,1302.836004,293.531041,6.265952,565.102242
1473,5.941477,-1.000000,0.000586,1.223646,4072.956543,32181.045542,0.283136,2210.603561,86.988640,1625.294334,75.685570,4.218560,4.852928,6.018688,1318.609686,294.295936,6.995968,568.585316
1474,5.907898,-1.000000,0.000586,1.274168,4102.207520,31951.577139,0.801728,2236.700958,85.098687,1636.290146,71.251938,3.604416,5.391456,6.606560,1328.181601,301.568704,6.969920,575.141182
1475,5.818955,-1.000000,0.000586,1.293389,3969.270264,33021.686933,0.276384,2165.712967,83.685247,1576.283691,72.439583,3.596800,4.771840,6.014688,1292.293858,291.887519,5.912800,555.380672
1476,5.790637,-1.000000,0.000586,1.304395,3947.390137,33204.723997,0.262624,2154.355942,81.690303,1566.585114,72.104996,3.600224,4.781824,6.015200,1283.666977,291.503327,5.928608,552.548153
1477,5.795776,-1.000000,0.000586,1.295738,3981.553467,32919.814111,0.281280,2169.066544,82.224545,1584.930046,71.721565,4.459552,5.568512,7.291936,1287.331583,292.135520,6.198688,560.156803
1478,5.766825,-1.000000,0.000586,1.246047,3993.223877,32823.604195,0.694752,2179.270569,82.024704,1587.215881,72.073120,3.600896,4.775136,6.579232,1296.966974,291.610879,6.054176,562.733692
1479,5.835840,-1.000000,0.000586,1.207445,4026.713623,32550.613793,1.308832,2200.189835,85.784416,1592.062790,75.994499,3.840160,5.605152,6.160512,1312.779900,295.290623,5.928928,564.039680
1480,5.702574,-1.000000,0.000586,1.137947,3997.656006,32787.213259,0.398240,2177.441116,84.650337,1588.801079,73.130493,3.591520,5.214080,6.566368,1293.689920,294.711583,5.923264,561.010750
1481,5.833344,-1.000000,0.000585,1.163736,4028.281494,32537.944578,0.281632,2202.945694,85.019264,1594.549850,71.426270,3.603904,5.438688,6.014016,1313.576797,298.580512,6.078944,561.738785
1482,5.776052,-1.000000,0.000585,1.165002,3975.756592,32967.813037,0.481888,2172.080399,82.380959,1572.570152,75.377121,4.063200,4.900928,6.393472,1286.760733,292.913888,6.337216,562.949223
1483,5.771052,-1.000000,0.000585,1.219439,4023.979492,32572.730615,0.720512,2195.744980,84.331520,1599.423897,71.323906,3.606592,4.941632,6.144032,1304.158243,295.645854,6.073088,566.590595
1484,5.736535,-1.000000,0.000585,1.276668,3919.302246,33442.687440,0.285792,2144.452744,81.752737,1551.888206,70.357506,3.605632,4.648992,6.030112,1279.597412,290.629984,5.919392,548.079361
1485,5.770606,-1.000000,0.000585,1.280998,3906.590820,33551.504631,0.396576,2142.254776,80.693376,1541.297943,70.536896,3.605568,4.646720,6.166688,1277.791584,293.393121,5.933184,544.685284
1486,5.892991,-1.000000,0.000585,1.324335,3954.205078,33147.496756,1.168864,2165.934128,82.134880,1562.664085,71.325821,4.074048,4.819808,6.018880,1292.288387,294.976288,6.068032,551.284573
1487,5.844281,-1.000000,0.000585,1.300509,4038.532471,32455.353758,0.765312,2188.965714,90.109280,1608.560410,77.692162,3.928544,4.939296,6.146976,1307.471966,292.351487,5.922720,561.204033
1488,5.821145,-1.000000,0.000585,1.284346,3987.375977,32871.743415,0.294816,2188.700912,83.886271,1572.102882,71.323296,3.613632,5.044992,6.017312,1306.508873,294.222017,5.927584,560.768608
1489,5.832547,-1.000000,0.000585,1.282093,4090.510986,32042.940463,1.162272,2228.625427,88.658464,1617.050217,77.777763,3.619040,5.131200,6.021440,1322.950941,299.383744,6.964672,572.368553
1490,5.798900,-1.000000,0.000585,1.215346,3979.486328,32936.914263,6.833824,2180.535294,83.892064,1565.792572,70.568413,3.603520,5.076128,6.032640,1297.325699,298.390750,6.053824,555.492798
1491,5.823154,-1.000000,0.000585,1.150755,4028.613037,32535.266801,1.037472,2197.972870,84.691712,1598.730270,73.672768,3.891168,4.985024,6.190848,1314.068899,295.128672,6.343008,559.416958
1492,5.807582,-1.000000,0.000585,1.106064,3971.424072,33003.778397,0.279360,2161.614182,81.564447,1563.464554,92.284157,3.940320,4.650048,6.306144,1286.169537,293.747840,6.075520,554.196156
1493,5.801741,-1.000000,0.000585,1.089249,3993.555176,32820.881203,1.777088,2202.360947,85.734112,1560.581871,70.347107,3.592928,5.693024,6.870816,1310.770885,303.316031,6.606528,556.547169
1494,5.826707,-1.000000,0.000585,1.147595,3879.495850,33785.833284,0.693984,2128.724579,80.762559,1526.468971,70.951263,3.600736,4.796192,6.025888,1268.457533,292.751136,6.066656,540.706944
1495,5.830792,-1.000000,0.000585,1.251918,3876.899658,33808.458190,0.274272,2127.440292,80.409055,1527.544159,70.532349,3.605888,4.658592,6.025280,1270.545919,289.156607,5.917440,542.084736
1496,5.802429,-1.000000,0.000585,1.305722,3893.879150,33661.034392,0.270464,2136.203735,82.461984,1532.776382,71.336769,3.610336,4.661728,6.021792,1275.257442,291.807296,5.914496,542.938686
1497,5.835888,-1.000000,0.000585,1.357328,3891.999512,33677.290967,0.262912,2134.554123,80.442945,1535.297478,70.713699,4.060928,4.667840,6.019328,1274.300097,291.435264,5.919712,543.002266
