step,type,loss,lr,norm,dt_ms,tok_per_sec
435,train,6.185276,3.991000e-04,0.3878,1067.50,61391.95
436,train,6.035560,3.990813e-04,0.4224,1070.82,61201.75
437,train,6.139560,3.990625e-04,0.4967,1070.67,61210.07
438,train,6.406341,3.990435e-04,0.5152,1105.49,59282.30
439,train,6.156746,3.990243e-04,0.4300,1101.18,59514.59
440,train,6.100132,3.990049e-04,0.4813,1071.43,61166.91
441,train,6.303257,3.989853e-04,0.5807,1081.53,60595.63
442,train,5.947595,3.989655e-04,0.7252,1069.30,61288.83
443,train,6.295019,3.989455e-04,0.8221,1067.22,61408.42
444,train,6.136302,3.989254e-04,0.7507,1064.32,61575.67
445,train,6.132317,3.989050e-04,0.4657,1079.72,60697.31
446,train,6.160260,3.988845e-04,0.7260,1089.85,60132.94
447,train,6.153141,3.988637e-04,0.5077,1084.46,60431.79
448,train,6.013493,3.988428e-04,0.6553,1088.77,60192.82
449,train,6.144262,3.988217e-04,0.4915,1068.20,61351.62
450,train,6.186297,3.988004e-04,0.5394,1064.41,61570.29
451,train,6.116559,3.987789e-04,0.6062,1066.33,61459.41
452,train,6.264807,3.987572e-04,0.5160,1063.29,61635.05
453,train,6.103368,3.987354e-04,0.5451,1062.80,61663.47
454,train,6.145694,3.987133e-04,0.5117,1069.02,61304.68
455,train,6.189130,3.986910e-04,0.4584,1064.02,61593.11
456,train,6.083119,3.986686e-04,0.4062,1076.42,60883.56
457,train,6.212837,3.986460e-04,0.4505,1090.26,60110.21
458,train,6.246415,3.986231e-04,0.4742,1063.48,61624.32
459,train,6.113169,3.986001e-04,0.4960,1066.51,61449.26
460,train,6.127210,3.985769e-04,0.3857,1060.61,61790.69
461,train,6.188481,3.985535e-04,0.4880,1081.75,60583.53
462,train,6.023613,3.985299e-04,0.4759,1062.44,61684.60
463,train,6.169537,3.985062e-04,0.4310,1091.50,60041.98
464,train,6.114085,3.984822e-04,0.4640,1094.86,59858.09
465,train,5.999176,3.984581e-04,0.5846,1063.22,61639.09
466,train,6.148406,3.984337e-04,0.4339,1098.91,59637.23
467,train,6.122707,3.984092e-04,0.4627,1094.93,59854.03
468,train,5.931901,3.983845e-04,0.5533,1092.33,59996.50
469,train,6.041659,3.983595e-04,0.4724,1063.44,61626.18
470,train,6.094402,3.983344e-04,0.5934,1062.84,61661.29
471,train,6.128421,3.983092e-04,0.5342,1065.14,61528.31
472,train,5.992695,3.982837e-04,0.5610,1078.13,60786.99
473,train,6.052196,3.982580e-04,0.5535,1090.10,60119.19
474,train,6.077259,3.982321e-04,0.5060,1064.29,61576.92
475,train,6.115993,3.982061e-04,0.5348,1067.65,61383.42
476,train,6.063806,3.981798e-04,0.4878,1071.36,61171.05
477,train,6.054078,3.981534e-04,0.5332,1077.27,60835.20
478,train,6.020647,3.981268e-04,0.4350,1083.10,60507.98
479,train,6.110728,3.981000e-04,0.4866,1072.93,61081.48
480,train,6.135571,3.980730e-04,0.4984,1062.86,61660.30
481,train,6.092972,3.980458e-04,0.5032,1076.18,60897.12
482,train,6.068822,3.980184e-04,0.4539,1085.77,60358.75
483,train,6.118471,3.979909e-04,0.4643,1069.37,61284.78
484,train,6.051058,3.979631e-04,0.4989,1062.93,61655.77
485,train,6.111729,3.979352e-04,0.4937,1064.80,61547.90
486,train,5.981213,3.979070e-04,0.4069,1064.40,61570.80
487,train,5.978376,3.978787e-04,0.5007,1065.07,61531.84
488,train,6.063620,3.978502e-04,0.5366,1066.36,61457.39
489,train,6.133073,3.978215e-04,0.4363,1065.05,61533.25
490,train,6.046632,3.977926e-04,0.6833,1063.96,61596.13
491,train,5.768163,3.977635e-04,0.4949,1063.15,61643.30
492,train,6.006309,3.977343e-04,0.6185,1067.58,61387.67
493,train,6.345560,3.977048e-04,0.7529,1062.20,61698.44
494,train,6.079757,3.976752e-04,0.7312,1063.48,61624.26
495,train,6.037574,3.976453e-04,0.6334,1064.36,61573.02
496,train,6.032383,3.976153e-04,0.6534,1061.61,61732.90
497,train,5.982593,3.975851e-04,0.5509,1063.03,61650.11
498,train,5.926773,3.975547e-04,0.4691,1058.99,61885.21
499,train,6.050902,3.975241e-04,0.4233,1060.77,61781.77
500,val,6.029530,,,,
500,train,6.113509,3.974933e-04,0.4953,2902.48,22579.32
501,train,5.989400,3.974623e-04,0.4618,1066.78,61433.52
502,train,6.020881,3.974312e-04,0.3706,1060.31,61808.51
503,train,5.931600,3.973998e-04,0.4855,1062.69,61669.88
504,train,6.070667,3.973683e-04,0.6074,1064.86,61544.04
505,train,6.134087,3.973366e-04,0.4395,1064.07,61589.70
506,train,6.049152,3.973047e-04,0.5100,1065.35,61516.10
507,train,5.945517,3.972726e-04,0.5396,1064.47,61566.99
508,train,5.914913,3.972403e-04,0.4244,1065.04,61533.74
509,train,5.947807,3.972078e-04,0.5138,1066.25,61463.81
510,train,5.881718,3.971751e-04,0.4789,1064.77,61549.15
511,train,5.983355,3.971423e-04,0.4320,1063.40,61628.79
512,train,5.972551,3.971092e-04,0.4770,1064.61,61558.42
513,train,6.039042,3.970760e-04,0.4560,1061.92,61714.43
514,train,6.051930,3.970426e-04,0.4388,1060.91,61773.27
515,train,5.943438,3.970090e-04,0.4517,1064.40,61570.94
516,train,5.873154,3.969752e-04,0.4346,1061.35,61748.02
517,train,5.983916,3.969412e-04,0.5045,1062.54,61678.44
518,train,6.012287,3.969070e-04,0.4318,1084.51,60429.06
519,train,5.949221,3.968726e-04,0.5111,1068.83,61315.45
520,train,6.090942,3.968381e-04,0.5247,1076.27,60891.75
521,train,5.964725,3.968034e-04,0.5218,1080.01,60681.19
522,train,6.015805,3.967684e-04,0.4891,1090.82,60079.35
523,train,5.982533,3.967333e-04,0.4797,1074.19,61009.66
524,train,5.928953,3.966980e-04,0.5030,1063.10,61646.15
525,train,6.243351,3.966625e-04,1.2377,1076.11,60900.82
526,train,5.883509,3.966268e-04,0.9351,1076.72,60866.60
527,train,6.123930,3.965910e-04,0.6646,1097.82,59696.66
528,train,5.977228,3.965549e-04,0.7316,1083.38,60492.02
529,train,5.983715,3.965187e-04,0.5526,1081.02,60624.27
530,train,5.981025,3.964822e-04,0.5218,1062.02,61708.91
531,train,5.961940,3.964456e-04,0.5029,1063.79,61606.36
532,train,5.933969,3.964088e-04,0.5154,1061.98,61710.91
533,train,5.908992,3.963718e-04,0.5639,1065.52,61506.01
534,train,5.964591,3.963347e-04,0.5443,1062.23,61696.67
535,train,5.973008,3.962973e-04,0.6117,1064.79,61548.05
536,train,6.041493,3.962597e-04,0.7075,1061.28,61752.01
537,train,6.045086,3.962220e-04,0.6561,1064.71,61553.16
538,train,5.956707,3.961841e-04,0.6625,1066.06,61474.86
539,train,6.020105,3.961459e-04,0.5840,1063.51,61622.10
540,train,6.157485,3.961076e-04,0.6656,1063.95,61597.11
541,train,5.979465,3.960691e-04,0.6836,1064.99,61536.93
542,train,5.930382,3.960305e-04,0.7411,1075.68,60924.98
543,train,5.971789,3.959916e-04,0.4524,1071.52,61161.83
544,train,5.941729,3.959525e-04,0.6157,1071.52,61161.57
545,train,5.989704,3.959133e-04,0.5384,1063.01,61651.43
546,train,6.041465,3.958739e-04,0.5678,1066.41,61454.61
547,train,6.031509,3.958343e-04,0.8490,1064.00,61594.18
548,train,5.940395,3.957945e-04,0.6354,1064.09,61589.02
549,train,6.010434,3.957545e-04,0.5781,1066.23,61465.15
550,train,5.918036,3.957143e-04,0.5693,1064.85,61545.02
551,train,5.993864,3.956739e-04,0.5553,1067.52,61390.95
552,train,5.860146,3.956334e-04,0.5047,1080.23,60668.76
553,train,6.004176,3.955926e-04,0.6048,1083.67,60475.90
554,train,5.882678,3.955517e-04,0.5606,1088.06,60231.75
555,train,5.662549,3.955106e-04,0.5432,1066.45,61452.49
556,train,5.947212,3.954693e-04,0.6055,1069.76,61262.10
557,train,5.905010,3.954278e-04,0.6348,1079.97,60683.09
558,train,5.869439,3.953861e-04,0.5289,1082.56,60538.25
559,train,5.779605,3.953443e-04,0.5630,1092.05,60011.81
560,train,5.839108,3.953022e-04,0.5216,1086.63,60310.97
561,train,6.086930,3.952600e-04,0.9209,1082.25,60555.28
562,train,5.955181,3.952176e-04,0.5783,1083.28,60497.56
563,train,5.779150,3.951750e-04,0.6961,1082.08,60564.95
564,train,5.762139,3.951322e-04,0.5156,1061.89,61716.56
565,train,5.922134,3.950892e-04,0.6345,1065.11,61529.65
566,train,5.834932,3.950461e-04,0.5914,1066.56,61446.01
567,train,5.751660,3.950027e-04,0.6011,1065.07,61532.15
568,train,5.934072,3.949592e-04,0.5370,1062.65,61672.24
569,train,5.803858,3.949155e-04,0.5364,1063.60,61617.19
570,train,5.792201,3.948716e-04,0.5477,1066.74,61435.94
571,train,5.983771,3.948275e-04,0.5514,1063.57,61618.79
572,train,5.858295,3.947832e-04,0.5496,1063.96,61596.08
573,train,5.864408,3.947387e-04,0.5600,1061.18,61757.90
574,train,5.883952,3.946941e-04,0.5773,1065.82,61489.01
575,train,5.916432,3.946492e-04,0.5372,1062.45,61683.78
576,train,5.801607,3.946042e-04,0.5367,1064.20,61582.68
577,train,5.874306,3.945590e-04,0.5070,1065.25,61521.48
578,train,5.844235,3.945136e-04,0.5109,1063.63,61615.39
579,train,5.859040,3.944680e-04,0.5452,1063.94,61597.48
580,train,5.841053,3.944223e-04,0.4960,1062.45,61684.11
581,train,5.889817,3.943763e-04,0.4979,1062.81,61662.75
582,train,5.820662,3.943302e-04,0.4928,1061.81,61721.13
583,train,5.722682,3.942839e-04,0.5110,1062.32,61691.55
584,train,5.763564,3.942374e-04,0.4446,1062.34,61690.12
585,train,5.810553,3.941907e-04,0.4884,1063.54,61620.41
586,train,5.903368,3.941438e-04,0.5245,1064.49,61565.48
587,train,5.821351,3.940967e-04,0.4909,1063.39,61629.32
588,train,5.828675,3.940495e-04,0.5448,1067.30,61403.76
589,train,5.882912,3.940020e-04,0.5479,1065.58,61502.61
590,train,5.902673,3.939544e-04,0.5700,1063.44,61626.26
591,train,5.823759,3.939066e-04,0.6018,1064.50,61564.94
592,train,5.704591,3.938586e-04,0.6219,1064.89,61542.50
593,train,5.827679,3.938105e-04,0.5494,1060.58,61792.63
594,train,5.788860,3.937621e-04,0.6229,1061.79,61722.09
595,train,5.705138,3.937136e-04,0.5683,1063.51,61622.57
596,train,5.854947,3.936648e-04,0.6733,1063.00,61652.06
597,train,5.738032,3.936159e-04,0.5582,1061.49,61739.78
598,train,5.789644,3.935668e-04,0.5643,1064.89,61542.62
599,train,5.791983,3.935175e-04,0.6291,1064.11,61587.77
600,train,5.778433,3.934681e-04,0.6710,1062.91,61657.32
601,train,5.826625,3.934184e-04,0.6653,1062.98,61653.04
602,train,5.900476,3.933686e-04,0.5391,1064.05,61590.90
603,train,5.922302,3.933186e-04,0.6578,1062.98,61652.91
604,train,5.751797,3.932684e-04,0.5952,1062.49,61681.49
605,train,5.769456,3.932180e-04,0.6819,1063.92,61598.45
606,train,5.836506,3.931674e-04,0.5825,1060.63,61789.52
607,train,5.761616,3.931167e-04,0.5416,1065.03,61534.14
608,train,5.710014,3.930657e-04,0.5306,1067.08,61416.10
609,train,5.769311,3.930146e-04,0.6733,1065.05,61533.27
610,train,5.771063,3.929633e-04,0.6437,1063.47,61624.48
611,train,5.680387,3.929118e-04,0.5740,1063.62,61615.97
612,train,5.768920,3.928601e-04,0.5858,1064.20,61582.22
613,train,5.723646,3.928083e-04,0.4971,1066.11,61471.88
614,train,5.752511,3.927562e-04,0.6200,1062.13,61702.68
615,train,6.008102,3.927040e-04,0.8608,1062.98,61652.97
616,train,5.748226,3.926516e-04,0.6397,1063.35,61631.47
617,train,5.733119,3.925990e-04,0.5810,1061.81,61721.02
618,train,5.844076,3.925462e-04,0.6980,1063.28,61635.56
619,train,5.727714,3.924932e-04,0.6572,1064.32,61575.21
620,train,5.747940,3.924401e-04,0.5828,1062.37,61688.39
621,train,5.908433,3.923868e-04,0.7143,1064.89,61542.33
622,train,5.915393,3.923332e-04,0.5872,1063.97,61595.48
623,train,5.833365,3.922795e-04,0.7124,1063.84,61603.20
624,train,5.990376,3.922257e-04,0.7861,1064.65,61556.35
625,train,5.785364,3.921716e-04,0.6601,1062.77,61665.01
626,train,5.755514,3.921174e-04,0.7549,1062.41,61685.99
627,train,5.730915,3.920629e-04,0.6597,1065.13,61528.41
628,train,5.698864,3.920083e-04,0.5856,1065.05,61533.52
629,train,5.761391,3.919535e-04,0.5556,1064.13,61586.32
630,train,5.725382,3.918985e-04,0.7166,1062.31,61692.11
631,train,5.741787,3.918434e-04,0.5715,1063.26,61636.65
632,train,5.829458,3.917880e-04,0.5816,1064.34,61574.56
633,train,5.699164,3.917325e-04,0.5505,1061.80,61721.47
634,train,5.815431,3.916768e-04,0.6505,1060.98,61769.51
635,train,5.823608,3.916209e-04,0.5675,1062.47,61682.49
636,train,5.660805,3.915648e-04,0.6294,1064.26,61578.76
637,train,5.715666,3.915086e-04,0.5638,1063.17,61642.35
638,train,5.666699,3.914521e-04,0.6173,1064.93,61540.20
639,train,5.617552,3.913955e-04,0.6560,1062.47,61682.96
640,train,5.740900,3.913387e-04,0.5944,1063.51,61622.37
641,train,5.731796,3.912817e-04,0.6459,1065.06,61532.96
642,train,5.734871,3.912246e-04,0.5387,1061.74,61725.08
643,train,5.799444,3.911672e-04,0.5273,1065.57,61503.31
644,train,5.732609,3.911097e-04,0.5591,1063.36,61631.26
645,train,5.600189,3.910520e-04,0.5262,1063.87,61601.42
646,train,5.749465,3.909941e-04,0.6370,1068.02,61362.37
647,train,5.757205,3.909360e-04,0.5375,1064.68,61554.69
648,train,5.673342,3.908777e-04,0.6574,1063.49,61623.31
649,train,5.601924,3.908193e-04,0.5870,1065.37,61514.53
650,train,5.670714,3.907607e-04,0.6653,1065.13,61528.57
651,train,5.661902,3.907019e-04,0.7012,1065.43,61511.06
652,train,5.728813,3.906429e-04,0.7072,1065.58,61502.72
653,train,5.770875,3.905837e-04,0.6726,1060.76,61782.01
654,train,5.735863,3.905244e-04,0.7590,1062.47,61682.82
655,train,5.803208,3.904648e-04,0.7037,1063.12,61644.73
656,train,5.782479,3.904051e-04,0.7293,1063.17,61642.27
657,train,5.674236,3.903452e-04,0.5833,1065.82,61488.89
658,train,5.630114,3.902851e-04,0.7742,1064.29,61577.47
659,train,5.726668,3.902249e-04,0.5864,1064.94,61539.76
660,train,5.712634,3.901644e-04,0.6933,1065.58,61502.85
661,train,5.643366,3.901038e-04,0.6285,1066.68,61439.40
662,train,5.634536,3.900430e-04,0.7496,1062.05,61707.03
663,train,5.688946,3.899820e-04,0.6808,1064.96,61538.19
664,train,5.608393,3.899209e-04,0.6948,1061.59,61733.71
665,train,5.590306,3.898595e-04,0.6279,1058.13,61935.47
666,train,5.594826,3.897980e-04,0.6338,1065.21,61523.85
667,train,5.789040,3.897363e-04,0.6568,1061.20,61756.76
668,train,5.627002,3.896744e-04,0.6466,1063.15,61643.34
669,train,5.591606,3.896124e-04,0.7733,1063.41,61628.09
670,train,5.513867,3.895501e-04,0.6795,1065.14,61527.79
671,train,5.644985,3.894877e-04,0.6901,1063.52,61621.75
672,train,5.688632,3.894251e-04,0.6615,1063.08,61647.13
673,train,5.613839,3.893623e-04,0.8429,1061.97,61711.93
674,train,5.691784,3.892993e-04,0.7372,1063.73,61609.37
675,train,5.542505,3.892362e-04,0.8005,1061.56,61735.54
676,train,5.596398,3.891729e-04,0.7302,1061.28,61752.01
677,train,5.614001,3.891094e-04,0.7520,1062.49,61681.26
678,train,5.763882,3.890457e-04,0.7667,1060.53,61795.31
679,train,5.618184,3.889818e-04,0.6224,1066.46,61451.73
680,train,5.646345,3.889178e-04,0.6613,1064.27,61578.44
681,train,5.656617,3.888535e-04,0.6646,1064.19,61583.02
682,train,5.519516,3.887891e-04,0.7180,1065.47,61509.25
683,train,5.658735,3.887246e-04,0.6663,1066.70,61438.07
684,train,5.554671,3.886598e-04,0.6356,1066.05,61475.26
685,train,5.507377,3.885949e-04,0.6498,1063.74,61608.93
686,train,5.562651,3.885297e-04,0.6036,1066.43,61453.74
687,train,5.674500,3.884644e-04,0.5371,1064.70,61553.44
688,train,5.581328,3.883989e-04,0.6189,1089.96,60126.77
689,train,5.566628,3.883333e-04,0.6496,1078.33,60775.27
690,train,5.608286,3.882674e-04,0.6061,1084.68,60419.58
691,train,5.475003,3.882014e-04,0.6319,1075.39,60941.77
692,train,5.564771,3.881352e-04,0.7172,1076.80,60861.86
693,train,5.663241,3.880689e-04,0.6685,1074.98,60964.83
694,train,5.525375,3.880023e-04,0.6986,1096.77,59753.48
695,train,5.699580,3.879356e-04,0.6792,1092.32,59997.27
696,train,5.645732,3.878687e-04,0.7860,1065.92,61483.21
697,train,5.588204,3.878016e-04,0.7924,1072.75,61091.64
698,train,5.618839,3.877343e-04,0.7632,1074.15,61011.94
699,train,5.688378,3.876669e-04,0.7232,1074.68,60981.96
700,train,5.634620,3.875992e-04,0.6952,1061.69,61728.22
701,train,5.646245,3.875314e-04,0.6483,1065.21,61524.21
702,train,5.803077,3.874634e-04,0.8106,1068.22,61350.79
703,train,5.518329,3.873953e-04,0.6683,1061.84,61719.46
704,train,5.603309,3.873269e-04,0.7514,1062.11,61703.47
705,train,5.681396,3.872584e-04,0.6696,1062.50,61681.22
706,train,5.672335,3.871897e-04,0.6744,1062.16,61700.70
707,train,5.567297,3.871209e-04,0.7467,1087.33,60272.68
708,train,5.600142,3.870518e-04,0.6879,1090.99,60070.42
709,train,5.613437,3.869826e-04,0.6854,1096.20,59784.58
710,train,5.682817,3.869132e-04,0.8692,1075.01,60963.43
711,train,5.509107,3.868436e-04,0.7161,1078.78,60750.28
712,train,5.641599,3.867738e-04,0.9152,1077.62,60815.57
713,train,5.614296,3.867039e-04,0.8292,1068.74,61320.60
714,train,5.700422,3.866338e-04,0.9504,1065.31,61518.06
715,train,5.588960,3.865635e-04,0.9015,1067.36,61400.20
716,train,5.525462,3.864930e-04,0.6760,1073.36,61057.01
717,train,5.643518,3.864224e-04,0.7717,1067.25,61406.47
718,train,5.883269,3.863515e-04,1.2686,1075.81,60917.89
719,train,5.594940,3.862805e-04,0.9353,1075.20,60952.55
720,train,5.591158,3.862094e-04,0.9251,1072.77,61090.45
721,train,5.617636,3.861380e-04,0.8800,1091.80,60025.53
722,train,5.543332,3.860665e-04,0.7391,1074.59,60987.21
723,train,5.695292,3.859948e-04,0.8854,1063.16,61642.52
724,train,5.506380,3.859229e-04,0.8939,1065.49,61508.06
725,train,5.632866,3.858508e-04,0.8042,1064.11,61587.48
726,train,5.501117,3.857786e-04,0.8639,1066.62,61442.89
727,train,5.704720,3.857062e-04,1.0749,1074.72,60979.74
728,train,5.592244,3.856336e-04,0.8391,1089.88,60131.21
729,train,5.566694,3.855608e-04,0.7222,1079.15,60729.33
730,train,5.621905,3.854879e-04,0.6801,1083.52,60484.34
731,train,5.523484,3.854148e-04,0.8584,1064.21,61581.96
732,train,5.591199,3.853415e-04,0.7722,1088.76,60193.37
733,train,5.745595,3.852680e-04,0.7140,1076.13,60899.59
734,train,5.510073,3.851944e-04,0.7080,1087.19,60280.14
735,train,5.554202,3.851205e-04,0.7388,1108.82,59104.08
736,train,5.644276,3.850465e-04,0.7526,1072.40,61111.67
737,train,5.646164,3.849724e-04,0.6352,1076.30,60890.09
738,train,5.486606,3.848980e-04,0.7093,1084.49,60430.52
739,train,5.586348,3.848235e-04,0.7171,1089.77,60137.43
740,train,5.687422,3.847488e-04,0.6282,1105.66,59273.30
741,train,5.724139,3.846739e-04,0.8509,1077.02,60849.47
742,train,5.666267,3.845989e-04,0.6641,1089.51,60151.62
743,train,5.672467,3.845236e-04,0.7207,1092.57,59983.33
744,train,5.683340,3.844482e-04,0.7100,1066.78,61433.25
745,train,5.751498,3.843727e-04,0.6880,1066.77,61433.82
746,train,5.620734,3.842969e-04,0.8886,1087.44,60266.46
747,train,5.663590,3.842210e-04,0.7681,1076.88,60857.39
748,train,5.732548,3.841449e-04,0.6705,1089.30,60163.18
749,train,5.643681,3.840686e-04,0.7348,1082.78,60525.69
750,train,5.762232,3.839922e-04,0.7634,1069.90,61254.09
751,train,5.799862,3.839156e-04,0.6392,1092.31,59997.61
752,train,5.707980,3.838388e-04,0.8782,1070.98,61192.74
753,train,5.947035,3.837618e-04,0.7010,1083.61,60479.59
754,train,5.733616,3.836846e-04,0.7870,1087.55,60260.10
755,train,5.672370,3.836073e-04,0.8240,1095.45,59825.56
756,train,5.693056,3.835298e-04,0.6907,1082.65,60532.87
757,train,5.635729,3.834522e-04,0.8809,1091.22,60057.79
758,train,5.702725,3.833743e-04,0.7652,1076.34,60887.70
759,train,5.859822,3.832963e-04,0.8063,1061.92,61714.34
760,train,5.942195,3.832181e-04,0.8558,1063.28,61635.58
761,train,5.659301,3.831398e-04,0.9479,1061.21,61755.73
762,train,5.696471,3.830612e-04,0.7537,1065.73,61494.10
763,train,5.749348,3.829825e-04,0.8412,1064.85,61544.62
764,train,5.656124,3.829036e-04,0.7984,1079.59,60704.79
765,train,5.718724,3.828246e-04,0.6733,1086.55,60315.59
766,train,5.715348,3.827453e-04,0.8974,1061.05,61765.36
767,train,5.688629,3.826659e-04,0.7424,1087.65,60254.77
768,train,5.687333,3.825864e-04,0.7080,1065.52,61506.17
769,train,5.621468,3.825066e-04,0.8555,1062.16,61700.86
770,train,5.671987,3.824267e-04,0.7046,1061.10,61762.14
771,train,5.625104,3.823466e-04,0.6918,1064.77,61549.36
772,train,5.635790,3.822663e-04,0.7086,1062.40,61687.00
773,train,5.860614,3.821859e-04,1.0849,1060.80,61779.81
774,train,5.672413,3.821053e-04,0.8551,1062.39,61687.21
775,train,5.701689,3.820245e-04,1.1174,1064.91,61541.52
776,train,5.526181,3.819435e-04,0.9373,1074.61,60985.78
777,train,5.600448,3.818624e-04,0.7278,1079.05,60735.09
778,train,5.655413,3.817811e-04,0.8045,1086.93,60294.76
779,train,5.630533,3.816996e-04,0.8453,1084.65,60421.15
780,train,5.657774,3.816180e-04,0.7346,1086.81,60301.15
781,train,5.714588,3.815362e-04,0.8034,1101.16,59515.65
782,train,5.612731,3.814542e-04,0.7904,1118.41,58597.58
783,train,5.619786,3.813720e-04,0.7835,1059.28,61868.67
784,train,5.744899,3.812897e-04,1.1948,1065.00,61536.30
785,train,5.754271,3.812072e-04,1.1614,1058.71,61901.55
786,train,5.767923,3.811245e-04,1.0467,1061.23,61754.76
787,train,5.570149,3.810417e-04,0.9505,1076.33,60888.12
788,train,5.682618,3.809587e-04,0.8113,1073.55,61045.98
789,train,5.579653,3.808755e-04,0.9462,1058.55,61910.86
790,train,5.673078,3.807921e-04,1.0305,1060.78,61781.15
791,train,5.688545,3.807086e-04,1.2151,1070.65,61211.46
792,train,5.527297,3.806249e-04,1.1773,1065.85,61487.34
793,train,5.686960,3.805410e-04,1.1898,1067.95,61366.28
794,train,5.644774,3.804570e-04,0.8918,1066.96,61422.94
795,train,5.820540,3.803727e-04,1.0631,1075.40,60941.07
796,train,5.677102,3.802884e-04,1.0236,1069.96,61250.99
797,train,5.710357,3.802038e-04,1.0668,1065.76,61492.19
798,train,5.671372,3.801191e-04,0.9890,1065.02,61534.91
799,train,5.718393,3.800342e-04,0.8522,1071.80,61145.56
800,train,5.821875,3.799491e-04,1.1167,1070.84,61200.70
801,train,5.642694,3.798639e-04,1.1767,1071.63,61155.19
802,train,5.679783,3.797785e-04,1.0556,1065.84,61487.45
803,train,5.622209,3.796929e-04,1.0394,1062.13,61702.28
804,train,5.690970,3.796071e-04,0.8323,1061.93,61714.33
805,train,5.602410,3.795212e-04,0.8491,1066.45,61452.35
806,train,5.652804,3.794351e-04,0.8535,1061.34,61748.18
807,train,5.776267,3.793489e-04,0.7956,1062.77,61665.42
808,train,5.653579,3.792625e-04,0.8277,1062.69,61670.09
809,train,5.543670,3.791759e-04,0.8240,1060.64,61789.13
810,train,5.597426,3.790891e-04,0.6976,1063.60,61617.41
811,train,5.681521,3.790022e-04,0.6990,1066.33,61459.57
812,train,5.685988,3.789151e-04,0.7360,1065.32,61517.76
813,train,5.574646,3.788278e-04,0.7719,1070.35,61228.67
814,train,5.649963,3.787404e-04,0.7016,1062.82,61662.61
815,train,5.601885,3.786527e-04,0.7044,1067.24,61407.06
816,train,5.562389,3.785650e-04,0.6308,1066.57,61445.50
817,train,5.645213,3.784770e-04,0.7113,1064.92,61540.60
818,train,5.525897,3.783889e-04,0.6782,1066.06,61474.91
819,train,5.573633,3.783006e-04,0.9715,1067.21,61408.83
820,train,5.578108,3.782122e-04,0.7030,1070.65,61211.48
821,train,5.671843,3.781236e-04,0.7005,1065.19,61525.46
822,train,5.679860,3.780348e-04,0.6826,1063.76,61607.64
823,train,5.651143,3.779458e-04,0.7684,1069.46,61279.34
824,train,5.688580,3.778567e-04,0.8102,1069.79,61260.71
825,train,5.621881,3.777674e-04,0.8042,1068.54,61332.13
826,train,5.099123,3.776779e-04,1.5012,1071.27,61175.89
827,train,5.518857,3.775883e-04,0.8458,1063.23,61638.84
828,train,5.633454,3.774985e-04,0.7680,1066.55,61446.61
829,train,5.536955,3.774085e-04,0.7978,1067.61,61385.70
830,train,5.503754,3.773184e-04,0.7921,1065.99,61478.80
831,train,5.588905,3.772281e-04,0.7541,1067.89,61369.46
832,train,5.634821,3.771376e-04,0.8348,1069.71,61265.34
833,train,5.693569,3.770470e-04,0.7715,1066.27,61462.85
834,train,5.555532,3.769562e-04,0.8874,1067.43,61396.12
835,train,5.579503,3.768652e-04,0.8801,1064.90,61541.75
836,train,5.691861,3.767741e-04,0.9165,1066.04,61476.39
837,train,5.595456,3.766828e-04,0.7328,1061.64,61731.10
838,train,5.500477,3.765913e-04,0.7214,1067.47,61394.03
839,train,5.632496,3.764997e-04,0.8059,1067.54,61389.45
840,train,5.582720,3.764079e-04,0.7329,1062.01,61709.51
841,train,5.498746,3.763159e-04,0.6967,1064.89,61542.47
842,train,5.582942,3.762238e-04,0.8558,1062.70,61669.22
843,train,5.661936,3.761315e-04,0.7457,1065.62,61500.24
844,train,5.594869,3.760390e-04,0.7668,1060.22,61813.60
845,train,5.531289,3.759464e-04,0.7817,1058.60,61908.45
846,train,5.493770,3.758536e-04,0.8925,1061.12,61760.98
847,train,5.518636,3.757607e-04,0.7411,1060.58,61792.38
848,train,5.514297,3.756675e-04,0.6626,1070.73,61206.75
849,train,5.671768,3.755742e-04,0.7604,1071.53,61161.29
850,train,5.627711,3.754808e-04,0.7134,1071.71,61150.91
851,train,5.577443,3.753872e-04,0.7956,1061.06,61764.36
852,train,5.457792,3.752934e-04,0.6532,1062.23,61696.35
853,train,5.473563,3.751994e-04,0.5899,1065.84,61487.75
854,train,5.478521,3.751053e-04,0.7885,1063.14,61643.70
855,train,5.599813,3.750110e-04,0.7471,1063.81,61605.20
856,train,5.514744,3.749166e-04,0.7827,1065.18,61525.82
857,train,5.474861,3.748219e-04,0.8526,1064.36,61573.02
858,train,5.395075,3.747272e-04,0.7953,1069.46,61279.53
859,train,5.562048,3.746322e-04,0.8373,1084.91,60406.65
860,train,5.575133,3.745371e-04,0.8078,1077.17,60840.75
861,train,5.510787,3.744418e-04,0.6905,1087.71,60251.39
862,train,5.638006,3.743464e-04,0.7025,1053.70,62196.21
863,train,5.424269,3.742508e-04,0.8242,1078.50,60765.89
864,train,5.512192,3.741550e-04,0.6617,1050.65,62376.53
865,train,5.718621,3.740591e-04,0.6335,1050.27,62398.96
866,train,5.538695,3.739630e-04,0.6735,1050.40,62391.31
867,train,5.535079,3.738667e-04,0.6207,1051.43,62330.28
868,train,5.611756,3.737703e-04,0.6884,1048.92,62479.68
869,train,5.532655,3.736737e-04,0.6691,1075.91,60912.38
870,train,5.428491,3.735770e-04,0.6977,1051.72,62312.87
