step,type,loss,lr,norm,dt_ms,tok_per_sec
1724,train,11.481628,2.453494e-04,45.6945,1087.14,60282.78
1725,train,10.414377,2.451655e-04,39.1550,1087.49,60263.55
1726,train,10.266603,2.449817e-04,30.7844,1086.08,60342.00
1727,train,9.443981,2.447978e-04,28.0446,1089.28,60164.65
1728,train,9.312254,2.446139e-04,27.9258,1087.03,60289.09
1729,train,9.477342,2.444300e-04,29.5555,1086.88,60297.25
1730,train,9.156201,2.442461e-04,29.6728,1086.93,60294.62
1731,train,8.996292,2.440621e-04,27.3911,1086.86,60298.54
1732,train,8.753346,2.438781e-04,24.1428,1086.21,60334.48
1733,train,8.575148,2.436941e-04,21.0233,1086.30,60329.37
1734,train,8.473606,2.435101e-04,18.7812,1086.50,60318.21
1735,train,8.245969,2.433260e-04,16.5236,1088.09,60230.37
1736,train,8.068876,2.431419e-04,14.6962,1087.98,60236.20
1737,train,7.936053,2.429578e-04,13.1304,1087.15,60282.24
1738,train,8.118134,2.427736e-04,12.0385,1087.30,60274.14
1739,train,7.811033,2.425895e-04,8.9529,1087.80,60246.20
1740,train,7.754817,2.424053e-04,6.7180,1085.72,60361.72
1741,train,7.802194,2.422210e-04,5.6395,1086.94,60293.94
1742,train,7.886604,2.420368e-04,4.3384,1088.01,60234.60
1743,train,7.685575,2.418525e-04,2.0918,1088.26,60221.00
1744,train,7.658071,2.416682e-04,2.6795,1086.98,60291.96
1745,train,7.746469,2.414839e-04,1.7405,1088.21,60223.49
1746,train,7.619266,2.412996e-04,1.7714,1088.52,60206.46
1747,train,7.880071,2.411152e-04,2.5272,1087.74,60249.58
1748,train,7.604559,2.409309e-04,1.0601,1086.34,60327.49
1749,train,7.688680,2.407465e-04,5.0632,1086.87,60297.74
1750,train,7.796135,2.405620e-04,4.4597,1087.03,60288.81
1751,train,7.615075,2.403776e-04,2.1564,1089.47,60153.87
1752,train,7.838986,2.401931e-04,11.6710,1088.23,60222.37
1753,train,7.789037,2.400086e-04,8.8744,1087.24,60277.65
1754,train,7.762724,2.398241e-04,6.1484,1086.96,60293.02
1755,train,7.720941,2.396396e-04,6.3637,1086.41,60323.28
1756,train,7.646459,2.394551e-04,8.7078,1087.81,60245.96
1757,train,8.199236,2.392705e-04,20.3467,1087.06,60287.18
1758,train,8.269254,2.390859e-04,22.2888,1086.18,60336.15
1759,train,8.061335,2.389013e-04,18.3440,1087.84,60244.37
1760,train,8.039108,2.387167e-04,15.3474,1086.44,60321.75
1761,train,7.734022,2.385320e-04,13.9775,1087.71,60251.50
1762,train,7.855149,2.383473e-04,16.8580,1087.01,60290.01
1763,train,8.016715,2.381626e-04,23.1433,1087.77,60247.81
1764,train,8.273063,2.379779e-04,29.1920,1087.21,60279.05
1765,train,8.803288,2.377932e-04,32.7089,1086.51,60317.74
1766,train,9.045739,2.376084e-04,32.1616,1087.12,60284.16
1767,train,9.368286,2.374237e-04,30.9969,1086.88,60297.33
1768,train,9.781253,2.372389e-04,29.8140,1088.01,60234.95
1769,train,9.936863,2.370541e-04,28.8765,1087.60,60257.63
1770,train,10.320501,2.368693e-04,28.5278,1087.90,60240.62
1771,train,10.156773,2.366844e-04,28.3483,1089.22,60167.56
1772,train,10.276648,2.364996e-04,28.7769,1086.75,60304.39
1773,train,10.486236,2.363147e-04,29.1127,1087.29,60274.43
1774,train,10.311434,2.361298e-04,29.1249,1087.90,60240.97
1775,train,10.075601,2.359449e-04,28.3478,1086.68,60308.23
1776,train,10.211231,2.357600e-04,28.0163,1086.74,60305.34
1777,train,10.390139,2.355750e-04,27.4804,1088.05,60232.80
1778,train,10.471538,2.353900e-04,27.4346,1087.59,60257.88
1779,train,10.871975,2.352051e-04,27.1888,1087.58,60258.50
1780,train,11.041502,2.350201e-04,26.8286,1084.96,60404.02
1781,train,11.373523,2.348351e-04,26.1063,1086.59,60313.26
1782,train,11.164128,2.346500e-04,25.9718,1087.58,60258.78
1783,train,11.205997,2.344650e-04,25.5276,1087.90,60241.09
1784,train,10.998493,2.342799e-04,25.1599,1086.37,60325.73
1785,train,10.928915,2.340949e-04,24.9707,1088.09,60230.50
1786,train,10.960230,2.339098e-04,24.6906,1088.95,60182.70
1787,train,10.927164,2.337247e-04,24.4133,1087.50,60262.94
1788,train,11.207425,2.335396e-04,24.3983,1085.69,60363.64
1789,train,11.169024,2.333544e-04,23.8360,1086.69,60307.73
1790,train,11.275750,2.331693e-04,23.5485,1086.84,60299.68
1791,train,11.286538,2.329841e-04,23.4185,1088.11,60229.38
1792,train,10.770870,2.327990e-04,23.0540,1087.47,60264.67
1793,train,11.018001,2.326138e-04,22.8611,1086.53,60316.74
1794,train,11.137186,2.324286e-04,22.6171,1087.60,60257.65
1795,train,11.078517,2.322434e-04,22.2593,1088.85,60188.40
1796,train,11.022987,2.320581e-04,22.0510,1088.42,60211.90
1797,train,11.318718,2.318729e-04,21.7132,1086.52,60317.33
1798,train,11.110842,2.316877e-04,21.4293,1088.26,60221.14
1799,train,10.778088,2.315024e-04,21.1302,1086.89,60296.53
1800,train,11.201514,2.313171e-04,20.8566,1088.39,60213.55
1801,train,10.926108,2.311318e-04,20.5040,1087.68,60253.19
1802,train,10.653207,2.309465e-04,20.1763,1087.31,60273.26
1803,train,10.747278,2.307612e-04,20.1421,1088.05,60232.28
1804,train,10.680528,2.305759e-04,19.8164,1087.64,60255.26
1805,train,10.678473,2.303906e-04,19.5441,1087.27,60275.62
1806,train,10.680429,2.302052e-04,19.2003,1087.62,60256.43
1807,train,10.611382,2.300199e-04,18.9661,1086.39,60324.53
1808,train,10.850810,2.298345e-04,18.7924,1086.80,60301.60
1809,train,10.327873,2.296491e-04,18.6356,1089.22,60167.59
1810,train,10.585072,2.294637e-04,18.4000,1087.08,60286.48
1811,train,10.757195,2.292783e-04,18.4460,1086.30,60329.58
1812,train,10.386298,2.290929e-04,18.3711,1087.44,60266.18
1813,train,10.283391,2.289075e-04,18.0819,1086.42,60323.06
1814,train,10.027021,2.287221e-04,17.9523,1089.16,60171.21
1815,train,10.207296,2.285366e-04,17.5490,1087.05,60287.74
1816,train,10.108660,2.283512e-04,17.2100,1086.26,60331.83
1817,train,10.133614,2.281657e-04,17.0443,1085.62,60367.47
1818,train,10.477021,2.279803e-04,16.8645,1089.27,60164.81
1819,train,10.421406,2.277948e-04,16.5738,1089.42,60156.68
1820,train,10.013416,2.276093e-04,16.4604,1086.94,60294.03
1821,train,9.941151,2.274239e-04,16.2745,1088.10,60229.93
1822,train,9.904410,2.272384e-04,16.2093,1088.02,60234.25
1823,train,10.194230,2.270529e-04,16.0361,1086.87,60297.91
1824,train,9.760828,2.268673e-04,15.8129,1088.16,60226.53
1825,train,9.834263,2.266818e-04,15.7369,1086.22,60334.13
1826,train,9.762216,2.264963e-04,15.5347,1087.05,60288.02
1827,train,9.674839,2.263108e-04,15.2071,1087.55,60260.18
1828,train,9.707401,2.261252e-04,15.0527,1089.60,60146.60
1829,train,9.525141,2.259397e-04,14.7680,1086.99,60291.52
1830,train,9.570458,2.257541e-04,14.6460,1086.97,60292.33
1831,train,9.450298,2.255686e-04,14.3548,1087.29,60274.55
1832,train,9.379504,2.253830e-04,14.1706,1086.73,60305.89
1833,train,9.394209,2.251974e-04,14.0863,1087.64,60255.08
1834,train,9.398327,2.250119e-04,13.7829,1088.09,60230.30
1835,train,9.344774,2.248263e-04,13.5629,1087.31,60273.50
1836,train,9.355049,2.246407e-04,13.6204,1086.89,60296.85
1837,train,9.378426,2.244551e-04,13.4091,1087.68,60253.00
1838,train,9.222830,2.242695e-04,13.3630,1087.76,60248.53
1839,train,9.131963,2.240839e-04,13.0635,1087.20,60279.60
1840,train,9.211985,2.238983e-04,13.0435,1086.51,60317.74
1841,train,9.096555,2.237127e-04,12.8475,1086.63,60311.39
1842,train,8.933807,2.235271e-04,12.7540,1088.47,60209.47
1843,train,9.134052,2.233415e-04,12.6153,1087.26,60276.11
1844,train,9.197556,2.231559e-04,16.1432,1088.27,60220.23
1845,train,8.907215,2.229702e-04,12.1693,1086.34,60327.16
1846,train,8.805154,2.227846e-04,11.9859,1087.29,60274.74
1847,train,8.964298,2.225990e-04,11.8887,1087.04,60288.41
1848,train,8.690854,2.224134e-04,11.6149,1086.63,60311.44
1849,train,8.893719,2.222277e-04,11.5699,1086.85,60298.93
1850,train,8.862596,2.220421e-04,11.3904,1087.71,60251.21
1851,train,8.857364,2.218565e-04,11.2422,1088.00,60235.36
1852,train,8.773948,2.216708e-04,10.9976,1087.34,60272.05
1853,train,8.683216,2.214852e-04,10.7825,1086.36,60326.07
1854,train,8.770099,2.212995e-04,10.8662,1088.48,60208.60
1855,train,8.708884,2.211139e-04,10.5864,1086.99,60291.01
1856,train,8.703307,2.209282e-04,10.5457,1088.71,60195.92
1857,train,8.828180,2.207426e-04,10.4873,1088.36,60215.21
1858,train,8.913895,2.205569e-04,10.4792,1087.78,60247.36
1859,train,8.778248,2.203713e-04,10.2408,1086.19,60335.52
1860,train,8.605000,2.201856e-04,10.1886,1088.01,60234.72
1861,train,8.632170,2.200000e-04,10.1921,1087.29,60274.68
1862,train,8.608051,2.198144e-04,10.0288,1087.55,60259.94
1863,train,8.946908,2.196287e-04,10.1125,1086.31,60329.06
1864,train,8.773258,2.194431e-04,10.0119,1088.24,60221.95
1865,train,8.501126,2.192574e-04,9.8517,1087.67,60253.49
1866,train,8.543817,2.190718e-04,9.8045,1087.64,60255.40
1867,train,8.573969,2.188861e-04,9.7377,1087.48,60263.99
1868,train,8.574876,2.187005e-04,9.6556,1087.58,60258.73
1869,train,8.604671,2.185148e-04,9.5815,1085.53,60372.34
1870,train,8.485058,2.183292e-04,9.3714,1090.08,60120.51
1871,train,8.589238,2.181435e-04,9.3772,1087.12,60284.25
1872,train,8.519861,2.179579e-04,9.2464,1086.63,60311.10
1873,train,8.585332,2.177723e-04,9.1872,1086.85,60299.13
1874,train,8.548485,2.175866e-04,9.1188,1087.35,60271.35
1875,train,8.508782,2.174010e-04,8.9881,1087.06,60287.33
1876,train,8.385064,2.172154e-04,8.7225,1087.48,60264.17
1877,train,8.382260,2.170298e-04,8.6761,1086.70,60307.18
1878,train,8.476406,2.168441e-04,8.6417,1087.64,60255.06
1879,train,8.341750,2.166585e-04,8.4040,1086.67,60308.90
1880,train,8.362514,2.164729e-04,8.4814,1087.79,60247.19
1881,train,8.444725,2.162873e-04,8.2911,1087.38,60269.71
1882,train,8.428791,2.161017e-04,8.1682,1086.47,60320.32
1883,train,8.400360,2.159161e-04,8.0780,1086.66,60309.60
1884,train,8.384580,2.157305e-04,8.0350,1086.82,60300.91
1885,train,8.242371,2.155449e-04,7.7917,1087.01,60290.09
1886,train,8.331711,2.153593e-04,7.6885,1086.44,60321.63
1887,train,8.280566,2.151737e-04,7.6773,1087.53,60261.49
1888,train,8.279687,2.149881e-04,7.6657,1088.64,60200.09
1889,train,8.266212,2.148026e-04,7.5720,1089.19,60169.56
1890,train,8.405992,2.146170e-04,7.6190,1089.43,60155.97
1891,train,8.491367,2.144314e-04,7.5987,1088.48,60208.55
1892,train,8.442385,2.142459e-04,7.5637,1088.05,60232.45
1893,train,8.150329,2.140603e-04,7.2522,1088.92,60184.52
1894,train,8.229871,2.138748e-04,7.2432,1087.79,60246.80
1895,train,8.171286,2.136892e-04,7.3069,1088.68,60197.84
1896,train,8.147133,2.135037e-04,7.1425,1087.36,60270.86
1897,train,8.237316,2.133182e-04,7.5833,1088.26,60220.79
1898,train,8.177349,2.131327e-04,6.8962,1089.10,60174.36
1899,train,8.373113,2.129471e-04,7.0749,1087.27,60275.97
1900,train,8.252462,2.127616e-04,6.7319,1088.07,60231.38
1901,train,8.094139,2.125761e-04,6.3966,1088.63,60200.62
1902,train,8.292551,2.123907e-04,6.8976,1088.17,60225.84
1903,train,8.247616,2.122052e-04,6.7154,1086.60,60313.18
1904,train,8.163467,2.120197e-04,6.1866,1086.15,60337.71
1905,train,8.160357,2.118343e-04,6.2373,1086.63,60311.34
1906,train,8.113582,2.116488e-04,6.6597,1088.61,60201.49
1907,train,8.103605,2.114634e-04,6.0442,1086.38,60325.25
1908,train,7.968147,2.112779e-04,5.9561,1088.06,60231.79
1909,train,8.088684,2.110925e-04,5.9845,1088.32,60217.40
1910,train,8.151373,2.109071e-04,10.4315,1087.22,60278.29
1911,train,8.076990,2.107217e-04,5.8655,1087.74,60249.84
1912,train,7.900187,2.105363e-04,5.3695,1087.54,60260.57
1913,train,8.169501,2.103509e-04,5.9520,1086.62,60311.59
1914,train,8.170207,2.101655e-04,5.6303,1086.29,60330.04
1915,train,7.954186,2.099801e-04,10.4632,1087.27,60275.96
1916,train,8.146854,2.097948e-04,5.9214,1087.23,60277.78
1917,train,7.942684,2.096094e-04,5.1722,1087.25,60277.00
1918,train,7.948486,2.094241e-04,6.6007,1086.81,60300.98
1919,train,7.957025,2.092388e-04,5.6026,1085.59,60369.14
1920,train,8.142378,2.090535e-04,5.7440,1088.03,60233.90
1921,train,8.088486,2.088682e-04,5.3068,1091.59,60036.92
1922,train,8.012490,2.086829e-04,6.0816,1089.10,60174.32
1923,train,8.004137,2.084976e-04,15.5643,1087.86,60243.30
1924,train,7.904478,2.083123e-04,9.4250,1088.67,60198.12
1925,train,8.087000,2.081271e-04,37.9117,1087.79,60247.17
1926,train,8.070197,2.079419e-04,7.6586,1087.93,60238.99
1927,train,8.119576,2.077566e-04,12.5226,1087.53,60261.19
1928,train,7.914307,2.075714e-04,4.9792,1088.11,60229.34
1929,train,8.076709,2.073862e-04,100.0415,1088.54,60205.65
1930,train,7.934061,2.072010e-04,6.8094,1088.11,60229.02
1931,train,7.969044,2.070159e-04,20.9366,1087.48,60264.32
1932,train,7.921984,2.068307e-04,9.6587,1088.18,60225.34
1933,train,7.941884,2.066456e-04,21.5516,1086.86,60298.27
1934,train,7.951355,2.064604e-04,10.3756,1087.85,60243.62
1935,train,8.137856,2.062753e-04,15.2870,1086.90,60296.30
1936,train,8.034850,2.060902e-04,300.9496,1087.30,60273.96
1937,train,7.946746,2.059051e-04,18.4358,1086.62,60311.59
1938,train,7.976786,2.057201e-04,516.9990,1086.76,60304.02
1939,train,8.032564,2.055350e-04,30.9874,1086.76,60304.07
1940,train,8.068700,2.053500e-04,19.3569,1087.41,60268.15
1941,train,8.001397,2.051649e-04,18.1057,1088.67,60198.41
1942,train,8.015906,2.049799e-04,68.7708,1087.83,60244.73
1943,train,8.081268,2.047949e-04,17.3900,1087.07,60287.04
1944,train,8.149226,2.046100e-04,38.5702,1087.52,60261.70
1945,train,8.153526,2.044250e-04,36.0715,1088.15,60226.75
1946,train,8.175498,2.042400e-04,3257.6340,1087.25,60276.89
1947,train,8.226221,2.040551e-04,57.6265,1087.45,60265.76
1948,train,8.118570,2.038702e-04,41.7025,1090.30,60108.00
1949,train,8.426553,2.036853e-04,42.9032,1088.02,60234.26
1950,train,8.100017,2.035004e-04,82.8208,1087.60,60257.34
1951,train,8.230625,2.033156e-04,19.6064,1087.35,60271.57
1952,train,8.052868,2.031307e-04,106.1020,1087.44,60266.30
1953,train,7.989401,2.029459e-04,33.1529,1086.84,60299.84
1954,train,7.955703,2.027611e-04,233.4203,1088.24,60222.19
1955,train,8.086723,2.025763e-04,20.9064,1087.20,60279.81
1956,train,7.941613,2.023916e-04,14.5019,1087.66,60254.03
1957,train,7.991961,2.022068e-04,46.2655,1090.46,60099.63
1958,train,7.988457,2.020221e-04,48.4411,1088.85,60188.23
1959,train,7.885758,2.018374e-04,53.2545,1087.23,60277.73
1960,train,7.812743,2.016527e-04,40.1597,1086.64,60310.72
1961,train,7.789651,2.014680e-04,28.3722,1088.06,60232.18
1962,train,8.194202,2.012833e-04,29.9005,1087.04,60288.43
1963,train,7.670417,2.010987e-04,25.0820,1087.93,60238.99
1964,train,7.800521,2.009141e-04,10.8493,1089.12,60173.24
1965,train,7.789896,2.007295e-04,131.2712,1086.87,60297.67
1966,train,7.964744,2.005449e-04,70.7431,1087.08,60286.28
1967,train,7.828903,2.003604e-04,40.2294,1085.78,60358.26
1968,train,7.896546,2.001759e-04,490.6424,1087.07,60286.75
1969,train,7.845980,1.999914e-04,898.5051,1086.75,60304.67
1970,train,7.864655,1.998069e-04,546.1931,1087.32,60273.08
1971,train,7.729079,1.996224e-04,88.3878,1087.67,60253.54
1972,train,7.756406,1.994380e-04,16.4250,1087.24,60277.48
1973,train,8.086204,1.992535e-04,112.0999,1087.98,60236.60
1974,train,7.837264,1.990691e-04,43.6982,1087.29,60274.70
1975,train,7.902191,1.988848e-04,105.7727,1086.75,60304.46
1976,train,7.953819,1.987004e-04,16.0387,1088.15,60227.27
1977,train,7.943581,1.985161e-04,36.4145,1087.12,60284.33
1978,train,8.064947,1.983318e-04,24.6879,1086.90,60296.37
1979,train,8.135137,1.981475e-04,15.6904,1087.43,60267.04
1980,train,7.805835,1.979632e-04,46.1378,1087.54,60260.82
1981,train,7.802822,1.977790e-04,57.1935,1088.10,60229.71
1982,train,7.776439,1.975947e-04,173.6203,1087.87,60242.37
1983,train,7.946697,1.974105e-04,16.9935,1086.59,60313.71
1984,train,7.835936,1.972264e-04,7.8491,1094.32,59887.60
1985,train,7.987020,1.970422e-04,379.9812,1086.49,60319.05
1986,train,7.992157,1.968581e-04,24.6988,1087.82,60245.42
1987,train,7.885295,1.966740e-04,99.0568,1087.15,60282.60
1988,train,8.029905,1.964899e-04,41.6491,1087.67,60253.74
1989,train,7.998657,1.963059e-04,42.4892,1087.37,60270.37
1990,train,7.969850,1.961219e-04,11.1400,1087.11,60284.50
1991,train,7.818354,1.959379e-04,12.8787,1086.84,60299.83
1992,train,7.859278,1.957539e-04,33.4323,1086.87,60297.79
1993,train,7.657217,1.955700e-04,6.4358,1085.74,60360.63
1994,train,7.744926,1.953861e-04,15.2160,1086.88,60297.12
1995,train,7.821608,1.952022e-04,15.4199,1086.74,60304.88
1996,train,7.901156,1.950183e-04,160.4792,1086.65,60310.38
1997,train,8.229313,1.948345e-04,89.2918,1087.98,60236.27
1998,train,7.997178,1.946506e-04,71.9069,1087.64,60255.33
1999,train,7.887638,1.944669e-04,19.3194,1086.62,60311.55
2000,val,7.972145,,,,
2000,train,8.138767,1.942831e-04,13.0810,2602.64,25180.60
2001,train,8.097399,1.940994e-04,267.5315,1085.59,60368.97
2002,train,7.794120,1.939157e-04,13.8078,1086.51,60318.10
2003,train,7.938066,1.937320e-04,40.2263,1085.18,60391.62
2004,train,7.824015,1.935483e-04,1690.1643,1085.19,60391.41
2005,train,7.761949,1.933647e-04,462.4048,1085.09,60396.59
2006,train,7.899782,1.931811e-04,58.2902,1085.78,60358.43
2007,train,7.955749,1.929976e-04,29.7963,1085.06,60398.75
2008,train,7.864560,1.928140e-04,120.7382,1084.97,60403.73
2009,train,7.751365,1.926305e-04,21.5203,1085.12,60394.94
2010,train,7.967584,1.924471e-04,57.7559,1086.46,60320.46
2011,train,7.756115,1.922636e-04,13.6561,1085.19,60391.49
2012,train,7.748934,1.920802e-04,6.1609,1086.33,60328.16
2013,train,7.997242,1.918968e-04,190.1506,1084.39,60436.09
2014,train,7.852680,1.917134e-04,14.4806,1086.11,60340.11
2015,train,7.970208,1.915301e-04,221.0009,1084.99,60402.36
2016,train,8.032395,1.913468e-04,16.0817,1084.51,60428.92
2017,train,8.039956,1.911636e-04,15.8333,1085.73,60361.36
2018,train,7.862596,1.909803e-04,21.1004,1085.12,60395.31
2019,train,8.430315,1.907971e-04,12.0348,1084.69,60419.34
2020,train,7.937959,1.906139e-04,12.6511,1086.16,60337.07
2021,train,7.910600,1.904308e-04,36.4674,1086.43,60322.27
2022,train,7.688148,1.902477e-04,665.8510,1084.56,60426.58
2023,train,7.829921,1.900646e-04,25.5887,1085.05,60399.16
2024,train,7.979161,1.898816e-04,7.7104,1084.98,60403.00
2025,train,7.746957,1.896985e-04,36.1765,1086.10,60340.76
2026,train,7.755814,1.895156e-04,18.0180,1084.75,60415.82
2027,train,7.801286,1.893326e-04,28.8843,1084.75,60415.50
2028,train,7.795135,1.891497e-04,16.3067,1085.63,60367.06
2029,train,7.665466,1.889668e-04,27.0160,1083.94,60461.06
2030,train,7.780009,1.887840e-04,15.5272,1085.85,60354.56
2031,train,8.036157,1.886011e-04,97.8803,1085.63,60366.64
2032,train,7.909578,1.884184e-04,28771.9668,1085.52,60373.13
2033,train,7.933538,1.882356e-04,15.9779,1085.70,60363.07
2034,train,7.750548,1.880529e-04,12.0842,1085.82,60356.08
2035,train,7.880690,1.878702e-04,20.5472,1085.99,60346.76
2036,train,7.904119,1.876875e-04,38.4151,1085.69,60363.67
2037,train,7.889627,1.875049e-04,24.0840,1085.47,60375.44
2038,train,7.761762,1.873223e-04,377.1917,1085.83,60355.57
2039,train,7.895885,1.871398e-04,42.5705,1086.30,60329.39
2040,train,7.777439,1.869573e-04,97.8084,1085.70,60362.98
2041,train,7.792143,1.867748e-04,3.7075,1085.43,60378.03
2042,train,7.695106,1.865924e-04,7.6971,1085.19,60391.53
2043,train,7.894641,1.864100e-04,5.3929,1084.61,60423.71
2044,train,7.759971,1.862276e-04,8.2879,1086.01,60345.50
2045,train,7.675580,1.860453e-04,2.9082,1085.81,60357.04
2046,train,7.805107,1.858630e-04,3380.5493,1085.56,60370.44
2047,train,7.842990,1.856807e-04,8.0343,1086.02,60345.27
2048,train,7.736195,1.854985e-04,3.7214,1086.22,60334.28
2049,train,7.689046,1.853163e-04,2.9362,1087.29,60274.40
2050,train,7.695150,1.851341e-04,32.2176,1085.28,60386.09
2051,train,7.865470,1.849520e-04,2.3303,1085.10,60396.53
2052,train,7.828230,1.847699e-04,5.6912,1085.04,60399.69
2053,train,7.807258,1.845879e-04,61.8024,1085.63,60366.53
2054,train,8.016958,1.844059e-04,28.0977,1086.12,60339.56
2055,train,7.767018,1.842239e-04,1.5168,1084.78,60414.24
2056,train,7.694672,1.840420e-04,2.2112,1085.96,60348.27
2057,train,7.711465,1.838601e-04,7.8545,1085.81,60356.79
2058,train,7.685231,1.836783e-04,3.3083,1086.05,60343.60
2059,train,7.859059,1.834965e-04,1.6524,1085.74,60360.63
2060,train,7.909769,1.833147e-04,9.0006,1085.41,60378.94
2061,train,7.984464,1.831330e-04,2.4235,1085.30,60385.06
2062,train,7.820695,1.829513e-04,7.8225,1086.55,60315.64
2063,train,7.983866,1.827696e-04,5.8654,1084.66,60420.80
2064,train,7.686074,1.825880e-04,1.8348,1084.97,60403.61
2065,train,7.812334,1.824064e-04,7.9112,1083.72,60473.07
2066,train,7.709568,1.822249e-04,2.8269,1085.16,60393.06
2067,train,7.753753,1.820434e-04,6.3215,1085.63,60366.85
2068,train,7.732874,1.818619e-04,4.2820,1084.72,60417.19
2069,train,7.748351,1.816805e-04,2.0586,1086.83,60300.41
2070,train,7.735003,1.814992e-04,2.1801,1086.67,60308.90
2071,train,7.810187,1.813178e-04,2.1345,1085.41,60378.82
2072,train,7.799298,1.811365e-04,1.8810,1084.88,60408.31
2073,train,7.910512,1.809553e-04,1.2750,1084.87,60409.34
2074,train,7.821071,1.807741e-04,2.4148,1086.01,60345.76
2075,train,7.767679,1.805929e-04,2.2506,1085.43,60377.84
2076,train,7.738271,1.804118e-04,12.0243,1084.86,60409.45
2077,train,7.800249,1.802307e-04,1.9760,1085.90,60352.02
2078,train,7.694346,1.800497e-04,2.5095,1085.39,60380.23
2079,train,7.708902,1.798687e-04,3.6634,1085.18,60391.57
2080,train,7.711285,1.796877e-04,1.6236,1085.44,60377.60
2081,train,7.397972,1.795068e-04,1.9766,1084.41,60434.43
2082,train,7.695277,1.793259e-04,5.0580,1086.36,60326.20
2083,train,7.769637,1.791451e-04,3.5501,1084.15,60448.93
2084,train,7.788625,1.789643e-04,2.7278,1084.41,60434.79
2085,train,7.729914,1.787836e-04,9.7166,1085.11,60395.83
2086,train,7.810038,1.786029e-04,1.7923,1085.85,60354.39
2087,train,7.741346,1.784222e-04,2.7504,1085.77,60359.20
2088,train,7.838294,1.782416e-04,1.4636,1085.93,60350.14
2089,train,7.766696,1.780611e-04,1.2316,1085.52,60373.16
2090,train,7.823224,1.778806e-04,22.1629,1086.10,60340.46
2091,train,7.703802,1.777001e-04,4.0412,1085.31,60384.78
2092,train,7.649624,1.775197e-04,2.8207,1085.25,60388.11
2093,train,7.727094,1.773393e-04,12.6536,1084.88,60408.78
2094,train,7.711285,1.771589e-04,2.2622,1085.60,60368.70
2095,train,7.739867,1.769786e-04,4.1023,1086.36,60326.25
2096,train,7.650635,1.767984e-04,3.1707,1084.99,60402.62
2097,train,7.745619,1.766182e-04,3.0800,1084.58,60425.45
2098,train,7.764416,1.764380e-04,15.1785,1085.77,60359.23
2099,train,7.690402,1.762579e-04,2.8978,1085.45,60377.06
2100,train,7.755779,1.760779e-04,2.5382,1086.43,60322.24
2101,train,7.741449,1.758979e-04,2.7753,1085.14,60393.87
2102,train,7.783733,1.757179e-04,2.3184,1085.64,60366.25
2103,train,7.664875,1.755380e-04,1.4922,1085.48,60375.11
2104,train,7.614274,1.753581e-04,1.3572,1086.67,60309.11
2105,train,7.718713,1.751783e-04,2.4628,1085.84,60355.10
2106,train,7.750409,1.749985e-04,1.5783,1085.30,60385.22
2107,train,7.703489,1.748188e-04,2.0318,1084.27,60442.51
2108,train,7.692848,1.746391e-04,7.5684,1086.29,60330.13
2109,train,7.713896,1.744595e-04,4.6701,1083.74,60472.00
2110,train,7.711085,1.742799e-04,24.5962,1084.76,60415.40
2111,train,7.756745,1.741003e-04,8.0885,1085.21,60390.27
2112,train,7.793876,1.739209e-04,0.9675,1085.71,60362.18
2113,train,7.656359,1.737414e-04,1.6522,1086.06,60343.02
2114,train,7.894819,1.735620e-04,1.4402,1084.83,60411.05
2115,train,7.690242,1.733827e-04,1.6780,1084.31,60440.46
2116,train,7.745354,1.732034e-04,0.6872,1087.15,60282.15
2117,train,7.702129,1.730242e-04,0.7331,1085.53,60372.39
2118,train,7.747534,1.728450e-04,0.8442,1085.42,60378.29
2119,train,7.682407,1.726658e-04,7.6583,1085.35,60382.48
2120,train,7.691589,1.724867e-04,1.1769,1085.70,60363.00
2121,train,7.708695,1.723077e-04,0.7562,1084.42,60434.00
2122,train,7.761366,1.721287e-04,1.3649,1085.74,60360.59
2123,train,7.741580,1.719498e-04,1.2619,1085.53,60372.22
2124,train,7.735014,1.717709e-04,0.7049,1086.53,60316.74
2125,train,7.719095,1.715920e-04,2.5265,1085.60,60368.64
2126,train,7.975308,1.714133e-04,4.3951,1085.83,60355.90
2127,train,7.672448,1.712345e-04,14.6831,1085.56,60370.47
2128,train,7.698408,1.710559e-04,5.4501,1084.96,60404.03
2129,train,7.735174,1.708772e-04,1.8180,1085.24,60388.47
2130,train,7.718358,1.706986e-04,80.2610,1085.77,60359.23
2131,train,7.740230,1.705201e-04,0.6855,1083.75,60471.71
2132,train,7.848340,1.703417e-04,0.9719,1085.02,60400.89
2133,train,7.717101,1.701632e-04,2.0911,1086.36,60326.07
2134,train,7.640332,1.699849e-04,1.0560,1084.88,60408.57
2135,train,7.997020,1.698066e-04,2.3918,1084.73,60416.67
2136,train,7.858588,1.696283e-04,1.6867,1085.71,60362.51
2137,train,7.582502,1.694501e-04,3.5236,1086.64,60310.45
2138,train,7.685590,1.692719e-04,1.8416,1085.61,60368.17
2139,train,7.663256,1.690938e-04,0.8454,1085.53,60372.63
2140,train,7.674926,1.689158e-04,2.5155,1086.23,60333.31
2141,train,7.741611,1.687378e-04,0.9728,1086.53,60317.05
2142,train,7.681173,1.685599e-04,1.0702,1084.48,60430.74
2143,train,7.595445,1.683820e-04,5.0239,1085.64,60366.36
2144,train,7.803340,1.682042e-04,1.6519,1085.03,60399.97
2145,train,7.672774,1.680264e-04,2.6669,1085.78,60358.30
