step,type,loss,lr,norm,dt_ms,tok_per_sec
1671,train,5.064775,2.550480e-04,1.3748,1060.22,61813.52
1672,train,5.081387,2.548659e-04,1.4760,1062.35,61689.51
1673,train,5.204198,2.546837e-04,1.2470,1063.86,61602.05
1674,train,5.122532,2.545015e-04,0.9932,1065.44,61510.92
1675,train,5.057199,2.543193e-04,1.1064,1061.16,61758.89
1676,train,5.148042,2.541370e-04,1.4880,1061.24,61754.19
1677,train,5.220468,2.539547e-04,1.6365,1061.77,61723.59
1678,train,5.084276,2.537724e-04,1.2906,1064.42,61569.82
1679,train,5.279065,2.535900e-04,1.2334,1065.42,61511.94
1680,train,5.188290,2.534076e-04,1.6764,1064.45,61567.93
1681,train,5.181127,2.532252e-04,2.2112,1066.51,61448.81
1682,train,5.178894,2.530427e-04,2.5860,1064.98,61537.50
1683,train,5.147464,2.528602e-04,2.3891,1065.57,61503.38
1684,train,5.158442,2.526777e-04,1.6315,1064.12,61587.05
1685,train,5.295455,2.524951e-04,1.2837,1065.28,61520.13
1686,train,5.268753,2.523125e-04,1.5921,1064.62,61557.98
1687,train,5.190412,2.521298e-04,1.6542,1064.30,61576.84
1688,train,5.302761,2.519471e-04,1.5759,1063.37,61630.34
1689,train,5.210877,2.517644e-04,1.1842,1062.38,61687.67
1690,train,5.100524,2.515816e-04,1.0873,1061.86,61718.08
1691,train,5.344218,2.513989e-04,1.6074,1060.32,61807.72
1692,train,5.150291,2.512160e-04,1.9394,1062.18,61699.40
1693,train,5.194705,2.510332e-04,2.0792,1060.92,61772.69
1694,train,5.359517,2.508503e-04,1.6706,1060.69,61786.09
1695,train,5.174721,2.506674e-04,1.2035,1060.84,61777.60
1696,train,5.103621,2.504844e-04,1.0418,1060.05,61823.51
1697,train,5.293761,2.503015e-04,1.2427,1059.57,61851.63
1698,train,5.187384,2.501184e-04,1.7865,1063.41,61627.95
1699,train,5.156497,2.499354e-04,2.3612,1064.81,61546.89
1700,train,5.232157,2.497523e-04,2.1421,1068.22,61350.70
1701,train,5.062253,2.495692e-04,1.2066,1065.98,61479.69
1702,train,5.232263,2.493861e-04,1.4041,1062.30,61692.79
1703,train,5.611913,2.492029e-04,1.7262,1066.28,61462.51
1704,train,5.156627,2.490197e-04,1.6499,1061.77,61723.17
1705,train,5.318934,2.488364e-04,1.3830,1064.25,61579.30
1706,train,5.260323,2.486532e-04,1.1738,1062.19,61698.86
1707,train,5.196660,2.484699e-04,1.3279,1070.12,61241.87
1708,train,5.205588,2.482866e-04,1.1672,1067.55,61389.12
1709,train,5.211089,2.481032e-04,1.2278,1068.93,61309.74
1710,train,5.115412,2.479198e-04,1.4616,1066.96,61423.19
1711,train,5.289168,2.477364e-04,1.5755,1067.12,61414.02
1712,train,5.212626,2.475529e-04,1.3777,1067.16,61411.51
1713,train,5.204515,2.473695e-04,1.1866,1060.31,61808.58
1714,train,5.104263,2.471860e-04,1.4034,1060.41,61802.58
1715,train,5.186586,2.470024e-04,1.2636,1063.10,61645.97
1716,train,5.196434,2.468189e-04,1.1932,1062.23,61696.57
1717,train,5.353924,2.466353e-04,1.1747,1060.01,61826.03
1718,train,5.155216,2.464517e-04,1.1005,1061.54,61736.91
1719,train,5.226542,2.462680e-04,1.0983,1060.87,61775.74
1720,train,5.258057,2.460843e-04,0.9433,1061.83,61719.93
1721,train,5.170929,2.459006e-04,1.0604,1064.65,61556.32
1722,train,5.186733,2.457169e-04,1.2449,1060.51,61796.91
1723,train,5.263775,2.455331e-04,1.1660,1059.96,61829.03
1724,train,5.350977,2.453494e-04,2.3196,1061.91,61715.19
1725,train,5.109876,2.451655e-04,3.0694,1063.88,61601.07
1726,train,5.271177,2.449817e-04,3.0584,1063.55,61619.81
1727,train,5.106768,2.447978e-04,4.6038,1063.31,61634.06
1728,train,5.155674,2.446139e-04,3.4089,1063.26,61637.12
1729,train,5.326437,2.444300e-04,3.2250,1061.17,61758.02
1730,train,5.227217,2.442461e-04,2.3690,1060.93,61772.08
1731,train,5.149467,2.440621e-04,1.7895,1059.76,61840.45
1732,train,5.185804,2.438781e-04,2.8559,1064.26,61578.81
1733,train,5.180127,2.436941e-04,3.8130,1062.98,61653.37
1734,train,5.358932,2.435101e-04,5.0629,1061.10,61762.60
1735,train,5.299749,2.433260e-04,5.0160,1064.97,61538.01
1736,train,5.489635,2.431419e-04,4.9067,1062.28,61693.98
1737,train,5.320661,2.429578e-04,2.3636,1060.61,61790.80
1738,train,5.592751,2.427736e-04,7.9344,1061.86,61718.04
1739,train,5.639176,2.425895e-04,10.4194,1062.84,61660.98
1740,train,5.487253,2.424053e-04,8.9843,1063.40,61628.57
1741,train,5.409629,2.422210e-04,7.2029,1063.74,61609.33
1742,train,5.494827,2.420368e-04,5.2761,1064.96,61538.23
1743,train,5.462892,2.418525e-04,4.8230,1066.08,61473.65
1744,train,5.589502,2.416682e-04,5.4474,1065.91,61483.50
1745,train,5.793960,2.414839e-04,7.8648,1062.77,61665.11
1746,train,5.521512,2.412996e-04,7.4181,1062.31,61691.73
1747,train,5.515480,2.411152e-04,6.6905,1062.24,61696.13
1748,train,5.305801,2.409309e-04,5.1494,1081.45,60600.15
1749,train,5.375480,2.407465e-04,3.5485,1088.77,60192.95
1750,train,5.323825,2.405620e-04,2.5996,1079.66,60700.58
1751,train,5.360377,2.403776e-04,1.5127,1083.84,60466.46
1752,train,5.255301,2.401931e-04,1.4040,1080.49,60653.72
1753,train,5.311816,2.400086e-04,1.5710,1078.27,60778.63
1754,train,5.256388,2.398241e-04,1.2600,1064.21,61581.86
1755,train,5.306986,2.396396e-04,1.1419,1061.42,61743.65
1756,train,5.167417,2.394551e-04,0.9143,1060.19,61815.28
1757,train,5.272553,2.392705e-04,0.9852,1077.52,60820.90
1758,train,5.199533,2.390859e-04,1.2630,1075.50,60935.16
1759,train,5.101736,2.389013e-04,1.1583,1092.74,59974.06
1760,train,5.404476,2.387167e-04,1.2686,1099.40,59610.91
1761,train,5.212554,2.385320e-04,1.4768,1065.15,61527.52
1762,train,5.185251,2.383473e-04,2.0115,1069.60,61271.43
1763,train,5.130764,2.381626e-04,2.9666,1066.17,61468.80
1764,train,5.126687,2.379779e-04,4.2813,1065.99,61479.00
1765,train,5.235101,2.377932e-04,3.5351,1068.00,61363.46
1766,train,5.252389,2.376084e-04,2.2832,1077.79,60805.88
1767,train,5.211003,2.374237e-04,2.0065,1080.79,60637.15
1768,train,5.238414,2.372389e-04,2.1802,1079.38,60716.23
1769,train,5.223372,2.370541e-04,1.6090,1081.36,60605.25
1770,train,5.229353,2.368693e-04,1.1673,1073.36,61056.61
1771,train,5.138812,2.366844e-04,1.0755,1076.39,60884.98
1772,train,5.198959,2.364996e-04,0.9483,1067.00,61421.06
1773,train,5.265111,2.363147e-04,1.2319,1075.02,60962.74
1774,train,5.177717,2.361298e-04,0.9254,1091.76,60028.07
1775,train,5.225890,2.359449e-04,0.8855,1090.85,60078.09
1776,train,5.062433,2.357600e-04,1.2030,1093.21,59948.14
1777,train,5.143810,2.355750e-04,1.1703,1080.88,60632.14
1778,train,5.090560,2.353900e-04,0.8463,1095.75,59809.00
1779,train,5.251915,2.352051e-04,0.7641,1091.40,60047.83
1780,train,5.117558,2.350201e-04,0.9037,1085.17,60392.13
1781,train,5.155497,2.348351e-04,0.9680,1082.75,60527.58
1782,train,5.173469,2.346500e-04,0.7765,1069.00,61305.82
1783,train,5.033800,2.344650e-04,0.8678,1063.78,61606.65
1784,train,5.074911,2.342799e-04,0.7714,1065.57,61503.52
1785,train,5.093600,2.340949e-04,0.7523,1071.14,61183.68
1786,train,4.980886,2.339098e-04,0.7509,1063.41,61627.95
1787,train,5.090535,2.337247e-04,0.9381,1062.94,61655.57
1788,train,5.173561,2.335396e-04,0.9040,1063.05,61649.05
1789,train,5.066576,2.333544e-04,0.8029,1067.06,61417.48
1790,train,5.074914,2.331693e-04,0.7830,1083.81,60468.01
1791,train,5.069729,2.329841e-04,0.8636,1064.07,61589.70
1792,train,4.997148,2.327990e-04,1.0537,1071.70,61151.42
1793,train,5.060437,2.326138e-04,0.9129,1085.45,60376.75
1794,train,5.165174,2.324286e-04,1.2327,1078.77,60750.66
1795,train,5.056793,2.322434e-04,1.1686,1106.45,59231.09
1796,train,5.061704,2.320581e-04,1.4400,1086.16,60337.27
1797,train,5.252951,2.318729e-04,1.3646,1087.97,60237.11
1798,train,5.203918,2.316877e-04,1.2906,1058.24,61929.17
1799,train,5.060178,2.315024e-04,1.5478,1061.86,61718.35
1800,train,5.318162,2.313171e-04,3.0288,1061.69,61728.05
1801,train,5.063176,2.311318e-04,2.4327,1062.08,61705.42
1802,train,5.187189,2.309465e-04,1.8911,1059.23,61871.26
1803,train,5.106969,2.307612e-04,1.3256,1096.35,59776.65
1804,train,5.073603,2.305759e-04,1.5846,1079.85,60689.82
1805,train,5.187555,2.303906e-04,1.6996,1100.44,59554.27
1806,train,5.124344,2.302052e-04,1.5058,1090.56,60094.15
1807,train,5.021977,2.300199e-04,1.1926,1064.84,61545.14
1808,train,4.953657,2.298345e-04,0.9614,1060.49,61797.81
1809,train,5.084366,2.296491e-04,1.0172,1061.47,61740.87
1810,train,5.064187,2.294637e-04,0.8878,1065.42,61512.01
1811,train,5.075200,2.292783e-04,0.8420,1070.68,61209.64
1812,train,5.082451,2.290929e-04,1.1147,1082.09,60564.39
1813,train,5.099146,2.289075e-04,2.1989,1110.12,59034.80
1814,train,4.801146,2.287221e-04,3.4008,1077.31,60832.83
1815,train,5.083073,2.285366e-04,4.3900,1071.42,61167.64
1816,train,5.148960,2.283512e-04,4.5690,1080.50,60653.27
1817,train,5.224807,2.281657e-04,3.4560,1091.82,60024.56
1818,train,5.512597,2.279803e-04,2.6592,1092.72,59975.18
1819,train,5.515491,2.277948e-04,1.6126,1065.68,61496.64
1820,train,5.276954,2.276093e-04,1.5158,1062.63,61673.62
1821,train,5.223979,2.274239e-04,2.0805,1088.74,60194.43
1822,train,5.181829,2.272384e-04,2.7338,1094.33,59886.75
1823,train,5.298275,2.270529e-04,2.7008,1089.08,60175.54
1824,train,5.199823,2.268673e-04,1.9970,1087.83,60244.62
1825,train,5.222227,2.266818e-04,1.7683,1069.02,61304.57
1826,train,5.300340,2.264963e-04,1.5380,1085.31,60384.31
1827,train,5.022098,2.263108e-04,1.9118,1077.62,60815.38
1828,train,5.285931,2.261252e-04,2.2317,1061.63,61731.68
1829,train,5.121681,2.259397e-04,2.1757,1097.85,59695.09
1830,train,5.218217,2.257541e-04,2.1853,1074.83,60973.39
1831,train,5.172460,2.255686e-04,1.5472,1086.45,60321.12
1832,train,5.094803,2.253830e-04,1.1846,1099.62,59598.65
1833,train,5.093224,2.251974e-04,1.1974,1073.04,61075.20
1834,train,5.159842,2.250119e-04,1.4119,1085.94,60349.64
1835,train,5.148257,2.248263e-04,1.0961,1097.60,59708.44
1836,train,5.155240,2.246407e-04,0.9872,1092.58,59982.84
1837,train,5.132757,2.244551e-04,1.0039,1074.42,60996.59
1838,train,4.996745,2.242695e-04,0.8781,1090.20,60113.98
1839,train,5.151458,2.240839e-04,1.2295,1095.52,59821.81
1840,train,5.136294,2.238983e-04,1.4795,1092.85,59968.07
1841,train,5.111347,2.237127e-04,1.3632,1072.51,61105.01
1842,train,5.010005,2.235271e-04,0.8821,1086.36,60326.39
1843,train,5.163458,2.233415e-04,0.9081,1072.75,61091.50
1844,train,5.197872,2.231559e-04,1.0582,1072.06,61130.94
1845,train,4.966658,2.229702e-04,1.1831,1062.42,61685.47
1846,train,5.031429,2.227846e-04,0.9582,1061.51,61738.57
1847,train,5.099722,2.225990e-04,0.8240,1074.55,60989.23
1848,train,4.990761,2.224134e-04,0.8050,1062.63,61673.44
1849,train,5.054891,2.222277e-04,0.7014,1061.82,61720.39
1850,train,5.111289,2.220421e-04,0.6455,1065.06,61532.92
1851,train,5.035851,2.218565e-04,0.6725,1064.96,61538.56
1852,train,5.017835,2.216708e-04,0.6329,1089.60,60146.80
1853,train,5.039655,2.214852e-04,0.6884,1099.91,59583.02
1854,train,4.949691,2.212995e-04,0.6168,1076.91,60855.33
1855,train,4.993017,2.211139e-04,0.6492,1062.15,61701.09
1856,train,5.146899,2.209282e-04,0.6752,1064.22,61581.02
1857,train,5.188643,2.207426e-04,0.6231,1061.97,61711.52
1858,train,5.185063,2.205569e-04,0.5938,1061.86,61717.89
1859,train,5.162917,2.203713e-04,0.6259,1063.69,61612.17
1860,train,5.192910,2.201856e-04,0.8025,1062.12,61702.98
1861,train,5.182108,2.200000e-04,0.6219,1067.66,61383.12
1862,train,5.244932,2.198144e-04,0.5830,1074.51,60991.60
1863,train,5.277190,2.196287e-04,0.6919,1063.47,61624.56
1864,train,5.273022,2.194431e-04,0.6779,1071.55,61160.25
1865,train,5.177949,2.192574e-04,0.8005,1061.81,61720.75
1866,train,5.206783,2.190718e-04,0.6539,1080.37,60660.49
1867,train,5.253325,2.188861e-04,0.5745,1094.57,59873.74
1868,train,5.173070,2.187005e-04,0.6042,1080.65,60645.20
1869,train,5.203483,2.185148e-04,0.6795,1085.25,60387.83
1870,train,5.131034,2.183292e-04,0.6238,1100.85,59532.25
1871,train,5.106926,2.181435e-04,0.6900,1084.52,60428.56
1872,train,5.190459,2.179579e-04,0.5875,1113.08,58878.13
1873,train,5.175866,2.177723e-04,0.6429,1091.95,60017.39
1874,train,5.217850,2.175866e-04,0.7860,1070.34,61228.86
1875,train,5.231264,2.174010e-04,0.7348,1079.79,60693.01
1876,train,5.129398,2.172154e-04,0.7124,1099.80,59588.96
1877,train,5.214110,2.170298e-04,0.7199,1081.22,60612.95
1878,train,5.315508,2.168441e-04,0.7457,1077.15,60842.21
1879,train,5.192789,2.166585e-04,0.8910,1070.97,61193.11
1880,train,5.278715,2.164729e-04,1.0616,1084.68,60419.80
1881,train,5.223009,2.162873e-04,0.9367,1095.81,59806.17
1882,train,5.228111,2.161017e-04,1.0792,1085.97,60348.07
1883,train,5.242229,2.159161e-04,0.8118,1094.22,59892.92
1884,train,5.350552,2.157305e-04,0.9448,1085.35,60382.28
1885,train,5.289172,2.155449e-04,1.2289,1091.54,60039.90
1886,train,5.211362,2.153593e-04,1.3254,1066.59,61444.18
1887,train,5.241895,2.151737e-04,1.9965,1069.98,61249.84
1888,train,5.488622,2.149881e-04,4.9480,1066.87,61428.09
1889,train,5.556315,2.148026e-04,7.0488,1066.06,61475.25
1890,train,5.772967,2.146170e-04,8.2024,1071.52,61161.86
1891,train,5.862825,2.144314e-04,7.8137,1079.94,60685.00
1892,train,5.763949,2.142459e-04,10.2837,1083.82,60467.83
1893,train,6.014288,2.140603e-04,15.9422,1094.22,59892.66
1894,train,6.133682,2.138748e-04,18.9801,1063.69,61611.84
1895,train,5.923149,2.136892e-04,17.0997,1071.25,61176.93
1896,train,5.713712,2.135037e-04,14.9564,1059.70,61843.71
1897,train,5.668949,2.133182e-04,8.7371,1060.45,61799.97
1898,train,5.598364,2.131327e-04,7.6387,1060.62,61790.42
1899,train,5.763500,2.129471e-04,4.7455,1065.09,61530.88
1900,train,5.565625,2.127616e-04,3.2315,1086.04,60343.95
1901,train,5.484506,2.125761e-04,2.6457,1086.16,60337.42
1902,train,5.458867,2.123907e-04,3.1440,1061.50,61739.28
1903,train,5.472709,2.122052e-04,2.9916,1098.18,59676.93
1904,train,5.348309,2.120197e-04,2.7455,1074.47,60993.98
1905,train,5.425383,2.118343e-04,2.7641,1071.56,61159.70
1906,train,5.441512,2.116488e-04,2.1783,1072.89,61083.80
1907,train,5.408078,2.114634e-04,2.8027,1070.08,61244.22
1908,train,5.340446,2.112779e-04,5.3270,1081.53,60595.70
1909,train,5.351580,2.110925e-04,7.1029,1058.97,61886.66
1910,train,5.507270,2.109071e-04,7.1374,1077.91,60799.10
1911,train,5.482213,2.107217e-04,7.1423,1076.52,60877.85
1912,train,5.350368,2.105363e-04,5.9447,1065.89,61485.03
1913,train,5.656160,2.103509e-04,3.8908,1064.17,61584.01
1914,train,5.642167,2.101655e-04,2.8088,1059.59,61850.54
1915,train,5.618791,2.099801e-04,5.0754,1059.26,61869.33
1916,train,5.811167,2.097948e-04,11.0442,1058.07,61939.14
1917,train,5.585029,2.096094e-04,13.6056,1062.94,61655.44
1918,train,5.434243,2.094241e-04,14.1689,1060.84,61777.42
1919,train,5.512254,2.092388e-04,11.9619,1080.01,60680.78
1920,train,5.729949,2.090535e-04,10.8796,1075.32,60945.48
1921,train,5.762231,2.088682e-04,8.0606,1080.27,60666.26
1922,train,5.532627,2.086829e-04,4.6264,1094.84,59859.05
1923,train,5.708015,2.084976e-04,4.4051,1077.99,60794.65
1924,train,5.776214,2.083123e-04,4.5336,1075.80,60918.34
1925,train,5.915758,2.081271e-04,4.1507,1088.36,60215.51
1926,train,6.056784,2.079419e-04,4.2332,1069.72,61264.72
1927,train,5.903850,2.077566e-04,3.6193,1089.40,60157.75
1928,train,5.839734,2.075714e-04,5.3163,1063.26,61636.60
1929,train,5.986320,2.073862e-04,8.4129,1076.98,60851.73
1930,train,5.810224,2.072010e-04,9.3010,1092.65,59978.80
1931,train,5.937511,2.070159e-04,7.7452,1081.63,60589.85
1932,train,5.716438,2.068307e-04,4.5278,1066.52,61448.22
1933,train,5.663824,2.066456e-04,3.2291,1074.56,60988.96
1934,train,5.542853,2.064604e-04,3.5112,1085.24,60388.53
1935,train,5.579592,2.062753e-04,5.1067,1063.25,61637.26
1936,train,5.609091,2.060902e-04,1.8079,1061.17,61758.35
1937,train,5.643459,2.059051e-04,1.4632,1059.96,61828.80
1938,train,5.434471,2.057201e-04,1.4889,1080.63,60646.21
1939,train,5.491036,2.055350e-04,1.6319,1079.49,60710.37
1940,train,5.542002,2.053500e-04,2.3599,1065.99,61479.06
1941,train,5.402663,2.051649e-04,2.1765,1062.67,61671.21
1942,train,5.617480,2.049799e-04,2.2981,1060.53,61795.46
1943,train,5.425120,2.047949e-04,1.7611,1075.16,60954.62
1944,train,5.485627,2.046100e-04,2.2923,1083.62,60478.59
1945,train,5.424200,2.044250e-04,2.6929,1079.77,60694.32
1946,train,5.491664,2.042400e-04,3.3198,1091.39,60048.37
1947,train,5.402319,2.040551e-04,2.4408,1066.01,61477.85
1948,train,5.272765,2.038702e-04,1.7673,1071.29,61174.95
1949,train,5.527399,2.036853e-04,1.6497,1063.16,61642.93
1950,train,5.357880,2.035004e-04,1.1563,1065.92,61482.76
1951,train,5.423738,2.033156e-04,1.0875,1075.86,60914.91
1952,train,5.263417,2.031307e-04,1.2327,1064.04,61591.71
1953,train,5.287805,2.029459e-04,1.1365,1059.84,61835.86
1954,train,5.224677,2.027611e-04,0.9558,1063.15,61643.21
1955,train,5.306221,2.025763e-04,0.9598,1071.27,61176.12
1956,train,5.261400,2.023916e-04,0.8414,1061.09,61763.17
1957,train,5.277254,2.022068e-04,0.9850,1062.65,61672.28
1958,train,5.131907,2.020221e-04,1.1650,1066.46,61451.68
1959,train,5.206439,2.018374e-04,1.1455,1062.49,61681.23
1960,train,5.172198,2.016527e-04,0.9393,1062.44,61684.51
1961,train,5.145053,2.014680e-04,0.8545,1062.95,61654.92
1962,train,5.367720,2.012833e-04,1.2388,1068.49,61335.24
1963,train,4.981355,2.010987e-04,1.4502,1061.73,61725.87
1964,train,5.205448,2.009141e-04,1.6850,1063.39,61629.18
1965,train,5.121417,2.007295e-04,1.3250,1063.08,61647.46
1966,train,5.298767,2.005449e-04,1.2780,1061.08,61763.25
1967,train,5.187555,2.003604e-04,0.8196,1079.10,60731.98
1968,train,5.150943,2.001759e-04,0.8380,1072.79,61089.14
1969,train,5.174336,1.999914e-04,0.9692,1096.00,59795.53
1970,train,5.176333,1.998069e-04,0.9154,1066.01,61477.87
1971,train,5.186989,1.996224e-04,0.8238,1065.15,61527.69
1972,train,5.213654,1.994380e-04,0.7759,1059.02,61883.44
1973,train,5.227325,1.992535e-04,0.8696,1063.14,61643.54
1974,train,5.102843,1.990691e-04,0.7676,1062.17,61699.95
1975,train,5.146173,1.988848e-04,0.8142,1058.59,61909.05
1976,train,5.264058,1.987004e-04,0.8452,1069.22,61293.02
1977,train,5.262161,1.985161e-04,0.8547,1061.46,61741.18
1978,train,5.234926,1.983318e-04,0.7913,1062.78,61664.63
1979,train,5.238510,1.981475e-04,0.7075,1056.27,62044.93
1980,train,5.157488,1.979632e-04,0.8690,1061.72,61726.03
1981,train,5.142297,1.977790e-04,0.9537,1062.39,61687.09
1982,train,5.080403,1.975947e-04,0.8289,1061.90,61715.63
1983,train,5.187475,1.974105e-04,0.8798,1063.23,61638.48
1984,train,5.168216,1.972264e-04,0.6554,1066.13,61470.95
1985,train,5.282975,1.970422e-04,0.7137,1065.39,61513.60
1986,train,4.987694,1.968581e-04,0.8374,1073.98,61021.78
1987,train,5.174139,1.966740e-04,0.8562,1070.93,61195.29
1988,train,5.153328,1.964899e-04,0.9896,1074.25,61006.31
1989,train,5.168276,1.963059e-04,0.9387,1080.02,60680.59
1990,train,5.127179,1.961219e-04,0.9434,1066.24,61464.32
1991,train,5.093872,1.959379e-04,0.7776,1091.52,60040.87
1992,train,5.171737,1.957539e-04,0.7428,1104.51,59334.65
1993,train,4.844109,1.955700e-04,1.0497,1079.62,60703.09
1994,train,5.182312,1.953861e-04,0.8442,1092.18,60004.76
1995,train,5.143502,1.952022e-04,0.8584,1079.76,60695.03
1996,train,5.200431,1.950183e-04,1.1640,1061.86,61717.88
1997,train,5.451651,1.948345e-04,1.3345,1061.79,61722.34
1998,train,5.183998,1.946506e-04,1.5863,1075.67,60926.02
1999,train,5.067637,1.944669e-04,2.1931,1072.35,61114.32
2000,val,5.182199,,,,
2000,train,5.157865,1.942831e-04,2.7303,2780.99,23565.71
2001,train,5.160398,1.940994e-04,2.5338,1073.99,61021.24
2002,train,5.321736,1.939157e-04,2.0203,1076.11,60900.95
2003,train,5.240789,1.937320e-04,1.5439,1067.15,61412.37
2004,train,5.231436,1.935483e-04,1.2289,1068.63,61326.94
2005,train,5.197567,1.933647e-04,1.3744,1069.02,61304.77
2006,train,5.239712,1.931811e-04,1.2172,1067.16,61411.52
2007,train,5.309319,1.929976e-04,1.1951,1081.41,60602.53
2008,train,5.125810,1.928140e-04,0.9729,1093.34,59941.04
2009,train,5.151901,1.926305e-04,0.8498,1084.72,60417.68
2010,train,5.272805,1.924471e-04,1.0368,1084.89,60407.76
2011,train,5.187490,1.922636e-04,0.9581,1070.67,61210.10
2012,train,5.183684,1.920802e-04,0.7713,1060.86,61776.54
2013,train,5.258330,1.918968e-04,0.9327,1070.52,61219.07
2014,train,5.167934,1.917134e-04,0.8352,1086.29,60330.24
2015,train,5.160411,1.915301e-04,0.6835,1079.24,60724.02
2016,train,5.185260,1.913468e-04,0.6957,1100.06,59574.73
2017,train,5.133493,1.911636e-04,0.7464,1098.20,59675.79
2018,train,5.106685,1.909803e-04,0.7326,1096.02,59794.52
2019,train,5.149336,1.907971e-04,0.9914,1094.27,59890.34
2020,train,5.164055,1.906139e-04,0.7877,1096.23,59782.93
2021,train,5.261432,1.904308e-04,0.7196,1096.20,59784.62
2022,train,5.107769,1.902477e-04,0.6881,1096.21,59784.33
2023,train,5.128004,1.900646e-04,0.7052,1099.15,59624.35
2024,train,5.199087,1.898816e-04,0.9151,1110.89,58993.92
2025,train,5.128442,1.896985e-04,0.7565,1096.76,59754.29
2026,train,5.197938,1.895156e-04,0.6345,1067.35,61400.55
2027,train,5.126430,1.893326e-04,0.5712,1069.59,61272.06
2028,train,5.160726,1.891497e-04,0.5687,1079.59,60704.78
2029,train,5.092617,1.889668e-04,0.7137,1066.11,61472.21
2030,train,5.164871,1.887840e-04,0.6287,1067.10,61414.98
2031,train,5.210894,1.886011e-04,0.6970,1067.41,61396.93
2032,train,5.211839,1.884184e-04,0.6422,1065.92,61482.81
2033,train,5.290252,1.882356e-04,0.5926,1069.32,61287.62
2034,train,5.083900,1.880529e-04,0.5638,1065.73,61493.87
2035,train,5.065146,1.878702e-04,0.5729,1069.64,61269.27
2036,train,5.150368,1.876875e-04,0.6335,1068.42,61339.26
2037,train,5.233377,1.875049e-04,0.7012,1072.71,61094.03
2038,train,5.123367,1.873223e-04,0.7096,1066.79,61433.12
2039,train,5.157666,1.871398e-04,0.7223,1068.53,61332.83
2040,train,5.113161,1.869573e-04,0.7241,1076.90,60855.99
2041,train,5.044476,1.867748e-04,0.7852,1069.12,61299.13
2042,train,5.055685,1.865924e-04,1.2761,1072.06,61130.93
2043,train,5.177307,1.864100e-04,1.6015,1089.98,60125.97
2044,train,5.080371,1.862276e-04,2.0433,1070.49,61220.61
2045,train,5.047846,1.860453e-04,1.7263,1071.68,61152.63
2046,train,5.131237,1.858630e-04,1.4392,1101.34,59505.63
2047,train,5.168198,1.856807e-04,1.1876,1083.99,60458.18
2048,train,5.153345,1.854985e-04,1.1092,1104.90,59314.00
2049,train,5.155937,1.853163e-04,1.0939,1093.78,59917.00
2050,train,5.131809,1.851341e-04,1.0590,1079.41,60714.65
2051,train,5.309474,1.849520e-04,1.3259,1090.06,60121.62
2052,train,5.150750,1.847699e-04,1.7203,1080.00,60681.58
2053,train,5.309809,1.845879e-04,2.0238,1072.95,61080.00
2054,train,5.277912,1.844059e-04,2.0084,1074.04,61018.24
2055,train,5.184209,1.842239e-04,1.8847,1106.36,59235.63
2056,train,5.178173,1.840420e-04,1.2857,1094.61,59871.62
2057,train,5.163001,1.838601e-04,1.0004,1069.99,61249.28
2058,train,5.101042,1.836783e-04,1.0130,1094.64,59869.87
2059,train,5.213679,1.834965e-04,1.1035,1065.73,61494.04
2060,train,5.012984,1.833147e-04,1.0231,1075.92,60911.49
2061,train,5.192577,1.831330e-04,1.0660,1072.97,61079.00
2062,train,5.092269,1.829513e-04,0.7692,1081.15,60617.07
2063,train,5.226202,1.827696e-04,0.7405,1069.86,61256.53
2064,train,4.985011,1.825880e-04,0.7592,1057.36,61980.55
2065,train,5.132546,1.824064e-04,0.6986,1077.81,60804.56
2066,train,5.143980,1.822249e-04,0.8294,1068.48,61335.74
2067,train,5.070051,1.820434e-04,0.7514,1071.70,61151.44
2068,train,5.036182,1.818619e-04,0.7510,1066.47,61451.20
2069,train,5.117595,1.816805e-04,0.7908,1067.32,61402.54
2070,train,5.002047,1.814992e-04,0.6489,1065.24,61522.48
2071,train,5.148258,1.813178e-04,0.7367,1071.70,61151.68
2072,train,5.113278,1.811365e-04,0.8949,1066.97,61422.57
2073,train,5.137213,1.809553e-04,0.9291,1079.90,60686.90
2074,train,5.179561,1.807741e-04,0.7430,1084.50,60429.58
2075,train,4.959947,1.805929e-04,0.6945,1064.77,61549.40
2076,train,4.982962,1.804118e-04,0.5736,1065.34,61516.26
2077,train,5.050653,1.802307e-04,0.6379,1063.50,61622.99
2078,train,5.053579,1.800497e-04,0.5869,1066.54,61447.46
2079,train,5.077815,1.798687e-04,0.5937,1063.63,61615.60
2080,train,5.111210,1.796877e-04,0.5584,1066.41,61455.03
2081,train,4.875304,1.795068e-04,0.9548,1062.73,61667.46
2082,train,4.999606,1.793259e-04,0.5245,1069.03,61304.32
2083,train,5.149878,1.791451e-04,0.6497,1070.10,61242.68
2084,train,4.994649,1.789643e-04,0.5609,1082.35,60549.76
2085,train,4.951298,1.787836e-04,0.5644,1072.73,61092.86
2086,train,5.068961,1.786029e-04,0.5316,1082.04,60567.11
2087,train,5.066408,1.784222e-04,0.5435,1087.57,60259.07
2088,train,5.049821,1.782416e-04,0.5534,1065.51,61506.54
2089,train,5.034882,1.780611e-04,0.8167,1065.23,61522.59
2090,train,5.049312,1.778806e-04,0.5632,1069.76,61262.21
2091,train,5.115448,1.777001e-04,0.5452,1060.57,61793.30
2092,train,5.006210,1.775197e-04,0.5418,1061.65,61730.31
2093,train,5.120764,1.773393e-04,0.5990,1059.40,61861.65
