step,type,value,lr,norm,dt,tok_sec
406,train,6.300811290740967,3.9956e-04,0.4751,987.37,66374.11
407,train,6.190862655639648,3.9954e-04,0.6456,988.38,66306.50
408,train,6.226934909820557,3.9953e-04,0.5022,986.60,66426.29
409,train,6.241827964782715,3.9952e-04,0.4700,987.17,66387.60
410,train,6.29892110824585,3.9950e-04,0.4577,987.78,66346.98
411,train,6.145460605621338,3.9949e-04,0.4382,988.69,66285.36
412,train,6.258028984069824,3.9948e-04,0.5337,984.19,66588.43
413,train,6.2429118156433105,3.9946e-04,0.4852,987.44,66369.69
414,train,6.192483901977539,3.9945e-04,0.8250,989.23,66249.48
415,train,6.126926422119141,3.9943e-04,0.7247,986.49,66433.60
416,train,6.2231550216674805,3.9942e-04,0.6970,985.46,66503.00
417,train,6.2000322341918945,3.9940e-04,0.6401,987.91,66337.88
418,train,6.231272220611572,3.9939e-04,0.6051,987.29,66379.50
419,train,6.309858798980713,3.9937e-04,0.4905,986.43,66437.58
420,train,6.1828718185424805,3.9936e-04,0.5290,987.01,66398.63
421,train,6.290436744689941,3.9934e-04,0.6593,989.70,66218.25
422,train,6.115394592285156,3.9932e-04,0.6099,985.18,66522.13
423,train,6.163649559020996,3.9931e-04,0.5140,989.93,66202.55
424,train,6.212462425231934,3.9929e-04,0.6115,987.31,66378.31
425,train,6.190103530883789,3.9928e-04,0.4305,986.70,66419.36
426,train,6.115015029907227,3.9926e-04,0.4707,989.42,66236.71
427,train,6.160696506500244,3.9924e-04,0.3887,987.76,66347.98
428,train,6.194214344024658,3.9923e-04,0.4445,986.12,66458.43
429,train,6.137582778930664,3.9921e-04,0.4746,990.69,66151.65
430,train,6.05141544342041,3.9919e-04,0.5610,990.84,66141.85
431,train,6.077122211456299,3.9917e-04,0.3988,986.88,66407.50
432,train,6.068634510040283,3.9915e-04,0.4569,989.27,66247.01
433,train,6.0769500732421875,3.9914e-04,0.5041,987.01,66398.29
434,train,6.142275810241699,3.9912e-04,0.5215,988.34,66309.30
435,train,6.184582233428955,3.9910e-04,0.4068,988.29,66312.43
436,train,6.0347089767456055,3.9908e-04,0.4352,988.11,66324.85
437,train,6.138764381408691,3.9906e-04,0.5218,986.73,66417.24
438,train,6.405958652496338,3.9904e-04,0.5477,985.53,66498.01
439,train,6.15669059753418,3.9902e-04,0.4620,986.86,66408.64
440,train,6.099664688110352,3.9900e-04,0.5117,986.50,66432.58
441,train,6.302640438079834,3.9899e-04,0.6098,987.14,66389.44
442,train,5.946737766265869,3.9897e-04,0.7573,989.74,66215.06
443,train,6.294694423675537,3.9895e-04,0.8698,986.48,66434.03
444,train,6.135211944580078,3.9893e-04,0.7681,987.77,66347.34
445,train,6.131665229797363,3.9891e-04,0.4918,988.90,66271.84
446,train,6.159440040588379,3.9888e-04,0.7349,988.60,66291.68
447,train,6.153176307678223,3.9886e-04,0.5371,987.03,66397.23
448,train,6.01332426071167,3.9884e-04,0.6878,987.89,66339.51
449,train,6.143685340881348,3.9882e-04,0.5071,986.49,66433.50
450,train,6.1855387687683105,3.9880e-04,0.5667,987.09,66392.84
451,train,6.116184234619141,3.9878e-04,0.6470,987.20,66385.54
452,train,6.264251232147217,3.9876e-04,0.5409,986.40,66439.25
453,train,6.102517127990723,3.9874e-04,0.5690,985.51,66499.81
454,train,6.145462512969971,3.9871e-04,0.5418,988.05,66328.29
455,train,6.189441204071045,3.9869e-04,0.4953,985.53,66497.91
456,train,6.082518577575684,3.9867e-04,0.4261,988.56,66294.28
457,train,6.2121992111206055,3.9865e-04,0.4673,989.06,66261.01
458,train,6.2457594871521,3.9862e-04,0.4980,992.71,66017.50
459,train,6.113110065460205,3.9860e-04,0.5238,989.92,66203.53
460,train,6.126443862915039,3.9858e-04,0.4049,993.34,65975.27
461,train,6.188022613525391,3.9855e-04,0.5111,990.66,66153.72
462,train,6.023430347442627,3.9853e-04,0.4933,990.57,66159.98
463,train,6.169154167175293,3.9851e-04,0.4475,992.66,66020.81
464,train,6.113237380981445,3.9848e-04,0.4860,996.12,65791.11
465,train,5.998612403869629,3.9846e-04,0.6017,991.28,66112.43
466,train,6.148143768310547,3.9843e-04,0.4584,991.17,66119.83
467,train,6.121988773345947,3.9841e-04,0.4928,991.76,66080.44
468,train,5.931251049041748,3.9838e-04,0.5727,987.78,66346.99
469,train,6.0408244132995605,3.9836e-04,0.4825,987.06,66395.13
470,train,6.094064235687256,3.9833e-04,0.6185,988.14,66322.53
471,train,6.127621650695801,3.9831e-04,0.5575,986.73,66417.16
472,train,5.992101669311523,3.9828e-04,0.5843,987.23,66383.84
473,train,6.051513195037842,3.9826e-04,0.5768,985.98,66467.75
474,train,6.07658052444458,3.9823e-04,0.5234,988.47,66300.14
475,train,6.115385055541992,3.9821e-04,0.5647,986.74,66416.49
476,train,6.0632829666137695,3.9818e-04,0.4993,988.92,66270.29
477,train,6.054022789001465,3.9815e-04,0.5609,985.89,66474.21
478,train,6.020627498626709,3.9813e-04,0.4479,986.59,66427.00
479,train,6.110741138458252,3.9810e-04,0.4981,986.67,66421.60
480,train,6.1351165771484375,3.9807e-04,0.5191,987.34,66376.18
481,train,6.092644691467285,3.9805e-04,0.5181,987.25,66382.27
482,train,6.068403244018555,3.9802e-04,0.4682,987.57,66361.07
483,train,6.118165969848633,3.9799e-04,0.4720,989.03,66262.69
484,train,6.05173921585083,3.9796e-04,0.5351,986.68,66420.67
485,train,6.11167049407959,3.9794e-04,0.5014,989.70,66217.79
486,train,5.98128080368042,3.9791e-04,0.4215,988.86,66274.30
487,train,5.9784345626831055,3.9788e-04,0.5217,990.48,66165.65
488,train,6.063937187194824,3.9785e-04,0.5497,990.68,66152.67
489,train,6.132900714874268,3.9782e-04,0.4549,989.60,66224.45
490,train,6.048933029174805,3.9779e-04,0.7463,989.02,66263.90
491,train,5.768044948577881,3.9776e-04,0.5073,991.14,66121.70
492,train,6.00687837600708,3.9773e-04,0.6388,989.96,66200.93
493,train,6.347238540649414,3.9770e-04,0.8001,990.42,66169.68
494,train,6.081305503845215,3.9768e-04,0.7719,989.88,66205.98
495,train,6.038639068603516,3.9765e-04,0.6551,993.41,65970.63
496,train,6.034144401550293,3.9762e-04,0.6825,994.39,65905.56
497,train,5.9840850830078125,3.9759e-04,0.5850,992.04,66061.76
498,train,5.928062438964844,3.9755e-04,0.4787,991.14,66122.13
499,train,6.052639484405518,3.9752e-04,0.4416,992.05,66061.51
500,val,6.031546592712402,,,,
500,train,6.114916801452637,3.9749e-04,0.5110,1961.76,33406.73
501,train,5.991064071655273,3.9746e-04,0.4859,988.88,66272.86
502,train,6.022387504577637,3.9743e-04,0.3880,991.11,66123.74
503,train,5.932938575744629,3.9740e-04,0.4995,986.74,66416.44
504,train,6.071297645568848,3.9737e-04,0.6196,987.26,66382.02
505,train,6.13555908203125,3.9734e-04,0.4647,984.13,66592.92
506,train,6.050744533538818,3.9730e-04,0.5134,985.51,66499.25
507,train,5.9468770027160645,3.9727e-04,0.5432,984.19,66588.88
508,train,5.9167351722717285,3.9724e-04,0.4412,989.91,66203.89
509,train,5.949553966522217,3.9721e-04,0.5226,987.40,66372.46
510,train,5.8841142654418945,3.9718e-04,0.4944,984.54,66564.81
511,train,5.9854655265808105,3.9714e-04,0.4466,987.36,66374.79
512,train,5.973879337310791,3.9711e-04,0.4829,989.26,66247.74
513,train,6.04180383682251,3.9708e-04,0.4572,987.28,66380.53
514,train,6.053887844085693,3.9704e-04,0.4355,987.08,66393.93
515,train,5.946491241455078,3.9701e-04,0.4543,988.87,66273.42
516,train,5.875335693359375,3.9698e-04,0.4108,988.92,66270.16
517,train,5.985201358795166,3.9694e-04,0.4973,987.51,66365.17
518,train,6.014499187469482,3.9691e-04,0.4343,988.35,66308.26
519,train,5.952164173126221,3.9687e-04,0.5184,988.90,66271.65
520,train,6.092555046081543,3.9684e-04,0.5329,989.84,66208.93
521,train,5.967548847198486,3.9680e-04,0.5207,989.77,66213.40
522,train,6.018396377563477,3.9677e-04,0.4958,988.21,66318.02
523,train,5.984423637390137,3.9673e-04,0.4722,988.52,66297.27
524,train,5.931138038635254,3.9670e-04,0.5052,987.06,66395.24
525,train,6.24936056137085,3.9666e-04,1.3174,987.32,66377.91
526,train,5.886720180511475,3.9663e-04,0.9826,988.96,66267.45
527,train,6.125103950500488,3.9659e-04,0.6200,986.40,66439.38
528,train,5.978756904602051,3.9655e-04,0.6703,987.91,66337.99
529,train,5.986347198486328,3.9652e-04,0.5422,988.00,66331.75
530,train,5.9848527908325195,3.9648e-04,0.5136,986.79,66413.21
531,train,5.965327262878418,3.9645e-04,0.5112,985.07,66529.27
532,train,5.937722682952881,3.9641e-04,0.5086,987.67,66354.18
533,train,5.912406921386719,3.9637e-04,0.5569,987.59,66359.39
534,train,5.96671199798584,3.9633e-04,0.5529,986.88,66407.05
535,train,5.975706100463867,3.9630e-04,0.5697,988.10,66325.60
536,train,6.043796062469482,3.9626e-04,0.7066,988.34,66309.04
537,train,6.048769950866699,3.9622e-04,0.6492,989.30,66244.83
538,train,5.960480690002441,3.9618e-04,0.6497,987.29,66379.90
539,train,6.023340225219727,3.9615e-04,0.5819,985.37,66509.06
540,train,6.159244060516357,3.9611e-04,0.6621,985.47,66502.53
541,train,5.984396934509277,3.9607e-04,0.6759,984.09,66595.66
542,train,5.9324541091918945,3.9603e-04,0.7115,985.28,66515.16
543,train,5.976833343505859,3.9599e-04,0.4625,986.53,66430.79
544,train,5.9452104568481445,3.9595e-04,0.5744,986.50,66432.97
545,train,5.994115829467773,3.9591e-04,0.5332,985.00,66534.24
546,train,6.046220302581787,3.9587e-04,0.5749,989.38,66239.26
547,train,6.036523818969727,3.9583e-04,0.8716,984.35,66577.91
548,train,5.944472789764404,3.9579e-04,0.6338,984.95,66537.71
549,train,6.0148210525512695,3.9575e-04,0.5693,985.90,66473.13
550,train,5.920673370361328,3.9571e-04,0.4873,983.88,66609.92
551,train,6.000441551208496,3.9567e-04,0.5668,986.56,66428.47
552,train,5.863438606262207,3.9563e-04,0.4825,984.69,66554.94
553,train,6.008466720581055,3.9559e-04,0.5605,985.54,66497.58
554,train,5.888851642608643,3.9555e-04,0.5390,984.74,66551.41
555,train,5.667491436004639,3.9551e-04,0.5287,984.96,66536.85
556,train,5.953686714172363,3.9547e-04,0.6014,986.19,66453.54
557,train,5.909793376922607,3.9543e-04,0.6051,984.99,66534.90
558,train,5.878312587738037,3.9539e-04,0.6431,987.45,66369.19
559,train,5.784535884857178,3.9534e-04,0.4868,986.13,66457.88
560,train,5.84375,3.9530e-04,0.5197,984.22,66586.51
561,train,6.0902228355407715,3.9526e-04,0.9336,985.26,66516.27
562,train,5.96331262588501,3.9522e-04,0.5256,983.72,66620.34
563,train,5.787337303161621,3.9517e-04,0.7212,1003.66,65297.11
564,train,5.767016410827637,3.9513e-04,0.4942,1005.19,65197.68
565,train,5.9304914474487305,3.9509e-04,0.6853,973.35,67330.02
566,train,5.840892314910889,3.9505e-04,0.5279,973.04,67351.78
567,train,5.761689186096191,3.9500e-04,0.6626,973.56,67315.58
568,train,5.939980506896973,3.9496e-04,0.5086,972.60,67382.57
569,train,5.809767246246338,3.9492e-04,0.5498,972.44,67393.48
570,train,5.797896385192871,3.9487e-04,0.5536,973.84,67296.51
571,train,5.989480495452881,3.9483e-04,0.5323,973.43,67324.88
572,train,5.867457866668701,3.9478e-04,0.5175,972.38,67397.26
573,train,5.871561050415039,3.9474e-04,0.5097,974.19,67272.56
574,train,5.892032146453857,3.9469e-04,0.5458,973.64,67310.07
575,train,5.9239888191223145,3.9465e-04,0.4914,973.66,67308.85
576,train,5.80918550491333,3.9460e-04,0.5221,972.76,67371.33
577,train,5.880095958709717,3.9456e-04,0.5216,972.89,67362.00
578,train,5.850991249084473,3.9451e-04,0.4757,971.97,67425.68
579,train,5.867094039916992,3.9447e-04,0.5682,971.46,67461.03
580,train,5.846749305725098,3.9442e-04,0.4819,971.95,67427.51
581,train,5.89743185043335,3.9438e-04,0.4808,972.67,67377.58
582,train,5.827854156494141,3.9433e-04,0.4615,972.89,67362.10
583,train,5.729427337646484,3.9428e-04,0.4947,973.34,67330.93
584,train,5.769986629486084,3.9424e-04,0.4201,973.42,67325.68
585,train,5.815371513366699,3.9419e-04,0.4458,972.22,67408.57
586,train,5.909058094024658,3.9414e-04,0.5037,971.70,67444.51
587,train,5.828823089599609,3.9410e-04,0.5108,972.05,67420.62
588,train,5.8327789306640625,3.9405e-04,0.5173,973.05,67351.43
589,train,5.888956546783447,3.9400e-04,0.5288,971.50,67458.77
590,train,5.9085564613342285,3.9395e-04,0.5906,972.56,67385.28
591,train,5.8309221267700195,3.9391e-04,0.6115,971.37,67467.33
592,train,5.713345527648926,3.9386e-04,0.6129,972.62,67380.56
593,train,5.836381912231445,3.9381e-04,0.5929,972.88,67362.66
594,train,5.796729564666748,3.9376e-04,0.6519,973.07,67349.75
595,train,5.713621139526367,3.9371e-04,0.5617,973.12,67346.07
596,train,5.8638014793396,3.9366e-04,0.6727,972.88,67362.92
597,train,5.747467994689941,3.9362e-04,0.5250,973.21,67340.33
598,train,5.798550605773926,3.9357e-04,0.5412,972.46,67392.20
599,train,5.80045223236084,3.9352e-04,0.6515,973.73,67304.11
600,train,5.785741806030273,3.9347e-04,0.6225,971.64,67448.54
601,train,5.833494663238525,3.9342e-04,0.6582,972.99,67355.31
602,train,5.908123970031738,3.9337e-04,0.5237,972.18,67411.56
603,train,5.930113792419434,3.9332e-04,0.6465,972.39,67396.52
604,train,5.762960910797119,3.9327e-04,0.6382,973.08,67348.89
605,train,5.773884296417236,3.9322e-04,0.6285,972.22,67408.43
606,train,5.84453010559082,3.9317e-04,0.5828,972.65,67378.74
607,train,5.770169258117676,3.9312e-04,0.5195,974.68,67238.42
608,train,5.719784259796143,3.9307e-04,0.5444,972.63,67380.13
609,train,5.778083324432373,3.9301e-04,0.6485,972.25,67406.80
610,train,5.77994966506958,3.9296e-04,0.6667,973.07,67349.47
611,train,5.686619758605957,3.9291e-04,0.5467,972.22,67408.83
612,train,5.774064540863037,3.9286e-04,0.5465,972.75,67372.17
613,train,5.732210159301758,3.9281e-04,0.5303,972.70,67375.29
614,train,5.758695602416992,3.9276e-04,0.6031,972.14,67413.84
615,train,6.017755508422852,3.9270e-04,0.9520,973.03,67352.52
616,train,5.753881931304932,3.9265e-04,0.5934,972.56,67384.84
617,train,5.739004611968994,3.9260e-04,0.5540,972.47,67391.48
618,train,5.8507161140441895,3.9255e-04,0.6727,973.44,67323.84
619,train,5.735080718994141,3.9249e-04,0.6106,972.19,67410.75
620,train,5.755124092102051,3.9244e-04,0.5992,973.03,67352.74
621,train,5.917430877685547,3.9239e-04,0.7178,973.62,67311.59
622,train,5.919541358947754,3.9233e-04,0.5641,972.12,67415.53
623,train,5.844189167022705,3.9228e-04,0.6922,972.84,67365.43
624,train,5.9994893074035645,3.9223e-04,0.8072,971.47,67460.76
625,train,5.794457912445068,3.9217e-04,0.6363,973.25,67337.48
626,train,5.761510372161865,3.9212e-04,0.6501,972.49,67389.96
627,train,5.739229679107666,3.9206e-04,0.5502,971.78,67438.93
628,train,5.707438945770264,3.9201e-04,0.5456,971.78,67439.24
629,train,5.771206855773926,3.9195e-04,0.5486,972.67,67377.62
630,train,5.733066082000732,3.9190e-04,0.6386,972.17,67412.09
631,train,5.751072406768799,3.9184e-04,0.5427,972.48,67390.35
632,train,5.838672637939453,3.9179e-04,0.5683,972.89,67362.31
633,train,5.708360195159912,3.9173e-04,0.5453,971.89,67431.50
634,train,5.8244428634643555,3.9168e-04,0.6013,971.96,67426.47
635,train,5.833086967468262,3.9162e-04,0.6065,973.25,67337.05
636,train,5.669350624084473,3.9156e-04,0.5572,972.11,67416.48
637,train,5.724691867828369,3.9151e-04,0.5265,973.12,67346.27
638,train,5.677249908447266,3.9145e-04,0.5642,972.44,67393.10
639,train,5.625670433044434,3.9140e-04,0.5425,971.23,67476.99
640,train,5.747621059417725,3.9134e-04,0.5402,972.35,67399.43
641,train,5.740612506866455,3.9128e-04,0.6023,972.68,67376.48
642,train,5.7432756423950195,3.9122e-04,0.5122,972.39,67396.57
643,train,5.809720039367676,3.9117e-04,0.5421,971.89,67431.39
644,train,5.741276264190674,3.9111e-04,0.5276,972.46,67391.97
645,train,5.610376358032227,3.9105e-04,0.5516,971.05,67489.70
646,train,5.75784969329834,3.9099e-04,0.5775,972.97,67356.60
647,train,5.766799449920654,3.9094e-04,0.5281,972.69,67376.38
648,train,5.681678295135498,3.9088e-04,0.6521,973.48,67321.35
649,train,5.608900547027588,3.9082e-04,0.4995,971.52,67457.25
650,train,5.680216312408447,3.9076e-04,0.5771,973.45,67323.47
651,train,5.6709303855896,3.9070e-04,0.5865,972.63,67380.31
652,train,5.736724853515625,3.9064e-04,0.6144,971.51,67457.90
653,train,5.783425807952881,3.9058e-04,0.6466,972.60,67381.99
654,train,5.748360633850098,3.9052e-04,0.8809,972.46,67392.06
655,train,5.811326026916504,3.9046e-04,0.6466,972.09,67417.38
656,train,5.798213481903076,3.9041e-04,0.8337,972.91,67360.53
657,train,5.68507194519043,3.9035e-04,0.5732,972.54,67386.21
658,train,5.639465808868408,3.9029e-04,0.7681,972.21,67409.09
659,train,5.736762046813965,3.9022e-04,0.5965,973.75,67302.44
660,train,5.724135398864746,3.9016e-04,0.6906,971.37,67467.71
661,train,5.65460205078125,3.9010e-04,0.6100,972.39,67396.65
662,train,5.6460862159729,3.9004e-04,0.7339,972.31,67402.38
663,train,5.695339202880859,3.8998e-04,0.5494,972.04,67421.16
664,train,5.619376182556152,3.8992e-04,0.6896,971.34,67469.95
665,train,5.601840972900391,3.8986e-04,0.5806,972.37,67398.30
666,train,5.6053690910339355,3.8980e-04,0.6185,972.33,67401.26
667,train,5.800267696380615,3.8974e-04,0.6351,972.50,67389.06
668,train,5.635629177093506,3.8967e-04,0.5792,988.75,66281.70
669,train,5.599332809448242,3.8961e-04,0.6654,972.94,67358.51
670,train,5.523292064666748,3.8955e-04,0.6161,972.51,67388.49
671,train,5.656039714813232,3.8949e-04,0.6796,972.26,67405.85
672,train,5.697579860687256,3.8943e-04,0.6551,972.43,67394.09
673,train,5.625111103057861,3.8936e-04,0.8283,971.83,67435.72
674,train,5.703489780426025,3.8930e-04,0.7665,972.26,67406.05
675,train,5.554958820343018,3.8924e-04,0.7680,973.24,67337.84
676,train,5.607588291168213,3.8917e-04,0.6818,972.64,67379.22
677,train,5.623602390289307,3.8911e-04,0.6728,972.04,67421.16
678,train,5.7763590812683105,3.8905e-04,0.7163,971.88,67431.90
679,train,5.628345489501953,3.8898e-04,0.5879,973.13,67345.39
680,train,5.657938003540039,3.8892e-04,0.6041,972.29,67403.71
681,train,5.670100212097168,3.8885e-04,0.6799,972.42,67394.40
682,train,5.532382965087891,3.8879e-04,0.6459,972.97,67357.00
683,train,5.673469543457031,3.8872e-04,0.7131,971.56,67454.27
684,train,5.566028594970703,3.8866e-04,0.5835,973.04,67352.08
685,train,5.520359516143799,3.8859e-04,0.6324,972.08,67418.62
686,train,5.576761245727539,3.8853e-04,0.5832,972.03,67421.48
687,train,5.687145709991455,3.8846e-04,0.5157,972.31,67402.30
688,train,5.595059394836426,3.8840e-04,0.5970,972.87,67363.57
689,train,5.579521179199219,3.8833e-04,0.5992,970.72,67512.80
690,train,5.621262550354004,3.8827e-04,0.5809,972.74,67372.30
691,train,5.488689422607422,3.8820e-04,0.5792,972.95,67358.09
692,train,5.579930782318115,3.8814e-04,0.6627,970.62,67519.57
693,train,5.675163269042969,3.8807e-04,0.6748,971.20,67479.67
694,train,5.538640022277832,3.8800e-04,0.6722,972.35,67399.43
695,train,5.713201999664307,3.8794e-04,0.6607,972.25,67406.45
696,train,5.6544413566589355,3.8787e-04,0.6288,972.82,67367.26
697,train,5.603410243988037,3.8780e-04,0.7872,972.70,67375.06
698,train,5.62929630279541,3.8773e-04,0.6569,972.27,67405.46
699,train,5.701128959655762,3.8767e-04,0.6403,972.23,67408.19
700,train,5.645359039306641,3.8760e-04,0.6053,971.86,67433.54
701,train,5.659271240234375,3.8753e-04,0.6122,972.43,67394.10
702,train,5.809324264526367,3.8746e-04,0.6955,973.46,67322.48
703,train,5.530219078063965,3.8740e-04,0.6495,972.14,67414.43
704,train,5.614874839782715,3.8733e-04,0.6696,972.98,67355.84
705,train,5.6945013999938965,3.8726e-04,0.6247,971.44,67462.53
706,train,5.683548450469971,3.8719e-04,0.6139,972.97,67356.78
707,train,5.579425811767578,3.8712e-04,0.6807,970.87,67502.28
708,train,5.6125102043151855,3.8705e-04,0.6815,971.92,67429.19
709,train,5.627417087554932,3.8698e-04,0.6632,972.28,67404.15
710,train,5.694005966186523,3.8691e-04,0.7266,972.20,67410.22
711,train,5.521631240844727,3.8684e-04,0.6814,972.39,67396.93
712,train,5.65326452255249,3.8677e-04,0.9002,970.78,67508.53
