step,type,loss,lr,norm,dt_ms,tok_per_sec
435,train,6.184430,3.991000e-04,0.4086,1076.30,60890.15
436,train,6.034661,3.990813e-04,0.4361,1075.42,60940.19
437,train,6.138748,3.990625e-04,0.5225,1087.37,60270.28
438,train,6.405851,3.990435e-04,0.5481,1110.76,59001.15
439,train,6.156442,3.990243e-04,0.4603,1078.09,60789.04
440,train,6.099334,3.990049e-04,0.5120,1075.05,60960.99
441,train,6.302596,3.989853e-04,0.6108,1072.06,61131.05
442,train,5.946557,3.989655e-04,0.7518,1073.88,61027.36
443,train,6.294550,3.989455e-04,0.8730,1074.75,60978.00
444,train,6.134862,3.989254e-04,0.7631,1080.40,60658.94
445,train,6.131546,3.989050e-04,0.4914,1078.88,60744.66
446,train,6.159194,3.988845e-04,0.7337,1105.36,59289.06
447,train,6.152997,3.988637e-04,0.5364,1110.16,59033.14
448,train,6.012877,3.988428e-04,0.6862,1116.80,58682.01
449,train,6.143392,3.988217e-04,0.5071,1118.04,58617.07
450,train,6.185334,3.988004e-04,0.5682,1090.06,60121.68
451,train,6.115836,3.987789e-04,0.6439,1081.21,60613.30
452,train,6.264119,3.987572e-04,0.5397,1078.08,60789.82
453,train,6.102798,3.987354e-04,0.5700,1073.63,61041.28
454,train,6.145253,3.987133e-04,0.5429,1100.60,59545.72
455,train,6.189006,3.986910e-04,0.4933,1080.30,60664.40
456,train,6.082406,3.986686e-04,0.4282,1079.16,60728.78
457,train,6.212115,3.986460e-04,0.4681,1082.16,60560.24
458,train,6.245754,3.986231e-04,0.4992,1078.15,60785.66
459,train,6.112734,3.986001e-04,0.5240,1092.59,59982.16
460,train,6.126445,3.985769e-04,0.4060,1100.05,59575.28
461,train,6.187794,3.985535e-04,0.5130,1126.13,58195.60
462,train,6.023117,3.985299e-04,0.4976,1109.58,59063.69
463,train,6.169018,3.985062e-04,0.4492,1086.04,60344.04
464,train,6.113277,3.984822e-04,0.4885,1078.67,60756.25
465,train,5.998365,3.984581e-04,0.6052,1085.94,60349.66
466,train,6.147911,3.984337e-04,0.4625,1076.04,60904.89
467,train,6.121890,3.984092e-04,0.4951,1093.15,59951.67
468,train,5.931258,3.983845e-04,0.5791,1101.56,59494.05
469,train,6.040627,3.983595e-04,0.4853,1101.15,59516.19
470,train,6.093743,3.983344e-04,0.6163,1080.72,60640.90
471,train,6.127622,3.983092e-04,0.5619,1113.23,58870.12
472,train,5.992022,3.982837e-04,0.5908,1111.10,58983.22
473,train,6.051341,3.982580e-04,0.5750,1122.86,58365.47
474,train,6.076493,3.982321e-04,0.5235,1102.97,59417.82
475,train,6.115024,3.982061e-04,0.5625,1100.50,59551.33
476,train,6.063104,3.981798e-04,0.5018,1097.46,59716.29
477,train,6.053611,3.981534e-04,0.5589,1087.54,60260.57
478,train,6.019969,3.981268e-04,0.4529,1096.81,59751.55
479,train,6.110239,3.981000e-04,0.5025,1127.27,58136.99
480,train,6.134816,3.980730e-04,0.5215,1110.43,59018.55
481,train,6.092572,3.980458e-04,0.5225,1087.61,60256.80
482,train,6.068519,3.980184e-04,0.4724,1076.41,60884.02
483,train,6.117799,3.979909e-04,0.4752,1079.45,60712.18
484,train,6.051126,3.979631e-04,0.5327,1080.30,60664.60
485,train,6.111248,3.979352e-04,0.5060,1074.08,61015.93
486,train,5.980770,3.979070e-04,0.4247,1072.87,61084.55
487,train,5.978155,3.978787e-04,0.5250,1077.54,60819.75
488,train,6.063560,3.978502e-04,0.5557,1078.57,60762.05
489,train,6.132938,3.978215e-04,0.4584,1076.20,60895.55
490,train,6.048457,3.977926e-04,0.7460,1071.63,61155.35
491,train,5.767823,3.977635e-04,0.5098,1075.13,60956.54
492,train,6.006691,3.977343e-04,0.6482,1079.38,60716.54
493,train,6.346373,3.977048e-04,0.7932,1077.62,60815.67
494,train,6.080619,3.976752e-04,0.7729,1075.52,60933.97
495,train,6.038233,3.976453e-04,0.6597,1076.40,60884.54
496,train,6.033301,3.976153e-04,0.6914,1075.21,60951.89
497,train,5.983684,3.975851e-04,0.5797,1076.36,60886.59
498,train,5.927459,3.975547e-04,0.4815,1076.94,60853.71
499,train,6.052061,3.975241e-04,0.4432,1077.60,60816.52
500,val,6.030766,,,,
500,train,6.114625,3.974933e-04,0.5128,4169.45,15718.13
501,train,5.990420,3.974623e-04,0.4850,1106.53,59226.81
502,train,6.022108,3.974312e-04,0.3906,1118.39,58598.50
503,train,5.932390,3.973998e-04,0.5061,1150.24,56975.93
504,train,6.070586,3.973683e-04,0.6230,1138.43,57566.75
505,train,6.134578,3.973366e-04,0.4654,1122.51,58383.50
506,train,6.050214,3.973047e-04,0.5245,1148.59,57057.83
507,train,5.946694,3.972726e-04,0.5516,1134.26,57778.89
508,train,5.915817,3.972403e-04,0.4431,1118.63,58585.78
509,train,5.948941,3.972078e-04,0.5283,1115.82,58733.38
510,train,5.883436,3.971751e-04,0.5020,1130.92,57949.45
511,train,5.984838,3.971423e-04,0.4493,1123.59,58327.14
512,train,5.973688,3.971092e-04,0.4919,1125.51,58227.64
513,train,6.040951,3.970760e-04,0.4606,1125.01,58253.90
514,train,6.052958,3.970426e-04,0.4429,1140.10,57482.76
515,train,5.945218,3.970090e-04,0.4606,1118.99,58567.29
516,train,5.874712,3.969752e-04,0.4258,1117.46,58647.43
517,train,5.984867,3.969412e-04,0.5086,1100.79,59535.60
518,train,6.013721,3.969070e-04,0.4387,1098.29,59671.05
519,train,5.951554,3.968726e-04,0.5407,1115.34,58758.90
520,train,6.092046,3.968381e-04,0.5445,1113.49,58856.36
521,train,5.966668,3.968034e-04,0.5315,1113.77,58841.82
522,train,6.017506,3.967684e-04,0.5011,1113.83,58838.57
523,train,5.983743,3.967333e-04,0.4819,1112.74,58896.25
524,train,5.930048,3.966980e-04,0.5076,1109.85,59049.46
525,train,6.247890,3.966625e-04,1.3148,1113.84,58837.74
526,train,5.885740,3.966268e-04,0.9870,1113.59,58851.33
527,train,6.123785,3.965910e-04,0.6299,1114.58,58798.76
528,train,5.978144,3.965549e-04,0.7011,1118.70,58582.11
529,train,5.985363,3.965187e-04,0.5525,1124.69,58270.42
530,train,5.983327,3.964822e-04,0.5244,1134.63,57759.69
531,train,5.964284,3.964456e-04,0.5209,1125.00,58254.27
532,train,5.936068,3.964088e-04,0.5122,1141.42,57415.99
533,train,5.911077,3.963718e-04,0.5691,1139.12,57532.37
534,train,5.965775,3.963347e-04,0.5598,1118.22,58607.55
535,train,5.973921,3.962973e-04,0.5750,1121.23,58450.11
536,train,6.043000,3.962597e-04,0.7215,1129.08,58043.89
537,train,6.047379,3.962220e-04,0.6662,1121.61,58430.07
538,train,5.958795,3.961841e-04,0.6523,1110.46,59017.24
539,train,6.021967,3.961459e-04,0.5911,1115.02,58775.49
540,train,6.158524,3.961076e-04,0.6759,1118.32,58601.98
541,train,5.982138,3.960691e-04,0.6881,1124.37,58286.88
542,train,5.930931,3.960305e-04,0.7354,1126.76,58163.25
543,train,5.974853,3.959916e-04,0.4691,1113.16,58874.04
544,train,5.943737,3.959525e-04,0.6052,1111.78,58946.88
545,train,5.992143,3.959133e-04,0.5496,1114.22,58817.62
546,train,6.044027,3.958739e-04,0.5858,1117.60,58640.08
547,train,6.033800,3.958343e-04,0.8564,1127.51,58124.78
548,train,5.942936,3.957945e-04,0.6579,1125.21,58243.26
549,train,6.013197,3.957545e-04,0.5972,1113.16,58873.63
550,train,5.918736,3.957143e-04,0.5120,1115.87,58730.91
551,train,5.997687,3.956739e-04,0.5754,1121.35,58443.87
552,train,5.861202,3.956334e-04,0.5015,1126.37,58183.19
553,train,6.005754,3.955926e-04,0.5751,1116.23,58712.11
554,train,5.886087,3.955517e-04,0.5685,1108.77,59106.72
555,train,5.664617,3.955106e-04,0.5349,1106.78,59213.12
556,train,5.951011,3.954693e-04,0.6294,1105.85,59262.85
557,train,5.906859,3.954278e-04,0.6249,1106.64,59220.65
558,train,5.876117,3.953861e-04,0.6789,1118.52,58591.58
559,train,5.781446,3.953443e-04,0.5225,1124.79,58265.01
560,train,5.842063,3.953022e-04,0.5343,1136.88,57645.34
561,train,6.088691,3.952600e-04,0.9514,1142.48,57362.79
562,train,5.960108,3.952176e-04,0.5518,1130.23,57984.42
563,train,5.783909,3.951750e-04,0.7374,1117.50,58645.12
564,train,5.764338,3.951322e-04,0.5070,1125.72,58216.96
565,train,5.927605,3.950892e-04,0.6830,1123.97,58307.46
566,train,5.837681,3.950461e-04,0.5774,1123.37,58338.94
567,train,5.756622,3.950027e-04,0.6579,1131.60,57914.57
568,train,5.937662,3.949592e-04,0.5385,1129.73,58010.15
569,train,5.806732,3.949155e-04,0.5585,1124.89,58260.07
570,train,5.795819,3.948716e-04,0.5773,1124.38,58286.50
571,train,5.987181,3.948275e-04,0.5674,1123.57,58328.54
572,train,5.862212,3.947832e-04,0.5468,1116.04,58721.72
573,train,5.868176,3.947387e-04,0.5350,1122.67,58375.30
574,train,5.889162,3.946941e-04,0.6074,1125.64,58220.87
575,train,5.919966,3.946492e-04,0.5278,1119.84,58522.39
576,train,5.804733,3.946042e-04,0.5288,1119.97,58516.02
577,train,5.877317,3.945590e-04,0.5318,1115.94,58727.05
578,train,5.846871,3.945136e-04,0.5046,1129.10,58042.70
579,train,5.862988,3.944680e-04,0.5797,1128.65,58065.72
580,train,5.843147,3.944223e-04,0.4988,1124.42,58284.16
581,train,5.892932,3.943763e-04,0.5210,1123.87,58312.59
582,train,5.823598,3.943302e-04,0.4798,1125.30,58238.67
583,train,5.724672,3.942839e-04,0.5108,1120.85,58470.14
584,train,5.766114,3.942374e-04,0.4406,1136.73,57652.90
585,train,5.811662,3.941907e-04,0.4814,1130.14,57989.30
586,train,5.904500,3.941438e-04,0.5227,1121.04,58459.83
587,train,5.824299,3.940967e-04,0.5174,1126.12,58196.08
588,train,5.830198,3.940495e-04,0.5519,1120.08,58510.26
589,train,5.885147,3.940020e-04,0.5807,1119.50,58540.56
590,train,5.904572,3.939544e-04,0.5863,1123.94,58309.21
591,train,5.826502,3.939066e-04,0.6248,1113.02,58881.22
592,train,5.707465,3.938586e-04,0.6582,1137.41,57618.76
593,train,5.830029,3.938105e-04,0.6032,1091.47,60043.90
594,train,5.790843,3.937621e-04,0.6426,1110.19,59031.21
595,train,5.708328,3.937136e-04,0.6176,1087.64,60255.48
596,train,5.858212,3.936648e-04,0.7242,1118.22,58607.36
597,train,5.741482,3.936159e-04,0.5685,1099.39,59611.11
598,train,5.792834,3.935668e-04,0.5836,1084.94,60405.36
599,train,5.796768,3.935175e-04,0.7201,1089.18,60169.85
600,train,5.780766,3.934681e-04,0.6794,1097.78,59698.72
601,train,5.830033,3.934184e-04,0.7230,1100.01,59577.37
602,train,5.903969,3.933686e-04,0.5690,1107.68,59164.91
603,train,5.924452,3.933186e-04,0.6941,1084.54,60427.20
604,train,5.756463,3.932684e-04,0.6428,1082.67,60531.87
605,train,5.770307,3.932180e-04,0.6668,1084.18,60447.63
606,train,5.839425,3.931674e-04,0.6078,1082.30,60552.53
607,train,5.764624,3.931167e-04,0.5422,1079.90,60686.98
608,train,5.714826,3.930657e-04,0.5844,1084.46,60431.80
609,train,5.771801,3.930146e-04,0.6913,1085.43,60377.87
610,train,5.775671,3.929633e-04,0.6923,1085.12,60394.91
611,train,5.682219,3.929118e-04,0.5679,1080.23,60668.63
612,train,5.771083,3.928601e-04,0.5833,1084.81,60412.51
613,train,5.727219,3.928083e-04,0.5368,1079.29,60721.28
614,train,5.753932,3.927562e-04,0.6026,1089.45,60155.17
615,train,6.011451,3.927040e-04,0.9745,1086.43,60322.12
616,train,5.749586,3.926516e-04,0.6353,1099.31,59615.66
617,train,5.735177,3.925990e-04,0.5983,1095.82,59805.24
618,train,5.848077,3.925462e-04,0.7365,1089.97,60126.42
619,train,5.730950,3.924932e-04,0.6877,1080.37,60660.90
620,train,5.750483,3.924401e-04,0.6148,1079.66,60700.73
621,train,5.912414,3.923868e-04,0.7419,1097.25,59727.55
622,train,5.916088,3.923332e-04,0.5995,1096.20,59784.54
623,train,5.835458,3.922795e-04,0.7290,1083.93,60461.72
624,train,5.994158,3.922257e-04,0.8281,1082.77,60526.13
625,train,5.788469,3.921716e-04,0.6803,1083.62,60478.80
626,train,5.757992,3.921174e-04,0.7726,1081.03,60623.86
627,train,5.734191,3.920629e-04,0.6542,1081.43,60601.07
628,train,5.702547,3.920083e-04,0.6078,1085.13,60394.57
629,train,5.766188,3.919535e-04,0.5939,1079.88,60688.14
630,train,5.729138,3.918985e-04,0.7482,1083.60,60479.75
631,train,5.744261,3.918434e-04,0.5931,1080.95,60628.38
632,train,5.832895,3.917880e-04,0.6222,1082.46,60543.35
633,train,5.702803,3.917325e-04,0.6111,1082.71,60529.52
634,train,5.818158,3.916768e-04,0.6666,1081.00,60625.26
635,train,5.826209,3.916209e-04,0.6327,1081.51,60596.91
636,train,5.664309,3.915648e-04,0.6409,1080.23,60668.70
637,train,5.718732,3.915086e-04,0.5871,1083.62,60478.79
638,train,5.669185,3.914521e-04,0.6240,1080.44,60656.73
639,train,5.619319,3.913955e-04,0.6413,1084.00,60457.36
640,train,5.742455,3.913387e-04,0.5939,1085.28,60386.42
641,train,5.733113,3.912817e-04,0.6267,1080.61,60647.36
642,train,5.736651,3.912246e-04,0.5475,1085.32,60383.88
643,train,5.800640,3.911672e-04,0.5308,1080.58,60648.79
644,train,5.734149,3.911097e-04,0.5528,1081.05,60622.68
645,train,5.601112,3.910520e-04,0.5280,1087.19,60280.00
646,train,5.751019,3.909941e-04,0.6554,1084.70,60418.60
647,train,5.758768,3.909360e-04,0.5476,1081.25,60611.25
648,train,5.674099,3.908777e-04,0.6597,1082.75,60527.64
649,train,5.602729,3.908193e-04,0.5534,1084.07,60453.60
650,train,5.671032,3.907607e-04,0.6421,1079.90,60686.95
651,train,5.661303,3.907019e-04,0.6459,1102.24,59457.06
652,train,5.731258,3.906429e-04,0.7074,1096.73,59756.03
653,train,5.771727,3.905837e-04,0.6506,1104.41,59340.05
654,train,5.737581,3.905244e-04,0.7925,1104.40,59341.02
655,train,5.802577,3.904648e-04,0.7176,1102.99,59416.78
656,train,5.783902,3.904051e-04,0.7672,1100.30,59562.02
657,train,5.675505,3.903452e-04,0.6469,1101.65,59488.88
658,train,5.630352,3.902851e-04,0.7652,1112.68,58899.34
659,train,5.729503,3.902249e-04,0.6370,1085.18,60391.88
660,train,5.713283,3.901644e-04,0.7062,1084.79,60413.40
661,train,5.645112,3.901038e-04,0.6703,1082.42,60545.98
662,train,5.636644,3.900430e-04,0.7965,1082.94,60516.54
663,train,5.689713,3.899820e-04,0.6747,1076.97,60852.33
664,train,5.609860,3.899209e-04,0.7365,1078.92,60742.32
665,train,5.591267,3.898595e-04,0.6136,1079.36,60717.26
666,train,5.596171,3.897980e-04,0.6243,1078.60,60760.30
667,train,5.790595,3.897363e-04,0.6966,1075.82,60917.27
668,train,5.628929,3.896744e-04,0.6617,1079.71,60697.69
669,train,5.591558,3.896124e-04,0.7582,1082.57,60537.41
670,train,5.515179,3.895501e-04,0.7081,1083.52,60484.48
671,train,5.646600,3.894877e-04,0.7175,1079.81,60692.14
672,train,5.688088,3.894251e-04,0.6479,1079.35,60718.04
673,train,5.616099,3.893623e-04,0.9077,1076.42,60883.05
674,train,5.692482,3.892993e-04,0.7572,1081.06,60621.88
675,train,5.544305,3.892362e-04,0.8065,1082.05,60566.51
676,train,5.597433,3.891729e-04,0.7857,1080.73,60640.51
677,train,5.615418,3.891094e-04,0.7672,1080.41,60658.21
678,train,5.765306,3.890457e-04,0.7948,1077.03,60848.70
679,train,5.620752,3.889818e-04,0.6671,1078.17,60784.55
680,train,5.647818,3.889178e-04,0.6581,1077.80,60805.26
681,train,5.659081,3.888535e-04,0.7258,1080.80,60636.38
682,train,5.521619,3.887891e-04,0.7635,1077.54,60819.87
683,train,5.661314,3.887246e-04,0.6882,1082.91,60518.59
684,train,5.557352,3.886598e-04,0.7300,1079.64,60701.95
685,train,5.510354,3.885949e-04,0.7357,1077.52,60821.00
686,train,5.564007,3.885297e-04,0.6011,1080.93,60629.14
687,train,5.678577,3.884644e-04,0.6302,1082.32,60551.57
688,train,5.583680,3.883989e-04,0.6588,1079.44,60712.71
689,train,5.568313,3.883333e-04,0.6680,1083.29,60496.94
690,train,5.610577,3.882674e-04,0.6224,1079.71,60697.91
691,train,5.478587,3.882014e-04,0.6770,1078.67,60756.25
692,train,5.567029,3.881352e-04,0.7637,1083.86,60465.11
693,train,5.666034,3.880689e-04,0.7549,1087.17,60281.29
694,train,5.526049,3.880023e-04,0.7132,1117.99,58619.40
695,train,5.701996,3.879356e-04,0.8134,1112.07,58931.40
696,train,5.645998,3.878687e-04,0.7578,1091.65,60033.81
697,train,5.590179,3.878016e-04,0.8753,1081.46,60599.69
698,train,5.617114,3.877343e-04,0.7055,1085.31,60384.38
699,train,5.691562,3.876669e-04,0.7444,1079.83,60690.78
700,train,5.633929,3.875992e-04,0.6578,1080.72,60641.24
701,train,5.648900,3.875314e-04,0.6839,1083.39,60491.35
702,train,5.801618,3.874634e-04,0.8164,1082.73,60528.33
703,train,5.518238,3.873953e-04,0.6746,1082.51,60540.69
704,train,5.607043,3.873269e-04,0.9175,1084.94,60405.43
705,train,5.683105,3.872584e-04,0.6753,1096.77,59753.49
706,train,5.673608,3.871897e-04,0.7191,1090.11,60118.57
707,train,5.568803,3.871209e-04,0.7700,1088.54,60205.14
708,train,5.602318,3.870518e-04,0.7914,1094.30,59888.41
709,train,5.614846,3.869826e-04,0.7184,1098.14,59679.18
710,train,5.684555,3.869132e-04,0.8515,1097.52,59713.00
711,train,5.510417,3.868436e-04,0.7156,1085.37,60381.47
712,train,5.642689,3.867738e-04,0.9419,1077.71,60810.64
713,train,5.615699,3.867039e-04,0.8500,1077.67,60812.44
714,train,5.701595,3.866338e-04,0.9708,1091.70,60031.39
715,train,5.588449,3.865635e-04,0.8452,1105.23,59296.49
716,train,5.527952,3.864930e-04,0.6918,1103.83,59371.26
717,train,5.644148,3.864224e-04,0.7828,1099.46,59607.62
718,train,5.880997,3.863515e-04,1.3079,1081.79,60581.25
719,train,5.597296,3.862805e-04,0.9851,1073.72,61036.45
720,train,5.593618,3.862094e-04,0.9693,1062.30,61692.40
721,train,5.619571,3.861380e-04,0.9196,1063.86,61602.08
722,train,5.544098,3.860665e-04,0.7366,1066.24,61464.83
723,train,5.694561,3.859948e-04,0.8802,1064.28,61577.52
724,train,5.507150,3.859229e-04,0.8967,1065.45,61510.37
725,train,5.635074,3.858508e-04,0.8825,1065.77,61491.88
726,train,5.501068,3.857786e-04,0.8922,1064.28,61577.76
727,train,5.702391,3.857062e-04,1.0999,1062.62,61673.77
728,train,5.592638,3.856336e-04,0.8792,1062.07,61705.63
729,train,5.566269,3.855608e-04,0.7143,1065.24,61522.15
730,train,5.622978,3.854879e-04,0.6947,1061.66,61730.02
731,train,5.524191,3.854148e-04,0.8675,1060.89,61774.41
732,train,5.591944,3.853415e-04,0.7908,1060.51,61796.92
733,train,5.746092,3.852680e-04,0.7004,1060.77,61781.71
734,train,5.512034,3.851944e-04,0.7442,1060.91,61773.65
735,train,5.553030,3.851205e-04,0.7328,1061.86,61718.06
736,train,5.645669,3.850465e-04,0.7747,1062.09,61704.92
737,train,5.646545,3.849724e-04,0.6551,1062.10,61704.12
738,train,5.488133,3.848980e-04,0.7518,1064.24,61579.96
739,train,5.585966,3.848235e-04,0.7055,1062.74,61666.92
740,train,5.688319,3.847488e-04,0.6447,1061.54,61736.99
741,train,5.725856,3.846739e-04,0.8970,1062.48,61681.90
742,train,5.664967,3.845989e-04,0.6755,1062.75,61666.23
743,train,5.674370,3.845236e-04,0.8376,1060.82,61778.83
744,train,5.683395,3.844482e-04,0.7367,1063.93,61598.33
745,train,5.751764,3.843727e-04,0.7375,1058.52,61912.80
746,train,5.621727,3.842969e-04,0.9176,1062.47,61682.53
747,train,5.664926,3.842210e-04,0.8271,1064.44,61568.74
748,train,5.736117,3.841449e-04,0.7213,1061.29,61751.18
749,train,5.645327,3.840686e-04,0.7775,1063.53,61621.25
750,train,5.763852,3.839922e-04,0.7653,1060.63,61789.52
751,train,5.801949,3.839156e-04,0.6819,1065.21,61524.25
752,train,5.709660,3.838388e-04,0.9580,1063.84,61603.36
753,train,5.947849,3.837618e-04,0.7362,1061.78,61723.05
754,train,5.734939,3.836846e-04,0.8437,1064.86,61544.22
755,train,5.673878,3.836073e-04,0.7872,1062.63,61673.48
756,train,5.693231,3.835298e-04,0.6981,1065.39,61513.59
757,train,5.636349,3.834522e-04,0.9149,1060.57,61793.21
758,train,5.704458,3.833743e-04,0.8390,1063.90,61599.62
759,train,5.862308,3.832963e-04,0.8482,1059.67,61845.95
760,train,5.943313,3.832181e-04,0.8973,1059.89,61832.98
761,train,5.660008,3.831398e-04,1.0033,1061.38,61746.20
762,train,5.697778,3.830612e-04,0.7808,1061.71,61726.76
763,train,5.752124,3.829825e-04,0.8912,1064.56,61561.67
764,train,5.658844,3.829036e-04,0.8172,1062.21,61697.73
765,train,5.720264,3.828246e-04,0.7174,1062.58,61676.33
766,train,5.715848,3.827453e-04,0.8990,1066.18,61468.09
767,train,5.690999,3.826659e-04,0.7733,1063.01,61651.61
768,train,5.689246,3.825864e-04,0.7697,1067.33,61401.90
769,train,5.622228,3.825066e-04,0.8747,1064.96,61538.21
770,train,5.675823,3.824267e-04,0.7492,1065.62,61500.45
771,train,5.626867,3.823466e-04,0.7154,1063.83,61604.08
772,train,5.636557,3.822663e-04,0.7265,1067.91,61368.63
773,train,5.861545,3.821859e-04,1.1546,1062.59,61675.61
774,train,5.673850,3.821053e-04,0.9348,1060.45,61799.95
775,train,5.704666,3.820245e-04,1.3308,1059.65,61847.06
776,train,5.530326,3.819435e-04,1.0197,1060.54,61794.85
777,train,5.602410,3.818624e-04,0.7871,1067.39,61398.31
778,train,5.656761,3.817811e-04,0.8630,1064.43,61569.32
779,train,5.632821,3.816996e-04,0.9019,1065.26,61520.85
780,train,5.661134,3.816180e-04,0.8016,1067.39,61398.27
781,train,5.716962,3.815362e-04,0.8308,1068.25,61348.68
782,train,5.615560,3.814542e-04,0.8636,1068.63,61326.85
783,train,5.621365,3.813720e-04,0.8112,1067.10,61415.24
784,train,5.747767,3.812897e-04,1.2725,1064.08,61589.31
785,train,5.755287,3.812072e-04,1.1443,1062.43,61685.20
786,train,5.769030,3.811245e-04,1.1017,1063.20,61640.50
787,train,5.569548,3.810417e-04,0.9692,1065.11,61529.58
788,train,5.684950,3.809587e-04,0.9206,1064.55,61562.42
789,train,5.577388,3.808755e-04,0.8981,1064.27,61578.56
790,train,5.673385,3.807921e-04,1.0939,1064.69,61553.90
791,train,5.688169,3.807086e-04,1.2787,1066.63,61442.02
792,train,5.524160,3.806249e-04,1.1481,1066.01,61478.01
793,train,5.686569,3.805410e-04,1.2394,1066.60,61443.93
794,train,5.643144,3.804570e-04,0.9445,1067.06,61417.11
795,train,5.818556,3.803727e-04,1.0636,1067.01,61420.47
796,train,5.676788,3.802884e-04,1.0952,1068.22,61350.40
797,train,5.706584,3.802038e-04,1.0917,1068.79,61318.19
798,train,5.669056,3.801191e-04,1.0025,1066.17,61468.87
799,train,5.717005,3.800342e-04,0.8471,1062.21,61697.62
800,train,5.819852,3.799491e-04,1.2089,1064.50,61565.27
801,train,5.640760,3.798639e-04,1.2900,1065.65,61498.84
802,train,5.677639,3.797785e-04,1.0577,1061.56,61735.52
803,train,5.617755,3.796929e-04,1.0465,1061.93,61714.27
804,train,5.691694,3.796071e-04,0.9203,1062.72,61668.00
805,train,5.602678,3.795212e-04,0.9021,1064.07,61590.04
806,train,5.649754,3.794351e-04,0.8464,1066.52,61448.55
807,train,5.773577,3.793489e-04,0.7829,1065.19,61525.17
808,train,5.650743,3.792625e-04,0.8576,1067.71,61380.24
809,train,5.541791,3.791759e-04,0.8401,1068.97,61307.44
810,train,5.594061,3.790891e-04,0.7103,1067.95,61366.25
811,train,5.682465,3.790022e-04,0.7375,1070.88,61198.13
812,train,5.686450,3.789151e-04,0.7658,1071.50,61163.00
813,train,5.573707,3.788278e-04,0.7765,1067.10,61414.80
814,train,5.648130,3.787404e-04,0.7429,1067.87,61370.48
815,train,5.601013,3.786527e-04,0.7195,1068.49,61335.30
816,train,5.562545,3.785650e-04,0.6454,1069.48,61278.59
817,train,5.646203,3.784770e-04,0.7532,1066.91,61425.71
818,train,5.525340,3.783889e-04,0.7077,1063.96,61596.35
819,train,5.572400,3.783006e-04,1.0098,1061.93,61714.32
820,train,5.579758,3.782122e-04,0.7603,1063.65,61614.12
821,train,5.672435,3.781236e-04,0.7597,1061.84,61719.19
822,train,5.679961,3.780348e-04,0.7056,1061.75,61724.38
823,train,5.651593,3.779458e-04,0.8068,1065.90,61484.04
824,train,5.690304,3.778567e-04,0.8768,1066.43,61453.35
825,train,5.620961,3.777674e-04,0.7807,1067.95,61366.26
826,train,5.100375,3.776779e-04,1.6161,1070.14,61240.44
827,train,5.519920,3.775883e-04,0.9036,1068.04,61360.74
828,train,5.633240,3.774985e-04,0.7940,1062.01,61709.19
829,train,5.536301,3.774085e-04,0.8454,1063.43,61626.83
830,train,5.504770,3.773184e-04,0.8554,1064.86,61544.36
831,train,5.588596,3.772281e-04,0.8152,1066.01,61477.82
832,train,5.633718,3.771376e-04,0.8380,1062.81,61663.16
833,train,5.694342,3.770470e-04,0.7967,1061.29,61751.42
834,train,5.553616,3.769562e-04,0.8715,1062.77,61665.10
835,train,5.579250,3.768652e-04,0.8954,1062.85,61660.45
836,train,5.691078,3.767741e-04,1.0203,1063.76,61608.09
837,train,5.597768,3.766828e-04,0.8002,1061.76,61723.89
838,train,5.499440,3.765913e-04,0.7209,1062.97,61653.78
839,train,5.633640,3.764997e-04,0.8311,1060.37,61804.84
840,train,5.582976,3.764079e-04,0.7679,1059.39,61862.09
841,train,5.498750,3.763159e-04,0.7177,1061.97,61711.71
842,train,5.582867,3.762238e-04,0.9050,1060.18,61815.92
843,train,5.661930,3.761315e-04,0.7681,1063.28,61635.41
844,train,5.596287,3.760390e-04,0.8143,1063.11,61645.65
845,train,5.533535,3.759464e-04,0.8648,1059.85,61835.44
846,train,5.494872,3.758536e-04,0.9450,1066.47,61451.21
847,train,5.520163,3.757607e-04,0.7494,1062.16,61700.73
848,train,5.514713,3.756675e-04,0.6797,1062.51,61680.12
849,train,5.671782,3.755742e-04,0.7543,1059.17,61875.06
850,train,5.629199,3.754808e-04,0.7271,1061.60,61733.19
851,train,5.578899,3.753872e-04,0.8080,1062.25,61695.64
852,train,5.459414,3.752934e-04,0.6807,1059.92,61830.90
853,train,5.474698,3.751994e-04,0.6158,1061.47,61740.94
854,train,5.478524,3.751053e-04,0.8270,1061.15,61759.39
855,train,5.601378,3.750110e-04,0.7862,1059.43,61859.44
856,train,5.515812,3.749166e-04,0.8422,1063.20,61640.32
857,train,5.475448,3.748219e-04,0.9153,1062.28,61693.44
858,train,5.396091,3.747272e-04,0.8004,1062.84,61661.02
859,train,5.562656,3.746322e-04,0.8529,1060.98,61769.23
860,train,5.576325,3.745371e-04,0.8666,1063.35,61631.89
861,train,5.511384,3.744418e-04,0.7067,1061.09,61763.09
862,train,5.639529,3.743464e-04,0.7535,1064.69,61553.96
863,train,5.426820,3.742508e-04,0.8695,1060.69,61786.09
864,train,5.511226,3.741550e-04,0.6855,1060.47,61798.94
865,train,5.719176,3.740591e-04,0.6710,1059.03,61883.00
866,train,5.538392,3.739630e-04,0.6719,1061.27,61752.17
867,train,5.536016,3.738667e-04,0.6720,1062.58,61676.06
868,train,5.610994,3.737703e-04,0.6993,1061.89,61716.27
869,train,5.532178,3.736737e-04,0.6919,1060.07,61822.27
870,train,5.429868,3.735770e-04,0.7174,1060.44,61800.65
